participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10112,0.014115368016064167,0.0010000012116506696,0.3252040147781372,0.7829450964927673,2.3377552032470703,0.11322781443595886,1171.7147216796875,2355.429443359375,2386.6899211284,2355.4918504916186,0.21172158012638675,8.69556242832914e-06,1353,True,50,1,['alpha_neg']
10113,0.01131846196949482,0.001000000280328095,0.9950047135353088,0.9990000128746033,1.1465957164764404,0.001000125426799059,1210.0126953125,2432.025390625,2462.1839514771978,2432.1004576491287,0.021846341039160833,9.445009709452279e-06,1126,True,50,1,"['alpha_neg', 'phi', 'rho', 'epsilon']"
10114,0.006038054823875427,0.0010000000474974513,0.21301060914993286,0.8645191788673401,2.7405481338500977,0.04507148638367653,1077.26123046875,2166.5224609375,2198.181799353812,2166.5808348082437,0.3218772964751382,6.0262093029450625e-05,1446,True,48,3,"['alpha_pos', 'alpha_neg']"
10115,0.15034827589988708,0.005780476611107588,0.0011896784417331219,0.8501017093658447,1.6861965656280518,0.1724301427602768,920.5472412109375,1853.094482421875,1883.8171486562298,1853.1627751048018,0.32262068802480803,4.456742772163125e-06,1237,True,50,5,"['alpha_neg', 'phi']"
10116,0.009160335175693035,0.0010000000474974513,0.16141459345817566,0.8883020281791687,4.366621494293213,0.0704435408115387,838.4141235351562,1688.8282470703125,1719.7418602065077,1688.894388802596,0.4023825971811603,8.698605597601272e-06,1277,True,49,4,"['alpha_pos', 'alpha_neg']"
10117,0.07962807267904282,0.01718723215162754,0.17011572420597076,0.37955206632614136,2.2193973064422607,0.11458520591259003,736.4341430664062,1484.8682861328125,1514.8593439863162,1484.9454920151654,0.3878253471722709,8.823559255688451e-06,1095,True,50,21,[]
10119,0.011682873591780663,0.0010000000474974513,0.27632761001586914,0.9989996552467346,1.5767771005630493,0.10200762003660202,1120.7418212890625,2253.483642578125,2284.269035559903,2253.5512210173847,0.18388546507319248,7.876396011852194e-06,1250,True,50,5,"['alpha_neg', 'rho']"
10120,0.9990000128746033,0.0010000000474974513,0.05917850881814957,0.9906952381134033,4.489015102386475,0.2438783198595047,839.7547607421875,1691.509521484375,1721.9236620438446,1691.5814392925943,0.3494657668304906,7.86333384894533e-06,1175,True,50,4,"['alpha_pos', 'alpha_neg', 'rho']"
10121,0.024629691615700722,0.0010000000474974513,0.33159559965133667,0.8518126606941223,2.348140239715576,0.1427716165781021,1008.7660522460938,2029.5321044921875,2060.132267491963,2029.601814035756,0.24239403362715173,0.05803770199418068,1212,False,50,25,['alpha_neg']
10125,0.019224241375923157,0.0010000000474974513,0.3371589183807373,0.4959767758846283,2.7558484077453613,0.029928116127848625,1067.6458740234375,2147.291748046875,2178.057910242959,2147.3595446570444,0.22005364792742577,6.685545486107003e-06,1246,True,50,14,['alpha_neg']
10126,0.013546887785196304,0.031625352799892426,0.173631951212883,0.9392820596694946,4.414750099182129,0.08412317931652069,712.7140502929688,1437.4281005859375,1467.933459118525,1437.4989268928514,0.4562109925023029,8.782711120147724e-06,1193,True,50,13,[]
10128,0.05372650921344757,0.0010000000474974513,0.1284223347902298,0.5228708982467651,1.6287586688995361,0.23100930452346802,1002.8643188476562,2017.7286376953125,2048.3928144331853,2017.797603212554,0.2548192310207832,8.910916221793741e-06,1225,True,50,30,['alpha_neg']
10130,0.012937767431139946,0.0020063230767846107,0.3050088584423065,0.9123860597610474,1.3887145519256592,0.07555599510669708,1178.8460693359375,2369.692138671875,2400.809004499009,2369.7560656125142,0.1877123887475921,7.383824595308397e-06,1321,True,50,22,['alpha_neg']
10134,0.9555636644363403,0.02393248677253723,0.955568790435791,0.8511002063751221,3.5417416095733643,0.4026980400085449,1401.6287841796875,2815.257568359375,2846.3698904528574,2815.321543987707,0.033471590507853755,8.053333658608608e-06,1320,True,50,6,[]
10135,0.01698446460068226,0.0010000000474974513,0.008649243973195553,0.9686292409896851,2.58640718460083,0.15927942097187042,1061.9871826171875,2135.974365234375,2167.1499885932285,2136.0376659125964,0.2753655233934913,7.930249921628274e-06,1334,True,50,2,"['alpha_neg', 'phi']"
10137,0.05714293569326401,0.005557641386985779,0.15227970480918884,0.8707599639892578,3.7714507579803467,0.11838395148515701,858.27685546875,1728.5537109375,1759.6796539221898,1728.617540724734,0.40949564538655414,7.605034170410363e-06,1323,True,50,11,['alpha_neg']
10139,0.014548663049936295,0.0010000000474974513,0.4053676426410675,0.8851751685142517,2.474081516265869,0.22436189651489258,1202.267822265625,2416.53564453125,2447.6661209502317,2416.5994258524347,0.17345065503217938,2.5591480152797885e-05,1324,True,49,7,['alpha_neg']
10140,0.025109587237238884,0.0010000000474974513,0.18985222280025482,0.8790965676307678,2.3135199546813965,0.149187833070755,1086.89306640625,2185.7861328125,2217.1651654814077,2185.8473127105335,0.28309224333935024,7.605189694004366e-06,1380,True,49,8,['alpha_neg']
10141,0.9422404766082764,0.013950100168585777,0.2546237111091614,0.9152737259864807,3.80972957611084,0.24986419081687927,1042.2855224609375,2096.571044921875,2127.706051352397,2096.6347778505547,0.2839779864987224,8.301652087538969e-06,1325,True,50,9,[]
10142,0.0065320637077093124,0.0010000000474974513,0.17309701442718506,0.8802403807640076,5.5622968673706055,0.0010000000474974513,697.570068359375,1407.14013671875,1438.3426860764198,1407.2031524726885,0.526152507804875,9.159832188743167e-06,1340,True,50,8,"['alpha_pos', 'alpha_neg', 'epsilon']"
10143,0.9213074445724487,0.015405986458063126,0.20053741335868835,0.8708948493003845,3.8212459087371826,0.1792358011007309,843.0836181640625,1698.167236328125,1728.642342695783,1698.238422768803,0.3534896541032754,6.495430170616601e-06,1187,True,50,11,[]
10145,0.11969058960676193,0.7977288961410522,0.8834434151649475,0.1302018016576767,5.538553237915039,0.08714349567890167,761.9039306640625,1535.807861328125,1566.3881895990935,1535.8778030433623,0.42589830744072543,8.754115697229281e-06,1208,True,50,26,[]
10147,0.001593734254129231,0.0010000000474974513,0.07717230170965195,0.8919767737388611,4.999999523162842,0.0015402061399072409,626.0949096679688,1264.1898193359375,1294.649742228601,1264.2611872203895,0.5186687952946187,0.1724894791841507,1184,False,50,3,"['alpha_pos', 'alpha_neg', 'epsilon']"
10148,0.009063120931386948,0.0010000000474974513,0.20256949961185455,0.9990000128746033,2.2154645919799805,0.2347385734319687,1067.208251953125,2146.41650390625,2177.119736925236,2146.485019403803,0.21215343559806044,0.002249646233394742,1233,False,50,1,"['alpha_pos', 'alpha_neg', 'rho']"
10149,0.01859254576265812,0.0012734296033158898,0.3343905806541443,0.7522759437561035,3.6396000385284424,0.14044037461280823,1045.1912841796875,2102.382568359375,2133.1294379343353,2102.450584553707,0.23399830419578926,6.199945346452296e-06,1242,True,50,28,['alpha_neg']
10150,0.014293849468231201,0.0010000000474974513,0.10742884874343872,0.9081345200538635,2.4452786445617676,0.08908727765083313,945.9340209960938,1903.8680419921875,1934.8656378369894,1903.9332593834918,0.33511486354324405,9.78674415819114e-06,1295,True,50,2,['alpha_neg']
