participant_id,n_trials,n_blocks,fit_time_s,is_first_fit,memory_before_mb,memory_after_mb,nll,converged
10000,1121,21,133.0378949611218,False,1634.07421875,1760.82421875,900.5368041992188,False
9187,1214,21,133.0378949611218,False,1634.07421875,1760.82421875,1161.9091796875,True
10002,1351,21,133.0378949611218,False,1634.07421875,1760.82421875,959.5885620117188,True
10003,1338,21,133.0378949611218,False,1634.07421875,1760.82421875,1020.3216552734375,True
10004,1208,21,133.0378949611218,False,1634.07421875,1760.82421875,706.8633422851562,False
10005,1330,21,133.0378949611218,False,1634.07421875,1760.82421875,852.6471557617188,True
10006,1354,21,133.0378949611218,False,1634.07421875,1760.82421875,916.47509765625,True
10007,1195,21,133.0378949611218,False,1634.07421875,1760.82421875,1223.8675537109375,True
10016,1364,21,133.0378949611218,False,1634.07421875,1760.82421875,863.7941284179688,True
10017,1257,21,133.0378949611218,False,1634.07421875,1760.82421875,708.3295288085938,True
10018,1305,21,133.0378949611218,False,1634.07421875,1760.82421875,953.298828125,False
10024,1176,21,133.0378949611218,False,1634.07421875,1760.82421875,806.8091430664062,True
10025,1229,21,133.0378949611218,False,1634.07421875,1760.82421875,829.782958984375,True
10027,1088,21,133.0378949611218,False,1634.07421875,1760.82421875,735.693115234375,True
10028,1252,21,133.0378949611218,False,1634.07421875,1760.82421875,1211.510498046875,False
10029,1061,21,133.0378949611218,False,1634.07421875,1760.82421875,759.3408813476562,True
10030,1211,21,133.0378949611218,False,1634.07421875,1760.82421875,820.2119140625,True
10031,1252,21,133.0378949611218,False,1634.07421875,1760.82421875,903.6656494140625,True
10035,1172,21,133.0378949611218,False,1634.07421875,1760.82421875,775.0156860351562,True
10036,1186,21,133.0378949611218,False,1634.07421875,1760.82421875,959.9923095703125,True
10039,1129,21,133.0378949611218,False,1634.07421875,1760.82421875,799.478515625,True
10041,1282,21,133.0378949611218,False,1634.07421875,1760.82421875,1212.790283203125,True
10043,1125,21,133.0378949611218,False,1634.07421875,1760.82421875,939.8231811523438,True
10047,1331,21,133.0378949611218,False,1634.07421875,1760.82421875,1023.3880004882812,False
10048,1225,21,133.0378949611218,False,1634.07421875,1760.82421875,1065.737060546875,True
10050,1356,21,133.0378949611218,False,1634.07421875,1760.82421875,1114.0108642578125,True
10051,1156,21,133.0378949611218,False,1634.07421875,1760.82421875,840.4766235351562,True
10052,1195,21,133.0378949611218,False,1634.07421875,1760.82421875,1058.333251953125,False
10055,1214,21,133.0378949611218,False,1634.07421875,1760.82421875,860.994384765625,True
10057,1316,21,133.0378949611218,False,1634.07421875,1760.82421875,1074.8529052734375,False
10058,1367,21,133.0378949611218,False,1634.07421875,1760.82421875,1047.2371826171875,True
10059,1364,21,133.0378949611218,False,1634.07421875,1760.82421875,879.9915771484375,True
10062,1347,21,133.0378949611218,False,1634.07421875,1760.82421875,846.8550415039062,True
10063,1199,21,133.0378949611218,False,1634.07421875,1760.82421875,1109.6815185546875,False
10064,1247,21,133.0378949611218,False,1634.07421875,1760.82421875,998.3472900390625,False
10065,1330,21,133.0378949611218,False,1634.07421875,1760.82421875,739.1917724609375,True
10066,1229,21,133.0378949611218,False,1634.07421875,1760.82421875,909.5186767578125,True
10067,1349,21,133.0378949611218,False,1634.07421875,1760.82421875,1144.916259765625,True
10071,1275,21,133.0378949611218,False,1634.07421875,1760.82421875,786.3073120117188,True
10072,1387,21,133.0378949611218,False,1634.07421875,1760.82421875,951.2394409179688,True
10074,1351,21,133.0378949611218,False,1634.07421875,1760.82421875,1114.247802734375,True
10075,1331,21,133.0378949611218,False,1634.07421875,1760.82421875,980.1012573242188,True
10076,1227,21,133.0378949611218,False,1634.07421875,1760.82421875,982.3922729492188,True
10077,1274,21,133.0378949611218,False,1634.07421875,1760.82421875,960.5993041992188,True
10078,1211,21,133.0378949611218,False,1634.07421875,1760.82421875,895.720703125,True
10079,1228,21,133.0378949611218,False,1634.07421875,1760.82421875,861.0430297851562,True
10081,1256,21,133.0378949611218,False,1634.07421875,1760.82421875,884.4846801757812,True
10083,1305,21,133.0378949611218,False,1634.07421875,1760.82421875,1065.4232177734375,True
