participant_id,alpha,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10079,0.04799000546336174,0.09585495293140411,332.3572692871094,668.7145385742188,677.8702612896608,668.7312983507551,0.5792425260643868,6.832998678873992e-06,719,True,50,15,[],v4.0-phiapprox
10081,0.0288306325674057,0.12677118182182312,422.94061279296875,849.8812255859375,859.0285859198588,849.8980558804676,0.4623224353383344,9.565355867380276e-06,716,True,50,14,[],v4.0-phiapprox
10083,0.025080498307943344,0.09260391443967819,419.59112548828125,843.1822509765625,852.2929647601838,843.1993938337054,0.4567164984865756,7.300542620214401e-06,703,True,50,39,[],v4.0-phiapprox
10084,0.9990000128746033,0.06922534853219986,220.76943969726562,445.53887939453125,454.6890310757305,445.5556861172203,0.719730817220531,5.457155566546135e-06,717,True,50,12,['alpha'],v4.0-phiapprox
10086,0.0986994057893753,0.6447206735610962,628.9749755859375,1261.949951171875,1270.841390810646,1261.9690899278557,0.09124175342067053,4.6433715397142805e-06,630,True,50,27,[],v4.0-phiapprox
10087,0.06290073692798615,0.12228193879127502,338.46356201171875,680.9271240234375,690.0688899481166,680.9440016605683,0.5685114692900399,4.3345658014004584e-06,714,True,50,16,[],v4.0-phiapprox
10088,0.07467243820428848,0.07141173630952835,262.4958190917969,528.9916381835938,538.1501406076139,529.0083745852673,0.6681472342182009,5.733793841500301e-06,720,True,50,28,[],v4.0-phiapprox
10089,0.023511890321969986,0.06552805006504059,401.1875,806.375,815.5223603339213,806.3918302945301,0.48997681601626497,8.394090400543064e-06,716,True,50,23,[],v4.0-phiapprox
10092,0.04684523493051529,0.10598742216825485,347.0369873046875,698.073974609375,707.2157405340541,698.0908522465058,0.5575816821636886,1.5367662626886158e-06,714,True,50,16,[],v4.0-phiapprox
10093,0.016152387484908104,0.1196654886007309,534.3163452148438,1072.6326904296875,1081.7688462525114,1072.649615676514,0.3169161561201719,8.815356522973161e-06,712,True,50,17,[],v4.0-phiapprox
10094,0.062495168298482895,0.3732847571372986,568.0591430664062,1140.1182861328125,1149.2459971858768,1140.1352832999512,0.27070562050342806,1.341762413176184e-06,709,True,50,38,[],v4.0-phiapprox
10095,0.03824741020798683,0.19647879898548126,462.8704528808594,929.7409057617188,938.8770615845427,929.7578310085453,0.408254433906338,1.9186438294127584e-05,712,True,50,18,[],v4.0-phiapprox
10097,0.024898184463381767,0.19431646168231964,508.1538391113281,1020.3076782226562,1029.4578299038556,1020.3244849453454,0.3548932252159642,4.809753590961918e-06,717,True,50,15,[],v4.0-phiapprox
10098,0.045522160828113556,0.10039261728525162,341.1563415527344,686.3126831054688,695.4488389282927,686.3296083522953,0.5638569038008397,4.543629074760247e-06,712,True,50,11,[],v4.0-phiapprox
10099,0.030049368739128113,0.1300707906484604,425.1182861328125,854.236572265625,863.3783381903041,854.2534499027558,0.4580401400637846,8.610813893028535e-06,714,True,50,19,[],v4.0-phiapprox
10101,0.05523749440908432,0.12288603186607361,353.57470703125,711.1494140625,720.293979147888,711.1662679950842,0.5498775274364538,8.478045856463723e-06,715,True,50,33,[],v4.0-phiapprox
10102,0.04670996218919754,0.21900837123394012,462.8292541503906,929.6585083007812,938.8058686347025,929.6753385953114,0.4116126503378107,4.138473741477355e-06,716,True,50,42,[],v4.0-phiapprox
10103,0.5052265524864197,0.08333393186330795,246.73556518554688,497.47113037109375,506.62685308653585,497.4878901476301,0.6876378441782646,2.5900963009917177e-05,719,True,50,9,[],v4.0-phiapprox
10104,0.059041548520326614,0.3684251308441162,572.0267944335938,1148.0535888671875,1157.1981539525755,1148.0704427997719,0.27177450772718437,9.331621185992844e-06,715,True,50,37,[],v4.0-phiapprox
10106,0.029988963156938553,0.16151994466781616,461.03021240234375,926.0604248046875,935.2161475201295,926.0771845812238,0.41634522393780815,2.153130935766967e-06,719,True,50,34,[],v4.0-phiapprox
10107,0.09927026927471161,0.21797418594360352,425.9336242675781,855.8672485351562,865.0090144598354,855.8841261722871,0.4570007104374142,4.962746061210055e-06,714,True,50,34,[],v4.0-phiapprox
10109,0.8966692090034485,0.18394844233989716,375.28594970703125,754.5718994140625,763.7276221295045,754.5886591905988,0.5248956987131483,2.8497930770754465e-07,719,True,50,33,[],v4.0-phiapprox
10110,0.8966692090034485,0.18394844233989716,375.28594970703125,754.5718994140625,763.7276221295045,754.5886591905988,0.5248956987131483,2.8497930770754465e-07,719,True,50,33,[],v4.0-phiapprox
10111,0.02727997675538063,0.35819748044013977,605.2882080078125,1214.576416015625,1223.7153788564535,1214.5933174240756,0.2272691860541718,3.6332062336441595e-06,713,True,50,15,[],v4.0-phiapprox
10112,0.050668735057115555,0.4350261986255646,612.8142700195312,1229.6285400390625,1238.7506013708557,1229.645585493608,0.2110218002709081,9.98705127130961e-06,707,True,50,23,[],v4.0-phiapprox
10114,0.019700627774000168,0.11953867971897125,491.3768615722656,986.7537231445312,995.8814341975955,986.7707203116701,0.369153040254074,0.001921956310980022,709,False,50,37,[],v4.0-phiapprox
10115,0.06473346054553986,0.14739234745502472,367.4849853515625,738.969970703125,748.1033155627315,738.9869198556673,0.529536921429844,3.1991672585718334e-05,711,True,50,12,[],v4.0-phiapprox
10116,0.8520051836967468,0.20021958649158478,392.8088073730469,789.6176147460938,798.7705538841902,789.634397962877,0.5020195194492305,2.129333324774052e-06,718,True,50,39,[],v4.0-phiapprox
10117,0.04439276456832886,0.054731447249650955,287.9664001464844,579.9328002929688,589.0773653783567,579.949654225553,0.6334009603302793,4.489439743338153e-05,715,True,50,24,[],v4.0-phiapprox
10120,0.5149628520011902,0.1882498562335968,380.1291198730469,764.2582397460938,773.4028048314817,764.275093678678,0.51607211735443,9.090553248825017e-06,715,True,50,37,[],v4.0-phiapprox
10121,0.02477056346833706,0.2417638599872589,542.0570068359375,1088.114013671875,1097.2473585314815,1088.1309628244173,0.3060456389732743,4.711205474450253e-05,711,True,50,37,[],v4.0-phiapprox
10125,0.024007383733987808,0.12867417931556702,459.6645202636719,923.3290405273438,932.4791922085429,923.3458472500329,0.41645093802984534,9.172251884592697e-05,717,True,50,35,[],v4.0-phiapprox
10126,0.9990000128746033,0.09918441623449326,268.644775390625,541.28955078125,550.445273496692,541.3063105577863,0.6599012342296204,7.260460279212566e-06,719,True,50,12,['alpha'],v4.0-phiapprox
10128,0.0353848859667778,0.23275727033615112,494.95758056640625,993.9151611328125,1003.0315567384371,993.9322551499065,0.36095063071226086,3.030272819160018e-05,705,True,50,38,[],v4.0-phiapprox
10130,0.02174660935997963,0.3467567563056946,621.5725708007812,1247.1451416015625,1256.284104442391,1247.1620430100131,0.20648003346681876,8.85124973137863e-06,713,True,50,14,[],v4.0-phiapprox
10135,0.04745382070541382,0.21172642707824707,453.6265869140625,911.253173828125,920.366730540441,911.2702922304074,0.41348194083802836,7.414678293571342e-06,704,True,50,39,[],v4.0-phiapprox
10137,0.8659746050834656,0.11479061841964722,286.13824462890625,576.2764892578125,585.429428395909,576.2932724745957,0.6372503419228741,4.999590601073578e-06,718,True,50,20,[],v4.0-phiapprox
10139,0.04541945829987526,0.5280817747116089,663.3523559570312,1330.7047119140625,1339.821107519687,1330.7218059311565,0.14353285749302325,2.2101978629507357e-06,705,True,50,15,[],v4.0-phiapprox
10140,0.03191905841231346,0.11763322353363037,402.2914733886719,808.5829467773438,817.7275118627317,808.599800709928,0.4878580704673069,7.251496299431892e-06,715,True,50,15,[],v4.0-phiapprox
10141,0.05350957438349724,0.21696151793003082,452.9066162109375,909.813232421875,918.9605927557963,909.8300627164051,0.42422713956142233,7.97572465671692e-06,716,True,50,20,[],v4.0-phiapprox
10142,0.08791323751211166,0.08342049270868301,265.4520568847656,534.9041137695312,544.0598364849733,534.9208735460676,0.6639431502568953,9.760118700796738e-06,719,True,50,8,[],v4.0-phiapprox
10143,0.0540432333946228,0.1039532721042633,330.4859619140625,664.971923828125,674.127646543567,664.9886836046613,0.5816115627487028,2.902793130488135e-05,719,True,50,12,[],v4.0-phiapprox
10145,0.8153088092803955,0.1509178876876831,333.6779479980469,671.3558959960938,680.4948588369224,671.3727974045445,0.5740157681231806,5.229386715654982e-06,713,True,50,29,[],v4.0-phiapprox
10147,0.836240291595459,0.10609234124422073,274.3913269042969,552.7826538085938,561.930014142515,552.7994841031239,0.6511707413484932,9.248743481293786e-06,716,True,50,30,[],v4.0-phiapprox
10148,0.058566607534885406,0.39737004041671753,582.25732421875,1168.5146484375,1177.6310440431246,1168.531742454594,0.24823623192243027,8.588309356127866e-06,705,True,50,37,[],v4.0-phiapprox
10149,0.01654890365898609,0.18483583629131317,573.4557495117188,1150.9114990234375,1160.050461864266,1150.9284004318881,0.26790754847088327,8.44056012283545e-06,713,True,50,46,[],v4.0-phiapprox
10150,0.06928592920303345,0.1541898101568222,370.3447265625,744.689453125,753.834018210388,744.7063070575842,0.5285282552565349,1.693358899501618e-05,715,True,50,15,[],v4.0-phiapprox
10151,0.04241841658949852,0.13072706758975983,387.36920166015625,778.7384033203125,787.8885550015117,778.7552100430016,0.5082306240750405,9.617696377972607e-06,717,True,50,13,[],v4.0-phiapprox
10152,0.03219067305326462,0.1395912915468216,425.7740173339844,855.5480346679688,864.7037573834108,855.5647944445051,0.4609788424813803,7.432901838910766e-06,719,True,50,15,[],v4.0-phiapprox
10154,0.03965117409825325,0.08801295608282089,349.0623779296875,702.124755859375,711.2749075405742,702.1415625820641,0.5568615496077496,1.778101250238251e-05,717,True,50,21,[],v4.0-phiapprox
10155,0.5373073816299438,0.26250365376472473,457.20672607421875,918.4134521484375,927.5524149892661,918.4303535568882,0.41631487131783296,9.411533028469421e-06,713,True,50,40,[],v4.0-phiapprox
10156,0.06397516280412674,0.08700389415025711,291.53033447265625,587.0606689453125,596.1968247681365,587.077594192139,0.6273000755777334,1.6911928469198756e-05,712,True,50,25,[],v4.0-phiapprox
10157,0.06655748933553696,0.1928415596485138,418.4960021972656,840.9920043945312,850.1477271099733,841.0087641710676,0.4701926601022778,3.3923106457223184e-06,719,True,50,40,[],v4.0-phiapprox
10158,0.06856175512075424,0.04833533987402916,226.41598510742188,456.83197021484375,465.97933054876506,456.8488005093739,0.7121610179048419,3.4724982924672076e-06,716,True,50,9,[],v4.0-phiapprox
10159,0.8267326354980469,0.15191665291786194,333.6842346191406,671.3684692382812,680.5158295722025,671.3852995328114,0.5757926261769627,2.0997888441343093e-06,716,True,50,30,[],v4.0-phiapprox
10160,0.022542892023921013,0.11443404108285904,457.8273010253906,919.6546020507812,928.8047537319804,919.6714087734704,0.41878330765131966,5.360402155929478e-06,717,True,50,19,[],v4.0-phiapprox
10162,0.08508002012968063,0.14890626072883606,354.2989501953125,712.597900390625,721.7396663153041,712.6147780277558,0.5483238061337792,6.369630227709422e-06,714,True,50,27,[],v4.0-phiapprox
10163,0.04158146679401398,0.26249346137046814,512.7761840820312,1029.5523681640625,1038.7080908795047,1029.5691279405987,0.3508358870215732,7.361700227193069e-06,719,True,50,22,[],v4.0-phiapprox
10164,0.02674594521522522,0.461316853761673,667.5883178710938,1339.1766357421875,1348.3323584576297,1339.1933955187237,0.15484690658679334,7.5380753514764365e-06,719,True,50,28,[],v4.0-phiapprox
10165,0.017023997381329536,0.33741429448127747,642.5228881835938,1289.0457763671875,1298.184739208016,1289.0626777756381,0.17973416994351155,8.435861673206091e-06,713,True,50,19,[],v4.0-phiapprox
10166,0.03340907022356987,0.15507186949253082,434.7646179199219,873.5292358398438,882.6710017645229,873.5461134769746,0.4457425636132464,9.683228199719451e-06,714,True,50,40,[],v4.0-phiapprox
10168,0.06645353883504868,0.09569337964057922,304.2403259277344,612.4806518554688,621.6335909935652,612.497435072252,0.6143015613075795,5.197492100705858e-06,718,True,50,10,[],v4.0-phiapprox
10169,0.024145836010575294,0.05864807590842247,394.2688903808594,792.5377807617188,801.6767436025474,792.5546821701695,0.49666338027588397,2.7131829938298324e-06,713,True,50,22,[],v4.0-phiapprox
10170,0.04669566452503204,0.12664002180099487,369.855712890625,743.71142578125,752.8643649193465,743.7282089980332,0.5311181363996098,0.0001564871781738475,718,False,50,16,[],v4.0-phiapprox
10171,0.06323461979627609,0.13992789387702942,363.7269287109375,731.453857421875,740.6067965599715,731.4706406386582,0.5388878575303642,4.652646566682961e-06,718,True,50,10,[],v4.0-phiapprox
10172,0.13777999579906464,0.21939697861671448,419.9942626953125,843.988525390625,853.144248106067,844.0052851671613,0.46829589309667596,5.789459464722313e-06,719,True,50,50,[],v4.0-phiapprox
10174,0.060276467353105545,0.21639570593833923,443.03106689453125,890.0621337890625,899.2038997137416,890.0790114261933,0.43520412366702976,9.709437108540442e-06,714,True,50,24,[],v4.0-phiapprox
10175,0.022031139582395554,0.1792057603597641,515.3253784179688,1034.6507568359375,1043.8009085171368,1034.6675635586266,0.34578887878332754,6.338415005302522e-06,717,True,50,41,[],v4.0-phiapprox
10177,0.047166790813207626,0.1398003101348877,386.0079040527344,776.0158081054688,785.1603731908567,776.032662038053,0.5085880614590107,5.899024927202845e-06,715,True,50,19,[],v4.0-phiapprox
10178,0.03846914693713188,0.07646241039037704,330.63720703125,665.2744140625,674.4273532005965,665.2911972792832,0.5808371091613057,6.52069429634139e-05,718,True,50,11,[],v4.0-phiapprox
10179,0.09006567299365997,0.04968638718128204,211.51234436035156,427.0246887207031,436.17204905462444,427.0415190152333,0.7311077754852016,1.4294975699158385e-05,716,True,50,13,[],v4.0-phiapprox
10180,0.04801412671804428,0.38672712445259094,586.8121337890625,1177.624267578125,1186.7491557655123,1177.6412888547206,0.24556578695564912,6.770426807634067e-06,708,True,50,37,[],v4.0-phiapprox
