participant_id,alpha,phi,rho,capacity,kappa,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10145,0.6088088154792786,0.28214213252067566,0.9990000128746033,4.5991315841674805,-1.0,0.14059318602085114,325.87109375,663.7421875,691.1590760224858,663.8611676699717,0.5839822547615126,7.200207619462162e-06,713,True,49,20,['rho'],"v4.0-K[2,6]-phiapprox"
10147,0.0016292582731693983,0.019791726022958755,0.20517897605895996,4.189601898193359,1.0,0.06874197721481323,243.823486328125,499.64697265625,527.0890536580139,499.7654493840356,0.6900311429765758,8.312715181091335e-06,716,True,48,10,"['alpha', 'kappa']","v4.0-K[2,6]-phiapprox"
10148,0.0072304303757846355,0.16033905744552612,0.1864365041255951,2.770703077316284,-0.5099726319313049,0.233446404337883,560.9143676757812,1133.8287353515625,1161.177922168436,1133.9490791911041,0.275792538670802,1.3930182831245475e-05,705,True,49,39,['alpha'],"v4.0-K[2,6]-phiapprox"
10149,0.005904809106141329,0.20454105734825134,0.2789933383464813,2.0,-0.33685368299484253,0.09787876158952713,528.8759765625,1069.751953125,1097.1688416474858,1069.8709332949716,0.32481955134956053,2.6565647203824483e-05,713,True,50,34,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10150,0.010681085288524628,0.09160523116588593,0.17104244232177734,2.421069383621216,0.9919177293777466,0.05872034654021263,337.07672119140625,686.1534423828125,713.5871376389765,686.2720864506091,0.5708804839004535,8.128268746077083e-06,715,True,47,21,"['alpha', 'kappa']","v4.0-K[2,6]-phiapprox"
10151,0.008297880180180073,0.11230538785457611,0.3009480834007263,2.0,0.6124849319458008,0.060863424092531204,351.7601318359375,715.520263671875,742.9707187154727,715.6385735310299,0.5534367219518855,3.97751500713639e-06,717,True,50,38,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10152,0.012358701787889004,0.17422036826610565,0.1817956417798996,3.0493083000183105,0.3309563398361206,0.08885768055915833,405.2503662109375,822.500732421875,849.9679005682012,822.6187099499649,0.4869613631014098,9.78355274128262e-06,719,True,50,33,[],"v4.0-K[2,6]-phiapprox"
10154,0.011547531932592392,0.036983050405979156,0.13089561462402344,2.0,0.16548442840576172,0.037183042615652084,336.4776306152344,684.9552612304688,712.4057162740664,685.0735710896237,0.5728380219408067,9.499411135038827e-06,717,True,50,16,['capacity'],"v4.0-K[2,6]-phiapprox"
10155,0.007739541120827198,0.1064659133553505,0.11770743131637573,6.0,-0.02249622344970703,0.12629960477352142,433.4974060058594,878.9948120117188,906.4117005342046,879.1137921816904,0.44658296832045785,9.197065992339049e-06,713,True,47,8,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10156,0.04100438952445984,0.11901069432497025,0.12184180319309235,2.0,0.20037901401519775,0.0818541869521141,288.7295837402344,589.4591674804688,616.8676349489406,589.5783164166389,0.6308806277977533,8.563182746001985e-06,712,True,49,29,['capacity'],"v4.0-K[2,6]-phiapprox"
10157,0.0051714289002120495,0.1212821677327156,0.16255488991737366,3.429716110229492,0.08478260040283203,0.01939309574663639,381.13671875,774.2734375,801.7406056463262,774.3914150280899,0.5174887453211539,8.50478681968525e-06,719,True,50,32,['alpha'],"v4.0-K[2,6]-phiapprox"
10158,0.013957617804408073,0.034472595900297165,0.09564182907342911,5.000000476837158,1.0,0.026842258870601654,205.503173828125,423.00634765625,450.4484286580139,423.1248243840356,0.7387471368510153,0.008875418454408646,716,False,49,5,['kappa'],"v4.0-K[2,6]-phiapprox"
10159,0.006682774517685175,0.05588025599718094,0.15954166650772095,3.000000238418579,0.35233819484710693,0.046004295349121094,313.10479736328125,638.2095947265625,665.6516757283264,638.3280714543481,0.6019549321157741,0.007016817573457956,716,False,49,15,['alpha'],"v4.0-K[2,6]-phiapprox"
10160,0.009828370995819569,0.18788368999958038,0.10335741937160492,6.0,-0.1085849404335022,0.04311921074986458,431.91107177734375,875.8221435546875,903.2725985982852,875.9404534138424,0.45168423996348983,9.446553303860128e-05,717,True,50,8,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10162,0.018563544377684593,0.12169081717729568,0.487671434879303,2.000009298324585,0.9801111221313477,0.11395299434661865,328.640380859375,669.28076171875,696.7060594927875,669.3995735999381,0.5810345012439961,3.698617774716695e-06,714,True,50,34,['capacity'],"v4.0-K[2,6]-phiapprox"
10163,0.0052523547783494,0.15302686393260956,0.20096328854560852,3.77789044380188,-0.6322393417358398,0.12639646232128143,473.04901123046875,958.0980224609375,985.5651906072637,958.2159999890274,0.4011296715730015,8.507966413162649e-06,719,True,50,41,['alpha'],"v4.0-K[2,6]-phiapprox"
10164,0.0025854879058897495,0.16920924186706543,0.12552623450756073,3.0,-0.3115348219871521,0.12144197523593903,629.4729614257812,1270.9459228515625,1298.4130909978887,1271.0639003796523,0.2031001646860805,0.7474231123924255,719,False,50,19,['alpha'],"v4.0-K[2,6]-phiapprox"
10165,0.0048047881573438644,0.1901324987411499,0.2947934865951538,2.0,-0.4681253433227539,0.23631513118743896,604.7861328125,1221.572265625,1248.9891541474858,1221.6912457949716,0.2279101517449008,7.94852076069219e-06,713,True,50,22,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10166,0.015129043720662594,0.18715834617614746,0.1949513703584671,2.4050259590148926,-0.4010266661643982,0.09465732425451279,410.6720275878906,833.3440551757812,860.7693529498188,833.4628670569693,0.4764568784469513,1.3433245840133168e-05,714,True,49,37,[],"v4.0-K[2,6]-phiapprox"
10168,0.010181950405240059,0.0010000000474974513,0.2566300630569458,2.0,1.0,0.0902819037437439,282.2405700683594,576.4811401367188,603.9399575510081,576.5992835966343,0.6421915902204163,7.391049621219281e-06,718,True,47,3,"['alpha', 'phi', 'capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10169,0.012310566380620003,0.19554343819618225,0.13964015245437622,5.966878890991211,-0.23785585165023804,0.03963425010442734,365.9736633300781,743.9473266601562,771.364215182642,744.0663068301279,0.5327859968087506,0.007033751346170902,713,False,50,35,[],"v4.0-K[2,6]-phiapprox"
10170,0.011329901404678822,0.11497630178928375,0.10692586749792099,6.0,1.0,0.06583894044160843,331.15869140625,674.3173828125,701.7762002267893,674.4355262724156,0.5801760011749575,5.803947715321556e-06,718,True,42,11,"['capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10171,0.009647786617279053,0.08546695113182068,0.17524394392967224,3.000020980834961,-0.18937110900878906,0.07826447486877441,352.4005432128906,716.8010864257812,744.2599038400706,716.9192298856968,0.5532467995585251,0.11025535315275192,718,False,50,15,['alpha'],"v4.0-K[2,6]-phiapprox"
10172,0.0010000000474974513,0.03421556204557419,0.3516005277633667,2.0,1.0,0.17472369968891144,398.7539978027344,809.5079956054688,836.975163751795,809.6259731335587,0.495185632024589,8.159362550941296e-06,719,True,50,17,"['alpha', 'capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10174,0.008910423144698143,0.18811136484146118,0.33507174253463745,2.0,0.09579718112945557,0.0741526335477829,413.0140380859375,838.028076171875,865.4533739459125,838.1468880530631,0.47347117841264574,8.681866347615141e-06,714,True,49,25,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10175,0.007923278957605362,0.12587173283100128,0.10306208580732346,3.2827072143554688,-0.06757646799087524,0.088814876973629,493.6798095703125,999.359619140625,1026.8100741842227,999.4779289997799,0.3732681616951665,1.9028244423680007e-05,717,True,50,36,['alpha'],"v4.0-K[2,6]-phiapprox"
10177,0.017680935561656952,0.07123555988073349,0.20882722735404968,2.0,0.9887073040008545,0.1262468695640564,371.0978088378906,754.1956176757812,781.6293129319453,754.3142617435778,0.5275695349377406,7.108039426384494e-06,715,True,50,34,['capacity'],"v4.0-K[2,6]-phiapprox"
10178,0.011294445022940636,0.16296298801898956,0.33234211802482605,2.0,0.052155494689941406,0.017664700746536255,299.3078918457031,610.6157836914062,638.0746011056956,610.7339271513218,0.6205546183886603,7.778224244248122e-06,718,True,50,30,['capacity'],"v4.0-K[2,6]-phiapprox"
10179,0.01761689968407154,0.09920614957809448,0.4523565173149109,2.0,0.6257838010787964,0.03290754556655884,195.82630920410156,403.6526184082031,431.094699409967,403.77109513598873,0.7510491784313836,8.285049261758104e-06,716,True,50,22,['capacity'],"v4.0-K[2,6]-phiapprox"
10180,0.005562528967857361,0.16039259731769562,0.20063167810440063,2.0,-0.2547275424003601,0.13745902478694916,556.2782592773438,1124.5565185546875,1151.9311831168498,1124.6763473706646,0.28482162074303297,1.7385244063916616e-05,708,True,50,33,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10181,0.006720969919115305,0.14673510193824768,0.1515205204486847,2.6902804374694824,-0.0018222332000732422,0.05507660657167435,471.6169128417969,955.2338256835938,982.70099382992,955.3518032116837,0.40294267870757483,8.706922017154284e-06,719,True,50,43,"['alpha', 'kappa']","v4.0-K[2,6]-phiapprox"
10182,0.006980954669415951,0.20272712409496307,0.194645956158638,2.1681742668151855,-0.1206216812133789,0.017008202150464058,463.7114562988281,939.4229125976562,966.6950105596628,939.5448284176853,0.39355121069044574,6.705207397317281e-06,696,True,50,35,['alpha'],"v4.0-K[2,6]-phiapprox"
10183,0.001009724335744977,0.07573313266038895,0.07122781872749329,6.0,0.5771722793579102,0.06784893572330475,556.8690185546875,1125.738037109375,1153.2052052557012,1125.8560146374648,0.2950152645595763,8.261691618827172e-06,719,True,50,30,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10185,0.07606387883424759,0.4475307762622833,0.9990000128746033,5.000000476837158,0.08337116241455078,0.33129721879959106,627.3350830078125,1266.670166015625,1294.0617558358372,1266.7896539245867,0.19573943550293793,1.1870710849761963,710,False,48,24,['rho'],"v4.0-K[2,6]-phiapprox"
10186,0.004767070058733225,0.0010000000474974513,0.17954586446285248,2.840358257293701,1.0,0.05220964550971985,251.3533935546875,514.706787109375,542.1656045236643,514.8249305692906,0.6813485813938025,6.720814781147055e-06,718,True,45,8,"['alpha', 'phi', 'kappa']","v4.0-K[2,6]-phiapprox"
10191,0.009647037833929062,0.01904669590294361,0.11052100360393524,5.267010688781738,1.0,0.12432034313678741,347.9609069824219,707.9218139648438,735.2964785270061,708.0416427808209,0.5526445383219596,8.602036359661724e-06,708,True,49,11,"['alpha', 'kappa']","v4.0-K[2,6]-phiapprox"
10192,0.0010000000474974513,0.2254958152770996,0.1922234445810318,2.0,0.41696274280548096,0.056337375193834305,630.4904174804688,1272.9808349609375,1300.3639681201303,1273.1004930805957,0.19055414668116555,2.4305618353537284e-05,709,True,49,16,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10196,0.008694728836417198,0.08357302099466324,0.10583240538835526,4.479292869567871,0.5162075757980347,0.09652800858020782,395.4853820800781,802.9707641601562,830.4295815744456,803.0889076200718,0.4986263115225772,8.913464625948109e-06,718,True,50,26,['alpha'],"v4.0-K[2,6]-phiapprox"
10197,0.010845940560102463,0.11326948553323746,0.08658233284950256,5.592409610748291,0.4630401134490967,0.04763978719711304,370.3392028808594,752.6784057617188,780.1204867634826,752.7968824895044,0.5291937575141441,9.067828614206519e-06,716,True,50,25,['alpha'],"v4.0-K[2,6]-phiapprox"
10198,0.0010000000474974513,0.06153915449976921,0.05953371897339821,2.999999761581421,1.0,0.0010000000474974513,310.0335693359375,632.067138671875,657.0973422563405,632.2451047735699,0.41084610358934925,0.48760148882865906,479,False,50,5,"['alpha', 'kappa', 'epsilon']","v4.0-K[2,6]-phiapprox"
10199,0.009887141175568104,0.08807358145713806,0.309563547372818,2.0,1.0,0.05705263838171959,294.48382568359375,600.9676513671875,628.3592411873997,601.0871392761491,0.6224637609234553,7.040453510853695e-06,710,True,50,39,"['alpha', 'capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10200,0.015754610300064087,0.13397476077079773,0.13260188698768616,3.000020742416382,-0.20137321949005127,0.10634477436542511,400.7216796875,813.443359375,840.9105275213262,813.5613369030899,0.4926945871886548,0.17337562143802643,719,False,50,46,[],"v4.0-K[2,6]-phiapprox"
10201,0.007906959392130375,0.10745082050561905,0.17861129343509674,2.0,-0.40647250413894653,0.1177866980433464,489.0831604003906,990.1663208007812,1017.6334889471075,990.2842983288712,0.38083076817933104,7.814633136149496e-06,719,True,50,28,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10202,0.013692919164896011,0.13908874988555908,0.235164612531662,2.938931465148926,0.2099008560180664,0.12696483731269836,389.91796875,791.8359375,819.2947549142893,791.9540809599156,0.5056843588817446,8.385830369661562e-06,718,True,50,32,[],"v4.0-K[2,6]-phiapprox"
10203,0.09292282909154892,0.5206570029258728,0.8699156045913696,2.0,-0.2649970054626465,0.09443755447864532,297.4449157714844,606.8898315429688,634.3319125447326,607.0083082707544,0.6218630864582113,9.68151925917482e-06,716,True,50,29,['capacity'],"v4.0-K[2,6]-phiapprox"
10204,0.01072187814861536,0.13535504043102264,0.1427130252122879,4.254517078399658,0.2865152359008789,0.0408533439040184,332.52581787109375,677.0516357421875,704.5104531564768,677.1697792021031,0.5784428366400544,7.778860890539363e-06,718,True,50,33,['alpha'],"v4.0-K[2,6]-phiapprox"
10208,0.009242314845323563,0.1467457413673401,0.07743442803621292,6.0,0.25377941131591797,0.0932239517569542,473.032958984375,958.06591796875,985.3207497317908,958.1881887111081,0.379577586808441,9.931167369359173e-06,694,True,49,26,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10209,0.009565751068294048,0.15938560664653778,0.3496180772781372,2.0,-0.2536765933036804,0.13937178254127502,440.664306640625,893.32861328125,920.762308537414,893.4472573490466,0.43900708016977064,9.396626410307363e-06,715,True,50,33,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10212,0.01544791366904974,0.04598917067050934,0.09227149933576584,3.690117359161377,1.0,0.14715951681137085,409.27886962890625,830.5577392578125,857.9998202595764,830.6762159855981,0.4796903885953606,9.471158591622952e-06,716,True,50,27,['kappa'],"v4.0-K[2,6]-phiapprox"
10215,0.010183555074036121,0.12225890159606934,0.0772768035531044,4.999999523162842,-0.5160478353500366,0.14668157696723938,512.7151489257812,1037.4302978515625,1064.8974659978887,1037.5482753796523,0.3509131562752895,0.15788857638835907,719,False,50,40,['alpha'],"v4.0-K[2,6]-phiapprox"
10216,0.004300219006836414,0.1368706226348877,0.17692744731903076,2.0,0.23792171478271484,0.07983934879302979,544.3180541992188,1100.6361083984375,1128.0865634420352,1100.7544182575925,0.3089823644444606,9.932841749105137e-06,717,True,48,28,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10217,0.006222499534487724,0.005049556959420443,0.06399870663881302,5.807070255279541,0.1996622085571289,0.055400434881448746,356.53961181640625,725.0792236328125,752.5463917791387,725.1972011609024,0.5486281772995849,9.084761586564127e-06,719,True,50,7,"['alpha', 'phi']","v4.0-K[2,6]-phiapprox"
10218,0.002344579203054309,0.1730080246925354,0.15318726003170013,2.0,-0.23427677154541016,0.004028494004160166,594.2820434570312,1200.5640869140625,1227.8189186771033,1200.6863576564206,0.22054923971967633,9.238701750291511e-06,694,True,50,28,"['alpha', 'capacity', 'epsilon']","v4.0-K[2,6]-phiapprox"
10220,0.020209383219480515,0.2920251190662384,0.3057822585105896,2.2080397605895996,0.06799817085266113,0.17446139454841614,466.2855529785156,944.5711059570312,972.0299233713206,944.6892494169468,0.4088699148601236,5.167199560673907e-06,718,True,50,45,[],"v4.0-K[2,6]-phiapprox"
10221,0.003355582244694233,0.21505741775035858,0.08227396756410599,4.795790672302246,0.10023462772369385,0.001000000862404704,625.1404418945312,1262.2808837890625,1289.647067784442,1262.4008837890624,0.19515225974082395,9.758481610333547e-06,707,True,49,30,"['alpha', 'epsilon']","v4.0-K[2,6]-phiapprox"
10222,0.009942702017724514,0.12688598036766052,0.15256334841251373,2.999999761581421,0.7402710914611816,0.059209488332271576,381.2191162109375,774.438232421875,801.8298222420872,774.5577203308366,0.5112667696968871,0.3348471522331238,710,False,50,36,['alpha'],"v4.0-K[2,6]-phiapprox"
10224,0.004783513955771923,0.16010242700576782,0.077376589179039,5.000000476837158,0.23337078094482422,0.0010000000474974513,547.9671630859375,1107.934326171875,1135.3847812154727,1108.05263603103,0.30434978138877855,2.8577983379364014,717,False,48,22,"['alpha', 'epsilon']","v4.0-K[2,6]-phiapprox"
10225,0.021012868732213974,0.11018861085176468,0.12899518013000488,2.0000007152557373,0.45469796657562256,0.05132974684238434,305.22125244140625,622.4425048828125,649.8593934052983,622.5614850527842,0.6103445206559042,7.953492058732081e-06,713,True,50,22,['capacity'],"v4.0-K[2,6]-phiapprox"
10226,0.00678876182064414,0.15210001170635223,0.09335247427225113,6.0,-0.24584108591079712,0.11245455592870712,519.70947265625,1051.4189453125,1078.8777627267893,1051.5370887724157,0.3411421330623029,1.3254617442726158e-05,718,True,45,20,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10227,0.010082380846142769,0.11074017733335495,0.46518808603286743,2.0,0.5691156387329102,0.10452607274055481,338.0953063964844,688.1906127929688,715.6410678365664,688.3089226521237,0.5707843651039057,9.159852197626606e-06,717,True,50,16,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10228,0.017223121598362923,0.0010000000474974513,0.08831989020109177,2.0,1.0,0.043247003108263016,278.0581970214844,568.1163940429688,595.5248615114406,568.2355429791389,0.6445232047554934,9.05000797501998e-06,712,True,47,17,"['phi', 'capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10229,0.09886880964040756,0.5011799931526184,0.9028088450431824,5.000000476837158,-0.6211080551147461,0.16887599229812622,484.41558837890625,980.8311767578125,1008.1973607531919,980.9511767578125,0.37633087619236216,1.9912782907485962,707,False,50,30,[],"v4.0-K[2,6]-phiapprox"
10231,0.0010000000474974513,0.17341065406799316,0.11923959851264954,2.0,0.8013777732849121,0.35491061210632324,718.4940185546875,1448.988037109375,1476.4468545236643,1449.1061805692907,0.08913448497879206,6.5608105614956e-06,718,True,50,15,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10234,0.011351298540830612,0.1431787759065628,0.22539322078227997,3.0,0.34636759757995605,0.07128535956144333,346.3996887207031,704.7993774414062,732.1740420035686,704.9192062573834,0.554651716433743,0.1664353609085083,708,False,50,34,[],"v4.0-K[2,6]-phiapprox"
10235,0.004196508787572384,0.12232096493244171,0.3225610852241516,2.0,0.12883734703063965,0.13525989651679993,469.50567626953125,951.0113525390625,978.4868598111232,951.1291646007736,0.40644099491043273,5.537016477319412e-06,720,True,50,31,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10236,0.008388536050915718,0.08137377351522446,0.259205162525177,2.0,-0.19278424978256226,0.05480784922838211,328.5225524902344,669.0451049804688,696.5039223947581,669.1632484403843,0.5835179469245326,8.96168603503611e-06,718,True,50,15,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10239,0.014063325710594654,0.13364197313785553,0.15329347550868988,3.8036065101623535,-0.48053276538848877,0.13315604627132416,417.1385803222656,846.2771606445312,873.7359780588206,846.3953041044468,0.4711756284836268,8.896407052816357e-06,718,True,49,34,[],"v4.0-K[2,6]-phiapprox"
10240,0.3524598479270935,0.9212807416915894,0.7944158911705017,6.0,0.34951460361480713,0.007838313467800617,172.75210571289062,357.50421142578125,384.97971869784186,357.62202348749236,0.7816031345801955,8.540638191334438e-06,720,True,49,29,"['capacity', 'epsilon']","v4.0-K[2,6]-phiapprox"
10241,0.0010000000474974513,0.020174263045191765,0.10378289222717285,4.241813659667969,1.0,0.06928124278783798,354.5122375488281,721.0244750976562,748.4999823697169,721.1422871593674,0.5518181320330625,9.104319360631052e-06,720,True,48,6,"['alpha', 'kappa']","v4.0-K[2,6]-phiapprox"
10242,0.01391834206879139,0.1648947149515152,0.5964296460151672,2.0,0.7729597091674805,0.040189240127801895,253.0210723876953,518.0421447753906,545.5093129217169,518.1601223034805,0.679680521209362,8.219012670451775e-06,719,True,49,24,['capacity'],"v4.0-K[2,6]-phiapprox"
10243,0.005567089654505253,0.1596277505159378,0.12375081330537796,2.999999761581421,0.6634706258773804,0.04263326898217201,507.4688720703125,1026.937744140625,1054.3377787194445,1027.0570623224432,0.35032619739736337,0.11897703260183334,711,False,47,20,['alpha'],"v4.0-K[2,6]-phiapprox"
10245,0.31252527236938477,0.2792454957962036,0.8772379755973816,6.0,1.0,0.15237095952033997,350.9616394042969,713.9232788085938,741.39044695492,714.0412563366837,0.5556897757620944,9.20688034966588e-06,719,True,49,21,"['capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10246,0.024637041613459587,0.21859173476696014,0.08527380973100662,6.0,-1.0,0.0932239294052124,371.8095703125,755.619140625,783.052835881164,755.7377846927966,0.5266634185542564,7.525000455643749e-06,715,True,50,45,['capacity'],"v4.0-K[2,6]-phiapprox"
10248,0.014830334112048149,0.18127797544002533,0.3032783567905426,2.0,0.18152225017547607,0.06624320149421692,358.77178955078125,729.5435791015625,757.0023965158518,729.6617225614781,0.5451696988074797,9.762088666320778e-06,718,True,50,39,['capacity'],"v4.0-K[2,6]-phiapprox"
