participant_id,alpha,phi,rho,capacity,kappa,v_scale,A,delta,t0,nll,aic,bic,aicc,pseudo_r2,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10116,0.004134300726082069,0.10645254489185166,0.05350397329261671,4.999999581185299,0.08597476040341857,0.4061754787125927,0.13744488946857172,0.0641382475271781,0.16482243368654984,228.09284803407908,474.18569606815817,515.3739221895921,474.43993335629375,0.7108369671397592,718,True,50,5,['alpha'],"v4.0-K[2,6]-phiapprox-lba"
10117,0.0032184506248875352,0.04534774782691989,0.039272460608175214,4.21341744496287,0.031755141356588475,0.4761121497176836,0.15284067911246868,0.1277931111013937,0.05,258.2971660072764,534.5943320145528,575.694383882782,534.8511080487897,0.6693217825226905,711,True,50,2,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10120,0.002013030453581844,0.038728288594773244,0.11281882251919446,2.0,0.4170955036533385,0.5140857944578979,0.3145768376627084,0.06123143811306962,0.05,404.1819097901271,826.3638195802542,867.1809910193772,826.6289153092675,0.46603450074902253,689,True,50,4,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10121,0.005192995111082579,0.20386386506594834,0.21513246561187432,2.0,0.11387787859378404,0.34316566083370675,0.18935846822681932,0.029081665182698023,0.09508468194235616,547.6515971049761,1113.3031942099522,1154.2629172253428,1113.5640637751696,0.287865762557449,700,True,50,1,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox-lba"
10125,0.00362797794599449,0.08787256646841814,0.07524444195828359,2.4548541788974543,0.08790253247856823,0.44216799869048856,0.19499858201558046,0.0638153236004796,0.05,420.4129357698304,858.8258715396609,899.4981971311245,859.0953326175052,0.43558061132883674,678,True,50,1,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10126,0.001460086253870554,0.001,0.08635373244173311,2.0,0.4714886852245691,0.5064308250820687,0.18178718677911535,0.08042089841658512,0.05,43.98212033062374,105.96424066124747,147.01351665431662,106.22249030256742,0.9433744678993559,707,True,50,6,"['alpha', 'phi', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10128,0.005241587929903728,0.06457702709080891,0.05482469269143181,3.9277944755926217,-0.07494232673498198,0.38100086080179674,0.23353801818669437,0.02790114410324651,0.09005780230544017,563.1576837351887,1144.3153674703774,1185.2235144133872,1144.5777581409313,0.26349394466655285,696,True,50,6,['alpha'],"v4.0-K[2,6]-phiapprox-lba"
10130,0.0032572876774984824,0.12021067591887748,0.05808838634553021,2.500874980760906,-0.29058329945977524,0.4314473951713555,0.24112297920017625,0.045317447042077914,0.05,720.3367936281816,1458.6735872563631,1499.581734199373,1458.935977926917,0.05793275008193721,696,True,50,1,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10135,0.005216190738973459,0.07302136968719468,0.10878345502827799,2.0,0.29427725343992345,0.36850828265607516,0.23297939141513335,0.05192377443968504,0.05,528.7126279598118,1075.4252559196236,1116.0443269178345,1075.696340256973,0.2859718492848933,674,True,50,3,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10137,0.0023094590679764667,0.06179575924016991,0.047264394484822926,6.0,0.14402266051885657,0.49647114273422127,0.12503626508705148,0.1258051111211942,0.05,70.02326625603418,158.04653251206835,199.23475863350237,158.30076980020394,0.9112285184919531,718,True,50,3,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10139,0.001330186772966903,0.20731054982789446,0.07085035519717287,4.097939209255227,-0.1586469554207096,0.408975147894543,0.22449872629649528,0.03770879010502483,0.05,745.1421495110768,1508.2842990221536,1548.9300367065402,1508.5545692924238,-0.0033396655296178412,676,True,50,6,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10140,0.007103596447183127,0.09470375538060598,0.0705505306485012,2.0,0.42710135417300177,0.3906528630222306,0.22246041480292528,0.05870153699965298,0.05,486.33552593798765,990.6710518759753,1031.7711037442045,990.9278279102122,0.37738161320541486,711,True,50,3,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10141,0.0018168572953247049,0.09498218982970225,0.14023938967252425,2.0,0.12253866746661396,0.4839102114874,0.3101404034825768,0.057961722160300384,0.05,599.204896759331,1216.409793518662,1257.266067119221,1216.6737231374302,0.21182109563984497,692,True,50,5,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10142,0.004100172594692802,0.05950227941547864,0.10716373244931973,2.0,0.11081787910874598,0.41741217440692935,0.12077171411395893,0.09752051659509504,0.09881995808225183,60.70799919298683,139.41599838597367,180.56654127021972,139.67131753490983,0.9227149619084098,715,True,50,6,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox-lba"
10143,0.00470813739514753,0.08334281912829256,0.08696122979948659,2.9997895287094827,0.277202010595952,0.43864447931631345,0.1941254155171937,0.07552066312176425,0.05,237.4218284899478,492.8436569798956,533.8929329729648,493.10190662121556,0.6943272113875252,707,True,50,6,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10145,0.004782467838882615,0.07347424000273511,0.14505149948606075,2.0,-0.08343833089811048,0.32369359369433937,0.12344552075189508,0.09538147431334468,0.054111682069233266,349.96627130716035,717.9325426143207,759.0578753980494,718.1885881335241,0.5532215594107888,713,True,50,3,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10147,0.0028872469234097657,0.032054437439595344,0.10153599817843768,2.0,0.2918243659122906,0.49046153997247893,0.21811797526957538,0.08544748083526395,0.05,193.1640593558072,404.3281187116144,445.19738870432354,404.5916619034153,0.7462835440113558,693,True,50,7,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10148,0.0035355583604330144,0.13544450381078263,0.10021571919885289,2.4256638281007725,-0.3117082533644513,0.4510754781293925,0.25717780370943316,0.018042023532175534,0.10506965012684744,583.7145283631335,1185.429056726267,1226.1806779848698,1185.696119040807,0.22321657767820513,684,True,50,2,['alpha'],"v4.0-K[2,6]-phiapprox-lba"
10149,0.0026472669469262,0.18214215154927546,0.09783533561844755,2.8072630879023017,-0.049128026133420946,0.43499446440390044,0.19028197143539102,0.07751901641821773,0.05,582.338031819286,1182.676063638572,1223.6486346218833,1182.936555679093,0.24384176930302215,701,True,50,8,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10150,0.008384396050081084,0.0938100727600798,0.1247745410078168,2.0,0.7359078577862955,0.3459996113553515,0.14736395587409704,0.03702650299741522,0.12621072939752973,181.3570865311391,380.7141730622782,421.86471594652426,380.96949221121434,0.7691212109267127,715,True,50,1,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox-lba"
10151,0.003238496356310515,0.07118836927288702,0.07976077816258426,2.0,0.257455967996532,0.4726030642482073,0.15820777333509078,0.08718416421050638,0.05,223.31799569059444,464.6359913811889,505.77393804224516,464.8916731993707,0.7153042021158794,714,True,50,3,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10152,0.002289787600979757,0.06722041840025678,0.06153159355118572,2.3024317373160956,0.23852999235974404,0.5428434777326718,0.17121888698293616,0.08161127261722366,0.05,218.3666072671169,454.7332145342338,495.8837574184799,454.98853368317,0.7220058017902842,715,True,50,5,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10154,0.004338800115034763,0.0796100339368882,0.091953083191915,2.0,0.059622788960494985,0.39804230215505904,0.1424182660062474,0.10173156930310409,0.05,348.42083156960575,714.8416631392115,755.9922060234576,715.0969822881477,0.5564387296942692,715,True,50,4,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10155,0.004652265276714102,0.09653457521456892,0.10106244899845701,2.27225579208239,0.054529467254007216,0.41058588917509803,0.22444849581343926,0.0613905121086472,0.05,490.13426762137885,998.2685352427577,1038.967370426289,998.5371919591756,0.3439125930838306,680,True,50,4,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10156,0.008017928368645821,0.028481881254072916,0.10054802552315399,2.0,0.3010422490789463,0.3404866960446869,0.15060972387420374,0.07372800671988589,0.05,242.53627947675218,503.07255895350437,543.9027833318261,503.3372648358573,0.6800492239712038,690,True,50,1,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10157,0.002490309527622734,0.09451110432262155,0.09721139180580278,2.659137200451108,0.06948868867220964,0.555244567451761,0.2712709679861895,0.061145969247763075,0.05,347.3886961050252,712.7773922100504,753.3428916215155,713.0501194827776,0.5280495252514275,670,True,50,3,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
10158,0.002931142079853723,0.02198886102759816,0.06695058769587167,2.001074580057482,0.4208387745774866,0.5230401052046945,0.11880958825412756,0.125095392520229,0.05413434940455743,-43.68811705058013,-69.37623410116026,-28.213112598514456,-69.12127659407811,1.0555399970347805,716,True,50,1,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10159,0.0038065996140371683,0.04589714138074539,0.0869350189211691,2.0,0.2553582797050487,0.4376297613749589,0.16100741977778546,0.0965599893200649,0.05,264.34150022154904,546.6830004430981,587.7322764361672,546.941250084418,0.6596690201880612,707,True,50,3,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10160,0.0034674170847569952,0.15182785072891203,0.08979550764433993,2.0,-0.006276249674085078,0.559775871769258,0.23041485467319722,0.0962222976515434,0.05,412.56389009171426,843.1277801834285,884.2151649137468,843.3849230405714,0.47108192077289923,710,True,50,1,"['alpha', 'capacity', 'kappa', 't0']","v4.0-K[2,6]-phiapprox-lba"
10162,0.0020567793961064253,0.05305092089082354,0.08743888906603878,2.0,0.21211691307598535,0.5023371241697148,0.21825484127751796,0.0976082204078874,0.05,337.30533645476316,692.6106729095263,733.736005693255,692.8667184287298,0.5693849248363412,713,True,50,6,"['alpha', 'capacity', 't0']","v4.0-K[2,6]-phiapprox-lba"
10163,0.0023696425683548865,0.1265660958452602,0.06949772674547333,2.979143470465856,-0.17966154828282735,0.4210956863050398,0.13831917831643187,0.10041218945414919,0.05,493.7784570055527,1005.5569140111054,1046.7576662305949,1005.8107927135031,0.37488661915197874,719,True,50,2,"['alpha', 't0']","v4.0-K[2,6]-phiapprox-lba"
