participant_id,alpha,phi,rho,capacity,kappa,phi_rl,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds,parameterization_version
10140,0.11636081337928772,0.9990000128746033,0.5646716356277466,5.000000476837158,0.5182269811630249,0.0571863129734993,0.04250707849860191,377.86407470703125,769.7281494140625,801.7341272129206,769.8865652556467,0.5189556599560929,1.189802885055542,715,False,49,18,['phi'],"v4.0-K[2,6]-phiapprox"
10141,0.02173674665391445,0.10811880975961685,0.17984719574451447,2.0,0.048926353454589844,0.045404959470033646,0.07466913759708405,416.0932312011719,846.1864624023438,878.2022235710683,846.3446544927392,0.47102740087539596,6.956217475817539e-06,716,True,49,10,['capacity'],"v4.0-K[2,6]-phiapprox"
10142,0.019575022161006927,0.16773903369903564,0.5369287133216858,2.0,0.35492241382598877,0.011571588926017284,0.042202699929475784,248.15841674804688,510.31683349609375,542.361863000141,510.47435810931455,0.6858365433356293,8.927784620027523e-06,719,True,49,7,['capacity'],"v4.0-K[2,6]-phiapprox"
10143,0.18207623064517975,0.5156174302101135,0.9990000128746033,2.0,0.5678375959396362,0.07548822462558746,0.08264555782079697,309.3909912109375,632.781982421875,664.8270119259223,632.9395070350959,0.6083173622181441,4.638752216123976e-06,719,True,50,3,"['rho', 'capacity']","v4.0-K[2,6]-phiapprox"
10145,0.7410615682601929,0.44709405303001404,0.8694961667060852,4.594012260437012,-1.0,0.05089602619409561,0.13644428551197052,325.7082214355469,665.4164428710938,697.4028128139938,665.5753081193207,0.5841901829095444,3.7024988159828354e-06,713,True,49,10,[],"v4.0-K[2,6]-phiapprox"
10147,0.0010000007459893823,0.019347453489899635,0.20504847168922424,4.277826309204102,1.0,0.011241897009313107,0.06886447221040726,243.82615661621094,501.6523132324219,533.6680744011464,501.81050532281733,0.6900277482824945,9.02444571693195e-06,716,True,49,9,"['alpha', 'kappa']","v4.0-K[2,6]-phiapprox"
10148,0.04501437768340111,0.12633733451366425,0.027768835425376892,2.0,-0.46609795093536377,0.07733830064535141,0.1589878797531128,553.4592895507812,1120.9185791015625,1152.8259637212484,1121.0792677672728,0.285417935191288,8.656931640871335e-06,705,True,50,27,['capacity'],"v4.0-K[2,6]-phiapprox"
10149,0.032691359519958496,0.2948443591594696,0.18946023285388947,2.0,-0.32904303073883057,0.06434551626443863,0.08314032852649689,522.2257690429688,1058.4515380859375,1090.4379080288377,1058.6104033341644,0.3333094247709997,5.957597750239074e-05,713,True,49,20,['capacity'],"v4.0-K[2,6]-phiapprox"
10150,0.32160085439682007,0.9833658933639526,0.7574023604393005,5.000000476837158,0.8531302213668823,0.08053497225046158,0.036765918135643005,328.035400390625,670.07080078125,702.0767785801081,670.2292166228342,0.582390644534563,2.803057909011841,715,False,45,12,[],"v4.0-K[2,6]-phiapprox"
10151,0.02982504293322563,0.14747285842895508,0.2706843912601471,2.0,0.5656481981277466,0.0446140430867672,0.060588616877794266,348.5657653808594,711.1315307617188,743.1570616459161,711.2894997320996,0.5574920045901464,8.72180225996999e-06,717,True,49,16,['capacity'],"v4.0-K[2,6]-phiapprox"
10152,0.03998290374875069,0.278310626745224,0.14104348421096802,2.999999761581421,0.32043159008026123,0.045199885964393616,0.08085837215185165,400.897216796875,815.79443359375,847.8394630977973,815.9519582069709,0.4924723608149666,0.03673384711146355,719,False,50,19,[],"v4.0-K[2,6]-phiapprox"
10154,0.161849245429039,0.8630384206771851,0.6975480914115906,5.157797336578369,0.05163860321044922,0.05637192726135254,0.0010000000474974513,327.18658447265625,668.3731689453125,700.3986998295098,668.5311379156933,0.584633105142166,0.00024389143800362945,717,False,50,9,['epsilon'],"v4.0-K[2,6]-phiapprox"
10155,0.16151005029678345,0.4416046440601349,0.9990000128746033,2.6348466873168945,0.0010727643966674805,0.07142774015665054,0.1617928147315979,430.0221252441406,874.0442504882812,906.0306204311813,874.2031157365082,0.4510196259261493,9.270231203117874e-06,713,True,50,22,"['rho', 'kappa']","v4.0-K[2,6]-phiapprox"
10156,0.0619664341211319,0.10645367205142975,0.08433260023593903,2.0,0.2698678970336914,0.0420941561460495,0.07294311374425888,288.6650390625,591.330078125,623.3066235048839,591.4891690340909,0.6309631433841913,9.271461749449372e-06,712,True,50,16,['capacity'],"v4.0-K[2,6]-phiapprox"
10157,0.0861048549413681,0.6388269066810608,0.6248723864555359,2.0,0.089866042137146,0.08922167867422104,0.005676730070263147,371.77874755859375,757.5574951171875,789.6025246212348,757.7150197304084,0.5293357445701967,9.508095899946056e-06,719,True,48,16,"['capacity', 'epsilon']","v4.0-K[2,6]-phiapprox"
10158,0.029430599883198738,0.03252261504530907,0.07809213548898697,5.0,1.0,0.025772981345653534,0.031368158757686615,205.25880432128906,424.5176086425781,456.53336981130263,424.6758007329736,0.7390577998550845,0.014766357839107513,716,False,49,6,['kappa'],"v4.0-K[2,6]-phiapprox"
10159,0.02696627378463745,0.04615737125277519,0.10625280439853668,3.0,0.33638954162597656,0.0511583611369133,0.04159446060657501,311.1144104003906,636.2288208007812,668.2445819695058,636.3870128911767,0.6044852788892234,0.03284471854567528,716,False,49,4,[],"v4.0-K[2,6]-phiapprox"
10160,0.21951064467430115,0.9938557147979736,0.771735668182373,5.0,-0.035806477069854736,0.07508748024702072,0.0010000010952353477,415.45086669921875,844.9017333984375,876.9272642826348,845.0597023688183,0.4725806476907306,0.5702834725379944,717,False,49,14,"['phi', 'epsilon']","v4.0-K[2,6]-phiapprox"
10162,0.11067339032888412,0.24339747428894043,0.45431187748908997,2.0,1.0,0.06208321452140808,0.11532703787088394,326.73052978515625,667.4610595703125,699.4572403066896,667.6196997969414,0.5834692650601996,8.70969506649999e-06,714,True,49,17,"['capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10163,0.0901007354259491,0.6858001947402954,0.16330745816230774,5.000000476837158,-0.6429131031036377,0.09790991991758347,0.10505704581737518,464.3552551269531,942.7105102539062,974.7555397579536,942.8680348671271,0.4121357881684763,0.039546459913253784,719,False,50,24,[],"v4.0-K[2,6]-phiapprox"
10164,0.01446660328656435,0.2145625501871109,0.10891260206699371,2.999999761581421,-0.34746116399765015,0.052121929824352264,0.14432455599308014,627.4087524414062,1268.8175048828125,1300.8625343868598,1268.9750294960334,0.2057134108467671,0.2005314975976944,719,False,42,9,[],"v4.0-K[2,6]-phiapprox"
10165,0.028769778087735176,0.28359392285346985,0.1872529536485672,2.0,-0.46457958221435547,0.059633538126945496,0.2036372423171997,600.0032958984375,1214.006591796875,1245.9929617397752,1214.165457045102,0.23401607849628725,6.1771161199430935e-06,713,True,49,12,['capacity'],"v4.0-K[2,6]-phiapprox"
10166,0.09834650158882141,0.7371093034744263,0.5177661180496216,5.0,-0.31865429878234863,0.06004366651177406,0.05880283936858177,399.63330078125,813.2666015625,845.2627822988771,813.4252417891289,0.4905295425245725,0.44232985377311707,714,False,49,19,[],"v4.0-K[2,6]-phiapprox"
10168,0.017131052911281586,0.0010000000474974513,0.23765914142131805,2.0,1.0,0.021738754585385323,0.08885625004768372,282.08331298828125,578.1666259765625,610.2019129599,578.3243724554358,0.6423909517287059,6.799109087296529e-06,718,True,47,2,"['phi', 'capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10169,0.04308176785707474,0.2812676429748535,0.20756025612354279,2.0,-0.24574756622314453,0.04761255905032158,0.043853759765625,362.6130676269531,739.2261352539062,771.2125051968063,739.3850005021332,0.5370762437005009,7.700672540522646e-06,713,True,48,25,['capacity'],"v4.0-K[2,6]-phiapprox"
10170,0.1663362979888916,0.904943585395813,0.6449034810066223,4.999999523162842,1.0,0.057775240391492844,0.05290820077061653,321.3171081542969,656.6342163085938,688.6695032919313,656.791962787467,0.5926525960608091,0.0869547575712204,718,False,50,20,['kappa'],"v4.0-K[2,6]-phiapprox"
10171,0.06441280245780945,0.0010000000474974513,0.05451326444745064,2.0,-0.18874454498291016,0.08155311644077301,0.06816335767507553,347.6982116699219,709.3964233398438,741.4317103231813,709.554169818717,0.5592081458357046,7.470579021173762e-06,718,True,50,23,"['phi', 'capacity']","v4.0-K[2,6]-phiapprox"
10172,0.003521326929330826,0.031847868114709854,0.3355063796043396,2.0,1.0,0.08204478770494461,0.17124676704406738,398.5091552734375,811.018310546875,843.0633400509223,811.1758351600959,0.49549559763587203,5.324466656020377e-06,719,True,50,20,"['alpha', 'capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10174,0.039267200976610184,0.31617262959480286,0.3078871965408325,2.0,0.1108788251876831,0.05500705912709236,0.06122966483235359,405.8318786621094,825.6637573242188,857.6599380605959,825.8223975508477,0.4826273174034805,6.346235750243068e-06,714,True,49,16,['capacity'],"v4.0-K[2,6]-phiapprox"
10175,0.04692509025335312,0.5748116970062256,0.028072720393538475,6.0,-0.11266422271728516,0.06576403230428696,0.07336891442537308,484.1186218261719,982.2372436523438,1014.2627745365411,982.3952126227246,0.38540619257084374,8.811610314296558e-06,717,True,48,28,['capacity'],"v4.0-K[2,6]-phiapprox"
10177,0.029942287132143974,0.05167822167277336,0.14409419894218445,2.0,0.9002475738525391,0.033388651907444,0.11181942373514175,370.58734130859375,755.1746826171875,787.1806604160456,755.3330984587717,0.52821939167772,6.021368335495936e-06,715,True,50,12,['capacity'],"v4.0-K[2,6]-phiapprox"
10178,0.03373073786497116,0.2143394500017166,0.2735469341278076,2.0,0.09770488739013672,0.042272649705410004,0.013119010254740715,296.8325500488281,607.6651000976562,639.7003870809938,607.8228465765295,0.6236927147714244,8.865528798196465e-06,718,True,49,29,['capacity'],"v4.0-K[2,6]-phiapprox"
10179,0.0925094410777092,0.18557506799697876,0.4632384181022644,2.0,0.6179875135421753,0.06462360173463821,0.02970777079463005,192.0379638671875,398.075927734375,430.0916889030995,398.23411982477046,0.7558652406236575,9.555333235766739e-06,716,True,49,3,['capacity'],"v4.0-K[2,6]-phiapprox"
10180,0.08762536942958832,0.8528488874435425,0.5431481003761292,6.0,-0.2780027389526367,0.0762418881058693,0.08258333802223206,549.5599365234375,1113.119873046875,1145.056981702731,1113.279873046875,0.2934590231551023,9.698272151581477e-06,708,True,49,20,['capacity'],"v4.0-K[2,6]-phiapprox"
10181,0.02158268913626671,0.1884056180715561,0.13233356177806854,2.1506075859069824,0.005681395530700684,0.039863113313913345,0.04788816720247269,468.013671875,950.02734375,982.0723732540473,950.1848683632209,0.40750430773534574,9.865967513178475e-06,719,True,50,23,['kappa'],"v4.0-K[2,6]-phiapprox"
10182,0.1092165932059288,0.8752692341804504,0.44234219193458557,5.208095073699951,-0.1421271562576294,0.1082100048661232,0.015767356380820274,461.6566162109375,937.313232421875,969.130680044216,937.4760231195494,0.39623856134050806,4.3548432586248964e-05,696,True,46,25,[],"v4.0-K[2,6]-phiapprox"
10183,0.03190628066658974,0.012062608264386654,0.015399185009300709,6.0,0.5051835775375366,0.09421615302562714,0.061268191784620285,549.5072021484375,1113.014404296875,1145.0594338009223,1113.1719289100959,0.30433517286582623,8.222081669373438e-05,719,True,46,19,['capacity'],"v4.0-K[2,6]-phiapprox"
10185,0.1581493318080902,0.9990000128746033,0.7445752620697021,5.0,0.12004971504211426,0.11658518761396408,0.0010000000474974513,613.937255859375,1241.87451171875,1273.8313665089975,1242.034055878294,0.21291581271712634,2.6626296043395996,710,False,50,16,"['phi', 'epsilon']","v4.0-K[2,6]-phiapprox"
10186,0.009580896236002445,0.0010000000474974513,0.1691192090511322,2.8211307525634766,1.0,0.023353105410933495,0.051326602697372437,251.2548370361328,516.5096740722656,548.5449610556032,516.6674205511389,0.6814735256963488,8.921480912249535e-06,718,True,49,5,"['alpha', 'phi', 'kappa']","v4.0-K[2,6]-phiapprox"
10191,0.0362117625772953,0.0076761129312217236,0.0743865817785263,5.000000476837158,1.0,0.04333573952317238,0.12445517629384995,347.35992431640625,708.7198486328125,740.6569572886685,708.8798486328125,0.5534171908602792,0.060217611491680145,708,False,50,13,"['phi', 'kappa']","v4.0-K[2,6]-phiapprox"
10192,0.0023729614913463593,0.21533562242984772,0.18254119157791138,2.0,0.4133787155151367,0.06910090148448944,0.05051287263631821,629.3328247070312,1272.6656494140625,1304.6126380997873,1272.8254211686988,0.19204030514497727,5.5270098528126255e-05,709,True,47,29,"['alpha', 'capacity']","v4.0-K[2,6]-phiapprox"
10196,0.04204729571938515,0.08698011189699173,0.08160512149333954,3.000000238418579,0.45744192600250244,0.05425761267542839,0.11016865074634552,394.0030517578125,802.006103515625,834.0413904989625,802.1638499944983,0.5005055249016086,0.00529951136559248,718,False,50,24,[],"v4.0-K[2,6]-phiapprox"
10197,0.027566000819206238,0.13766738772392273,0.06452829390764236,5.521329879760742,0.46995067596435547,0.030799278989434242,0.06128240376710892,368.7525634765625,751.505126953125,783.5208881218496,751.6633190435205,0.5312108265425,7.512276170018595e-06,716,True,48,19,[],"v4.0-K[2,6]-phiapprox"
10198,0.004492964595556259,0.04694376885890961,0.053490977734327316,3.0,1.0,0.11586180329322815,0.0010000024922192097,306.58563232421875,627.1712646484375,656.373168830314,627.4090565804969,0.41739818609249113,0.9808546304702759,479,False,45,15,"['alpha', 'kappa', 'epsilon']","v4.0-K[2,6]-phiapprox"
10199,0.023598462343215942,0.10037952661514282,0.2965560555458069,2.0,1.0,0.03188924491405487,0.05907154455780983,293.0945129394531,600.1890258789062,632.1458806691538,600.3485700384504,0.6242448974836938,8.919943866203539e-06,710,True,50,11,"['capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10200,0.10812428593635559,0.9484850168228149,0.46671706438064575,5.0,-0.2085437774658203,0.05921003967523575,0.08351581543684006,396.824951171875,807.64990234375,839.6949318477973,807.8074269569709,0.49762776542292075,0.24881702661514282,719,False,50,25,[],"v4.0-K[2,6]-phiapprox"
10201,0.045557621866464615,0.10718639940023422,0.02099759317934513,2.0,-0.3744041919708252,0.06629101932048798,0.07174456119537354,473.6840515136719,961.3681030273438,993.413132531391,961.5256276405646,0.4003257236227098,9.305153071181849e-06,719,True,46,19,['capacity'],"v4.0-K[2,6]-phiapprox"
10202,0.08226083219051361,0.7709886431694031,0.17653848230838776,5.546816825866699,0.15888690948486328,0.06662555038928986,0.09230569005012512,385.1888427734375,784.377685546875,816.4129725302125,784.5354320257483,0.5116796736053201,5.2804011829721276e-06,718,True,50,27,[],"v4.0-K[2,6]-phiapprox"
10203,0.1379777491092682,0.5710005164146423,0.8336811661720276,2.0,-0.14166152477264404,0.04974348098039627,0.08626208454370499,296.93316650390625,607.8663330078125,639.8820941765371,608.024525098208,0.6225136650302046,6.9748352871101815e-06,716,True,50,3,['capacity'],"v4.0-K[2,6]-phiapprox"
10204,0.025475090369582176,0.14975997805595398,0.11353232711553574,4.288339614868164,0.2632870674133301,0.031139180064201355,0.04260136932134628,331.7912292480469,677.5824584960938,709.6177454794313,677.740204974967,0.5793741059717132,9.46371346799424e-06,718,True,50,22,[],"v4.0-K[2,6]-phiapprox"
10208,0.08777790516614914,0.9277454614639282,0.6358206868171692,3.7405145168304443,0.2557554244995117,0.06219836696982384,0.06811430305242538,462.52490234375,939.0498046875,970.8471084110477,939.2130699936224,0.39335978471897914,6.611322532990016e-06,694,True,50,28,[],"v4.0-K[2,6]-phiapprox"
10209,0.05121307447552681,0.3665347397327423,0.126802459359169,2.0,-0.04129505157470703,0.07027913630008698,0.06695492565631866,432.35711669921875,878.7142333984375,910.7202111972956,878.8726492400217,0.44958264680992155,9.493585821473971e-06,715,True,50,27,['capacity'],"v4.0-K[2,6]-phiapprox"
10212,0.05052853748202324,0.0010000000474974513,0.04008465260267258,2.5966861248016357,1.0,0.05288827046751976,0.13288965821266174,405.5984802246094,825.1969604492188,857.2127216179433,825.3551525396142,0.4843692081554902,8.928317583922762e-06,716,True,49,13,"['phi', 'kappa']","v4.0-K[2,6]-phiapprox"
10215,0.02395482361316681,0.1289728283882141,0.0457812175154686,5.0,-0.4657523036003113,0.031599558889865875,0.1404522955417633,511.2393493652344,1036.4786987304688,1068.523728234516,1036.6362233436896,0.3527814881955238,0.04465753957629204,719,False,50,21,[],"v4.0-K[2,6]-phiapprox"
10216,0.016851965337991714,0.15860016644001007,0.1296960711479187,2.0,0.21114063262939453,0.04627249762415886,0.07562607526779175,539.7452392578125,1093.490478515625,1125.5160093998225,1093.6484474860058,0.31478760229072733,9.232178854290396e-06,717,True,48,14,['capacity'],"v4.0-K[2,6]-phiapprox"
10217,0.013170014135539532,0.0010000000474974513,0.054280225187540054,6.0,0.18400263786315918,0.03625211492180824,0.05068802833557129,355.93157958984375,725.8631591796875,757.9081886837348,726.0206837929084,0.5493979336051071,3.840812951239059e-06,719,True,48,4,"['phi', 'capacity']","v4.0-K[2,6]-phiapprox"
10218,0.06250155717134476,0.8655475974082947,0.3767670691013336,6.0,-0.26648223400115967,0.09932465851306915,0.036044567823410034,587.2064208984375,1188.412841796875,1220.2101455204227,1188.5761071029974,0.22982951235027826,8.51487202453427e-05,694,True,46,20,['capacity'],"v4.0-K[2,6]-phiapprox"
10220,0.07603013515472412,0.7179725170135498,0.4287310838699341,5.0,0.1971454620361328,0.059204209595918655,0.11096856743097305,461.138916015625,936.27783203125,968.3131190145875,936.4355785101233,0.4153945260701941,0.2308305948972702,718,False,50,27,[],"v4.0-K[2,6]-phiapprox"
10221,0.032444633543491364,0.7302424907684326,0.15464693307876587,6.0,0.07031965255737305,0.0733238011598587,0.06112352013587952,612.6085815429688,1239.2171630859375,1271.1443777472134,1239.3773919843638,0.21128661741352806,8.283303941425402e-06,707,True,50,27,['capacity'],"v4.0-K[2,6]-phiapprox"
10222,0.029277479276061058,0.12740632891654968,0.08143946528434753,2.999998092651367,0.6535582542419434,0.044117823243141174,0.037851110100746155,377.2137756347656,768.4275512695312,800.3844060597788,768.5870954290754,0.5164017247791853,0.10090246051549911,710,False,50,17,[],"v4.0-K[2,6]-phiapprox"
10224,0.05368257686495781,0.9990000128746033,0.28792962431907654,3.000002861022949,0.20949852466583252,0.08351632207632065,0.0010000000474974513,524.1754150390625,1062.350830078125,1094.3763609623225,1062.5087990485058,0.3345536619219558,0.9502543210983276,717,False,49,24,"['phi', 'epsilon']","v4.0-K[2,6]-phiapprox"
10225,0.10558220744132996,0.8243283033370972,0.4934774339199066,6.0,0.42406558990478516,0.04413141310214996,0.036872498691082,302.76995849609375,619.5399169921875,651.5262869350876,619.6987822404144,0.6134739230472315,9.934370609698817e-06,713,True,50,7,['capacity'],"v4.0-K[2,6]-phiapprox"
10226,0.07725945860147476,0.8942060470581055,0.41277533769607544,4.610344886779785,-0.2619773745536804,0.07585296779870987,0.08922936767339706,508.65582275390625,1031.3116455078125,1063.34693249115,1031.4693919866857,0.3551553165421263,9.74279100773856e-06,718,True,50,23,[],"v4.0-K[2,6]-phiapprox"
10227,0.08706754446029663,0.07521850615739822,0.06258992105722427,2.0,0.5530557632446289,0.0777212604880333,0.08582394570112228,334.1339416503906,682.2678833007812,714.2934141849786,682.4258522711621,0.5758133603380358,9.729481462272815e-06,717,True,50,19,['capacity'],"v4.0-K[2,6]-phiapprox"
10228,0.03257026895880699,0.0010000000474974513,0.05851691961288452,2.0,1.0,0.028224097564816475,0.03861785680055618,276.4861145019531,566.9722290039062,598.9487743837901,567.1313199129971,0.6465329957341053,7.888630534580443e-06,712,True,50,12,"['phi', 'capacity', 'kappa']","v4.0-K[2,6]-phiapprox"
10229,0.15347924828529358,0.8875662088394165,0.7333376407623291,5.0,-0.40540218353271484,0.0630248561501503,0.07823584228754044,477.91180419921875,969.8236083984375,1001.7508230597135,969.9838372968638,0.38470428422894853,2.481550693511963,707,False,49,19,[],"v4.0-K[2,6]-phiapprox"
10231,0.016554662957787514,0.2616543769836426,0.07709924876689911,2.0,0.6951364278793335,0.09488087147474289,0.31103160977363586,716.4398193359375,1446.879638671875,1478.9149256552125,1447.0373851507482,0.09173868095123283,8.578743290854618e-06,718,True,49,10,['capacity'],"v4.0-K[2,6]-phiapprox"
10234,0.015285154804587364,0.14788289368152618,0.2114538550376892,2.999999761581421,0.3398423194885254,0.010753695853054523,0.06984487175941467,346.28997802734375,706.5799560546875,738.5170647105435,706.7399560546875,0.5547927658358278,0.2256338745355606,708,False,49,19,['phi_rl'],"v4.0-K[2,6]-phiapprox"
10235,0.0263160802423954,0.15873268246650696,0.2620500922203064,2.0,0.09477770328521729,0.05385392904281616,0.13580384850502014,466.459228515625,946.91845703125,978.9732155153207,947.0757604020365,0.4102923785874809,9.263282663596328e-06,720,True,50,19,['capacity'],"v4.0-K[2,6]-phiapprox"
10236,0.1143755093216896,0.7994189858436584,0.3827417194843292,6.0,-0.11316907405853271,0.06768176704645157,0.0387129969894886,319.34796142578125,652.6959228515625,684.7312098349,652.8536693304358,0.5951489673634258,8.850345693645068e-06,718,True,49,14,['capacity'],"v4.0-K[2,6]-phiapprox"
10239,0.07744421064853668,0.5487015843391418,0.44941774010658264,2.0,-0.395688533782959,0.06541033834218979,0.10699846595525742,410.2913513183594,834.5827026367188,866.6179896200563,834.740449115592,0.47985615276364424,8.203667675843462e-06,718,True,49,21,['capacity'],"v4.0-K[2,6]-phiapprox"
10240,0.35405072569847107,0.9216486215591431,0.7938239574432373,6.0,0.34901535511016846,0.0010000000474974513,0.007893407717347145,172.7863311767578,359.5726623535156,391.6274208375863,359.72996572430213,0.7815598660249714,6.700717676721979e-06,720,True,49,7,"['capacity', 'phi_rl', 'epsilon']","v4.0-K[2,6]-phiapprox"
10241,0.01852443255484104,0.013874351978302002,0.07168500125408173,4.483757019042969,1.0,0.07901754975318909,0.06573899835348129,351.9911804199219,717.9823608398438,750.0371193239145,718.1396642106303,0.5550053057709761,8.100028935587034e-06,720,True,47,4,['kappa'],"v4.0-K[2,6]-phiapprox"
10242,0.04709266126155853,0.22052951157093048,0.6492660641670227,2.0,0.7484806776046753,0.04102909937500954,0.040963366627693176,250.7274932861328,515.4549865722656,547.5000160763129,515.6125111854865,0.6825841452255145,9.826487257669214e-06,719,True,49,5,['capacity'],"v4.0-K[2,6]-phiapprox"
10243,0.084496408700943,0.8673493266105652,0.5301786065101624,5.000000476837158,0.6302893161773682,0.07635959982872009,0.023971032351255417,495.1163635253906,1004.2327270507812,1036.199434059404,1004.39204426273,0.3661401746474774,0.46611398458480835,711,False,46,16,[],"v4.0-K[2,6]-phiapprox"
10245,0.10397826135158539,0.24484767019748688,0.8913401365280151,5.000029563903809,1.0,0.0010000265901908278,0.15058952569961548,351.0569152832031,716.1138305664062,748.1588600704536,716.2713551796271,0.5555691584570432,0.3238007426261902,719,False,47,9,"['kappa', 'phi_rl']","v4.0-K[2,6]-phiapprox"
10246,0.04706845432519913,0.4223065972328186,0.07826651632785797,5.999999523162842,-0.9779615998268127,0.02989622950553894,0.09073926508426666,370.1929931640625,754.385986328125,786.3919641269831,754.5444021697092,0.5287214212582793,4.3555655793170445e-06,715,True,50,23,['capacity'],"v4.0-K[2,6]-phiapprox"
10248,0.03779638931155205,0.2760120630264282,0.3223152160644531,2.0,0.20349979400634766,0.03921354189515114,0.05897589400410652,356.17584228515625,726.3516845703125,758.38697155365,726.5094310491858,0.548460691887461,9.19159811019199e-06,718,True,50,16,['capacity'],"v4.0-K[2,6]-phiapprox"
