alpha_pos,alpha_neg,beta,beta_wm,capacity,phi,rho,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.6156354589595345,0.3442217277999452,1.028640360192746,0.4475007584923579,3.0,0.23740530031886933,0.7755136627173217,2,0.4444444444444444,0.07257747386024231,45,3
0.6156354589595345,0.3442217277999452,1.028640360192746,0.4475007584923579,3.0,0.23740530031886933,0.7755136627173217,3,0.40740740740740744,0.037770514915502096,45,3
0.6156354589595345,0.3442217277999452,1.028640360192746,0.4475007584923579,3.0,0.23740530031886933,0.7755136627173217,5,0.3333333333333333,0.09601097330974609,45,3
0.6156354589595345,0.3442217277999452,1.028640360192746,0.4475007584923579,3.0,0.23740530031886933,0.7755136627173217,6,0.4000000000000001,0.054433105395181744,45,3
0.499996616136798,0.12321533514479577,0.7286813539724645,1.3498388664460899,6.0,0.5944616281208396,0.6291262546245927,2,0.36296296296296293,0.020951312035156967,45,3
0.499996616136798,0.12321533514479577,0.7286813539724645,1.3498388664460899,6.0,0.5944616281208396,0.6291262546245927,3,0.32592592592592595,0.020951312035156967,45,3
0.499996616136798,0.12321533514479577,0.7286813539724645,1.3498388664460899,6.0,0.5944616281208396,0.6291262546245927,5,0.47407407407407404,0.06869347033700521,45,3
0.499996616136798,0.12321533514479577,0.7286813539724645,1.3498388664460899,6.0,0.5944616281208396,0.6291262546245927,6,0.3703703703703704,0.03777051491550212,45,3
0.618607530492636,0.7740727187108667,6.451239556216837,4.385048591527904,2.0,0.47444850904660457,0.6034656999336424,2,0.7555555555555555,0.03628873693012116,45,3
0.618607530492636,0.7740727187108667,6.451239556216837,4.385048591527904,2.0,0.47444850904660457,0.6034656999336424,3,0.7703703703703703,0.045662325947918324,45,3
0.618607530492636,0.7740727187108667,6.451239556216837,4.385048591527904,2.0,0.47444850904660457,0.6034656999336424,5,0.7629629629629631,0.03777051491550212,45,3
0.618607530492636,0.7740727187108667,6.451239556216837,4.385048591527904,2.0,0.47444850904660457,0.6034656999336424,6,0.7185185185185187,0.05832598425193937,45,3
0.2416794010866928,0.7039698347788708,4.392448982594849,0.6617104010117263,2.0,0.6730627792310169,0.19169685219166874,2,0.7851851851851852,0.020951312035156995,45,3
0.2416794010866928,0.7039698347788708,4.392448982594849,0.6617104010117263,2.0,0.6730627792310169,0.19169685219166874,3,0.7925925925925926,0.05832598425193932,45,3
0.2416794010866928,0.7039698347788708,4.392448982594849,0.6617104010117263,2.0,0.6730627792310169,0.19169685219166874,5,0.7185185185185187,0.027715980642769925,45,3
0.2416794010866928,0.7039698347788708,4.392448982594849,0.6617104010117263,2.0,0.6730627792310169,0.19169685219166874,6,0.6444444444444445,0.04800548665487306,45,3
0.3141104627643281,0.6085282308494158,1.833867605452918,2.910889741495741,6.0,0.7859658773611071,0.7099684975582135,2,0.5777777777777777,0.03628873693012116,45,3
0.3141104627643281,0.6085282308494158,1.833867605452918,2.910889741495741,6.0,0.7859658773611071,0.7099684975582135,3,0.5259259259259259,0.1626259140748159,45,3
0.3141104627643281,0.6085282308494158,1.833867605452918,2.910889741495741,6.0,0.7859658773611071,0.7099684975582135,5,0.45925925925925926,0.055431961285539864,45,3
0.3141104627643281,0.6085282308494158,1.833867605452918,2.910889741495741,6.0,0.7859658773611071,0.7099684975582135,6,0.4444444444444444,0.09601097330974605,45,3
0.9025159779864478,0.6342039202745414,0.6538187769900637,2.3286357716401214,2.0,0.3035829367430898,0.15705144633593598,2,0.4666666666666666,0.06542045086168775,45,3
0.9025159779864478,0.6342039202745414,0.6538187769900637,2.3286357716401214,2.0,0.3035829367430898,0.15705144633593598,3,0.4444444444444444,0.07908946853356526,45,3
0.9025159779864478,0.6342039202745414,0.6538187769900637,2.3286357716401214,2.0,0.3035829367430898,0.15705144633593598,5,0.3703703703703704,0.08950404424884868,45,3
0.9025159779864478,0.6342039202745414,0.6538187769900637,2.3286357716401214,2.0,0.3035829367430898,0.15705144633593598,6,0.38518518518518513,0.10631629699560981,45,3
0.7582342954533831,0.6921461247730811,3.967963465833299,1.0934020293182172,2.0,0.19196699001829498,0.39724106497625516,2,0.6666666666666666,0.048005486654873,45,3
0.7582342954533831,0.6921461247730811,3.967963465833299,1.0934020293182172,2.0,0.19196699001829498,0.39724106497625516,3,0.6962962962962962,0.045662325947918324,45,3
0.7582342954533831,0.6921461247730811,3.967963465833299,1.0934020293182172,2.0,0.19196699001829498,0.39724106497625516,5,0.6888888888888888,0.03628873693012112,45,3
0.7582342954533831,0.6921461247730811,3.967963465833299,1.0934020293182172,2.0,0.19196699001829498,0.39724106497625516,6,0.6444444444444445,0.01814436846506056,45,3
0.36838946817435975,0.2888116599441102,2.5917061768966354,2.635954569226644,6.0,0.7823612502674122,0.5704062183822995,2,0.5555555555555555,0.08314794192830982,45,3
0.36838946817435975,0.2888116599441102,2.5917061768966354,2.635954569226644,6.0,0.7823612502674122,0.5704062183822995,3,0.4666666666666666,0.06285393610547091,45,3
0.36838946817435975,0.2888116599441102,2.5917061768966354,2.635954569226644,6.0,0.7823612502674122,0.5704062183822995,5,0.4444444444444444,0.07257747386024231,45,3
0.36838946817435975,0.2888116599441102,2.5917061768966354,2.635954569226644,6.0,0.7823612502674122,0.5704062183822995,6,0.4296296296296296,0.0755410298310042,45,3
0.4327478644229819,0.1711794464654091,1.4505108071264516,3.1054592428710106,6.0,0.2630663614039792,0.41978439528651995,2,0.6888888888888888,0.09072184232530292,45,3
0.4327478644229819,0.1711794464654091,1.4505108071264516,3.1054592428710106,6.0,0.2630663614039792,0.41978439528651995,3,0.5555555555555555,0.04800548665487306,45,3
0.4327478644229819,0.1711794464654091,1.4505108071264516,3.1054592428710106,6.0,0.2630663614039792,0.41978439528651995,5,0.5259259259259258,0.11805464778154982,45,3
0.4327478644229819,0.1711794464654091,1.4505108071264516,3.1054592428710106,6.0,0.2630663614039792,0.41978439528651995,6,0.4666666666666666,0.07908946853356526,45,3
0.720395657759638,0.7794632124831532,0.8253888645564348,2.9573806530069917,6.0,0.21896894830834282,0.49234177334878193,2,0.637037037037037,0.055431961285539906,45,3
0.720395657759638,0.7794632124831532,0.8253888645564348,2.9573806530069917,6.0,0.21896894830834282,0.49234177334878193,3,0.5925925925925927,0.12081115874296362,45,3
0.720395657759638,0.7794632124831532,0.8253888645564348,2.9573806530069917,6.0,0.21896894830834282,0.49234177334878193,5,0.5185185185185185,0.027715980642769956,45,3
0.720395657759638,0.7794632124831532,0.8253888645564348,2.9573806530069917,6.0,0.21896894830834282,0.49234177334878193,6,0.5037037037037037,0.04566232594791836,45,3
0.19644526837859508,0.02246912911990251,3.6033801161459063,0.8729561319489398,6.0,0.3840957481112953,0.6450068633454837,2,0.4222222222222222,0.03628873693012116,45,3
0.19644526837859508,0.02246912911990251,3.6033801161459063,0.8729561319489398,6.0,0.3840957481112953,0.6450068633454837,3,0.40740740740740744,0.04566232594791834,45,3
0.19644526837859508,0.02246912911990251,3.6033801161459063,0.8729561319489398,6.0,0.3840957481112953,0.6450068633454837,5,0.4666666666666666,0.04800548665487301,45,3
0.19644526837859508,0.02246912911990251,3.6033801161459063,0.8729561319489398,6.0,0.3840957481112953,0.6450068633454837,6,0.4074074074074074,0.08574694002066834,45,3
0.8473196668199093,0.5042475505685698,1.1610411944741592,2.014982533014951,4.0,0.8005980301616026,0.891367961558842,2,0.40740740740740744,0.027715980642769925,45,3
0.8473196668199093,0.5042475505685698,1.1610411944741592,2.014982533014951,4.0,0.8005980301616026,0.891367961558842,3,0.4888888888888889,0.018144368465060557,45,3
0.8473196668199093,0.5042475505685698,1.1610411944741592,2.014982533014951,4.0,0.8005980301616026,0.891367961558842,5,0.43703703703703706,0.027715980642769925,45,3
0.8473196668199093,0.5042475505685698,1.1610411944741592,2.014982533014951,4.0,0.8005980301616026,0.891367961558842,6,0.3925925925925926,0.027715980642769932,45,3
0.5971642359628521,0.6074687267921721,0.9163617497456721,3.110583067745681,3.0,0.335520022807454,0.24933599334935863,2,0.45925925925925926,0.04566232594791832,45,3
0.5971642359628521,0.6074687267921721,0.9163617497456721,3.110583067745681,3.0,0.335520022807454,0.24933599334935863,3,0.39999999999999997,0.03628873693012114,45,3
0.5971642359628521,0.6074687267921721,0.9163617497456721,3.110583067745681,3.0,0.335520022807454,0.24933599334935863,5,0.4000000000000001,0.01814436846506058,45,3
0.5971642359628521,0.6074687267921721,0.9163617497456721,3.110583067745681,3.0,0.335520022807454,0.24933599334935863,6,0.362962962962963,0.027715980642769953,45,3
0.53789069824926,0.20170243816284028,0.5530070855301994,1.0868603594740736,4.0,0.842262191489452,0.6111604122113474,2,0.5185185185185185,0.08380524814062781,45,3
0.53789069824926,0.20170243816284028,0.5530070855301994,1.0868603594740736,4.0,0.842262191489452,0.6111604122113474,3,0.37777777777777777,0.06542045086168775,45,3
0.53789069824926,0.20170243816284028,0.5530070855301994,1.0868603594740736,4.0,0.842262191489452,0.6111604122113474,5,0.4148148148148148,0.04566232594791834,45,3
0.53789069824926,0.20170243816284028,0.5530070855301994,1.0868603594740736,4.0,0.842262191489452,0.6111604122113474,6,0.4222222222222222,0.05443310539518172,45,3
0.635354542418434,0.4393008537577966,1.6011926857940582,1.3520591182787058,5.0,0.26210022424371787,0.2630598732460651,2,0.5481481481481482,0.10936905970543259,45,3
0.635354542418434,0.4393008537577966,1.6011926857940582,1.3520591182787058,5.0,0.26210022424371787,0.2630598732460651,3,0.45925925925925926,0.08181748901620194,45,3
0.635354542418434,0.4393008537577966,1.6011926857940582,1.3520591182787058,5.0,0.26210022424371787,0.2630598732460651,5,0.5259259259259259,0.07332959212304935,45,3
0.635354542418434,0.4393008537577966,1.6011926857940582,1.3520591182787058,5.0,0.26210022424371787,0.2630598732460651,6,0.5037037037037037,0.12081115874296364,45,3
0.24901316313785007,0.34793364336185,2.5610936895032363,3.1400930444154063,2.0,0.506982315433599,0.29379860617843845,2,0.7037037037037037,0.02771598064276994,45,3
0.24901316313785007,0.34793364336185,2.5610936895032363,3.1400930444154063,2.0,0.506982315433599,0.29379860617843845,3,0.637037037037037,0.07332959212304938,45,3
0.24901316313785007,0.34793364336185,2.5610936895032363,3.1400930444154063,2.0,0.506982315433599,0.29379860617843845,5,0.4888888888888889,0.04800548665487306,45,3
0.24901316313785007,0.34793364336185,2.5610936895032363,3.1400930444154063,2.0,0.506982315433599,0.29379860617843845,6,0.5111111111111111,0.04800548665487302,45,3
0.26576237332913755,0.47959724946259547,0.947031812515382,4.923445098095334,4.0,0.692039719980344,0.4841727426925387,2,0.5333333333333333,0.018144368465060606,45,3
0.26576237332913755,0.47959724946259547,0.947031812515382,4.923445098095334,4.0,0.692039719980344,0.4841727426925387,3,0.47407407407407404,0.041902624070313935,45,3
0.26576237332913755,0.47959724946259547,0.947031812515382,4.923445098095334,4.0,0.692039719980344,0.4841727426925387,5,0.3925925925925926,0.020951312035156967,45,3
0.26576237332913755,0.47959724946259547,0.947031812515382,4.923445098095334,4.0,0.692039719980344,0.4841727426925387,6,0.3925925925925926,0.055431961285539885,45,3
0.5154030943591819,0.9058214625595253,1.0211062991465878,1.2422154750724692,4.0,0.4198515031921973,0.377290992844997,2,0.5259259259259259,0.05832598425193934,45,3
0.5154030943591819,0.9058214625595253,1.0211062991465878,1.2422154750724692,4.0,0.4198515031921973,0.377290992844997,3,0.4444444444444444,0.10102356812582114,45,3
0.5154030943591819,0.9058214625595253,1.0211062991465878,1.2422154750724692,4.0,0.4198515031921973,0.377290992844997,5,0.39999999999999997,0.03628873693012114,45,3
