alpha_pos,alpha_neg,beta,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.6156354589595345,0.3442217277999452,1.028640360192746,2,0.5185185185185185,0.06372092790401945,45,3
0.6156354589595345,0.3442217277999452,1.028640360192746,3,0.4888888888888889,0.018144368465060557,45,3
0.6156354589595345,0.3442217277999452,1.028640360192746,5,0.36296296296296293,0.07554102983100425,45,3
0.6156354589595345,0.3442217277999452,1.028640360192746,6,0.4296296296296296,0.027715980642769932,45,3
0.618607530492636,0.7740727187108667,6.451239556216837,2,0.837037037037037,0.027715980642769925,45,3
0.618607530492636,0.7740727187108667,6.451239556216837,3,0.8444444444444444,0.018144368465060606,45,3
0.618607530492636,0.7740727187108667,6.451239556216837,5,0.8148148148148149,0.020951312035156943,45,3
0.618607530492636,0.7740727187108667,6.451239556216837,6,0.7851851851851852,0.027715980642769925,45,3
0.499996616136798,0.12321533514479577,0.7286813539724645,2,0.40740740740740744,0.037770514915502096,45,3
0.499996616136798,0.12321533514479577,0.7286813539724645,3,0.362962962962963,0.027715980642769953,45,3
0.499996616136798,0.12321533514479577,0.7286813539724645,5,0.4962962962962963,0.05543196128553988,45,3
0.499996616136798,0.12321533514479577,0.7286813539724645,6,0.4148148148148148,0.03777051491550212,45,3
0.9025159779864478,0.6342039202745414,0.6538187769900637,2,0.4518518518518519,0.041902624070313914,45,3
0.9025159779864478,0.6342039202745414,0.6538187769900637,3,0.4518518518518519,0.0686934703370052,45,3
0.9025159779864478,0.6342039202745414,0.6538187769900637,5,0.37777777777777777,0.09428090415820632,45,3
0.9025159779864478,0.6342039202745414,0.6538187769900637,6,0.38518518518518513,0.10631629699560981,45,3
0.3141104627643281,0.6085282308494158,1.833867605452918,2,0.6814814814814815,0.07332959212304939,45,3
0.3141104627643281,0.6085282308494158,1.833867605452918,3,0.637037037037037,0.08181748901620191,45,3
0.3141104627643281,0.6085282308494158,1.833867605452918,5,0.562962962962963,0.010475656017578446,45,3
0.3141104627643281,0.6085282308494158,1.833867605452918,6,0.5777777777777778,0.0831479419283098,45,3
0.2416794010866928,0.7039698347788708,4.392448982594849,2,0.7999999999999999,0.01814436846506056,45,3
0.2416794010866928,0.7039698347788708,4.392448982594849,3,0.8074074074074075,0.06869347033700521,45,3
0.2416794010866928,0.7039698347788708,4.392448982594849,5,0.762962962962963,0.027715980642769977,45,3
0.2416794010866928,0.7039698347788708,4.392448982594849,6,0.6814814814814815,0.027715980642769925,45,3
0.7582342954533831,0.6921461247730811,3.967963465833299,2,0.8222222222222223,0.01814436846506056,45,3
0.7582342954533831,0.6921461247730811,3.967963465833299,3,0.8074074074074075,0.020951312035156943,45,3
0.7582342954533831,0.6921461247730811,3.967963465833299,5,0.7481481481481481,0.020951312035156995,45,3
0.7582342954533831,0.6921461247730811,3.967963465833299,6,0.7111111111111111,0.01814436846506056,45,3
0.4327478644229819,0.1711794464654091,1.4505108071264516,2,0.6000000000000001,0.10102356812582117,45,3
0.4327478644229819,0.1711794464654091,1.4505108071264516,3,0.5111111111111111,0.04800548665487302,45,3
0.4327478644229819,0.1711794464654091,1.4505108071264516,5,0.47407407407407404,0.1385799032138497,45,3
0.4327478644229819,0.1711794464654091,1.4505108071264516,6,0.4666666666666666,0.11898058077191857,45,3
0.36838946817435975,0.2888116599441102,2.5917061768966354,2,0.6666666666666666,0.03628873693012116,45,3
0.36838946817435975,0.2888116599441102,2.5917061768966354,3,0.6,0.048005486654873024,45,3
0.36838946817435975,0.2888116599441102,2.5917061768966354,5,0.5259259259259258,0.045662325947918324,45,3
0.36838946817435975,0.2888116599441102,2.5917061768966354,6,0.525925925925926,0.041902624070313935,45,3
0.720395657759638,0.7794632124831532,0.8253888645564348,2,0.5777777777777777,0.01814436846506056,45,3
0.720395657759638,0.7794632124831532,0.8253888645564348,3,0.525925925925926,0.045662325947918324,45,3
0.720395657759638,0.7794632124831532,0.8253888645564348,5,0.4888888888888889,0.0,45,3
0.720395657759638,0.7794632124831532,0.8253888645564348,6,0.4962962962962963,0.045662325947918365,45,3
0.8473196668199093,0.5042475505685698,1.1610411944741592,2,0.5555555555555555,0.04800548665487306,45,3
0.8473196668199093,0.5042475505685698,1.1610411944741592,3,0.5481481481481482,0.04566232594791834,45,3
0.8473196668199093,0.5042475505685698,1.1610411944741592,5,0.47407407407407404,0.037770514915502096,45,3
0.8473196668199093,0.5042475505685698,1.1610411944741592,6,0.43703703703703706,0.020951312035156967,45,3
0.19644526837859508,0.02246912911990251,3.6033801161459063,2,0.5925925925925926,0.06869347033700521,45,3
0.19644526837859508,0.02246912911990251,3.6033801161459063,3,0.4962962962962963,0.027715980642769932,45,3
0.19644526837859508,0.02246912911990251,3.6033801161459063,5,0.5037037037037037,0.07332959212304936,45,3
0.19644526837859508,0.02246912911990251,3.6033801161459063,6,0.4222222222222222,0.06542045086168775,45,3
0.5971642359628521,0.6074687267921721,0.9163617497456721,2,0.4222222222222222,0.03628873693012116,45,3
