participant_id,n_trials,n_blocks,fit_time_s,is_first_fit,memory_before_mb,memory_after_mb,nll,converged
10000,1121,21,133.01115580038592,False,1634.640625,1755.66015625,882.1845092773438,True
9187,1214,21,133.01115580038592,False,1634.640625,1755.66015625,1152.2381591796875,False
10002,1351,21,133.01115580038592,False,1634.640625,1755.66015625,1071.6356201171875,True
10003,1338,21,133.01115580038592,False,1634.640625,1755.66015625,941.0089721679688,True
10004,1208,21,133.01115580038592,False,1634.640625,1755.66015625,696.8096313476562,False
10005,1330,21,133.01115580038592,False,1634.640625,1755.66015625,782.4441528320312,True
10006,1354,21,133.01115580038592,False,1634.640625,1755.66015625,788.0848999023438,True
10007,1195,21,133.01115580038592,False,1634.640625,1755.66015625,1243.89892578125,True
10016,1364,21,133.01115580038592,False,1634.640625,1755.66015625,795.4822998046875,True
10017,1257,21,133.01115580038592,False,1634.640625,1755.66015625,823.3458251953125,True
10018,1305,21,133.01115580038592,False,1634.640625,1755.66015625,922.5762939453125,False
10024,1173,21,133.01115580038592,False,1634.640625,1755.66015625,747.2250366210938,True
10025,1229,21,133.01115580038592,False,1634.640625,1755.66015625,844.6536865234375,False
10027,1088,21,133.01115580038592,False,1634.640625,1755.66015625,717.6756591796875,True
10028,1252,21,133.01115580038592,False,1634.640625,1755.66015625,1207.461669921875,True
10029,1257,21,133.01115580038592,False,1634.640625,1755.66015625,918.6289672851562,True
10030,1211,21,133.01115580038592,False,1634.640625,1755.66015625,818.8392333984375,True
10031,1252,21,133.01115580038592,False,1634.640625,1755.66015625,853.624267578125,True
10035,1172,21,133.01115580038592,False,1634.640625,1755.66015625,632.273681640625,True
10036,1186,21,133.01115580038592,False,1634.640625,1755.66015625,909.3132934570312,False
10039,1129,21,133.01115580038592,False,1634.640625,1755.66015625,702.5858154296875,True
10041,1282,21,133.01115580038592,False,1634.640625,1755.66015625,1219.9761962890625,True
10043,1125,21,133.01115580038592,False,1634.640625,1755.66015625,910.6064453125,True
10047,1331,21,133.01115580038592,False,1634.640625,1755.66015625,941.825927734375,True
10048,1225,21,133.01115580038592,False,1634.640625,1755.66015625,990.9586791992188,True
10050,1356,21,133.01115580038592,False,1634.640625,1755.66015625,1060.9775390625,False
10051,1156,21,133.01115580038592,False,1634.640625,1755.66015625,798.8609619140625,True
10052,1195,21,133.01115580038592,False,1634.640625,1755.66015625,1077.4217529296875,True
10055,1214,21,133.01115580038592,False,1634.640625,1755.66015625,836.3765258789062,True
10057,1316,21,133.01115580038592,False,1634.640625,1755.66015625,1085.631591796875,True
10058,1367,21,133.01115580038592,False,1634.640625,1755.66015625,934.2677001953125,True
10059,1315,21,133.01115580038592,False,1634.640625,1755.66015625,830.8875122070312,True
10062,1347,21,133.01115580038592,False,1634.640625,1755.66015625,791.1690673828125,True
10063,1199,21,133.01115580038592,False,1634.640625,1755.66015625,1100.73291015625,True
10064,1247,21,133.01115580038592,False,1634.640625,1755.66015625,890.5065307617188,True
