participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,epsilon,nll,aic,bic,aicc,pseudo_r2,alpha_pos_hdi_low,alpha_pos_hdi_high,alpha_pos_sd,alpha_neg_hdi_low,alpha_neg_hdi_high,alpha_neg_sd,phi_hdi_low,phi_hdi_high,phi_sd,rho_hdi_low,rho_hdi_high,rho_sd,capacity_hdi_low,capacity_hdi_high,capacity_sd,kappa_hdi_low,kappa_hdi_high,kappa_sd,epsilon_hdi_low,epsilon_hdi_high,epsilon_sd,max_rhat,min_ess_bulk,num_divergences,min_bfmi,per_chain_ess_bulk,n_trials,converged,at_bounds,parameterization_version,kappa_parameterization
9187,0.013671514578163624,8.330260243383236e-06,0.19699165225028992,0.29822224378585815,2.660322666168213,0.009460736066102982,0.0465729758143425,,,,,,0.010772652924060822,0.016821937635540962,0.0015568826347589493,2.3626350875716184e-10,2.63919064309448e-05,1.27998218886205e-05,0.06993892043828964,0.3308592438697815,0.070545993745327,0.1521216332912445,0.4421038031578064,0.07547489553689957,2.0000991821289062,3.4532546997070312,0.44231346249580383,2.644082087499555e-06,0.026891589164733887,0.008623518981039524,0.006218326278030872,0.09492796659469604,0.02505667693912983,1.0,9096.0,0,0.7097063064575195,549;743;647;738,990,True,,"v4.0-K[2,6]-phiapprox",convex
10000,0.015046300366520882,8.390084985876456e-06,0.35772034525871277,0.8092906475067139,2.460855484008789,0.0039992122910916805,0.053640611469745636,,,,,,0.010790624655783176,0.019912343472242355,0.0023731100372970104,3.41386190150228e-11,2.7165944629814476e-05,1.1832123163912911e-05,0.27759408950805664,0.4339449405670166,0.04087992385029793,0.6585990786552429,0.9416884183883667,0.0739034041762352,2.000504970550537,2.9768757820129395,0.29042384028434753,2.171452933907858e-06,0.01295316219329834,0.004356877878308296,0.016529904678463936,0.09689858555793762,0.021190224215388298,1.0,9020.0,0,0.7097063064575195,549;743;647;738,988,True,,"v4.0-K[2,6]-phiapprox",convex
10002,0.04465384781360626,8.385659384657629e-06,0.13485780358314514,0.8644367456436157,2.4598472118377686,0.07021450996398926,0.042618997395038605,,,,,,0.029445238411426544,0.06149790436029434,0.008359936997294426,8.164117819287053e-12,2.7215810405323282e-05,1.2359702850517351e-05,0.06485899537801743,0.2003149688243866,0.03528692573308945,0.7053466439247131,0.9935102462768555,0.08266124874353409,2.000094413757324,3.2674789428710938,0.3998298645019531,0.04417131841182709,0.09844756126403809,0.013978488743305206,0.021505262702703476,0.06657762080430984,0.011791479773819447,1.0,9182.0,0,0.7097063064575195,549;743;647;738,986,True,,"v4.0-K[2,6]-phiapprox",convex
10003,0.015807414427399635,8.388618880417198e-06,0.32813572883605957,0.9085789322853088,2.5025458335876465,0.026331771165132523,0.021138140931725502,,,,,,0.01170411892235279,0.02020624279975891,0.002177187241613865,1.3187773095779676e-10,2.724220212257933e-05,1.1783838999690488e-05,0.2782617509365082,0.375860333442688,0.025174465030431747,0.8059971332550049,0.9974277019500732,0.053829438984394073,2.000542640686035,2.999420166015625,0.2811472415924072,3.590896085370332e-06,0.054300591349601746,0.015514128841459751,0.004376864526420832,0.04114409536123276,0.010045582428574562,1.0,8179.0,0,0.7097063064575195,549;743;647;738,973,True,,"v4.0-K[2,6]-phiapprox",convex
10004,0.05089274421334267,8.592257472628262e-06,0.1320386379957199,0.9240416288375854,3.516690731048584,0.03267297521233559,0.05577291175723076,,,,,,0.026193445548415184,0.07788625359535217,0.013811327517032623,4.982307344469916e-10,2.7569805752136745e-05,1.4040706446394324e-05,0.077140212059021,0.20356860756874084,0.03385717421770096,0.8228404521942139,0.9994348883628845,0.0518367625772953,2.5210366249084473,4.500382423400879,0.5211704969406128,0.009705530479550362,0.05703519284725189,0.012165132910013199,0.033107463270425797,0.0795239806175232,0.012112902477383614,1.0,9793.0,0,0.7097063064575195,549;743;647;738,990,True,,"v4.0-K[2,6]-phiapprox",convex
10005,0.03108885884284973,8.326579518325161e-06,0.21737021207809448,0.9037689566612244,2.7507874965667725,0.016539722681045532,0.02906632423400879,,,,,,0.019722215831279755,0.04433581605553627,0.006518068723380566,1.801611082541399e-10,2.7488364139571786e-05,1.1454710147518199e-05,0.1502263844013214,0.2726486325263977,0.031233197078108788,0.7887994647026062,0.9983964562416077,0.06041393429040909,2.0195565223693848,3.4053707122802734,0.36565878987312317,7.805535278748721e-05,0.03360900282859802,0.009482634253799915,0.009291939437389374,0.05050649866461754,0.010974757373332977,1.0,7396.0,0,0.7097063064575195,549;743;647;738,985,True,,"v4.0-K[2,6]-phiapprox",convex
10006,0.04702654480934143,8.815925866656471e-06,0.16947299242019653,0.9158913493156433,2.9573826789855957,0.005983510985970497,0.03217259794473648,,,,,,0.031391412019729614,0.06434692442417145,0.008631628006696701,9.387993715748166e-10,2.918798418249935e-05,1.5396710296045057e-05,0.11693933606147766,0.22400978207588196,0.02764705754816532,0.8091840147972107,0.9986372590065002,0.0549389123916626,2.121830701828003,3.779188632965088,0.424561083316803,1.4570401845048764e-06,0.015993155539035797,0.005061230156570673,0.015364470891654491,0.05003504827618599,0.008989900350570679,1.0,8416.0,0,0.7097063064575195,549;743;647;738,987,True,,"v4.0-K[2,6]-phiapprox",convex
10016,0.03187590837478638,8.521239578840323e-06,0.19262823462486267,0.8297975063323975,4.476593971252441,0.0437752902507782,0.02745930477976799,,,,,,0.019801853224635124,0.0462331585586071,0.006979719735682011,3.9470385293505217e-10,2.7684391170623712e-05,1.330031045654323e-05,0.15799880027770996,0.22739461064338684,0.01764681190252304,0.708763599395752,0.9456939101219177,0.06191110983490944,3.4228687286376953,5.45382022857666,0.5213705897331238,0.020520344376564026,0.06896466016769409,0.01252096425741911,0.010930020362138748,0.04469369351863861,0.008881805464625359,1.0,9506.0,0,0.7097063064575195,549;743;647;738,987,True,,"v4.0-K[2,6]-phiapprox",convex
10017,0.03393533080816269,8.58007297210861e-06,0.134369358420372,0.9178425669670105,4.9621710777282715,0.038832299411296844,0.06281381100416183,,,,,,0.006679798010736704,0.07236622273921967,0.019916368648409843,1.2521507442020408e-10,2.8478372769313864e-05,1.4812750123383012e-05,0.06631268560886383,0.19332003593444824,0.03341999650001526,0.8359702825546265,0.9979458451271057,0.045567598193883896,3.9965052604675293,5.873418807983398,0.5170193910598755,0.014303148724138737,0.06384425610303879,0.012671997770667076,0.025506872683763504,0.09775179624557495,0.01852545700967312,1.0,5752.0,0,0.7097063064575195,549;743;647;738,986,True,,"v4.0-K[2,6]-phiapprox",convex
10018,0.022650547325611115,8.438903932983521e-06,0.26644957065582275,0.8782289028167725,2.179903030395508,0.03196117281913757,0.02632472850382328,,,,,,0.016403425484895706,0.029518749564886093,0.003431951394304633,1.0284547519168186e-10,2.7582465918385424e-05,1.1653430192382075e-05,0.20695438981056213,0.32821375131607056,0.031317971646785736,0.7310488224029541,0.9994907975196838,0.07747440040111542,2.0000977516174316,2.5040597915649414,0.17045754194259644,0.005936996545642614,0.05915158987045288,0.013863946311175823,0.006416741292923689,0.04907183349132538,0.011481900699436665,1.0,8045.0,0,0.7097063064575195,549;743;647;738,986,True,,"v4.0-K[2,6]-phiapprox",convex
