participant_id,start_0,start_1,start_2,start_3,start_4,start_5,start_6,start_7,start_8,start_9,start_10,start_11,start_12,start_13,start_14,start_15,start_16,start_17,start_18,start_19,start_20,start_21,start_22,start_23,start_24,start_25,start_26,start_27,start_28,start_29,start_30,start_31,start_32,start_33,start_34,start_35,start_36,start_37,start_38,start_39,start_40,start_41,start_42,start_43,start_44,start_45,start_46,start_47,start_48,start_49
10018,557.12317,575.401,564.5743,592.7289,551.9887,556.6048,551.9887,551.9887,551.9886,551.98865,557.1934,551.9886,551.98865,551.9887,615.50653,560.50635,556.6048,557.1934,551.9887,585.3315,551.9888,,560.5616,551.9887,551.98865,551.9888,590.41284,574.9067,551.9887,557.1934,551.98865,551.98865,573.0843,551.9886,551.9887,595.94916,,564.5743,551.98865,557.12317,650.54016,551.9887,557.19324,551.9887,551.98865,1393.8092,552.7207,597.63696,557.12317,551.98865
10024,306.7366,261.05148,312.12134,256.38632,256.33643,260.8803,257.40186,256.38632,256.33643,256.38632,260.8803,256.33643,305.76932,306.35983,256.38635,256.33643,256.38632,256.33643,263.13846,272.35254,258.63522,256.38632,281.99927,256.3364,263.13846,256.38632,260.8803,256.33643,256.33646,275.49396,260.88034,257.40186,260.88034,256.38635,256.33643,322.96652,256.38632,256.33643,314.73245,256.33643,256.38632,256.33643,273.31918,256.33643,256.33643,256.33646,256.38632,314.6035,261.05145,256.38632
10025,235.12314,250.31155,250.47833,302.45157,454.33173,250.31155,235.12311,253.45277,238.16757,235.12326,257.93158,243.9384,260.38992,252.35248,237.78532,243.93842,237.78532,,235.12317,238.16759,235.12315,265.49365,235.12312,243.9384,267.01706,259.97736,235.12312,250.47836,259.0356,248.30011,250.47835,235.12315,250.31158,235.12314,235.12317,302.4515,265.4935,265.4935,731.2836,264.47528,238.12158,267.84048,235.12315,235.12312,235.12321,238.1676,271.69772,250.31155,250.31152,250.31154
10027,289.23322,282.3478,284.5213,282.7545,282.3478,282.34778,287.7295,345.20822,282.3478,282.3478,287.9406,284.5213,282.34778,463.4849,307.24908,287.72946,345.20822,282.3478,307.16302,282.3478,294.26062,345.2073,293.9144,345.20734,282.7545,282.3478,287.9406,282.3478,287.94064,305.09717,282.34784,282.34778,282.3478,286.16882,345.20734,347.8207,284.5213,288.7413,282.3478,282.7545,345.2082,282.3478,295.4382,293.91443,307.24915,282.34784,282.34778,345.20822,282.3478,282.3478
10028,687.9853,698.8203,705.79865,767.6334,767.6349,698.8204,692.2019,705.3679,767.8843,767.6315,767.6315,706.8594,767.59985,687.9852,767.6004,686.58887,767.6315,767.63556,705.8285,710.2835,686.57587,767.6334,690.2991,767.6357,767.6315,767.894,767.6307,698.8203,689.0492,695.67554,,686.57587,698.82043,767.6315,767.6315,767.6334,767.6315,767.6357,686.58887,767.63,767.6315,687.98535,686.57587,767.6315,696.48004,767.63245,695.6755,767.6111,723.524,767.84814
10029,283.62445,276.62177,283.62445,274.46783,271.9279,273.36093,293.36453,273.65622,273.36093,274.46783,271.9279,273.65253,273.36093,274.80087,287.60162,277.36682,276.05118,273.3609,271.9279,273.90146,281.1571,273.49915,284.2192,281.973,274.83536,271.9279,281.15707,274.80084,273.65256,274.46786,292.9341,292.93414,273.36093,273.9015,274.83533,283.62445,283.62445,274.46786,292.9341,274.83533,,271.92792,274.80084,273.3609,274.80087,271.92792,277.36682,319.09512,271.9279,273.36093
10030,337.2713,232.13467,230.24371,221.82101,229.49115,227.45941,232.15741,221.82101,228.68007,230.24371,229.31166,230.2437,228.68005,224.13354,221.82098,,233.08586,228.69273,233.40878,232.16519,230.24373,221.82095,232.1347,221.82095,221.82095,229.60933,230.24373,232.13467,221.82095,229.49115,232.15747,337.27127,229.60936,232.15746,244.57251,228.68005,230.24373,233.08585,230.24376,228.68005,233.34344,224.13354,230.24379,229.49115,243.37746,221.82095,221.82095,229.60933,229.49112,221.82095
10031,364.078,379.06406,382.291,380.4644,364.078,367.74628,364.07806,370.67908,364.07803,364.1405,364.07803,364.07806,364.10464,364.078,382.62668,377.0987,379.0799,383.50742,382.60947,379.841,382.62607,364.18362,380.40247,380.30322,364.1047,364.078,379.84106,368.1438,370.08878,382.60886,364.078,364.07797,364.14053,364.07803,371.05157,406.8442,369.6885,401.7393,364.078,384.8478,382.62607,364.07803,382.6089,382.6261,382.6089,364.078,379.0641,,379.0799,366.87054
10035,313.82822,321.44962,321.44965,365.1951,365.3744,319.6436,319.64362,365.37436,313.82822,319.6436,313.82822,365.1951,377.81503,353.93796,315.5393,322.48016,365.1951,365.1951,377.81497,319.64355,377.81604,365.1951,319.6844,365.3744,378.09277,319.64362,319.68448,,313.8282,319.64355,313.82822,313.97107,370.389,365.77423,365.1951,377.81503,377.81497,319.64355,319.6436,313.82816,365.3498,365.37436,,313.82822,353.938,313.82822,365.1951,365.1951,377.81497,349.67856
10036,485.8368,509.52924,493.69226,515.2952,782.59485,493.9844,491.52298,565.27264,488.99643,517.1116,517.1207,485.8368,485.83682,517.7455,564.493,527.32745,782.5983,529.3088,497.93918,493.69226,485.83682,782.6053,485.8368,506.71588,782.59467,,493.69226,490.29306,493.69223,493.69223,485.8368,488.9965,509.52924,493.69223,493.69223,599.16016,485.83682,512.1932,485.83682,572.97516,565.2739,515.2953,488.99643,485.8368,485.8368,564.06494,,515.2953,509.5292,491.7119
