dataset,subject,nll,converged,true_alpha_pos,recovered_alpha_pos,true_alpha_neg,recovered_alpha_neg,true_phi,recovered_phi,true_rho,recovered_rho,true_capacity,recovered_capacity,true_kappa_s,recovered_kappa_s,true_epsilon,recovered_epsilon
1,24,576.8034057617188,True,0.7592651773632114,0.6149260401725769,0.40695759769339324,0.32852500677108765,0.39237535885314817,0.9990000128746033,0.028910877199172798,0.10739678889513016,2.1525250603275925,1.6381256580352783,0.7764095950130415,0.7246221303939819,0.30613501899156303,0.28677651286125183
1,25,1364.8218994140625,True,0.8955786700945015,0.8983905911445618,0.05196166777094904,0.053587235510349274,0.565419348876468,0.594426155090332,0.570284294370821,0.5654149651527405,2.7644491518585568,2.0100045204162598,0.048333791276608085,0.0221602413803339,0.565427416969243,0.5612550377845764
1,26,1226.703125,True,0.6007035131749265,0.6240565776824951,0.04957786378483164,0.028645716607570648,0.2569928861737697,0.5621685981750488,0.16660319070446142,0.29776284098625183,5.6616128907088115,5.001644611358643,0.12983761980083153,0.09114381670951843,0.5079816648209193,0.46397510170936584
1,27,1068.8690185546875,True,0.7766807223726798,0.9489534497261047,0.1440365812975455,0.23738528788089752,0.2438899668099644,0.4231921434402466,0.7725891051159136,0.569034993648529,6.279401307601891,5.0003180503845215,0.4331603238195145,0.4220379590988159,0.7981082930539919,0.8097954988479614
1,28,747.8768310546875,True,0.9659097140553549,0.6422932744026184,0.4747691133285163,0.2524532377719879,0.0891655650428351,0.0010000000474974513,0.2904064024444545,0.6579381823539734,1.679806684399407,3.0040283203125,0.6585539995770139,0.6618406176567078,0.45089953036187136,0.3719831109046936
1,29,387.4815979003906,True,0.799582370537397,0.5897927284240723,0.9494681753598162,0.0010000000474974513,0.04824995247904378,0.04014137014746666,0.4719281696477957,0.9989598989486694,4.596303356451134,4.442165374755859,0.9273714366933703,0.9104503989219666,0.7813074735046593,0.6682756543159485
1,30,1285.436767578125,True,0.4309611928900364,0.9990000128746033,0.1516183161884712,0.1143377348780632,0.10555137684512297,0.10518835484981537,0.8294485127348915,0.7570380568504333,4.375163311042336,6.730186939239502,0.27394838820366374,0.27145111560821533,0.5830275162282262,0.5502115488052368
1,31,1214.11669921875,True,0.22580362615107333,0.398621141910553,0.6609858595540936,0.9990000128746033,0.09833991137369699,0.16822409629821777,0.7688148255630509,0.5910429954528809,3.9194636626103843,5.151083469390869,0.27133506331023083,0.2506808936595917,0.6932617690889185,0.6956122517585754
1,32,1230.5693359375,True,0.5893945515231728,0.680245041847229,0.4513644010700027,0.45893093943595886,0.9023772287878169,0.9990000128746033,0.1247977456475189,0.7094590663909912,1.2190497483138456,4.935693740844727,0.3601391652732039,0.3706696331501007,0.6393195196886257,0.006899542175233364
1,33,928.2111206054688,True,0.8060084311198406,0.7383663654327393,0.3481359800555239,0.3297122120857239,0.7834847065355164,0.6313916444778442,0.2015732785166469,0.1409192681312561,1.3336174776919356,2.358798027038574,0.05642559029213379,0.0567663349211216,0.2539822099165123,0.24528978765010834
1,34,670.4078979492188,True,0.6425939257412562,0.3816317319869995,0.38939055938594397,0.27111226320266724,0.2589848580769293,0.0010000000474974513,0.16508949896138167,0.15475431084632874,6.674727975279058,7.0,0.7412159582506964,0.7310710549354553,0.5299899847587238,0.4892807900905609
1,35,957.844970703125,True,0.5384708769968625,0.4475499987602234,0.3950874188403028,0.3466525673866272,0.03799438305422614,0.09971532225608826,0.7497543122099513,0.6813029050827026,3.91234745875584,4.761842727661133,0.1270001409005166,0.11915227025747299,0.2600315331953751,0.2469947338104248
1,36,517.1737670898438,True,0.7462915986087097,0.493483304977417,0.5966479238486474,0.7437847256660461,0.9371701098820394,0.46589621901512146,0.10409598449487878,0.022315138950943947,3.0745350891302548,1.6320782899856567,0.7826506274046204,0.7760850191116333,0.08814757730305393,0.18761184811592102
1,37,695.6211547851562,True,0.9364922196139923,0.9435003399848938,0.6013654559032248,0.5534164905548096,0.027075429925509452,0.022997425869107246,0.34460266088104935,0.3666679263114929,4.062183216823529,4.075657844543457,0.18443466338098402,0.15490564703941345,0.06980120020217812,0.05703600123524666
1,38,1018.6212158203125,True,0.7652418859885756,0.7972593307495117,0.9006210495906793,0.0010000000474974513,0.40611752309576615,0.6157883405685425,0.8491867500059077,0.8550746440887451,5.739115956572705,3.0006847381591797,0.569042854717809,0.556769609451294,0.7473616109426235,0.6627638936042786
1,39,792.775146484375,True,0.46224597258253397,0.43113699555397034,0.732033804692429,0.5915831327438354,0.513716625052647,0.03770233318209648,0.12399147097669157,0.13939963281154633,2.7508102300393578,5.099042892456055,0.6242113292127819,0.632538378238678,0.38941875768533685,0.37773454189300537
1,40,544.24365234375,True,0.3865900659311062,0.7504506707191467,0.33230947812143663,0.18207389116287231,0.8848674205468001,0.9489760994911194,0.4237397711657463,0.9990000128746033,5.477548517015799,6.148212909698486,0.8692360435084774,0.8689074516296387,0.987858409624929,0.7792051434516907
