participant_id,n_trials,n_blocks,fit_time_s,is_first_fit,memory_before_mb,memory_after_mb,nll,converged
10000,1121,21,133.08294884105783,False,1634.578125,1761.69921875,1035.98095703125,True
9187,1214,21,133.08294884105783,False,1634.578125,1761.69921875,1158.5999755859375,True
10002,1351,21,133.08294884105783,False,1634.578125,1761.69921875,798.644775390625,True
10003,1338,21,133.08294884105783,False,1634.578125,1761.69921875,1121.5042724609375,False
10004,1208,21,133.08294884105783,False,1634.578125,1761.69921875,575.0074462890625,True
10005,1330,21,133.08294884105783,False,1634.578125,1761.69921875,867.20751953125,True
10006,1354,21,133.08294884105783,False,1634.578125,1761.69921875,728.690185546875,False
10007,1195,21,133.08294884105783,False,1634.578125,1761.69921875,1238.899169921875,True
10016,1364,21,133.08294884105783,False,1634.578125,1761.69921875,782.0015258789062,False
10017,1257,21,133.08294884105783,False,1634.578125,1761.69921875,918.2391357421875,True
10018,1305,21,133.08294884105783,False,1634.578125,1761.69921875,1009.5963134765625,True
10024,1176,21,133.08294884105783,False,1634.578125,1761.69921875,894.6552124023438,False
10025,1229,21,133.08294884105783,False,1634.578125,1761.69921875,827.5877685546875,True
10027,1088,21,133.08294884105783,False,1634.578125,1761.69921875,640.6322021484375,True
10028,1252,21,133.08294884105783,False,1634.578125,1761.69921875,1304.105224609375,True
10029,1061,21,133.08294884105783,False,1634.578125,1761.69921875,609.9637451171875,True
10030,1211,21,133.08294884105783,False,1634.578125,1761.69921875,732.2164306640625,True
10031,1319,21,133.08294884105783,False,1634.578125,1761.69921875,833.0804443359375,True
10035,1190,21,133.08294884105783,False,1634.578125,1761.69921875,829.1810913085938,True
10036,1242,21,133.08294884105783,False,1634.578125,1761.69921875,1106.0550537109375,True
10039,1132,21,133.08294884105783,False,1634.578125,1761.69921875,810.826904296875,True
10041,1282,21,133.08294884105783,False,1634.578125,1761.69921875,1284.5086669921875,True
10043,1125,21,133.08294884105783,False,1634.578125,1761.69921875,1001.1704711914062,False
10047,1331,21,133.08294884105783,False,1634.578125,1761.69921875,1053.565673828125,True
10048,1225,21,133.08294884105783,False,1634.578125,1761.69921875,998.8636474609375,True
10050,1356,21,133.08294884105783,False,1634.578125,1761.69921875,1061.1021728515625,True
10051,1156,21,133.08294884105783,False,1634.578125,1761.69921875,668.451416015625,True
10052,1195,21,133.08294884105783,False,1634.578125,1761.69921875,984.3883666992188,True
10055,1214,21,133.08294884105783,False,1634.578125,1761.69921875,731.6353759765625,True
10057,1316,21,133.08294884105783,False,1634.578125,1761.69921875,1015.5795288085938,True
10058,1367,21,133.08294884105783,False,1634.578125,1761.69921875,1021.20458984375,False
10059,1315,21,133.08294884105783,False,1634.578125,1761.69921875,785.354248046875,False
10062,1244,21,133.08294884105783,False,1634.578125,1761.69921875,649.4251098632812,False
10063,1199,21,133.08294884105783,False,1634.578125,1761.69921875,1135.5130615234375,True
10064,1247,21,133.08294884105783,False,1634.578125,1761.69921875,943.479248046875,True
10065,1330,21,133.08294884105783,False,1634.578125,1761.69921875,707.23828125,False
10066,1229,21,133.08294884105783,False,1634.578125,1761.69921875,725.5594482421875,False
10067,1349,21,133.08294884105783,False,1634.578125,1761.69921875,1307.7244873046875,False
10071,1275,21,133.08294884105783,False,1634.578125,1761.69921875,809.95947265625,False
10072,1387,21,133.08294884105783,False,1634.578125,1761.69921875,976.7771606445312,False
10074,1351,21,133.08294884105783,False,1634.578125,1761.69921875,1053.953857421875,True
10075,1331,21,133.08294884105783,False,1634.578125,1761.69921875,917.9132690429688,True
10076,1227,21,133.08294884105783,False,1634.578125,1761.69921875,1131.2528076171875,True
10077,1274,21,133.08294884105783,False,1634.578125,1761.69921875,911.6754150390625,True
10078,1211,21,133.08294884105783,False,1634.578125,1761.69921875,887.3428344726562,True
10079,1228,21,133.08294884105783,False,1634.578125,1761.69921875,737.9796142578125,True
10081,1256,21,133.08294884105783,False,1634.578125,1761.69921875,936.8818359375,True
10083,1305,21,133.08294884105783,False,1634.578125,1761.69921875,945.57275390625,True
10084,1356,21,133.08294884105783,False,1634.578125,1761.69921875,730.42626953125,True
10086,1313,21,133.08294884105783,False,1634.578125,1761.69921875,1047.048828125,True
10087,1156,21,133.08294884105783,False,1634.578125,1761.69921875,763.7590942382812,False
10088,1278,21,133.08294884105783,False,1634.578125,1761.69921875,905.1770629882812,False
10089,1223,21,133.08294884105783,False,1634.578125,1761.69921875,886.8062744140625,True
10090,1182,21,133.08294884105783,False,1634.578125,1761.69921875,1271.4041748046875,True
10092,1299,21,133.08294884105783,False,1634.578125,1761.69921875,748.4453125,True
10093,1303,21,133.08294884105783,False,1634.578125,1761.69921875,1161.6787109375,True
10094,1262,21,133.08294884105783,False,1634.578125,1761.69921875,1143.0546875,True
10095,1295,21,133.08294884105783,False,1634.578125,1761.69921875,968.6080322265625,True
10097,1157,21,133.08294884105783,False,1634.578125,1761.69921875,894.4947509765625,True
10098,1252,21,133.08294884105783,False,1634.578125,1761.69921875,791.6240234375,True
10099,1135,21,133.08294884105783,False,1634.578125,1761.69921875,815.5286254882812,False
10101,1437,21,133.08294884105783,False,1634.578125,1761.69921875,935.3451538085938,True
10102,1258,21,133.08294884105783,False,1634.578125,1761.69921875,994.2727661132812,True
10103,1425,21,133.08294884105783,False,1634.578125,1761.69921875,772.8060913085938,True
10104,1279,21,133.08294884105783,False,1634.578125,1761.69921875,1104.167724609375,False
10106,1214,21,133.08294884105783,False,1634.578125,1761.69921875,931.5549926757812,True
10107,1248,21,133.08294884105783,False,1634.578125,1761.69921875,789.8338623046875,True
10109,1370,21,133.08294884105783,False,1634.578125,1761.69921875,1027.882080078125,False
10110,1270,21,133.08294884105783,False,1634.578125,1761.69921875,949.8253784179688,True
10111,1196,21,133.08294884105783,False,1634.578125,1761.69921875,1127.006103515625,False
10112,1353,21,133.08294884105783,False,1634.578125,1761.69921875,1142.89208984375,False
10113,1126,21,133.08294884105783,False,1634.578125,1761.69921875,1217.3092041015625,True
10114,1446,21,133.08294884105783,False,1634.578125,1761.69921875,1191.71630859375,False
10115,1237,21,133.08294884105783,False,1634.578125,1761.69921875,784.1893920898438,True
10116,1277,21,133.08294884105783,False,1634.578125,1761.69921875,926.4998779296875,True
10117,1095,21,133.08294884105783,False,1634.578125,1761.69921875,635.7402954101562,False
10119,1250,21,133.08294884105783,False,1634.578125,1761.69921875,1239.342529296875,False
10120,1175,21,133.08294884105783,False,1634.578125,1761.69921875,847.4848022460938,True
10121,1212,21,133.08294884105783,False,1634.578125,1761.69921875,1018.8331298828125,False
10125,1246,21,133.08294884105783,False,1634.578125,1761.69921875,1010.38427734375,True
10126,1193,21,133.08294884105783,False,1634.578125,1761.69921875,868.4082641601562,True
10128,1225,21,133.08294884105783,False,1634.578125,1761.69921875,869.5731201171875,False
10130,1321,21,133.08294884105783,False,1634.578125,1761.69921875,1235.3087158203125,True
10134,1320,21,133.08294884105783,False,1634.578125,1761.69921875,1429.3988037109375,True
10135,1334,21,133.08294884105783,False,1634.578125,1761.69921875,981.0921630859375,True
10137,1323,21,133.08294884105783,False,1634.578125,1761.69921875,689.0362548828125,True
10139,1324,21,133.08294884105783,False,1634.578125,1761.69921875,1331.599365234375,False
10140,1383,21,133.08294884105783,False,1634.578125,1761.69921875,1040.46240234375,True
10141,1325,21,133.08294884105783,False,1634.578125,1761.69921875,950.6345825195312,True
10142,1340,21,133.08294884105783,False,1634.578125,1761.69921875,718.3841552734375,False
10143,1187,21,133.08294884105783,False,1634.578125,1761.69921875,686.6742553710938,False
10145,1208,21,133.08294884105783,False,1634.578125,1761.69921875,852.43310546875,True
10147,1184,21,133.08294884105783,False,1634.578125,1761.69921875,680.2825927734375,False
10148,1233,21,133.08294884105783,False,1634.578125,1761.69921875,1161.734375,True
10149,1242,21,133.08294884105783,False,1634.578125,1761.69921875,1107.927001953125,True
10150,1295,21,133.08294884105783,False,1634.578125,1761.69921875,800.4140625,True
10151,1326,21,133.08294884105783,False,1634.578125,1761.69921875,879.6144409179688,True
10152,1142,21,133.08294884105783,False,1634.578125,1761.69921875,933.7449340820312,False
10154,1490,21,133.08294884105783,False,1634.578125,1761.69921875,898.3263549804688,False
10155,1319,21,133.08294884105783,False,1634.578125,1761.69921875,950.7627563476562,True
10156,1095,21,133.08294884105783,False,1634.578125,1761.69921875,699.4702758789062,True
10157,1242,21,133.08294884105783,False,1634.578125,1761.69921875,820.6502685546875,True
10158,1164,21,133.08294884105783,False,1634.578125,1761.69921875,584.04541015625,False
10159,1329,21,133.08294884105783,False,1634.578125,1761.69921875,918.9990844726562,True
10160,1271,21,133.08294884105783,False,1634.578125,1761.69921875,1130.1368408203125,False
