participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10079,0.01665318012237549,0.015107274986803532,0.08146380633115768,0.9848228693008423,2.529825210571289,0.04223639518022537,759.3541259765625,1530.708251953125,1561.3871046053675,1530.777048021921,0.43713850784625063,7.302961421373766e-06,1228,True,50,3,[]
10081,0.019906580448150635,0.00230969930998981,0.2323087900876999,0.7902347445487976,3.1324918270111084,0.05124253034591675,894.397216796875,1800.79443359375,1831.6085576759187,1800.8616873967924,0.3518189244312234,9.514444172964431e-06,1256,True,50,3,['alpha_neg']
10083,0.03354732319712639,0.004550726618617773,0.4811965227127075,0.23713643848896027,6.973756790161133,0.04646485671401024,1016.02490234375,2044.0498046875,2075.093554606041,2044.1145196335708,0.2913212863272162,8.761672688706312e-06,1305,True,50,3,['alpha_neg']
10084,0.7728778719902039,0.0010000000474974513,0.0028675799258053303,0.9585064053535461,5.241158485412598,0.07094461470842361,860.7800903320312,1733.5601806640625,1764.8339474750646,1733.6224490109862,0.42218598545751673,7.830005415598862e-06,1356,True,50,4,"['alpha_neg', 'phi']"
10086,0.9348020553588867,0.003047446720302105,0.9375110268592834,0.2779591977596283,5.961569309234619,0.2741240859031677,1233.402099609375,2478.80419921875,2509.8846184645668,2478.8685177486122,0.1449421376478638,7.49179025660851e-06,1313,True,50,15,['alpha_neg']
10087,0.016552668064832687,0.0010000000474974513,0.2174021154642105,0.8762128949165344,3.470597505569458,0.028588606044650078,791.5899047851562,1595.1798095703125,1625.4961358657065,1595.2529166199208,0.37669880386050825,9.467352356296033e-06,1156,True,50,2,['alpha_neg']
10088,0.006951871328055859,0.0010000000474974513,0.1754157692193985,0.9142951965332031,4.2270050048828125,0.009806876070797443,736.326904296875,1484.65380859375,1515.5721184033748,1484.719898286905,0.47556053841023416,8.833070751279593e-06,1278,True,50,7,"['alpha_pos', 'alpha_neg', 'epsilon']"
10089,0.015963956713676453,0.0010000000474974513,0.2411712110042572,0.8998898267745972,3.2087674140930176,0.02082696184515953,812.3916625976562,1636.7833251953125,1667.678114786657,1636.849675906213,0.4191117370927092,8.620408152637538e-06,1273,True,47,4,['alpha_neg']
10090,0.012149197980761528,0.0010000000474974513,0.573739767074585,0.35213229060173035,6.999887466430664,0.37351492047309875,1233.08349609375,2478.1669921875,2508.616771375296,2478.2384815492023,0.050422193019719286,4.70261147711426e-06,1182,True,50,5,"['alpha_neg', 'capacity']"
10092,0.01757413148880005,0.0010000000474974513,0.20286481082439423,0.9346067309379578,3.355638027191162,0.10575731843709946,906.0335693359375,1824.067138671875,1855.0832387718986,1824.1321541517511,0.365121404580218,2.2510261260322295e-05,1299,True,49,5,['alpha_neg']
