participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10000,0.9862794876098633,0.9715014696121216,0.4677406847476959,1036.4952392578125,2078.990478515625,2094.0564077848417,2079.0119646391704,0.15837767619586984,0.008952931500971317,1121,False,50,26,[]
9187,0.016192641109228134,0.004820255562663078,0.07663099467754364,1150.39306640625,2306.7861328125,2322.0911607273583,2306.805967523244,0.1374523104756995,6.476489215856418e-05,1214,True,50,21,['alpha_neg']
10002,0.9884464740753174,0.9910210371017456,0.32955271005630493,1141.1260986328125,2288.252197265625,2303.8779982795054,2288.270014637563,0.23116377682958456,0.00385345914401114,1351,False,50,25,['alpha_neg']
10003,0.9569783210754395,0.9887170195579529,0.47108733654022217,1243.995361328125,2493.99072265625,2509.5875163783144,2494.0087136607476,0.15371197636570588,0.0008548849727958441,1338,False,50,11,[]
10004,0.9705767631530762,0.9928550720214844,0.2494407296180725,942.34423828125,1890.6884765625,1905.9786406979842,1890.7084101173173,0.28993485871739977,0.0011809546267613769,1208,False,50,24,['alpha_neg']
10005,0.9855260848999023,0.9963439106941223,0.2679901123046875,1060.0338134765625,2126.067626953125,2141.6464296167724,2126.085726500636,0.27452303866375694,4.267233180144103e-06,1330,True,50,17,['alpha_neg']
10006,0.9786771535873413,0.9960536360740662,0.2966926693916321,1115.049072265625,2236.09814453125,2251.7305998916668,2236.1159223090276,0.2503977805095754,5.202790816838387e-06,1354,True,50,19,['alpha_neg']
10007,0.04025447368621826,0.0010000000474974513,0.5096451640129089,1210.7484130859375,2427.496826171875,2442.754530564972,2427.5169773053763,0.07776510529956959,5.745932867284864e-06,1195,True,50,4,['alpha_neg']
10016,0.9990000128746033,0.997265100479126,0.24283529818058014,1064.2457275390625,2134.491455078125,2150.1459855933354,2134.5091021369485,0.28979603520815833,0.01344623975455761,1364,False,46,22,"['alpha_pos', 'alpha_neg']"
10017,0.9990000128746033,0.9979865550994873,0.2022920399904251,936.2085571289062,1878.4171142578125,1893.8265638835833,1878.4362682881397,0.3220574757339356,8.811017323751003e-06,1257,True,50,29,"['alpha_pos', 'alpha_neg']"
