participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10079,0.9965381622314453,0.9920620918273926,0.06016086786985397,756.6259155273438,1519.2518310546875,1534.7529446854242,1519.2704069060808,0.4685875091084629,1.8165957953897305e-05,1296,True,50,15,"['alpha_pos', 'alpha_neg']"
10081,0.09715349227190018,0.93137526512146,0.0021752887405455112,599.8373413085938,1205.6746826171875,1221.0505318917196,1205.6940530772358,0.5607437830614379,5.716501618735492e-05,1243,True,49,35,['epsilon']
10083,0.9578273892402649,0.4899146258831024,0.2860168516635895,910.0089111328125,1826.017822265625,1841.3548045997577,1826.0374461413405,0.32491784230394327,4.5241602492751554e-05,1227,True,50,18,[]
10084,0.302206426858902,0.9990000128746033,0.0021221183706074953,699.0985107421875,1404.197021484375,1419.764524699636,1404.2151895388793,0.5197381979215528,8.072085620369762e-06,1325,True,50,47,"['alpha_neg', 'epsilon']"
10086,0.9990000128746033,0.0010000000474974513,0.0010000141337513924,229.95147705078125,465.9029541015625,481.03766945295064,465.9239514768906,0.8175145120903208,8.761834578763228e-06,1147,True,50,26,"['alpha_pos', 'alpha_neg', 'epsilon']"
10087,0.9990000128746033,0.9944764971733093,0.060620326548814774,674.3023681640625,1354.604736328125,1369.8066958740853,1354.6252666959608,0.47674640570306803,8.115624950733036e-06,1173,True,50,14,"['alpha_pos', 'alpha_neg']"
10088,0.9945316314697266,0.9937506318092346,0.10351718217134476,807.3031005859375,1620.606201171875,1636.0559516802714,1620.6250988096704,0.4232033360040882,1.2231545952090528e-05,1274,True,50,17,"['alpha_pos', 'alpha_neg']"
10089,0.963956356048584,0.9953086972236633,0.12060190737247467,844.251953125,1694.50390625,1709.9013989049802,1694.5231370192307,0.38620507596589704,1.5074111615831498e-05,1252,True,50,20,['alpha_neg']
10090,0.019508181139826775,0.004987827967852354,0.07095183432102203,1091.422119140625,2188.84423828125,2204.258457383383,2188.863361787226,0.21091721552820786,9.943459008354694e-05,1259,True,50,25,['alpha_neg']
10092,0.9841368198394775,0.9943806529045105,0.13025568425655365,850.0263671875,1706.052734375,1721.4977716067,1706.071661819795,0.3917237868858726,1.0378224033047445e-05,1272,True,50,34,['alpha_neg']
10093,0.9946891069412231,0.9899961948394775,0.2704458236694336,998.82373046875,2003.6474609375,2019.123002929488,2003.6661963004976,0.29247584439034435,8.9919985839515e-06,1285,True,50,28,"['alpha_pos', 'alpha_neg']"
10094,0.9990000128746033,0.9939659237861633,0.31620076298713684,969.9935302734375,1945.987060546875,1961.1374281076821,1946.0079482753345,0.23423576684377323,9.739879897097126e-05,1153,True,42,16,"['alpha_pos', 'alpha_neg']"
10095,0.9990000128746033,0.9903188943862915,0.2791888415813446,1054.2418212890625,2114.483642578125,2130.057930568234,2114.5017694663425,0.2774004065603729,0.006449813488870859,1328,False,45,10,"['alpha_pos', 'alpha_neg']"
10097,0.9773674607276917,0.9864132404327393,0.23182561993598938,997.2037963867188,2000.4075927734375,2015.9954044528642,2000.4256378862194,0.3195697058377863,0.052339810878038406,1334,False,50,21,[]
10098,0.9990000128746033,0.9940637946128845,0.08130531758069992,790.103759765625,1586.20751953125,1601.676049443692,1586.226298873973,0.4390144810889087,2.1219988411758095e-05,1282,True,46,20,"['alpha_pos', 'alpha_neg']"
10099,0.5800517201423645,0.988251268863678,0.07921110093593597,820.9593505859375,1647.918701171875,1663.5356067011062,1647.93657161119,0.4452342951971683,0.0001990210876101628,1347,False,50,31,[]
10101,0.9851647019386292,0.9961274266242981,0.1477503776550293,1042.229736328125,2090.45947265625,2106.326255739814,2090.4759110124146,0.35199563581775617,0.003886609338223934,1464,False,50,23,['alpha_neg']
10102,0.9734358787536621,0.9889552593231201,0.1890687644481659,881.8604125976562,1769.7208251953125,1785.1159207267133,1769.7400713861705,0.35835016790110774,0.0009291142341680825,1251,False,50,11,[]
10103,0.9990000128746033,0.992954671382904,0.040978800505399704,713.5877075195312,1433.1754150390625,1448.7811639916574,1433.1933522587935,0.515994394170644,2.3457952920580283e-05,1342,True,49,12,"['alpha_pos', 'alpha_neg']"
10104,0.9827236533164978,0.9877224564552307,0.43160808086395264,1125.974853515625,2257.94970703125,2273.3134643909834,2257.9691559777652,0.17212723758858728,7.958795322338119e-06,1238,True,50,9,[]
10106,0.026760168373584747,0.025030259042978287,0.16116967797279358,1047.833251953125,2101.66650390625,2117.0229826534364,2101.6860002506855,0.22770936931846442,9.898994176182896e-05,1235,True,50,1,[]
10107,0.6056991815567017,0.987704336643219,0.10902538895606995,787.4100952148438,1580.8201904296875,1596.2933968824373,1580.8389404296875,0.4417978534995921,2.1049070710432716e-05,1284,True,50,29,[]
10109,0.9697399139404297,0.9881250262260437,0.15574756264686584,845.6381225585938,1697.2762451171875,1712.6472634728013,1697.2956468956838,0.37974779155205074,4.814399653696455e-05,1241,True,50,22,[]
10110,0.9990000128746033,0.9871724843978882,0.10532873123884201,750.5115356445312,1507.0230712890625,1522.38440440624,1507.0425360092572,0.44774046905448817,1.1605889994825702e-05,1237,True,45,28,['alpha_pos']
10111,0.9944080710411072,0.9686837196350098,0.3413380980491638,1137.420654296875,2280.84130859375,2296.4715474782624,2280.859099550014,0.2347931288125803,0.0010682751890271902,1353,False,50,9,['alpha_pos']
10112,0.04709012433886528,0.014878084883093834,0.28130659461021423,1043.6885986328125,2093.377197265625,2108.6623903974864,2093.397163987755,0.21226674721494287,1.8631080820341595e-05,1206,True,50,9,[]
10113,0.019306831061840057,0.007287819404155016,0.1765194833278656,1205.6226806640625,2417.245361328125,2432.7718304689975,2417.2637803611256,0.16036338450540877,8.587186130171176e-06,1307,True,50,21,['alpha_neg']
10114,0.9656871557235718,0.9990000128746033,0.17658786475658417,949.618896484375,1905.23779296875,1920.8680318532624,1905.255583925014,0.3611379379703117,1.192432773677865e-05,1353,True,49,21,['alpha_neg']
10115,0.9990000128746033,0.9914021492004395,0.10797233879566193,870.5060424804688,1747.0120849609375,1762.6021446734405,1747.030116516159,0.4064653581412655,5.280639015836641e-05,1335,True,46,20,"['alpha_pos', 'alpha_neg']"
10116,0.9841471910476685,0.990720272064209,0.12871798872947693,755.7464599609375,1517.492919921875,1532.5881436981645,1517.5141965176197,0.39230558900988177,2.550750650698319e-05,1132,True,50,19,['alpha_neg']
10117,0.15442270040512085,0.06982681155204773,0.0010000000474974513,286.4449462890625,578.889892578125,594.2873852331052,578.9091233473557,0.7917464645516595,0.00012109472299925983,1252,False,50,24,['epsilon']
10119,0.9808807969093323,0.9987035989761353,0.36445102095603943,1150.8165283203125,2307.633056640625,2323.191489554192,2307.651279875249,0.20702623260585684,8.831781087792479e-06,1321,True,50,28,['alpha_neg']
10120,0.996892511844635,0.9942178130149841,0.0789443626999855,883.0728149414062,1772.1456298828125,1787.9145216018846,1772.1626150208167,0.4327399321612916,3.134541475446895e-05,1417,True,49,14,"['alpha_pos', 'alpha_neg']"
10121,0.9793848395347595,0.9929186105728149,0.2946830689907074,989.8442993164062,1985.6885986328125,2000.9538249688387,1985.708699135325,0.24791727087583526,8.951140443969052e-06,1198,True,50,16,['alpha_neg']
10125,0.5716704726219177,0.9766518473625183,0.2627362608909607,1041.497314453125,2088.99462890625,2104.6003778588447,2089.012566125981,0.29358292843387446,0.002052165800705552,1342,False,50,24,[]
10126,0.9936732053756714,0.9937387704849243,0.08416222780942917,820.8467407226562,1647.6934814453125,1663.2655095483092,1647.7116220348817,0.4369503372610771,1.64941720868228e-05,1327,True,50,15,"['alpha_pos', 'alpha_neg']"
10128,0.9835067391395569,0.9930698871612549,0.2916800379753113,947.9825439453125,1901.965087890625,1917.2102136489418,1901.9853239783147,0.2748815986079638,0.00025779445422813296,1190,False,50,18,['alpha_neg']
10130,0.019974498078227043,0.00431070988997817,0.0010000000474974513,976.7979125976562,1959.5958251953125,1975.2127307245437,1959.6136956346274,0.339925926849592,0.0003874094400089234,1347,False,50,4,"['alpha_neg', 'epsilon']"
10134,0.9886593222618103,0.0031029293313622475,0.3122342824935913,1122.22216796875,2250.4443359375,2266.0767912979168,2250.4621137152776,0.24557559950120555,7.36179845262086e-06,1354,True,50,21,['alpha_neg']
10135,0.06389056891202927,0.031531717628240585,0.0438547357916832,603.9727783203125,1213.945556640625,1229.1244095254992,1213.9662462957974,0.5276978396546878,2.9007615012233146e-05,1164,True,50,25,[]
10137,0.12597376108169556,0.9473021626472473,0.04713199660181999,669.8753051757812,1345.7506103515625,1361.186198756554,1345.7695976933346,0.5191271453315303,0.09093274921178818,1268,False,49,12,[]
10139,0.019020793959498405,0.008334564045071602,0.08084235340356827,1147.8316650390625,2301.663330078125,2317.1806038094996,2301.681805828702,0.19815701682045184,9.22729213925777e-06,1303,True,50,23,['alpha_neg']
10140,0.9990000128746033,0.9826308488845825,0.27458861470222473,927.2446899414062,1860.4893798828125,1875.7546062188387,1860.509480385325,0.29548039276618765,0.03859901428222656,1198,False,46,7,['alpha_pos']
10141,0.9691378474235535,0.9932132363319397,0.1473480612039566,956.6249389648438,1919.2498779296875,1934.9328654258734,1919.2673579005543,0.3676415798000692,2.792129998852033e-05,1377,True,50,27,['alpha_neg']
10142,0.9205613136291504,0.994249165058136,0.014706003479659557,620.6725463867188,1247.3450927734375,1262.6967092829304,1247.3646208450405,0.5418000822290701,1.2435041753633413e-05,1233,True,50,19,['alpha_neg']
10143,0.9629089832305908,0.9961910247802734,0.11125082522630692,887.2639770507812,1780.5279541015625,1796.1448596307937,1780.5458245408774,0.4004287481183705,0.00051066157175228,1347,False,50,23,['alpha_neg']
10145,0.5678868889808655,0.9897958636283875,0.01241265144199133,571.7919311523438,1149.5838623046875,1164.8615834526115,1149.6038789852546,0.5673587321666042,5.951258208369836e-05,1203,True,50,17,['alpha_neg']
10147,0.9879323244094849,0.994928240776062,0.0432395413517952,627.629150390625,1261.25830078125,1276.5059464893159,1261.2785198208455,0.5203252120402843,2.318205042683985e-05,1191,True,50,13,['alpha_neg']
10148,0.9770721793174744,0.9957530498504639,0.2740974724292755,870.7896728515625,1747.579345703125,1762.5556349853728,1747.6014859245272,0.27148261179132094,8.661509127705358e-06,1088,True,50,21,['alpha_neg']
10149,0.9990000128746033,0.9922553896903992,0.22532717883586884,927.1939697265625,1860.387939453125,1875.6830663688975,1860.4078399506375,0.3025055190603525,6.593983925995417e-06,1210,True,50,22,"['alpha_pos', 'alpha_neg']"
10150,0.9990000128746033,0.9969521164894104,0.2798064649105072,1083.51220703125,2173.0244140625,2188.6964884873573,2173.0419579221493,0.28115501941044996,0.002915328135713935,1372,False,48,9,"['alpha_pos', 'alpha_neg']"
10151,0.9883327484130859,0.9951051473617554,0.11535980552434921,832.2789306640625,1670.557861328125,1686.0427273369426,1670.5765383709265,0.41227856463501367,1.532551868876908e-05,1289,True,50,15,['alpha_neg']
10152,0.9816064238548279,0.9940894842147827,0.16501304507255554,851.9454956054688,1709.8909912109375,1725.225527560426,1709.9106311454711,0.3674761753277819,0.0034945777151733637,1226,False,50,32,['alpha_neg']
10154,0.5829987525939941,0.9860202074050903,0.08104804903268814,790.3114013671875,1586.622802734375,1602.206113287676,1586.6408750235316,0.4599306015203898,0.004622587934136391,1332,False,50,19,[]
10155,0.9839641451835632,0.9914229512214661,0.20424312353134155,924.669189453125,1855.33837890625,1870.7857737019222,1855.3572914358008,0.33882940463984523,0.013616368174552917,1273,False,50,23,['alpha_neg']
10156,0.559359073638916,0.9875572323799133,0.03802243247628212,646.2466430664062,1298.4932861328125,1313.687563216188,1298.513869323207,0.49723158581627747,0.011342521756887436,1170,False,50,22,[]
