participant_id,start_0,start_1,start_2,start_3,start_4,start_5,start_6,start_7,start_8,start_9,start_10,start_11,start_12,start_13,start_14,start_15,start_16,start_17,start_18,start_19,start_20,start_21,start_22,start_23,start_24,start_25,start_26,start_27,start_28,start_29,start_30,start_31,start_32,start_33,start_34,start_35,start_36,start_37,start_38,start_39,start_40,start_41,start_42,start_43,start_44,start_45,start_46,start_47,start_48,start_49
10000,862.2015,862.2015,862.3366,862.2015,862.2015,862.5952,862.2015,918.6068,862.2015,862.2015,1337.8269,862.2015,862.2015,963.8838,862.4657,947.96716,963.8838,963.8838,862.2015,862.2015,947.96716,862.2015,963.8838,862.2015,862.2015,862.2015,862.2015,862.2015,862.2015,947.96716,918.6068,963.8838,947.9671,862.2015,862.2015,862.2015,963.8838,862.2015,862.2015,918.6068,918.6068,862.2015,862.2015,862.4657,862.2015,862.2015,862.2015,862.2015,862.2015,862.4657
9187,1097.8859,1154.4557,1097.8859,1340.254,1175.8713,1175.8713,1097.8857,1154.4558,1154.4559,1097.8859,1392.9829,1175.8713,1097.8857,1097.8859,1154.4558,1154.4556,1392.5178,1392.9829,1097.8859,1097.8857,1097.8859,1097.8859,1097.8857,1175.8713,1097.8857,1097.8857,1175.8712,1175.8713,1392.2041,1154.4558,1097.8857,1097.8857,1154.4558,1097.8857,1175.8713,1097.8859,1097.8857,1175.8713,1392.5195,1392.2585,1154.4554,1154.4559,1097.8857,1392.5189,1097.8857,1154.4559,1154.4557,1392.2585,1097.8857,1097.8857
10002,872.228,872.228,872.59686,872.5968,872.59686,872.228,872.5968,872.228,872.228,872.22833,1353.247,872.22833,872.5968,872.5968,872.22833,872.5968,872.22833,872.228,872.228,1201.0084,872.22833,872.228,872.228,872.5968,872.228,872.228,872.228,872.228,872.22833,872.228,872.59686,872.59686,872.228,872.228,872.59686,872.22833,872.228,872.228,872.59686,872.228,872.59686,,872.5968,1352.3213,872.59686,,872.228,872.228,872.22833,872.59686
10003,823.8104,823.73334,823.7334,1070.6199,823.73334,823.73334,823.8104,823.8104,823.7334,823.8104,1203.0825,823.73334,838.54,823.73334,925.04706,969.2794,969.2794,925.04706,823.73334,823.8104,838.54,838.54,823.7334,823.8104,873.80096,873.8009,925.04706,838.54,823.7334,823.8104,838.54,823.73334,823.7334,838.54,823.8104,823.8104,823.73334,823.8104,873.80115,823.8104,838.54,969.2794,823.7334,1203.0825,823.73334,969.2794,823.8104,1203.0901,823.73334,823.73334
10004,924.3008,916.2119,924.3016,1441.9637,916.2119,916.577,916.2119,924.3008,916.2119,916.2119,1532.2401,916.2119,916.2119,924.3011,1197.891,1169.863,916.5762,924.30133,924.3008,1197.5626,924.30084,924.3008,924.3008,916.2119,916.2119,924.30096,916.2119,916.2119,924.3008,916.2119,924.3007,924.30066,916.2119,924.3008,924.301,916.2119,924.3008,916.2119,924.3008,924.3008,924.3007,1095.0219,924.30066,1095.0219,916.2119,1197.8933,916.2119,916.2119,924.30084,1197.5627
10005,702.2931,707.23444,709.8384,1228.1343,735.6357,735.6357,737.1467,735.2507,705.7126,702.29297,1447.5789,735.6357,735.2507,702.2929,737.1467,705.7077,702.29297,702.29297,735.2507,707.2344,739.23895,737.1467,735.2507,707.23444,702.29297,702.29297,706.28766,705.7077,707.23444,705.7078,706.28766,707.23444,702.2931,709.8384,702.29297,705.7077,702.29297,735.63574,702.2931,702.2929,735.2507,705.7078,702.2931,1446.5466,705.7077,737.1467,737.1467,705.7077,737.1467,705.70764
10006,720.32947,762.6,720.32947,1142.9613,695.94446,761.2554,726.8818,761.2554,695.94446,726.8818,1285.049,695.94446,762.5737,695.94446,762.6,1023.2378,695.94446,720.32947,761.2554,761.2554,762.588,695.94446,761.2554,697.1629,720.3295,726.8818,761.2554,695.94446,695.94446,695.94446,696.22284,695.94446,726.8818,695.94446,761.25543,695.94446,696.22284,761.2554,726.8818,695.94446,726.8818,1023.2378,726.8818,1284.1909,695.94446,762.6,762.4445,695.94446,762.4445,762.59717
10007,1556.1774,1287.7896,1287.7896,1289.3352,1287.7896,1287.7894,1287.7896,1467.9568,1287.7896,1287.7894,1556.6897,1440.4266,1467.9568,1287.7897,1287.7897,1287.7896,1556.1688,1556.1688,1287.7894,1287.7896,1287.7896,1287.7896,1287.7894,1287.7894,1556.1688,1556.1771,1287.7896,1556.1774,1556.1774,1287.7896,1555.7747,1287.7897,1556.1688,1289.3352,1287.7896,1287.7896,1556.1688,1555.773,1556.1688,1556.7787,1467.9569,1556.6874,1556.1688,1555.7747,1556.1688,1287.7896,1556.1774,1556.1774,1287.7896,1287.7896
10016,795.4853,940.54987,761.6968,1220.7065,761.6968,761.69666,764.57874,795.4853,761.6968,761.6968,764.57874,761.6968,795.4853,764.5787,940.5486,891.9518,761.6966,764.57886,764.57874,795.48535,761.6968,761.6968,938.44055,764.57886,795.48535,764.57874,761.6968,761.69696,764.57886,761.6968,764.57886,761.6968,795.4853,761.6968,764.5788,795.48535,761.6969,764.57904,764.57855,761.6968,795.48535,891.9518,764.57874,764.57874,764.57886,940.5508,761.6968,761.69666,764.5788,938.44055
10017,600.0044,608.7364,597.9817,1117.0048,597.9817,607.5381,599.1846,607.5381,597.9817,607.95026,600.0044,607.538,607.5381,600.0044,608.7434,599.1417,599.1417,600.0044,607.538,607.95026,608.742,608.7443,607.5381,598.3962,607.538,607.5381,607.538,597.9817,598.3962,600.0044,597.9817,598.3962,600.0044,607.95026,607.5381,608.7435,600.0044,607.5381,600.0044,597.9817,600.0044,608.7437,600.0044,611.257,608.7419,608.7443,607.95026,597.9817,607.95026,607.538
