parameter,mean,sd,se,ci_lower,ci_upper,n
alpha_pos,0.06288938320197869,0.18741486473755184,0.016630380018620713,0.029978350045195945,0.09580041635876144,127
alpha_neg,0.016354365333892756,0.09787209493097333,0.008684744052719103,-0.0008324878322512955,0.03354121850003681,127
phi,0.22729609767800035,0.1636124845959409,0.014518260322795183,0.19856488730714172,0.256027308048859,127
rho,0.8160781213852364,0.21367596440322317,0.01896067579189659,0.7785555013991977,0.8536007413712751,127
capacity,3.149370020768774,1.279878367076294,0.1135708400286016,2.924616667108791,3.374123374428757,127
epsilon,0.09826831112516765,0.09948544271067437,0.008827905518146079,0.08079814562760572,0.11573847662272958,127
nll,951.7843229038509,155.1888124700578,13.770780293386236,,,127
aic,1915.5686458077018,310.3776249401156,27.541560586772473,,,127
bic,1946.3863295600872,310.46630845465404,27.54942997616283,,,127
