sona_id,trial_index,time_elapsed,rt,stimulus,key_press,correct,set,block,trial,set_size,load_condition,phase_type,key_answer,reversal_crit,counter
9121,1478,1512354,670.0,5,1.0,0.0,8.0,16.0,13.0,6.0,high,main_task,2.0,16.0,0.0
9121,1480,1514181,822.0,5,2.0,1.0,8.0,16.0,14.0,6.0,high,main_task,2.0,16.0,1.0
9121,1482,1516025,838.0,1,2.0,1.0,8.0,16.0,15.0,6.0,high,main_task,2.0,13.0,1.0
9121,1484,1517946,914.0,5,2.0,1.0,8.0,16.0,16.0,6.0,high,main_task,2.0,16.0,2.0
9121,1486,1519604,653.0,3,0.0,1.0,8.0,16.0,17.0,6.0,high,main_task,0.0,12.0,1.0
9121,1488,1521357,747.0,2,2.0,1.0,8.0,16.0,18.0,6.0,high,main_task,2.0,13.0,1.0
9121,1490,1522850,486.0,6,1.0,1.0,8.0,16.0,19.0,6.0,high,main_task,1.0,17.0,2.0
9121,1492,1524403,547.0,6,1.0,1.0,8.0,16.0,20.0,6.0,high,main_task,1.0,17.0,3.0
9121,1494,1526090,681.0,4,0.0,1.0,8.0,16.0,21.0,6.0,high,main_task,0.0,14.0,3.0
9121,1496,1527688,591.0,3,0.0,1.0,8.0,16.0,22.0,6.0,high,main_task,0.0,12.0,2.0
9121,1498,1529352,658.0,4,0.0,1.0,8.0,16.0,23.0,6.0,high,main_task,0.0,14.0,4.0
9121,1500,1530923,564.0,6,1.0,1.0,8.0,16.0,24.0,6.0,high,main_task,1.0,17.0,4.0
9121,1502,1532573,644.0,1,2.0,1.0,8.0,16.0,25.0,6.0,high,main_task,2.0,13.0,2.0
9121,1504,1534154,575.0,4,0.0,1.0,8.0,16.0,26.0,6.0,high,main_task,0.0,14.0,5.0
9121,1506,1535970,810.0,5,2.0,1.0,8.0,16.0,27.0,6.0,high,main_task,2.0,16.0,3.0
9121,1508,1537585,611.0,3,0.0,1.0,8.0,16.0,28.0,6.0,high,main_task,0.0,12.0,3.0
9121,1510,1539249,658.0,2,2.0,1.0,8.0,16.0,29.0,6.0,high,main_task,2.0,13.0,2.0
9121,1512,1540883,627.0,1,2.0,1.0,8.0,16.0,30.0,6.0,high,main_task,2.0,13.0,3.0
9121,1514,1542494,607.0,3,0.0,1.0,8.0,16.0,31.0,6.0,high,main_task,0.0,12.0,4.0
9121,1516,1544059,559.0,6,1.0,1.0,8.0,16.0,32.0,6.0,high,main_task,1.0,17.0,5.0
9121,1518,1545625,560.0,4,1.0,0.0,8.0,16.0,33.0,6.0,high,main_task,0.0,14.0,0.0
9121,1520,1547146,516.0,1,2.0,1.0,8.0,16.0,34.0,6.0,high,main_task,2.0,13.0,4.0
9121,1522,1548736,584.0,5,2.0,1.0,8.0,16.0,35.0,6.0,high,main_task,2.0,16.0,4.0
9121,1524,1550328,588.0,5,2.0,1.0,8.0,16.0,36.0,6.0,high,main_task,2.0,16.0,5.0
9121,1526,1551817,485.0,3,0.0,1.0,8.0,16.0,37.0,6.0,high,main_task,0.0,12.0,5.0
9121,1528,1553381,560.0,2,2.0,1.0,8.0,16.0,38.0,6.0,high,main_task,2.0,13.0,3.0
9121,1530,1554885,501.0,1,2.0,1.0,8.0,16.0,39.0,6.0,high,main_task,2.0,13.0,5.0
9121,1532,1556692,803.0,2,2.0,1.0,8.0,16.0,40.0,6.0,high,main_task,2.0,13.0,4.0
9121,1534,1558257,559.0,6,1.0,1.0,8.0,16.0,41.0,6.0,high,main_task,1.0,17.0,6.0
9121,1536,1559829,565.0,4,0.0,1.0,8.0,16.0,42.0,6.0,high,main_task,0.0,14.0,1.0
9121,1538,1561493,658.0,4,0.0,1.0,8.0,16.0,43.0,6.0,high,main_task,0.0,14.0,2.0
9121,1540,1563080,581.0,6,1.0,1.0,8.0,16.0,44.0,6.0,high,main_task,1.0,17.0,7.0
9121,1542,1564662,576.0,4,0.0,1.0,8.0,16.0,45.0,6.0,high,main_task,0.0,14.0,3.0
9121,1544,1566100,431.0,5,2.0,1.0,8.0,16.0,46.0,6.0,high,main_task,2.0,16.0,6.0
9121,1546,1567716,609.0,2,2.0,1.0,8.0,16.0,47.0,6.0,high,main_task,2.0,13.0,5.0
9121,1548,1569345,623.0,3,0.0,1.0,8.0,16.0,48.0,6.0,high,main_task,0.0,12.0,6.0
9121,1550,1570872,520.0,1,2.0,1.0,8.0,16.0,49.0,6.0,high,main_task,2.0,13.0,6.0
9121,1552,1572403,526.0,5,2.0,1.0,8.0,16.0,50.0,6.0,high,main_task,2.0,16.0,7.0
9121,1554,1574609,1201.0,6,1.0,1.0,8.0,16.0,51.0,6.0,high,main_task,1.0,17.0,8.0
9121,1556,1576133,519.0,2,2.0,1.0,8.0,16.0,52.0,6.0,high,main_task,2.0,13.0,6.0
9121,1558,1577711,572.0,1,2.0,1.0,8.0,16.0,53.0,6.0,high,main_task,2.0,13.0,7.0
9121,1560,1579261,544.0,3,0.0,1.0,8.0,16.0,54.0,6.0,high,main_task,0.0,12.0,7.0
9121,1562,1580793,527.0,1,2.0,1.0,8.0,16.0,55.0,6.0,high,main_task,2.0,13.0,8.0
9121,1564,1582381,581.0,4,0.0,1.0,8.0,16.0,56.0,6.0,high,main_task,0.0,14.0,4.0
9121,1566,1583967,580.0,3,0.0,1.0,8.0,16.0,57.0,6.0,high,main_task,0.0,12.0,8.0
9121,1568,1585655,682.0,5,2.0,1.0,8.0,16.0,58.0,6.0,high,main_task,2.0,16.0,8.0
9121,1570,1587521,860.0,5,2.0,1.0,8.0,16.0,59.0,6.0,high,main_task,2.0,16.0,9.0
9121,1572,1589145,619.0,2,2.0,1.0,8.0,16.0,60.0,6.0,high,main_task,2.0,13.0,7.0
9121,1574,1590539,387.0,6,2.0,0.0,8.0,16.0,61.0,6.0,high,main_task,1.0,17.0,0.0
9121,1576,1592151,608.0,4,0.0,1.0,8.0,16.0,62.0,6.0,high,main_task,0.0,14.0,5.0
9121,1578,1593717,560.0,2,2.0,1.0,8.0,16.0,63.0,6.0,high,main_task,2.0,13.0,8.0
9121,1580,1595290,566.0,3,0.0,1.0,8.0,16.0,64.0,6.0,high,main_task,0.0,12.0,9.0
9121,1582,1596910,614.0,6,1.0,1.0,8.0,16.0,65.0,6.0,high,main_task,1.0,17.0,1.0
9121,1584,1598467,550.0,1,2.0,1.0,8.0,16.0,66.0,6.0,high,main_task,2.0,13.0,9.0
9121,1586,1600103,629.0,6,1.0,1.0,8.0,16.0,67.0,6.0,high,main_task,1.0,17.0,2.0
9121,1588,1601656,546.0,5,2.0,1.0,8.0,16.0,68.0,6.0,high,main_task,2.0,16.0,10.0
9121,1590,1603175,514.0,3,0.0,1.0,8.0,16.0,69.0,6.0,high,main_task,0.0,12.0,10.0
9121,1592,1604737,557.0,1,2.0,1.0,8.0,16.0,70.0,6.0,high,main_task,2.0,13.0,10.0
9121,1594,1606281,537.0,1,2.0,1.0,8.0,16.0,71.0,6.0,high,main_task,2.0,13.0,11.0
9121,1596,1607902,615.0,4,0.0,1.0,8.0,16.0,72.0,6.0,high,main_task,0.0,14.0,6.0
9121,1598,1609346,437.0,2,2.0,1.0,8.0,16.0,73.0,6.0,high,main_task,2.0,13.0,9.0
9121,1600,1611104,753.0,3,0.0,1.0,8.0,16.0,74.0,6.0,high,main_task,0.0,12.0,11.0
9121,1602,1612637,526.0,5,2.0,1.0,8.0,16.0,75.0,6.0,high,main_task,2.0,16.0,11.0
9121,1604,1614213,570.0,6,1.0,1.0,8.0,16.0,76.0,6.0,high,main_task,1.0,17.0,3.0
9121,1606,1615827,608.0,6,1.0,1.0,8.0,16.0,77.0,6.0,high,main_task,1.0,17.0,4.0
9121,1608,1617405,572.0,4,0.0,1.0,8.0,16.0,78.0,6.0,high,main_task,0.0,14.0,7.0
9121,1610,1619058,647.0,1,2.0,1.0,8.0,16.0,79.0,6.0,high,main_task,2.0,13.0,12.0
9121,1612,1620841,778.0,4,0.0,1.0,8.0,16.0,80.0,6.0,high,main_task,0.0,14.0,8.0
9121,1614,1622372,525.0,2,2.0,1.0,8.0,16.0,81.0,6.0,high,main_task,2.0,13.0,10.0
9121,1616,1624010,633.0,2,2.0,1.0,8.0,16.0,82.0,6.0,high,main_task,2.0,13.0,11.0
9121,1618,1625662,645.0,3,0.0,1.0,8.0,16.0,83.0,6.0,high,main_task,0.0,12.0,12.0
9121,1620,1627443,776.0,4,0.0,1.0,8.0,16.0,84.0,6.0,high,main_task,0.0,14.0,9.0
9121,1622,1629060,611.0,5,2.0,1.0,8.0,16.0,85.0,6.0,high,main_task,2.0,16.0,12.0
9121,1624,1630570,503.0,3,0.0,0.0,8.0,16.0,86.0,6.0,high,main_task,1.0,inf,0.0
9121,1626,1632155,580.0,2,2.0,1.0,8.0,16.0,87.0,6.0,high,main_task,2.0,13.0,12.0
9121,1628,1633703,541.0,6,1.0,1.0,8.0,16.0,88.0,6.0,high,main_task,1.0,17.0,5.0
9121,1630,1635236,527.0,3,1.0,1.0,8.0,16.0,89.0,6.0,high,main_task,1.0,inf,1.0
9121,1632,1636810,568.0,1,2.0,1.0,8.0,16.0,90.0,6.0,high,main_task,2.0,13.0,13.0
9121,1636,1640376,481.0,1,0.0,0.0,7.0,17.0,1.0,3.0,low,main_task,1.0,16.0,0.0
9121,1638,1641644,262.0,2,0.0,0.0,7.0,17.0,2.0,3.0,low,main_task,1.0,16.0,0.0
9121,1640,1643189,539.0,3,0.0,0.0,7.0,17.0,3.0,3.0,low,main_task,2.0,18.0,0.0
9121,1642,1644533,337.0,2,1.0,1.0,7.0,17.0,4.0,3.0,low,main_task,1.0,16.0,1.0
9121,1644,1645952,413.0,1,1.0,1.0,7.0,17.0,5.0,3.0,low,main_task,1.0,16.0,1.0
9121,1646,1647434,476.0,3,2.0,1.0,7.0,17.0,6.0,3.0,low,main_task,2.0,18.0,1.0
9121,1648,1649063,623.0,3,2.0,1.0,7.0,17.0,7.0,3.0,low,main_task,2.0,18.0,2.0
9121,1650,1650599,530.0,2,1.0,1.0,7.0,17.0,8.0,3.0,low,main_task,1.0,16.0,2.0
9121,1652,1652238,632.0,3,2.0,1.0,7.0,17.0,9.0,3.0,low,main_task,2.0,18.0,3.0
9121,1654,1653756,513.0,1,1.0,1.0,7.0,17.0,10.0,3.0,low,main_task,1.0,16.0,2.0
9121,1656,1655230,471.0,1,1.0,1.0,7.0,17.0,11.0,3.0,low,main_task,1.0,16.0,3.0
9121,1658,1656900,664.0,2,1.0,1.0,7.0,17.0,12.0,3.0,low,main_task,1.0,16.0,3.0
9121,1660,1658479,573.0,1,1.0,1.0,7.0,17.0,13.0,3.0,low,main_task,1.0,16.0,4.0
9121,1662,1659922,435.0,3,2.0,1.0,7.0,17.0,14.0,3.0,low,main_task,2.0,18.0,4.0
9121,1664,1661570,642.0,2,1.0,1.0,7.0,17.0,15.0,3.0,low,main_task,1.0,16.0,4.0
9121,1666,1663099,523.0,1,1.0,1.0,7.0,17.0,16.0,3.0,low,main_task,1.0,16.0,5.0
9121,1668,1664625,520.0,1,1.0,1.0,7.0,17.0,17.0,3.0,low,main_task,1.0,16.0,6.0
9121,1670,1666212,580.0,3,2.0,1.0,7.0,17.0,18.0,3.0,low,main_task,2.0,18.0,5.0
9121,1672,1667776,559.0,3,2.0,1.0,7.0,17.0,19.0,3.0,low,main_task,2.0,18.0,6.0
9121,1674,1669364,582.0,2,2.0,0.0,7.0,17.0,20.0,3.0,low,main_task,1.0,16.0,0.0
9121,1676,1670892,522.0,3,2.0,1.0,7.0,17.0,21.0,3.0,low,main_task,2.0,18.0,7.0
9121,1678,1672343,445.0,1,1.0,1.0,7.0,17.0,22.0,3.0,low,main_task,1.0,16.0,7.0
9121,1680,1673939,589.0,2,2.0,0.0,7.0,17.0,23.0,3.0,low,main_task,1.0,16.0,0.0
9121,1682,1675369,423.0,2,1.0,1.0,7.0,17.0,24.0,3.0,low,main_task,1.0,16.0,1.0
9121,1684,1677168,792.0,3,1.0,0.0,7.0,17.0,25.0,3.0,low,main_task,2.0,18.0,0.0
9121,1686,1678699,525.0,2,2.0,0.0,7.0,17.0,26.0,3.0,low,main_task,1.0,16.0,0.0
9121,1688,1680268,562.0,1,1.0,1.0,7.0,17.0,27.0,3.0,low,main_task,1.0,16.0,8.0
9121,1690,1681807,532.0,3,2.0,1.0,7.0,17.0,28.0,3.0,low,main_task,2.0,18.0,1.0
9121,1692,1683569,755.0,2,1.0,1.0,7.0,17.0,29.0,3.0,low,main_task,1.0,16.0,1.0
9121,1694,1685093,519.0,3,2.0,1.0,7.0,17.0,30.0,3.0,low,main_task,2.0,18.0,2.0
9121,1696,1686564,465.0,1,1.0,1.0,7.0,17.0,31.0,3.0,low,main_task,1.0,16.0,9.0
9121,1698,1688059,488.0,1,1.0,1.0,7.0,17.0,32.0,3.0,low,main_task,1.0,16.0,10.0
9121,1700,1689683,617.0,2,2.0,0.0,7.0,17.0,33.0,3.0,low,main_task,1.0,16.0,0.0
9121,1702,1691295,605.0,2,1.0,1.0,7.0,17.0,34.0,3.0,low,main_task,1.0,16.0,1.0
9121,1704,1692850,545.0,3,2.0,1.0,7.0,17.0,35.0,3.0,low,main_task,2.0,18.0,3.0
9121,1706,1694438,582.0,1,1.0,1.0,7.0,17.0,36.0,3.0,low,main_task,1.0,16.0,11.0
9121,1708,1696148,704.0,2,1.0,1.0,7.0,17.0,37.0,3.0,low,main_task,1.0,16.0,2.0
9121,1710,1697647,493.0,1,1.0,1.0,7.0,17.0,38.0,3.0,low,main_task,1.0,16.0,12.0
9121,1712,1699197,544.0,2,1.0,1.0,7.0,17.0,39.0,3.0,low,main_task,1.0,16.0,3.0
9121,1714,1700706,504.0,3,2.0,1.0,7.0,17.0,40.0,3.0,low,main_task,2.0,18.0,4.0
9121,1716,1702272,558.0,3,2.0,1.0,7.0,17.0,41.0,3.0,low,main_task,2.0,18.0,5.0
9121,1718,1704291,1012.0,2,1.0,1.0,7.0,17.0,42.0,3.0,low,main_task,1.0,16.0,4.0
9121,1720,1706094,797.0,1,1.0,1.0,7.0,17.0,43.0,3.0,low,main_task,1.0,16.0,13.0
9121,1722,1707624,525.0,1,1.0,1.0,7.0,17.0,44.0,3.0,low,main_task,1.0,16.0,14.0
9121,1724,1709283,652.0,3,2.0,1.0,7.0,17.0,45.0,3.0,low,main_task,2.0,18.0,6.0
9121,1728,1713065,646.0,1,0.0,1.0,16.0,19.0,1.0,5.0,high,main_task,0.0,15.0,1.0
9121,1730,1714509,437.0,2,0.0,1.0,16.0,19.0,2.0,5.0,high,main_task,0.0,16.0,1.0
9121,1732,1715944,428.0,3,0.0,1.0,16.0,19.0,3.0,5.0,high,main_task,0.0,14.0,1.0
9121,1734,1717609,658.0,4,0.0,0.0,16.0,19.0,4.0,5.0,high,main_task,1.0,14.0,0.0
9121,1736,1719395,780.0,5,0.0,1.0,16.0,19.0,5.0,5.0,high,main_task,0.0,15.0,1.0
9121,1738,1721194,793.0,3,0.0,1.0,16.0,19.0,6.0,5.0,high,main_task,0.0,14.0,2.0
9121,1740,1722868,667.0,1,0.0,1.0,16.0,19.0,7.0,5.0,high,main_task,0.0,15.0,2.0
9121,1742,1724618,745.0,4,1.0,1.0,16.0,19.0,8.0,5.0,high,main_task,1.0,14.0,1.0
9121,1744,1726162,537.0,2,0.0,1.0,16.0,19.0,9.0,5.0,high,main_task,0.0,16.0,2.0
9121,1746,1727743,576.0,5,0.0,1.0,16.0,19.0,10.0,5.0,high,main_task,0.0,15.0,2.0
9121,1748,1729334,585.0,2,0.0,1.0,16.0,19.0,11.0,5.0,high,main_task,0.0,16.0,3.0
9121,1750,1730795,457.0,5,0.0,1.0,16.0,19.0,12.0,5.0,high,main_task,0.0,15.0,3.0
9121,1752,1732220,420.0,4,1.0,1.0,16.0,19.0,13.0,5.0,high,main_task,1.0,14.0,2.0
9121,1754,1733563,338.0,3,0.0,1.0,16.0,19.0,14.0,5.0,high,main_task,0.0,14.0,3.0
9121,1756,1735110,540.0,1,0.0,1.0,16.0,19.0,15.0,5.0,high,main_task,0.0,15.0,3.0
9121,1758,1736892,776.0,1,0.0,1.0,16.0,19.0,16.0,5.0,high,main_task,0.0,15.0,4.0
9121,1760,1738516,617.0,2,0.0,1.0,16.0,19.0,17.0,5.0,high,main_task,0.0,16.0,4.0
9121,1762,1740092,569.0,3,0.0,1.0,16.0,19.0,18.0,5.0,high,main_task,0.0,14.0,4.0
9121,1764,1741580,482.0,3,0.0,1.0,16.0,19.0,19.0,5.0,high,main_task,0.0,14.0,5.0
9121,1766,1743075,489.0,4,1.0,1.0,16.0,19.0,20.0,5.0,high,main_task,1.0,14.0,3.0
9121,1768,1744625,543.0,5,0.0,1.0,16.0,19.0,21.0,5.0,high,main_task,0.0,15.0,4.0
9121,1770,1746490,858.0,2,0.0,1.0,16.0,19.0,22.0,5.0,high,main_task,0.0,16.0,5.0
9121,1772,1748349,852.0,4,1.0,1.0,16.0,19.0,23.0,5.0,high,main_task,1.0,14.0,4.0
9121,1774,1749886,531.0,5,0.0,1.0,16.0,19.0,24.0,5.0,high,main_task,0.0,15.0,5.0
9121,1776,1751318,426.0,1,0.0,1.0,16.0,19.0,25.0,5.0,high,main_task,0.0,15.0,5.0
9121,1778,1752817,492.0,5,0.0,1.0,16.0,19.0,26.0,5.0,high,main_task,0.0,15.0,6.0
9121,1780,1754360,537.0,4,1.0,1.0,16.0,19.0,27.0,5.0,high,main_task,1.0,14.0,5.0
9121,1782,1755906,541.0,3,0.0,1.0,16.0,19.0,28.0,5.0,high,main_task,0.0,14.0,6.0
9121,1784,1757436,522.0,2,0.0,1.0,16.0,19.0,29.0,5.0,high,main_task,0.0,16.0,6.0
9121,1786,1758939,497.0,2,0.0,1.0,16.0,19.0,30.0,5.0,high,main_task,0.0,16.0,7.0
9121,1788,1760467,522.0,1,0.0,1.0,16.0,19.0,31.0,5.0,high,main_task,0.0,15.0,6.0
9121,1790,1761926,452.0,4,1.0,1.0,16.0,19.0,32.0,5.0,high,main_task,1.0,14.0,6.0
9121,1792,1763536,603.0,5,0.0,1.0,16.0,19.0,33.0,5.0,high,main_task,0.0,15.0,7.0
9121,1794,1765074,531.0,1,0.0,1.0,16.0,19.0,34.0,5.0,high,main_task,0.0,15.0,7.0
9121,1796,1766567,488.0,5,0.0,1.0,16.0,19.0,35.0,5.0,high,main_task,0.0,15.0,8.0
9121,1798,1768195,622.0,3,0.0,1.0,16.0,19.0,36.0,5.0,high,main_task,0.0,14.0,7.0
9121,1800,1769755,554.0,3,0.0,1.0,16.0,19.0,37.0,5.0,high,main_task,0.0,14.0,8.0
9121,1802,1771431,668.0,1,0.0,1.0,16.0,19.0,38.0,5.0,high,main_task,0.0,15.0,8.0
9121,1804,1772894,456.0,2,0.0,1.0,16.0,19.0,39.0,5.0,high,main_task,0.0,16.0,8.0
9121,1806,1774458,558.0,4,1.0,1.0,16.0,19.0,40.0,5.0,high,main_task,1.0,14.0,7.0
9121,1808,1776009,544.0,5,0.0,1.0,16.0,19.0,41.0,5.0,high,main_task,0.0,15.0,9.0
9121,1810,1777611,596.0,2,0.0,1.0,16.0,19.0,42.0,5.0,high,main_task,0.0,16.0,9.0
9121,1812,1779146,528.0,3,0.0,1.0,16.0,19.0,43.0,5.0,high,main_task,0.0,14.0,9.0
9121,1814,1780703,551.0,4,1.0,1.0,16.0,19.0,44.0,5.0,high,main_task,1.0,14.0,8.0
9121,1816,1782749,1040.0,1,0.0,1.0,16.0,19.0,45.0,5.0,high,main_task,0.0,15.0,9.0
9121,1818,1785682,1927.0,4,1.0,1.0,16.0,19.0,46.0,5.0,high,main_task,1.0,14.0,9.0
9121,1820,1787302,614.0,2,0.0,1.0,16.0,19.0,47.0,5.0,high,main_task,0.0,16.0,10.0
9121,1822,1789446,1137.0,2,0.0,1.0,16.0,19.0,48.0,5.0,high,main_task,0.0,16.0,11.0
9121,1824,1792029,1576.0,5,0.0,1.0,16.0,19.0,49.0,5.0,high,main_task,0.0,15.0,10.0
9121,1826,1794216,1181.0,3,0.0,1.0,16.0,19.0,50.0,5.0,high,main_task,0.0,14.0,10.0
9121,1828,1796349,1127.0,1,0.0,1.0,16.0,19.0,51.0,5.0,high,main_task,0.0,15.0,10.0
9121,1830,1797877,522.0,1,0.0,1.0,16.0,19.0,52.0,5.0,high,main_task,0.0,15.0,11.0
9121,1832,1799630,747.0,5,0.0,1.0,16.0,19.0,53.0,5.0,high,main_task,0.0,15.0,11.0
9121,1834,1801203,567.0,4,1.0,1.0,16.0,19.0,54.0,5.0,high,main_task,1.0,14.0,10.0
9121,1836,1802833,624.0,3,0.0,1.0,16.0,19.0,55.0,5.0,high,main_task,0.0,14.0,11.0
9121,1838,1804622,782.0,4,1.0,1.0,16.0,19.0,56.0,5.0,high,main_task,1.0,14.0,11.0
9121,1840,1807163,1535.0,2,0.0,1.0,16.0,19.0,57.0,5.0,high,main_task,0.0,16.0,12.0
9121,1842,1808769,600.0,3,0.0,1.0,16.0,19.0,58.0,5.0,high,main_task,0.0,14.0,12.0
9121,1844,1810492,717.0,2,0.0,1.0,16.0,19.0,59.0,5.0,high,main_task,0.0,16.0,13.0
9121,1846,1811979,482.0,1,0.0,1.0,16.0,19.0,60.0,5.0,high,main_task,0.0,15.0,12.0
9121,1848,1813600,614.0,4,1.0,1.0,16.0,19.0,61.0,5.0,high,main_task,1.0,14.0,12.0
9121,1850,1815131,525.0,5,0.0,1.0,16.0,19.0,62.0,5.0,high,main_task,0.0,15.0,12.0
9121,1852,1816683,546.0,1,0.0,1.0,16.0,19.0,63.0,5.0,high,main_task,0.0,15.0,13.0
9121,1854,1818132,443.0,3,0.0,1.0,16.0,19.0,64.0,5.0,high,main_task,0.0,14.0,13.0
9121,1856,1819595,457.0,3,0.0,1.0,16.0,19.0,65.0,5.0,high,main_task,0.0,14.0,14.0
9121,1858,1821033,433.0,5,0.0,1.0,16.0,19.0,66.0,5.0,high,main_task,0.0,15.0,13.0
9121,1860,1822457,419.0,1,0.0,1.0,16.0,19.0,67.0,5.0,high,main_task,0.0,15.0,14.0
9121,1862,1823910,446.0,2,0.0,1.0,16.0,19.0,68.0,5.0,high,main_task,0.0,16.0,14.0
9121,1864,1825334,418.0,5,0.0,1.0,16.0,19.0,69.0,5.0,high,main_task,0.0,15.0,14.0
9121,1866,1826897,558.0,4,1.0,1.0,16.0,19.0,70.0,5.0,high,main_task,1.0,14.0,13.0
9121,1868,1828463,559.0,4,1.0,1.0,16.0,19.0,71.0,5.0,high,main_task,1.0,14.0,14.0
9121,1870,1830273,804.0,3,0.0,0.0,16.0,19.0,72.0,5.0,high,main_task,1.0,inf,0.0
9121,1872,1831760,481.0,1,0.0,1.0,16.0,19.0,73.0,5.0,high,main_task,0.0,15.0,15.0
9121,1874,1833320,553.0,5,0.0,1.0,16.0,19.0,74.0,5.0,high,main_task,0.0,15.0,15.0
9121,1876,1835381,1054.0,2,0.0,1.0,16.0,19.0,75.0,5.0,high,main_task,0.0,16.0,15.0
9121,1880,1838768,406.0,1,0.0,0.0,21.0,20.0,1.0,6.0,high,main_task,1.0,12.0,0.0
9121,1882,1840059,284.0,2,0.0,0.0,21.0,20.0,2.0,6.0,high,main_task,2.0,16.0,0.0
9121,1884,1841423,358.0,3,0.0,1.0,21.0,20.0,3.0,6.0,high,main_task,0.0,12.0,1.0
9121,1886,1842745,316.0,4,0.0,0.0,21.0,20.0,4.0,6.0,high,main_task,2.0,15.0,0.0
9121,1888,1844212,460.0,5,0.0,1.0,21.0,20.0,5.0,6.0,high,main_task,0.0,17.0,1.0
9121,1890,1845646,428.0,6,0.0,0.0,21.0,20.0,6.0,6.0,high,main_task,1.0,13.0,0.0
9121,1892,1847142,490.0,6,0.0,0.0,21.0,20.0,7.0,6.0,high,main_task,1.0,13.0,0.0
9121,1894,1848870,721.0,3,0.0,1.0,21.0,20.0,8.0,6.0,high,main_task,0.0,12.0,2.0
9121,1896,1850386,509.0,5,0.0,1.0,21.0,20.0,9.0,6.0,high,main_task,0.0,17.0,2.0
9121,1898,1851649,257.0,1,1.0,1.0,21.0,20.0,10.0,6.0,high,main_task,1.0,12.0,1.0
9121,1900,1853219,564.0,4,1.0,0.0,21.0,20.0,11.0,6.0,high,main_task,2.0,15.0,0.0
9121,1902,1854914,689.0,2,1.0,0.0,21.0,20.0,12.0,6.0,high,main_task,2.0,16.0,0.0
9121,1904,1857187,1267.0,4,1.0,0.0,21.0,20.0,13.0,6.0,high,main_task,2.0,15.0,0.0
9121,1906,1858848,654.0,3,0.0,1.0,21.0,20.0,14.0,6.0,high,main_task,0.0,12.0,3.0
9121,1908,1860495,641.0,6,1.0,1.0,21.0,20.0,15.0,6.0,high,main_task,1.0,13.0,1.0
9121,1910,1863493,1993.0,5,0.0,1.0,21.0,20.0,16.0,6.0,high,main_task,0.0,17.0,3.0
9121,1912,1865447,948.0,2,2.0,1.0,21.0,20.0,17.0,6.0,high,main_task,2.0,16.0,1.0
9121,1914,1867603,1149.0,1,1.0,1.0,21.0,20.0,18.0,6.0,high,main_task,1.0,12.0,2.0
9121,1916,1869014,406.0,6,1.0,1.0,21.0,20.0,19.0,6.0,high,main_task,1.0,13.0,2.0
9121,1918,1870787,769.0,2,2.0,1.0,21.0,20.0,20.0,6.0,high,main_task,2.0,16.0,2.0
9121,1920,1872587,796.0,1,1.0,1.0,21.0,20.0,21.0,6.0,high,main_task,1.0,12.0,3.0
9121,1922,1874955,1364.0,5,0.0,1.0,21.0,20.0,22.0,6.0,high,main_task,0.0,17.0,4.0
9121,1924,1876409,450.0,4,2.0,1.0,21.0,20.0,23.0,6.0,high,main_task,2.0,15.0,1.0
9121,1926,1878216,804.0,5,0.0,1.0,21.0,20.0,24.0,6.0,high,main_task,0.0,17.0,5.0
9121,1928,1879815,595.0,3,1.0,0.0,21.0,20.0,25.0,6.0,high,main_task,0.0,12.0,0.0
9121,1930,1881488,666.0,3,0.0,1.0,21.0,20.0,26.0,6.0,high,main_task,0.0,12.0,1.0
9121,1932,1883674,1180.0,1,1.0,1.0,21.0,20.0,27.0,6.0,high,main_task,1.0,12.0,4.0
9121,1934,1885297,616.0,6,1.0,1.0,21.0,20.0,28.0,6.0,high,main_task,1.0,13.0,3.0
9121,1936,1886888,585.0,2,2.0,1.0,21.0,20.0,29.0,6.0,high,main_task,2.0,16.0,3.0
9121,1938,1888397,504.0,4,2.0,1.0,21.0,20.0,30.0,6.0,high,main_task,2.0,15.0,2.0
9121,1940,1890158,756.0,6,1.0,1.0,21.0,20.0,31.0,6.0,high,main_task,1.0,13.0,4.0
9121,1942,1891934,769.0,4,2.0,1.0,21.0,20.0,32.0,6.0,high,main_task,2.0,15.0,3.0
9121,1944,1894019,1079.0,2,2.0,1.0,21.0,20.0,33.0,6.0,high,main_task,2.0,16.0,4.0
9121,1946,1895789,764.0,5,0.0,1.0,21.0,20.0,34.0,6.0,high,main_task,0.0,17.0,6.0
9121,1948,1897663,868.0,1,1.0,1.0,21.0,20.0,35.0,6.0,high,main_task,1.0,12.0,5.0
9121,1950,1899260,589.0,1,1.0,1.0,21.0,20.0,36.0,6.0,high,main_task,1.0,12.0,6.0
9121,1952,1900874,607.0,3,0.0,1.0,21.0,20.0,37.0,6.0,high,main_task,0.0,12.0,2.0
9121,1954,1902880,999.0,2,2.0,1.0,21.0,20.0,38.0,6.0,high,main_task,2.0,16.0,5.0
9121,1956,1904405,519.0,6,1.0,1.0,21.0,20.0,39.0,6.0,high,main_task,1.0,13.0,5.0
9121,1958,1906145,733.0,5,0.0,1.0,21.0,20.0,40.0,6.0,high,main_task,0.0,17.0,7.0
9121,1960,1908511,1361.0,4,2.0,1.0,21.0,20.0,41.0,6.0,high,main_task,2.0,15.0,4.0
