participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10039,0.9990000128746033,0.9988160729408264,0.3381721079349518,967.5343017578125,1941.068603515625,1956.155866208074,1941.0899368489584,0.21994005795662686,6.392500836227555e-06,1129,True,48,28,"['alpha_pos', 'alpha_neg']"
10041,0.9439182877540588,0.028493959456682205,0.6613878011703491,1327.0880126953125,2660.176025390625,2675.6445553030667,2660.194804733348,0.05774760815793467,4.267355507181492e-06,1282,True,50,19,[]
10043,0.9841127395629883,0.9990000128746033,0.42609676718711853,1030.8837890625,2067.767578125,2082.8441930689155,2067.788987580843,0.16591034409031669,2.4724470222281525e-06,1125,True,50,13,['alpha_neg']
10047,0.9819139838218689,0.9938508868217468,0.37349390983581543,1155.0748291015625,2316.149658203125,2331.73071565831,2316.1677441111883,0.21007181131665476,0.02687915228307247,1331,False,50,15,['alpha_neg']
10048,0.952444851398468,0.010700500570237637,0.5183008909225464,1180.35107421875,2366.7021484375,2381.9823623151065,2366.7221484375,0.1076396603446581,2.4044415113166906e-05,1204,True,50,15,['alpha_neg']
10050,0.9747559428215027,0.9914961457252502,0.4784075915813446,1273.0087890625,2552.017578125,2567.654461530501,2552.03532960429,0.1454701064561824,0.11690220981836319,1356,False,50,8,['alpha_neg']
10051,0.991415798664093,0.9920677542686462,0.30862268805503845,960.6600341796875,1927.320068359375,1942.478231507072,1927.3409016927083,0.24357227805966275,8.432102731603663e-06,1156,True,50,18,"['alpha_pos', 'alpha_neg']"
10052,0.9913315773010254,0.9990000128746033,0.4861709177494049,1131.753173828125,2269.50634765625,2284.764052049347,2269.5264987897513,0.1379362898093882,1.540165158075979e-06,1195,True,50,24,"['alpha_pos', 'alpha_neg']"
10055,0.9990000128746033,0.9967707395553589,0.2878245711326599,984.3623657226562,1974.7247314453125,1990.0297593601708,1974.7445661560564,0.2619396717496256,7.443907179549569e-06,1214,True,49,23,"['alpha_pos', 'alpha_neg']"
10057,0.9753077626228333,0.996189296245575,0.4495044946670532,1219.8507080078125,2445.701416015625,2461.2484723512807,2445.719708698552,0.1562644642422255,6.445262442866806e-06,1316,True,50,19,['alpha_neg']
10058,0.9615530967712402,0.9953253865242004,0.4055451452732086,1234.27734375,2474.5546875,2490.215809010172,2474.572295717168,0.1781363168851302,9.504495392320678e-05,1367,True,50,27,['alpha_neg']
