alpha_pos,alpha_neg,beta,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.39845175637842106,0.4493899834244515,0.42429058964380006,5,0.4000000000000001,0.01814436846506058,45,3
0.39845175637842106,0.4493899834244515,0.42429058964380006,6,0.4296296296296296,0.05237828008789241,45,3
0.1698036608879889,0.7005433498564726,0.2703343716510053,2,0.4074074074074074,0.055431961285539885,45,3
0.1698036608879889,0.7005433498564726,0.2703343716510053,3,0.3259259259259259,0.05237828008789243,45,3
0.1698036608879889,0.7005433498564726,0.2703343716510053,5,0.2814814814814815,0.09310966733315951,45,3
0.1698036608879889,0.7005433498564726,0.2703343716510053,6,0.34814814814814815,0.05832598425193935,45,3
0.1390899432166346,0.5389823560550437,0.37105019257673333,2,0.362962962962963,0.04566232594791834,45,3
0.1390899432166346,0.5389823560550437,0.37105019257673333,3,0.3333333333333333,0.08314794192830982,45,3
0.1390899432166346,0.5389823560550437,0.37105019257673333,5,0.3703703703703704,0.010475656017578472,45,3
0.1390899432166346,0.5389823560550437,0.37105019257673333,6,0.3111111111111111,0.05443310539518174,45,3
0.39714612700773827,0.7107112274823391,3.885770739589803,2,0.8222222222222223,0.01814436846506056,45,3
0.39714612700773827,0.7107112274823391,3.885770739589803,3,0.8444444444444444,0.018144368465060606,45,3
0.39714612700773827,0.7107112274823391,3.885770739589803,5,0.7481481481481481,0.010475656017578498,45,3
0.39714612700773827,0.7107112274823391,3.885770739589803,6,0.725925925925926,0.027715980642769925,45,3
0.8480405433381658,0.5242450791080219,1.0509150343082672,2,0.5333333333333333,0.06285393610547088,45,3
0.8480405433381658,0.5242450791080219,1.0509150343082672,3,0.45925925925925926,0.09310966733315953,45,3
0.8480405433381658,0.5242450791080219,1.0509150343082672,5,0.4888888888888889,0.04800548665487303,45,3
0.8480405433381658,0.5242450791080219,1.0509150343082672,6,0.5185185185185185,0.07332959212304938,45,3
0.41173746713706805,0.4958048760758314,4.555433298523212,2,0.7777777777777777,0.018144368465060606,45,3
0.41173746713706805,0.4958048760758314,4.555433298523212,3,0.7777777777777778,0.018144368465060606,45,3
0.41173746713706805,0.4958048760758314,4.555433298523212,5,0.6962962962962963,0.037770514915502075,45,3
0.41173746713706805,0.4958048760758314,4.555433298523212,6,0.6592592592592593,0.010475656017578444,45,3
0.14824897771351775,0.4665134485052035,7.631051586322979,2,0.7851851851851851,0.05237828008789238,45,3
0.14824897771351775,0.4665134485052035,7.631051586322979,3,0.8296296296296296,0.03777051491550212,45,3
0.14824897771351775,0.4665134485052035,7.631051586322979,5,0.6962962962962963,0.05832598425193934,45,3
0.14824897771351775,0.4665134485052035,7.631051586322979,6,0.6592592592592591,0.06372092790401947,45,3
0.3199619669052693,0.8401848302973887,3.3691036921119606,2,0.8518518518518517,0.010475656017578498,45,3
0.3199619669052693,0.8401848302973887,3.3691036921119606,3,0.7851851851851852,0.055431961285539864,45,3
0.3199619669052693,0.8401848302973887,3.3691036921119606,5,0.7185185185185184,0.05543196128553985,45,3
0.3199619669052693,0.8401848302973887,3.3691036921119606,6,0.6592592592592593,0.05543196128553985,45,3
0.5393251704548254,0.36484770044934745,5.82960509768299,2,0.7777777777777777,0.0831479419283098,45,3
0.5393251704548254,0.36484770044934745,5.82960509768299,3,0.8444444444444444,0.018144368465060606,45,3
0.5393251704548254,0.36484770044934745,5.82960509768299,5,0.7999999999999999,0.06285393610547088,45,3
0.5393251704548254,0.36484770044934745,5.82960509768299,6,0.7925925925925926,0.02771598064276994,45,3
0.6964589982602788,0.3705009870594558,2.554613165259107,2,0.7185185185185184,0.03777051491550212,45,3
0.6964589982602788,0.3705009870594558,2.554613165259107,3,0.7407407407407408,0.08574694002066832,45,3
0.6964589982602788,0.3705009870594558,2.554613165259107,5,0.674074074074074,0.03777051491550211,45,3
0.6964589982602788,0.3705009870594558,2.554613165259107,6,0.5777777777777778,0.03142696805273544,45,3
0.6970727922674722,0.5959890899976634,0.8178121908135604,2,0.4888888888888889,0.018144368465060557,45,3
0.6970727922674722,0.5959890899976634,0.8178121908135604,3,0.45925925925925926,0.06372092790401945,45,3
0.6970727922674722,0.5959890899976634,0.8178121908135604,5,0.45925925925925926,0.04566232594791832,45,3
0.6970727922674722,0.5959890899976634,0.8178121908135604,6,0.4444444444444445,0.04800548665487304,45,3
0.1939234406739955,0.33923695656938346,1.6623140554335445,2,0.5703703703703704,0.07332959212304936,45,3
0.1939234406739955,0.33923695656938346,1.6623140554335445,3,0.6148148148148148,0.055431961285539864,45,3
0.1939234406739955,0.33923695656938346,1.6623140554335445,5,0.5555555555555556,0.01814436846506056,45,3
0.1939234406739955,0.33923695656938346,1.6623140554335445,6,0.5111111111111111,0.07908946853356529,45,3
0.5896672795115494,0.8281508335328468,2.737039502313162,2,0.7999999999999999,0.06542045086168774,45,3
0.5896672795115494,0.8281508335328468,2.737039502313162,3,0.7703703703703703,0.06372092790401945,45,3
0.5896672795115494,0.8281508335328468,2.737039502313162,5,0.6962962962962963,0.0733295921230494,45,3
0.5896672795115494,0.8281508335328468,2.737039502313162,6,0.6814814814814815,0.0733295921230494,45,3
0.6113367863832901,0.20779684640304963,3.2291744853412725,2,0.7777777777777778,0.018144368465060606,45,3
0.6113367863832901,0.20779684640304963,3.2291744853412725,3,0.7037037037037037,0.055431961285539864,45,3
0.6113367863832901,0.20779684640304963,3.2291744853412725,5,0.7185185185185184,0.010475656017578444,45,3
0.6113367863832901,0.20779684640304963,3.2291744853412725,6,0.6148148148148148,0.055431961285539864,45,3
0.4222403661995449,0.28317167888987754,0.5845441570210701,2,0.38518518518518513,0.10317324649766015,45,3
0.4222403661995449,0.28317167888987754,0.5845441570210701,3,0.4222222222222222,0.04800548665487304,45,3
0.4222403661995449,0.28317167888987754,0.5845441570210701,5,0.3703703703703703,0.10317324649766013,45,3
0.4222403661995449,0.28317167888987754,0.5845441570210701,6,0.3259259259259259,0.09132465189583668,45,3
0.27969737062888184,0.6778375360386982,1.4289463419619233,2,0.5703703703703703,0.010475656017578446,45,3
0.27969737062888184,0.6778375360386982,1.4289463419619233,3,0.5185185185185185,0.04566232594791832,45,3
0.27969737062888184,0.6778375360386982,1.4289463419619233,5,0.5407407407407407,0.055431961285539864,45,3
0.27969737062888184,0.6778375360386982,1.4289463419619233,6,0.39999999999999997,0.03142696805273544,45,3
0.7684734496241028,0.5445793186295788,1.5621888435640625,2,0.6148148148148148,0.027715980642769977,45,3
0.7684734496241028,0.5445793186295788,1.5621888435640625,3,0.5851851851851851,0.05832598425193932,45,3
0.7684734496241028,0.5445793186295788,1.5621888435640625,5,0.5407407407407407,0.04566232594791834,45,3
0.7684734496241028,0.5445793186295788,1.5621888435640625,6,0.5851851851851851,0.03777051491550212,45,3
0.2102880233199519,0.36672353745114983,1.514380356133643,2,0.5851851851851851,0.08950404424884871,45,3
0.2102880233199519,0.36672353745114983,1.514380356133643,3,0.5185185185185185,0.08574694002066832,45,3
0.2102880233199519,0.36672353745114983,1.514380356133643,5,0.43703703703703695,0.10475656017578482,45,3
0.2102880233199519,0.36672353745114983,1.514380356133643,6,0.4444444444444444,0.04800548665487304,45,3
0.33495006642058367,0.644948881258528,0.6632788548519671,2,0.4222222222222222,0.03628873693012116,45,3
0.33495006642058367,0.644948881258528,0.6632788548519671,3,0.38518518518518513,0.037770514915502124,45,3
0.33495006642058367,0.644948881258528,0.6632788548519671,5,0.3925925925925926,0.058325984251939335,45,3
0.33495006642058367,0.644948881258528,0.6632788548519671,6,0.36296296296296293,0.10475656017578482,45,3
0.5993590168693158,0.45977657572951425,5.389030980042431,2,0.8148148148148149,0.05832598425193937,45,3
0.5993590168693158,0.45977657572951425,5.389030980042431,3,0.7481481481481481,0.03777051491550213,45,3
0.5993590168693158,0.45977657572951425,5.389030980042431,5,0.7925925925925926,0.02771598064276994,45,3
0.5993590168693158,0.45977657572951425,5.389030980042431,6,0.7777777777777777,0.048005486654873024,45,3
0.6788077844681117,0.38561707704283577,1.3910420092430136,2,0.5111111111111112,0.06285393610547091,45,3
0.6788077844681117,0.38561707704283577,1.3910420092430136,3,0.4962962962962963,0.041902624070313935,45,3
0.6788077844681117,0.38561707704283577,1.3910420092430136,5,0.48888888888888893,0.054433105395181744,45,3
0.6788077844681117,0.38561707704283577,1.3910420092430136,6,0.4222222222222222,0.03142696805273544,45,3
0.7901257201512977,0.39491755233163606,0.709539623858247,2,0.5629629629629629,0.03777051491550211,45,3
0.7901257201512977,0.39491755233163606,0.709539623858247,3,0.5481481481481482,0.04190262407031391,45,3
0.7901257201512977,0.39491755233163606,0.709539623858247,5,0.4222222222222222,0.04800548665487304,45,3
0.7901257201512977,0.39491755233163606,0.709539623858247,6,0.4666666666666666,0.04800548665487304,45,3
0.29030466696113333,0.7584243502968773,5.475571604715214,2,0.8518518518518517,0.027715980642769925,45,3
0.29030466696113333,0.7584243502968773,5.475571604715214,3,0.837037037037037,0.027715980642769925,45,3
0.29030466696113333,0.7584243502968773,5.475571604715214,5,0.7851851851851852,0.010475656017578498,45,3
0.29030466696113333,0.7584243502968773,5.475571604715214,6,0.7185185185185184,0.04566232594791836,45,3
0.7491170867631803,0.6428209182809254,4.558294750375325,2,0.8222222222222223,1.1102230246251565e-16,45,3
0.7491170867631803,0.6428209182809254,4.558294750375325,3,0.8148148148148148,0.027715980642769925,45,3
0.7491170867631803,0.6428209182809254,4.558294750375325,5,0.8222222222222223,0.03142696805273544,45,3
0.7491170867631803,0.6428209182809254,4.558294750375325,6,0.7703703703703703,0.020951312035156995,45,3
0.5044392958680626,0.6244749970777423,1.8552465673210425,2,0.674074074074074,0.010475656017578498,45,3
0.5044392958680626,0.6244749970777423,1.8552465673210425,3,0.6222222222222222,0.03628873693012116,45,3
0.5044392958680626,0.6244749970777423,1.8552465673210425,5,0.562962962962963,0.06869347033700521,45,3
0.5044392958680626,0.6244749970777423,1.8552465673210425,6,0.5555555555555556,0.11898058077191857,45,3
0.5002135634915037,0.5113546597071191,1.1345089703650213,2,0.5259259259259259,0.041902624070313935,45,3
0.5002135634915037,0.5113546597071191,1.1345089703650213,3,0.5111111111111111,0.03142696805273544,45,3
0.5002135634915037,0.5113546597071191,1.1345089703650213,5,0.5481481481481482,0.04566232594791834,45,3
0.5002135634915037,0.5113546597071191,1.1345089703650213,6,0.39999999999999997,0.1417120479237703,45,3
0.4289774439913693,0.46739113392090714,0.3392605123708244,2,0.39999999999999997,0.04800548665487304,45,3
0.4289774439913693,0.46739113392090714,0.3392605123708244,3,0.38518518518518513,0.04566232594791834,45,3
0.4289774439913693,0.46739113392090714,0.3392605123708244,5,0.3925925925925926,0.04566232594791834,45,3
