participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,phi_rl,epsilon,nll,aic,bic,aicc,pseudo_r2,alpha_pos_hdi_low,alpha_pos_hdi_high,alpha_pos_sd,alpha_neg_hdi_low,alpha_neg_hdi_high,alpha_neg_sd,phi_hdi_low,phi_hdi_high,phi_sd,rho_hdi_low,rho_hdi_high,rho_sd,capacity_hdi_low,capacity_hdi_high,capacity_sd,kappa_hdi_low,kappa_hdi_high,kappa_sd,phi_rl_hdi_low,phi_rl_hdi_high,phi_rl_sd,epsilon_hdi_low,epsilon_hdi_high,epsilon_sd,max_rhat,min_ess_bulk,num_divergences,min_bfmi,per_chain_ess_bulk,n_trials,converged,at_bounds,parameterization_version,kappa_parameterization
9187,0.04427254572510719,0.0001560158998472616,0.8076567649841309,0.3272419571876526,2.0560097694396973,-0.27141353487968445,0.050150252878665924,0.11345626413822174,,,,,,0.031856734305620193,0.05731607973575592,0.006587277632206678,2.771008700275246e-10,0.0005021944525651634,0.00018607779929880053,0.5948296785354614,0.9809100031852722,0.11506525427103043,0.14230990409851074,0.49497565627098083,0.08539759367704391,2.0000112056732178,2.176680088043213,0.06305931508541107,-0.497806191444397,-0.0455164909362793,0.1156483143568039,0.03639325499534607,0.06437862664461136,0.007124580908566713,0.03220619261264801,0.20257702469825745,0.04645982384681702,1.0,4875.0,0,0.7493617534637451,592;815;463;762,990,True,,"v4.0-K[2,6]-phiapprox",softmax
10000,0.0440758652985096,0.00016030383994802833,0.42176398634910583,0.3518231511116028,2.0562920570373535,-0.41441890597343445,0.05741753429174423,0.09343234449625015,,,,,,0.03000761568546295,0.05761271342635155,0.007125481963157654,8.986659749687931e-10,0.0005193711840547621,0.00021501454466488212,0.3013527989387512,0.5364446043968201,0.05990174040198326,0.22364863753318787,0.4971081018447876,0.06797537207603455,2.0000061988830566,2.1788430213928223,0.06319062411785126,-0.6638137698173523,-0.18768253922462463,0.12167049944400787,0.04190348833799362,0.07576340436935425,0.00843698251992464,0.051712412387132645,0.13595789670944214,0.021541636437177658,1.0,6440.0,0,0.7493617534637451,592;815;463;762,988,True,,"v4.0-K[2,6]-phiapprox",softmax
10002,0.06841975450515747,0.00017643897444941103,0.20889519155025482,0.33858343958854675,2.056987762451172,0.851191520690918,0.04605397954583168,0.0911196693778038,,,,,,0.04281110689043999,0.09909811615943909,0.015208318829536438,7.087795519770956e-13,0.0005703960196115077,0.0003068563237320632,0.06689746677875519,0.35295891761779785,0.07640227675437927,0.2033938467502594,0.4720364809036255,0.06800282746553421,2.0000014305114746,2.1843979358673096,0.064808689057827,0.5711190700531006,1.0,0.149474635720253,0.0278420839458704,0.06242357939481735,0.009005330502986908,0.06078140437602997,0.12167662382125854,0.015627510845661163,1.0,2676.0,0,0.7493617534637451,592;815;463;762,986,True,,"v4.0-K[2,6]-phiapprox",softmax
10003,0.04337363317608833,0.00016217934899032116,0.38749974966049194,0.26606273651123047,2.0541577339172363,0.19756200909614563,0.06132849305868149,0.03066050261259079,,,,,,0.029617004096508026,0.05762580782175064,0.007299246732145548,1.6666003688214914e-08,0.0005222555482760072,0.00021813318016938865,0.2293357253074646,0.5532820224761963,0.08253983408212662,0.13438832759857178,0.3918161690235138,0.06920649111270905,2.0000030994415283,2.1699886322021484,0.05833622068166733,-0.0016748830676078796,0.39655864238739014,0.10166115313768387,0.046009697020053864,0.07964938879013062,0.008885092101991177,0.009416284039616585,0.05413632094860077,0.011928090825676918,1.0,3438.0,0,0.7493617534637451,592;815;463;762,973,True,,"v4.0-K[2,6]-phiapprox",softmax
10004,0.05056304857134819,0.00017658491560723633,0.06120729073882103,0.39967256784439087,2.060204267501831,0.9881755113601685,0.05313180387020111,0.08543507754802704,,,,,,0.02974885329604149,0.07402502745389938,0.011501817964017391,1.2523394765651119e-08,0.0005679453024640679,0.0003434533718973398,0.017374897375702858,0.10985583066940308,0.023908182978630066,0.2760450541973114,0.5427863001823425,0.06973713636398315,2.000000476837158,2.1900315284729004,0.07513724267482758,0.9176990985870361,1.0,0.034043408930301666,0.03464312106370926,0.07155203819274902,0.009152963757514954,0.060594238340854645,0.10920494794845581,0.012521794997155666,1.0,5764.0,0,0.7493617534637451,592;815;463;762,990,True,,"v4.0-K[2,6]-phiapprox",softmax
10005,0.053163036704063416,0.00016262590361293405,0.21165530383586884,0.3140582740306854,2.056260824203491,0.3010053038597107,0.055856041610240936,0.037188127636909485,,,,,,0.035275980830192566,0.075017049908638,0.010431213304400444,1.3057618319933795e-09,0.0005293147405609488,0.00020797134493477643,0.10167169570922852,0.328464150428772,0.06009218841791153,0.17132064700126648,0.43922993540763855,0.06942975521087646,2.0000133514404297,2.1761531829833984,0.06416498869657516,0.032725390046834946,0.5721278190612793,0.13707521557807922,0.041011955589056015,0.07123595476150513,0.007607855834066868,0.01720602810382843,0.05970665067434311,0.01100934948772192,1.0,6262.0,0,0.7493617534637451,592;815;463;762,985,True,,"v4.0-K[2,6]-phiapprox",softmax
10006,0.047442201524972916,0.00016624505224172026,0.1197458803653717,0.382770836353302,2.056532621383667,0.44675153493881226,0.05568719282746315,0.03932888060808182,,,,,,0.0299335028976202,0.06641072034835815,0.0094474321231246,1.4706223794291873e-08,0.0005529762711375952,0.00022128749697003514,0.06637490540742874,0.1841334104537964,0.030712291598320007,0.25928640365600586,0.5136563181877136,0.06611718237400055,2.000000238418579,2.1779072284698486,0.0666896402835846,0.12105952948331833,0.7634511590003967,0.16227419674396515,0.038763377815485,0.07314203679561615,0.008626285940408707,0.02191324718296528,0.05776844918727875,0.009268851019442081,1.0,7771.0,0,0.7493617534637451,592;815;463;762,987,True,,"v4.0-K[2,6]-phiapprox",softmax
10016,0.05281876400113106,0.0001729447249090299,0.12623877823352814,0.3373807370662689,2.058837890625,0.7741589546203613,0.05603552609682083,0.053879350423812866,,,,,,0.03365568444132805,0.07424363493919373,0.010526565834879875,5.451407769641037e-09,0.0005613108514808118,0.0002595843398012221,0.07648041844367981,0.18787676095962524,0.028632497414946556,0.21617954969406128,0.45544493198394775,0.06066953390836716,2.0000128746032715,2.185518503189087,0.06920047104358673,0.4979376494884491,1.0,0.1654224395751953,0.04201384633779526,0.07282731682062149,0.00783957913517952,0.03172251209616661,0.07679225504398346,0.011546282097697258,1.0,7612.0,0,0.7493617534637451,592;815;463;762,987,True,,"v4.0-K[2,6]-phiapprox",softmax
10017,0.041229117661714554,0.00017450151790399104,0.02933012694120407,0.43903297185897827,2.0619726181030273,0.9824363589286804,0.06316755712032318,0.10049216449260712,,,,,,0.02141438238322735,0.061730001121759415,0.010284718126058578,2.3875432741959912e-09,0.0005628319340758026,0.00031355355167761445,0.0028476526495069265,0.06095822900533676,0.01614210195839405,0.2906285226345062,0.6031931638717651,0.08497989922761917,2.0000016689300537,2.204324722290039,0.07619727402925491,0.8802183270454407,1.0,0.04626020789146423,0.042746782302856445,0.09156283736228943,0.013326773419976234,0.07490011304616928,0.12698906660079956,0.013440283015370369,1.0,3806.0,0,0.7493617534637451,592;815;463;762,986,True,,"v4.0-K[2,6]-phiapprox",softmax
10018,0.05091094598174095,0.00016723856970202178,0.4114140570163727,0.3095204532146454,2.055290460586548,0.2978805601596832,0.049911629408597946,0.049626827239990234,,,,,,0.037122149020433426,0.06608053296804428,0.007442774251103401,9.968627312506584e-11,0.000542988593224436,0.00022414953855331987,0.25190645456314087,0.5582268238067627,0.07806535810232162,0.166054368019104,0.43938910961151123,0.07071438431739807,2.0000016689300537,2.175657272338867,0.06058942899107933,0.07674160599708557,0.5126772522926331,0.11212554574012756,0.035274308174848557,0.06349383294582367,0.007231906056404114,0.022744936868548393,0.07959932088851929,0.01468130573630333,1.0,5512.0,0,0.7493617534637451,592;815;463;762,986,True,,"v4.0-K[2,6]-phiapprox",softmax
10024,0.05356331542134285,0.00017481335089541972,0.17877227067947388,0.3651060163974762,2.0575664043426514,0.9334041476249695,0.04990759864449501,0.03218571096658707,,,,,,0.03391193971037865,0.0743628740310669,0.010413234122097492,3.5409541965236713e-10,0.0005626569036394358,0.00026949477614834905,0.10709983110427856,0.25456729531288147,0.03847481310367584,0.2450992465019226,0.5048450827598572,0.06585484743118286,2.000009775161743,2.1833159923553467,0.06699622422456741,0.7187599539756775,1.0,0.09963995963335037,0.03301531821489334,0.06505212932825089,0.00809449516236782,0.013671890832483768,0.05215651914477348,0.010040940716862679,1.0,5115.0,0,0.7493617534637451,592;815;463;762,718,True,,"v4.0-K[2,6]-phiapprox",softmax
10025,0.04854200780391693,0.00016142890672199428,0.5031930804252625,0.32793158292770386,2.0561115741729736,0.5165584087371826,0.05386904254555702,0.05641569942235947,,,,,,0.033153925091028214,0.06456475704908371,0.008184779435396194,1.1813537648119876e-10,0.0005241152830421925,0.00021478452254086733,0.34494537115097046,0.6638619303703308,0.08171796798706055,0.1704845428466797,0.47950267791748047,0.07672350108623505,2.000006914138794,2.1732027530670166,0.06492573767900467,0.2017323523759842,0.8541781306266785,0.16650281846523285,0.03659658506512642,0.07077974826097488,0.008464896120131016,0.020481500774621964,0.0959007740020752,0.01991177909076214,1.0,7422.0,0,0.7493617534637451,592;815;463;762,414,True,,"v4.0-K[2,6]-phiapprox",softmax
10027,0.06648529320955276,0.00017113034846261144,0.25631505250930786,0.29790905117988586,2.05545711517334,0.35482844710350037,0.04504433646798134,0.03954407572746277,,,,,,0.03979553282260895,0.09507575631141663,0.015075641684234142,1.0538145911453967e-09,0.0005534482188522816,0.00024650481645949185,0.0840635597705841,0.42901623249053955,0.09227070212364197,0.1508544683456421,0.4328901767730713,0.07430384308099747,2.0000016689300537,2.171417474746704,0.06137438118457794,0.042365655303001404,0.6562774181365967,0.15811701118946075,0.027339525520801544,0.06136757880449295,0.009102247655391693,0.01903543435037136,0.06224747747182846,0.011190878227353096,1.0,2983.0,0,0.7493617534637451,592;815;463;762,718,True,,"v4.0-K[2,6]-phiapprox",softmax
10029,0.060484033077955246,0.00017645215848460793,0.17969286441802979,0.3553667664527893,2.057223081588745,-0.2974734306335449,0.04902142286300659,0.04641372337937355,,,,,,0.039890605956315994,0.0863083004951477,0.012508033774793148,3.5316680691011015e-09,0.000567995070014149,0.0002759462804533541,0.08783027529716492,0.28157752752304077,0.05086285248398781,0.22675985097885132,0.4910436272621155,0.06559392064809799,2.0000014305114746,2.1793010234832764,0.06608488410711288,-0.6850559115409851,0.05721616744995117,0.18969941139221191,0.032095491886138916,0.0652640238404274,0.008398059755563736,0.02450057677924633,0.06922674179077148,0.011655439622700214,1.0,4170.0,0,0.7493617534637451,592;815;463;762,720,True,,"v4.0-K[2,6]-phiapprox",softmax
10030,0.054298486560583115,0.00017513084458187222,0.09463001787662506,0.2908059060573578,2.055068016052246,0.9526734352111816,0.04685242474079132,0.03943181782960892,,,,,,0.03383506461977959,0.08090910315513611,0.012569419108331203,1.598524784762745e-11,0.0005718462052755058,0.00028054992435500026,0.012283925898373127,0.18339824676513672,0.04663601517677307,0.15821367502212524,0.42339888215065,0.07023155689239502,2.0000052452087402,2.1715683937072754,0.06011543795466423,0.7665046453475952,1.0,0.08454513549804688,0.02787461318075657,0.06251900643110275,0.009083884768188,0.01960061304271221,0.06154854968190193,0.011045862920582294,1.0,4109.0,0,0.7493617534637451,592;815;463;762,716,True,,"v4.0-K[2,6]-phiapprox",softmax
10031,0.05626009404659271,0.00016918056644499302,0.21777506172657013,0.2986920177936554,2.055532693862915,0.0877980962395668,0.05045824125409126,0.07637221366167068,,,,,,0.03742043301463127,0.07969492673873901,0.011035625822842121,3.764322631383266e-09,0.0005392296006903052,0.0002550464996602386,0.0986805260181427,0.35142308473587036,0.06697670370340347,0.14992201328277588,0.42105767130851746,0.06961998343467712,2.0000109672546387,2.1756858825683594,0.06089045852422714,-0.22637031972408295,0.4099283814430237,0.16574133932590485,0.03370000422000885,0.06603559106588364,0.008143543265759945,0.042855117470026016,0.10834610462188721,0.01664312183856964,1.0,4550.0,0,0.7493617534637451,592;815;463;762,719,True,,"v4.0-K[2,6]-phiapprox",softmax
10035,0.045299794524908066,0.0001708437193883583,0.26835107803344727,0.37262433767318726,2.0551228523254395,0.1400529146194458,0.05300753191113472,0.025499435141682625,,,,,,0.029094494879245758,0.06142837554216385,0.008244633674621582,1.0204282557824129e-10,0.000568241870496422,0.00023816681641619653,0.14300817251205444,0.39552852511405945,0.06372322887182236,0.21392735838890076,0.5432162880897522,0.08256366848945618,2.0000064373016357,2.1774392127990723,0.06112649291753769,-0.12201441079378128,0.42536816000938416,0.13903070986270905,0.03638095781207085,0.06779906153678894,0.0077922530472278595,0.005976557731628418,0.04889858886599541,0.011471030302345753,1.0,6817.0,0,0.7493617534637451,592;815;463;762,717,True,,"v4.0-K[2,6]-phiapprox",softmax
