participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,alpha_pos_hdi_low,alpha_pos_hdi_high,alpha_pos_sd,alpha_neg_hdi_low,alpha_neg_hdi_high,alpha_neg_sd,epsilon_hdi_low,epsilon_hdi_high,epsilon_sd,max_rhat,min_ess_bulk,num_divergences,min_bfmi,per_chain_ess_bulk,n_trials,converged,at_bounds,parameterization_version,kappa_parameterization
9187,0.018228497356176376,0.00011493838974274695,0.10515530407428741,,,,,,0.01428722869604826,0.022373806685209274,0.00213000294752419,3.143328696289527e-13,0.0004890578566119075,0.00018968335643876344,0.03617025911808014,0.17423021793365479,0.03599125146865845,1.01,6709.0,0,0.36135333776474,1;2;2;127,990,False,,v4.0-phiapprox,softmax
10000,0.024050189182162285,0.0001620546681806445,0.14062590897083282,,,,,,0.018704624846577644,0.029810741543769836,0.002928831847384572,1.8132037212827135e-13,0.0007071703439578414,0.0002816538908518851,0.08077207207679749,0.19872862100601196,0.03089958243072033,1.01,6268.0,0,0.36135333776474,1;2;2;127,988,False,,v4.0-phiapprox,softmax
10002,0.09507884085178375,0.020245332270860672,0.11692464351654053,,,,,,0.05559496209025383,0.14173796772956848,0.028060371056199074,2.928133013835321e-10,0.0372321754693985,0.010201849974691868,0.08813688158988953,0.14976724982261658,0.015843721106648445,1.01,2078.0,0,0.36135333776474,1;2;2;127,986,False,,v4.0-phiapprox,softmax
10003,0.02251344732940197,0.0001418672181898728,0.06889711320400238,,,,,,0.018787341192364693,0.0267990343272686,0.002046979032456875,1.0874055155667486e-13,0.0006199124036356807,0.0002376791526330635,0.02559681236743927,0.11063387989997864,0.02189708687365055,1.0,8468.0,0,0.36135333776474,1;2;2;127,973,True,,v4.0-phiapprox,softmax
10004,0.1337784379720688,0.0767466127872467,0.1024218425154686,,,,,,0.06033918261528015,0.2273402214050293,0.04788213223218918,0.04215708374977112,0.11321783065795898,0.027344876900315285,0.07791202515363693,0.12757962942123413,0.012907890602946281,1.01,5125.0,0,0.36135333776474,1;2;2;127,990,False,,v4.0-phiapprox,softmax
10005,0.0984860211610794,0.2188696414232254,0.11381682008504868,,,,,,0.04917113855481148,0.1749868094921112,0.0397777259349823,4.5440451260699705e-14,0.7348032593727112,0.28562989830970764,0.06753335893154144,0.16938340663909912,0.030696339905261993,1.63,7.0,0,0.36135333776474,1;2;2;127,985,False,,v4.0-phiapprox,softmax
10006,0.08332980424165726,0.4766288101673126,0.09644654393196106,,,,,,0.05541153624653816,0.11578813195228577,0.01634279638528824,3.121797820249128e-10,0.9270010590553284,0.30966269969940186,0.051902931183576584,0.13113579154014587,0.021907057613134384,1.54,7.0,0,0.36135333776474,1;2;2;127,987,False,,v4.0-phiapprox,softmax
10016,0.13996544480323792,0.36372968554496765,0.12858819961547852,,,,,,0.04594401270151138,0.23984640836715698,0.054655998945236206,2.484960371154643e-12,0.479316771030426,0.15608243644237518,0.0702676773071289,0.16432854533195496,0.022791992872953415,1.26,11.0,0,0.36135333776474,1;2;2;127,987,False,,v4.0-phiapprox,softmax
10017,0.15701280534267426,0.6581717133522034,0.12079409509897232,,,,,,0.07983031868934631,0.2582252621650696,0.0502699613571167,0.4645320475101471,0.9613558650016785,0.1445523053407669,0.09683734178543091,0.14720454812049866,0.012959586456418037,1.05,54.0,0,0.36135333776474,1;2;2;127,986,False,,v4.0-phiapprox,softmax
10018,0.034332334995269775,0.0003956806322094053,0.08523239195346832,,,,,,0.027001377195119858,0.042270075529813766,0.0039893086068332195,5.258500391716733e-15,0.0018161041662096977,0.0006586980307474732,0.05032471939921379,0.12338703870773315,0.018743855878710747,1.0,7647.0,0,0.36135333776474,1;2;2;127,986,True,,v4.0-phiapprox,softmax
