participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,epsilon,nll,aic,bic,aicc,pseudo_r2,alpha_pos_hdi_low,alpha_pos_hdi_high,alpha_pos_sd,alpha_neg_hdi_low,alpha_neg_hdi_high,alpha_neg_sd,phi_hdi_low,phi_hdi_high,phi_sd,rho_hdi_low,rho_hdi_high,rho_sd,capacity_hdi_low,capacity_hdi_high,capacity_sd,kappa_hdi_low,kappa_hdi_high,kappa_sd,epsilon_hdi_low,epsilon_hdi_high,epsilon_sd,max_rhat,min_ess_bulk,num_divergences,min_bfmi,per_chain_ess_bulk,n_trials,converged,at_bounds,parameterization_version,kappa_parameterization
9187,0.01779843308031559,3.091716644121334e-05,0.5274785757064819,0.20991259813308716,2.272671937942505,-0.22562295198440552,0.11844221502542496,,,,,,0.013212756253778934,0.022599680349230766,0.002450115978717804,1.591505920106595e-11,0.00010410473623778671,3.9555128751089796e-05,0.33534303307533264,0.7336273789405823,0.09753482043743134,0.07425796240568161,0.3356168866157532,0.07028388977050781,2.0000345706939697,2.707658529281616,0.22801586985588074,-0.45183610916137695,-0.0037433505058288574,0.11392360925674438,0.035460855811834335,0.2031409740447998,0.04428766295313835,1.0,2922.0,0,0.7117196321487427,624;851;378;1115,990,True,,"v4.0-K[2,6]-phiapprox",softmax
10000,0.012779571115970612,3.115412255283445e-05,0.2906480133533478,0.27713486552238464,2.2569873332977295,-0.3595889210700989,0.08706630021333694,,,,,,0.009487831965088844,0.01623711548745632,0.0017469534650444984,4.2410974038231686e-11,0.00010304588067810982,3.992880374426022e-05,0.20656350255012512,0.3781219720840454,0.04371245205402374,0.17744356393814087,0.3852476477622986,0.052634961903095245,2.000042200088501,2.658001184463501,0.2022443562746048,-0.5886013507843018,-0.13396231830120087,0.11562668532133102,0.0456479974091053,0.12830400466918945,0.021443674340844154,1.0,5737.0,0,0.7117196321487427,624;851;378;1115,988,True,,"v4.0-K[2,6]-phiapprox",softmax
10002,0.032637692987918854,3.396481042727828e-05,0.14926622807979584,0.2855711579322815,2.259244203567505,0.8446212410926819,0.09428225457668304,,,,,,0.017148908227682114,0.05090601369738579,0.008862861432135105,6.843835914649432e-11,0.00011180555156897753,5.351024083211087e-05,0.05750459060072899,0.26220396161079407,0.05418016389012337,0.17949599027633667,0.39282533526420593,0.05503020063042641,2.000044345855713,2.6580417156219482,0.21086202561855316,0.5639042258262634,1.0,0.15310005843639374,0.06393815577030182,0.12258610129356384,0.015022357925772667,1.0,4076.0,0,0.7117196321487427,624;851;378;1115,986,True,,"v4.0-K[2,6]-phiapprox",softmax
10003,0.01056902576237917,3.126045339740813e-05,0.22670839726924896,0.23112601041793823,2.238664150238037,0.23454776406288147,0.028696727007627487,,,,,,0.0076156845316290855,0.013461153954267502,0.0014949924079701304,2.2768301133346824e-10,0.00010096442565554753,4.1511466406518593e-05,0.1547260582447052,0.2983812093734741,0.03697147220373154,0.15228787064552307,0.3127428889274597,0.041930291801691055,2.00004243850708,2.5996289253234863,0.1839572787284851,0.040566325187683105,0.42995163798332214,0.09952758252620697,0.006699076388031244,0.05361549183726311,0.012491049244999886,1.0,4281.0,0,0.7117196321487427,624;851;378;1115,973,True,,"v4.0-K[2,6]-phiapprox",softmax
10004,0.01632806286215782,3.627668775152415e-05,0.05197809636592865,0.3469703793525696,2.293095111846924,0.9875267148017883,0.08327395468950272,,,,,,0.007422781549394131,0.026429973542690277,0.00513765262439847,3.287937699880672e-10,0.00011685244680847973,0.00013367434439714998,0.013505132868885994,0.0929931104183197,0.020451003685593605,0.22910523414611816,0.47920459508895874,0.06672745198011398,2.0000383853912354,2.7684946060180664,0.25008442997932434,0.9133328199386597,1.0,0.03659450262784958,0.058392010629177094,0.10862687230110168,0.012895212508738041,1.0,4306.0,0,0.7117196321487427,624;851;378;1115,990,True,,"v4.0-K[2,6]-phiapprox",softmax
10005,0.013344543054699898,3.2444797398056835e-05,0.12450368702411652,0.2831239104270935,2.258702039718628,0.32011231780052185,0.039580121636390686,,,,,,0.009098011068999767,0.018031466752290726,0.0023267981596291065,2.621198258445645e-10,0.00010562691022641957,4.579536835080944e-05,0.07549744844436646,0.17356887459754944,0.025232503190636635,0.19527742266654968,0.38551270961761475,0.049489688128232956,2.000014066696167,2.6604998111724854,0.20385311543941498,0.04081813991069794,0.5904686450958252,0.14272280037403107,0.017299769446253777,0.0638282373547554,0.012053556740283966,1.0,5774.0,0,0.7117196321487427,624;851;378;1115,985,True,,"v4.0-K[2,6]-phiapprox",softmax
10006,0.012289966456592083,3.3934971725102514e-05,0.0837392583489418,0.32123610377311707,2.2706751823425293,0.4546077251434326,0.036969710141420364,,,,,,0.0077195800840854645,0.017207082360982895,0.0024309626314789057,1.4057814912149524e-09,0.00011376851034583524,5.083863652544096e-05,0.045545876026153564,0.12771466374397278,0.021063750609755516,0.21971917152404785,0.4340404272079468,0.05617058277130127,2.0000405311584473,2.695775032043457,0.22113235294818878,0.14607521891593933,0.7795668244361877,0.1630510687828064,0.018617503345012665,0.05518841743469238,0.00946930143982172,1.0,5178.0,0,0.7117196321487427,624;851;378;1115,987,True,,"v4.0-K[2,6]-phiapprox",softmax
10016,0.0125127537176013,3.259170625824481e-05,0.08973079174757004,0.2925203740596771,2.283677339553833,0.8233926296234131,0.047740258276462555,,,,,,0.008339916355907917,0.01696302928030491,0.002230478450655937,2.1702539765300344e-09,0.00010803185432450846,4.96559077873826e-05,0.05581887438893318,0.12559092044830322,0.017974894493818283,0.1992529332637787,0.3939603865146637,0.05003036931157112,2.00004243850708,2.731200695037842,0.24766777455806732,0.5518067479133606,1.0,0.15328030288219452,0.02480916865170002,0.06936536729335785,0.011575473472476006,1.0,5012.0,0,0.7117196321487427,624;851;378;1115,987,True,,"v4.0-K[2,6]-phiapprox",softmax
10017,0.007724120747298002,3.453623503446579e-05,0.029386822134256363,0.3843395411968231,2.322155714035034,0.9831169247627258,0.09664753079414368,,,,,,0.002971474314108491,0.012847303412854671,0.0025911317206919193,6.352399162246058e-11,0.00011113406799267977,8.856587373884395e-05,0.003200509352609515,0.057215090841054916,0.01478862576186657,0.24844852089881897,0.5410792827606201,0.07840894162654877,2.0000414848327637,2.8940234184265137,0.29250508546829224,0.8893709182739258,1.0,0.044145673513412476,0.07078512012958527,0.12395262718200684,0.01369036640971899,1.0,2599.0,0,0.7117196321487427,624;851;378;1115,986,True,,"v4.0-K[2,6]-phiapprox",softmax
10018,0.018137577921152115,3.2811673008836806e-05,0.2514064311981201,0.23276279866695404,2.2365448474884033,0.31717225909233093,0.0458553247153759,,,,,,0.012999596074223518,0.023451773449778557,0.002723892219364643,3.192469899548911e-10,0.0001086700867745094,4.522420931607485e-05,0.15162423253059387,0.35405534505844116,0.05260501429438591,0.13587239384651184,0.33287331461906433,0.05168813839554787,2.0002386569976807,2.5871481895446777,0.18134643137454987,0.09647325426340103,0.5300995111465454,0.11041674762964249,0.017952149733901024,0.07706549018621445,0.01537558063864708,1.0,4026.0,0,0.7117196321487427,624;851;378;1115,986,True,,"v4.0-K[2,6]-phiapprox",softmax
