participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa_s,epsilon,nll,aic,bic,aicc,pseudo_r2,alpha_pos_hdi_low,alpha_pos_hdi_high,alpha_pos_sd,alpha_neg_hdi_low,alpha_neg_hdi_high,alpha_neg_sd,phi_hdi_low,phi_hdi_high,phi_sd,rho_hdi_low,rho_hdi_high,rho_sd,capacity_hdi_low,capacity_hdi_high,capacity_sd,kappa_s_hdi_low,kappa_s_hdi_high,kappa_s_sd,epsilon_hdi_low,epsilon_hdi_high,epsilon_sd,max_rhat,min_ess_bulk,num_divergences,min_bfmi,per_chain_ess_bulk,n_trials,converged,at_bounds,parameterization_version,kappa_parameterization
9187,0.015666531398892403,4.767723658005707e-05,0.5405645966529846,0.2622644603252411,2.270385503768921,0.5263527631759644,0.13758300244808197,,,,,,0.011467686854302883,0.02013571187853813,0.0022429553791880608,1.1675619360218548e-09,0.00015470906510017812,6.526282231789082e-05,0.3763330280780792,0.7034924030303955,0.08236471563577652,0.111522376537323,0.4066132605075836,0.07498332858085632,2.0000081062316895,2.686504364013672,0.21832691133022308,0.35893893241882324,0.6841222047805786,0.08162181079387665,0.058739423751831055,0.21077007055282593,0.03901374340057373,1.0,2817.0,0,0.7262171506881714,787;583;776;556,990,True,,"v4.0-K[2,6]-phiapprox",softmax
10000,0.010409446433186531,4.737124982057139e-05,0.3320288062095642,0.3316020369529724,2.2671773433685303,0.6646076440811157,0.09080035984516144,,,,,,0.007179581094533205,0.013657237403094769,0.0016625354764983058,2.4848742855021477e-11,0.00015674020687583834,6.244715768843889e-05,0.24143469333648682,0.4183148443698883,0.045426271855831146,0.21216216683387756,0.462451696395874,0.06388060003519058,2.0000059604644775,2.669588088989258,0.20439274609088898,0.470449298620224,0.844133734703064,0.09475892782211304,0.05041246488690376,0.132116436958313,0.021007906645536423,1.0,5258.0,0,0.7262171506881714,787;583;776;556,988,True,,"v4.0-K[2,6]-phiapprox",softmax
10002,0.0240023173391819,5.1363458624109626e-05,0.17089375853538513,0.30544427037239075,2.2612860202789307,0.5575477480888367,0.0921773612499237,,,,,,0.012272926047444344,0.03711948171257973,0.006451530382037163,2.051133485281298e-09,0.00016851503460202366,7.886596722528338e-05,0.06999978423118591,0.283708393573761,0.05589788779616356,0.1899888813495636,0.4221138060092926,0.05863911658525467,2.000013828277588,2.6540822982788086,0.20738105475902557,0.33050817251205444,0.7566370368003845,0.10297449678182602,0.06340894848108292,0.12406197190284729,0.015639690682291985,1.0,3132.0,0,0.7262171506881714,787;583;776;556,986,True,,"v4.0-K[2,6]-phiapprox",softmax
10003,0.00911780633032322,4.754848123411648e-05,0.24962753057479858,0.25684642791748047,2.2426044940948486,0.48608601093292236,0.032166365534067154,,,,,,0.0062818569131195545,0.012016844004392624,0.0014593997038900852,1.0882680312462867e-09,0.00015568443632218987,6.533167470479384e-05,0.1696867048740387,0.32951879501342773,0.0411650612950325,0.1628020703792572,0.3513714075088501,0.049612343311309814,2.000007152557373,2.5935192108154297,0.184095561504364,0.32966238260269165,0.6455679535865784,0.07976144552230835,0.009244133718311787,0.0590861514210701,0.013095136731863022,1.0,4272.0,0,0.7262171506881714,787;583;776;556,973,True,,"v4.0-K[2,6]-phiapprox",softmax
10004,0.012454748153686523,5.186537600820884e-05,0.05867110565304756,0.3807809352874756,2.3030338287353516,0.6095651984214783,0.0880131870508194,,,,,,0.006054176948964596,0.01999434269964695,0.0036903000436723232,2.7313659667349555e-10,0.00016913702711462975,8.72946620802395e-05,0.02132517658174038,0.09925520420074463,0.02032879739999771,0.2605990171432495,0.5242409706115723,0.06964583694934845,2.000006675720215,2.7797865867614746,0.2586841881275177,0.36266088485717773,0.8723400831222534,0.121842160820961,0.06301894038915634,0.11284071207046509,0.012738904915750027,1.0,3776.0,0,0.7262171506881714,787;583;776;556,990,True,,"v4.0-K[2,6]-phiapprox",softmax
10005,0.009547719731926918,4.975987394573167e-05,0.1507052481174469,0.30294764041900635,2.2604687213897705,0.762786865234375,0.0339689776301384,,,,,,0.005753318779170513,0.013230452314019203,0.0019291517091915011,2.076639832315763e-10,0.00016344529285561293,7.125614502001554e-05,0.09388753771781921,0.20796802639961243,0.029502810910344124,0.20202529430389404,0.41038599610328674,0.05351857468485832,2.0000107288360596,2.6388535499572754,0.19978897273540497,0.5827171802520752,1.0,0.11901648342609406,0.013446525670588017,0.054060108959674835,0.010516474954783916,1.0,3987.0,0,0.7262171506881714,787;583;776;556,985,True,,"v4.0-K[2,6]-phiapprox",softmax
10006,0.009803476743400097,4.968998473486863e-05,0.10189462453126907,0.3509332239627838,2.2790825366973877,0.6479336023330688,0.03692038729786873,,,,,,0.0051827565766870975,0.013819670304656029,0.002199355512857437,6.115552508845212e-10,0.00016396887076552957,7.33005435904488e-05,0.06058808043599129,0.14939284324645996,0.02260877750813961,0.23561757802963257,0.4711003005504608,0.06173606589436531,2.000007390975952,2.7113187313079834,0.22455671429634094,0.4441249370574951,0.875369131565094,0.10806096345186234,0.02047290839254856,0.055226802825927734,0.009006080217659473,1.0,4824.0,0,0.7262171506881714,787;583;776;556,987,True,,"v4.0-K[2,6]-phiapprox",softmax
10016,0.01026847679167986,4.851084668189287e-05,0.10811938345432281,0.3279668986797333,2.299868583679199,0.5998834371566772,0.056655559688806534,,,,,,0.006191545631736517,0.014611706137657166,0.0021702160593122244,9.247637655640517e-10,0.0001591222098795697,7.161659596022218e-05,0.0722225233912468,0.1476004719734192,0.019444435834884644,0.21881824731826782,0.4453681707382202,0.05789688974618912,2.000009298324585,2.7692642211914062,0.2704004943370819,0.3953474462032318,0.8132562637329102,0.10222189873456955,0.03192268684506416,0.07938843965530396,0.01210789941251278,1.0,4340.0,0,0.7262171506881714,787;583;776;556,987,True,,"v4.0-K[2,6]-phiapprox",softmax
10017,0.0077462815679609776,5.2321851399028674e-05,0.03701120987534523,0.41473549604415894,2.3366010189056396,0.5233640074729919,0.10270602256059647,,,,,,0.00326979230158031,0.012364320456981659,0.002348941285163164,3.3038419222641835e-11,0.0001690810895524919,0.0001000285119516775,0.004600977059453726,0.07114621996879578,0.017832065001130104,0.27170127630233765,0.5791996717453003,0.08181259036064148,2.000028133392334,2.9225916862487793,0.3051186203956604,0.2538064122200012,0.7523490786552429,0.11834350973367691,0.07566975802183151,0.12827974557876587,0.013384236954152584,1.0,2890.0,0,0.7262171506881714,787;583;776;556,986,True,,"v4.0-K[2,6]-phiapprox",softmax
10018,0.015551267191767693,4.9299971578875557e-05,0.26337090134620667,0.26524627208709717,2.2398171424865723,0.4220546782016754,0.05343981832265854,,,,,,0.010613353922963142,0.020648084580898285,0.0026244467590004206,9.342582263371924e-10,0.0001606194709893316,7.130323501769453e-05,0.16737744212150574,0.3639696538448334,0.051200222223997116,0.15199550986289978,0.3753716051578522,0.05795866250991821,2.0000081062316895,2.5810890197753906,0.1802392303943634,0.2127426564693451,0.6073679327964783,0.10387071222066879,0.020417341962456703,0.08524438738822937,0.016758183017373085,1.0,3803.0,0,0.7262171506881714,787;583;776;556,986,True,,"v4.0-K[2,6]-phiapprox",softmax
