participant_id,start_0,start_1,start_2,start_3,start_4,start_5,start_6,start_7,start_8,start_9,start_10,start_11,start_12,start_13,start_14,start_15,start_16,start_17,start_18,start_19,start_20,start_21,start_22,start_23,start_24,start_25,start_26,start_27,start_28,start_29,start_30,start_31,start_32,start_33,start_34,start_35,start_36,start_37,start_38,start_39,start_40,start_41,start_42,start_43,start_44,start_45,start_46,start_47,start_48,start_49
10000,927.51495,926.5621,916.7956,927.5149,927.6585,900.53687,926.5621,928.2246,927.51483,926.5621,900.5382,1231.54,900.53687,1230.5557,926.3146,926.31433,927.6585,921.57324,927.6584,900.53687,900.53687,926.5621,928.2246,1124.2201,1231.5408,927.6584,900.5369,916.7956,927.6584,921.5725,927.5149,927.6584,900.53687,929.4669,927.5148,927.6584,916.7955,927.6585,900.53687,926.5621,921.5725,916.79553,900.5368,907.624,926.5865,927.5148,926.3146,927.6584,927.65845,926.3146
9187,1333.1873,1164.3674,1333.0824,1333.0662,1165.1606,1164.3674,1333.2987,1161.9092,1333.1869,1333.7134,1165.1608,1333.7134,1333.0828,1333.1871,1162.0226,1333.7134,1164.3674,1333.1868,1165.1606,1164.3674,1162.3822,1164.3674,1164.3674,1164.3674,1333.7139,1333.1869,1164.3674,1164.3674,1333.7129,1161.9092,1182.0624,1165.1608,1333.0823,1333.7136,1333.0662,1333.0665,1161.9092,1333.7131,1161.9092,1333.7134,1165.1608,1333.3715,1162.0226,1164.3674,1162.0227,1182.1132,1162.3267,1165.1606,1165.1608,1164.3674
10002,960.5675,959.7483,959.7483,960.16864,960.54816,959.58856,959.58856,960.16864,960.16864,959.7483,959.7483,1484.22,960.16864,1482.7206,959.58856,959.58856,960.84045,959.58856,960.16864,959.58856,961.4779,961.21625,961.47797,,960.16864,961.47797,959.7483,959.7483,960.16864,959.7483,960.84045,960.16864,959.7483,961.4779,960.54816,960.84045,960.5481,960.54816,959.7483,960.16864,959.7482,960.8402,959.7483,959.7483,960.5675,961.21625,960.84033,959.74835,960.8402,959.7483
10003,1066.2882,1063.7632,1057.146,1020.3217,1066.4136,1020.3218,1061.6332,1066.4135,1066.8922,1057.146,1020.32166,1469.9379,1469.0144,1468.7068,1020.3217,1055.4418,1063.7633,1055.4418,,1023.2484,1067.3689,,1066.9679,1067.3433,1469.9381,1063.8428,1061.6332,1063.7632,1061.843,1055.4419,1066.3478,1066.4136,1063.7632,1067.3689,1063.814,1066.4136,1020.3217,1066.4188,1063.814,1064.7947,1343.8076,1055.4418,1063.814,1020.3217,1055.4418,1020.32166,1061.6332,1063.7632,1066.4135,1063.814
10004,783.0281,763.0378,763.04254,780.8928,780.8928,706.8634,722.4694,780.93665,780.9366,706.86346,706.8635,722.4694,708.95264,783.0281,706.8634,722.4694,763.0426,780.9366,780.8929,706.8634,706.86346,763.03784,780.8928,796.38196,708.085,780.8929,706.8634,763.0378,780.8929,706.86334,780.8928,780.8928,706.8635,780.8929,708.085,756.86615,706.8638,763.03784,708.95264,706.8636,722.4694,706.86346,706.8636,841.6825,708.085,780.9366,708.085,763.04254,763.03784,706.8634
10005,883.3605,891.7258,891.2377,889.25256,890.3457,854.19775,884.4551,885.4734,883.3605,889.2526,852.64734,884.4551,889.25256,883.3605,884.4551,871.2692,885.8263,884.4551,890.34576,852.64716,890.34576,885.8263,889.25256,981.7387,890.34576,890.3457,884.4551,887.3968,890.3458,871.26935,883.3605,890.34576,887.3968,890.3458,863.31696,885.8263,889.25256,890.2267,871.26935,890.2267,871.2692,884.4551,1036.4912,884.4551,981.7388,889.2527,871.26935,891.7258,890.2267,884.4551
10006,916.4751,923.76373,923.76373,916.4751,916.7576,919.66626,923.76373,916.48157,916.48157,923.76373,919.66626,921.32227,923.76373,916.7576,923.76373,923.76373,916.48157,916.4751,916.7576,922.1834,922.8169,916.48157,922.8169,922.8169,916.4751,916.7577,923.76373,921.32227,916.77386,921.32227,916.4751,916.77386,921.32227,922.8169,921.32227,923.76373,923.76373,916.48157,919.6662,916.4751,921.32227,916.4751,923.76373,923.76373,1032.7615,916.7739,923.82086,921.32227,,923.76373
10007,1312.8372,1237.9161,1312.3489,1312.3484,1225.0859,1225.0859,1312.84,1223.8676,1312.542,1312.84,1223.8676,1312.84,1312.8392,1312.542,1224.088,1312.84,1225.086,1312.542,1225.086,1225.0859,1312.542,1225.0859,1312.542,1302.1829,1312.8405,1312.5417,1223.8676,1225.0859,1312.84,1225.086,1226.6616,1312.542,1312.3489,1312.8405,1312.3489,1312.8402,1312.84,1312.8401,1225.086,1312.84,1312.8397,1312.5488,1237.9161,1223.8676,1225.0859,1312.3484,1312.3484,1312.6436,1312.5769,1224.0881
10016,882.70044,872.751,872.75104,882.70044,865.43414,863.79425,865.42523,883.2503,883.2503,865.43414,863.7941,865.4253,865.42523,882.70044,875.1617,865.42523,883.00385,865.43414,883.0038,875.1617,883.4909,882.70044,883.3317,883.4909,883.3317,883.3317,865.42523,1497.2749,883.3317,865.42523,865.42523,882.70044,865.43414,883.43384,872.751,872.751,872.751,883.00385,875.7489,872.751,865.42523,872.751,865.42523,882.7003,882.7003,871.59766,865.42523,872.751,883.2742,865.42523
10017,709.956,712.8099,712.8062,712.8099,708.3295,708.3295,709.956,712.80096,963.4353,708.32965,711.87866,712.8099,712.80414,712.8099,712.77814,712.03143,712.8099,712.8099,710.99,712.78503,709.956,712.8099,861.22156,712.73047,712.8062,709.956,712.8099,712.0314,712.8063,708.7992,712.8099,710.9899,712.7305,710.99,708.43286,712.77814,710.9899,712.8062,708.3295,712.801,709.956,712.8099,708.43286,,712.77386,712.8063,712.8099,712.77386,712.8099,712.80414
