model,outcome,predictor,beta,se,ci_lower,ci_upper,t,p,r2,r2_adj,n,predictor_set
WM-RL+K,alpha_neg,lec_total,-0.0064740118273058575,0.0025286768119471346,-0.011494758914331403,-0.001453264740280312,-2.5602369574151833,0.012053746843980048,0.06826752273252612,0.04844342747151609,97,LESS + IES-R
WM-RL+K,alpha_neg,ies_total,-0.0001527077058639832,0.0004411956936185949,-0.0010287120979942995,0.000723296686266333,-0.3461223853104877,0.7300242505682752,0.06826752273252612,0.04844342747151609,97,LESS + IES-R
WM-RL+K,phi,intercept,0.23432096614414244,0.05763602574191081,0.11989898820173256,0.3487429440865523,4.065529556000472,9.88041894905599e-05,0.0017308218434108902,-0.008777274768763776,97,LESS
WM-RL+K,phi,lec_total,0.0022074467333185266,0.0054390879004635835,-0.00859050797925149,0.013005401445888541,0.4058486962732082,0.6857664408954964,0.0017308218434108902,-0.008777274768763776,97,LESS
WM-RL+K,phi,intercept,0.19823527063370594,0.03562853954589254,0.12750367674665597,0.2689668645207559,5.563946015198359,2.427081110333738e-07,0.03730714317292261,0.02717353415369017,97,IES-R
WM-RL+K,phi,ies_total,0.0017881254503427262,0.0009319316463037914,-6.199278568384597e-05,0.0036382436863692984,1.9187302603519834,0.05802054508408755,0.03730714317292261,0.02717353415369017,97,IES-R
WM-RL+K,phi,intercept,0.18585259423937367,0.062451846017626864,0.06185298998353202,0.30985219849521534,2.9759343572793235,0.0037133735078820054,0.037906556558206184,0.017436483293487237,97,LESS + IES-R
WM-RL+K,phi,lec_total,0.0013042464060249801,0.005389408847143826,-0.009396551197782354,0.012005044009832313,0.24200175622530093,0.8093059839431339,0.037906556558206184,0.017436483293487237,97,LESS + IES-R
WM-RL+K,phi,ies_total,0.0017678403778882117,0.0009403273535295593,-9.920162557311364e-05,0.003634882381349537,1.8800265367720577,0.06320128208966451,0.037906556558206184,0.017436483293487237,97,LESS + IES-R
WM-RL+K,rho,intercept,0.8891363386829003,0.06474045816749306,0.7606102791382401,1.0176623982275605,13.733859225749905,2.7241736472622966e-24,0.0068296422403386625,-0.0036247825781841048,97,LESS
WM-RL+K,rho,lec_total,-0.004938064118059698,0.006109530248773295,-0.017067015175406625,0.007190886939287228,-0.8082559406349105,0.4209626452879375,0.0068296422403386625,-0.0036247825781841048,97,LESS
WM-RL+K,rho,intercept,0.8563726973975505,0.04084376483161441,0.7752875722784947,0.9374578225166064,20.967036239878897,2.057369471281288e-37,0.002401367360046036,-0.008099670878269238,97,IES-R
WM-RL+K,rho,ies_total,-0.0005108871600123631,0.0010683456994284655,-0.0026318215318974505,0.0016100472118727245,-0.4782039748797352,0.6336036619988159,0.002401367360046036,-0.008099670878269238,97,IES-R
WM-RL+K,rho,intercept,0.9011328477851361,0.07139368686115757,0.759379008921024,1.0428866866492483,12.622024262980123,5.986860557237205e-22,0.008577165140418619,-0.01251693772893403,97,LESS + IES-R
WM-RL+K,rho,lec_total,-0.004714511097363863,0.006161063157222578,-0.01694744642284996,0.007518424228122236,-0.7652106425555902,0.4460631105954178,0.008577165140418619,-0.01251693772893403,97,LESS + IES-R
WM-RL+K,rho,ies_total,-0.00043756190586111924,0.0010749632061464144,-0.0025719265508089076,0.0016968027390866693,-0.40704826300959135,0.6848979483507716,0.008577165140418619,-0.01251693772893403,97,LESS + IES-R
WM-RL+K,capacity,intercept,3.0803041709551553,0.38790928925469165,2.3102068651917427,3.850401476718568,7.940784756336948,4.011547308221664e-12,0.0005550830319166478,-0.009965389778273659,97,LESS
WM-RL+K,capacity,lec_total,-0.008408597751751854,0.0366068391167436,-0.08108236184356653,0.06426516634006281,-0.2297001859389123,0.8188185939104334,0.0005550830319166478,-0.009965389778273659,97,LESS
WM-RL+K,capacity,intercept,3.108686488585821,0.243873211066434,2.624536951587175,3.5928360255844676,12.747142152234906,2.7548974816952845e-22,0.0030834711190567132,-0.007410387079689995,97,IES-R
WM-RL+K,capacity,ies_total,-0.0034578208017033538,0.006378963773852897,-0.01612166503509358,0.009206023431686873,-0.5420662233381565,0.589042115576615,0.0030834711190567132,-0.007410387079689995,97,IES-R
WM-RL+K,capacity,intercept,3.1722513279189464,0.4275338897936692,2.323372767541203,4.02112988829669,7.419882735962514,5.1623866939362874e-11,0.0034325874722166416,-0.01777097449645959,97,LESS + IES-R
WM-RL+K,capacity,lec_total,-0.006695177246796851,0.03689490503543278,-0.07995087608009084,0.06656052158649713,-0.18146617372688723,0.8563924048685871,0.0034325874722166416,-0.01777097449645959,97,LESS + IES-R
WM-RL+K,capacity,ies_total,-0.0033536900523912097,0.006437308690929803,-0.016135117360763954,0.009427737255981537,-0.5209770438873895,0.6036079039038553,0.0034325874722166416,-0.01777097449645959,97,LESS + IES-R
WM-RL+K,kappa,intercept,-0.011193791148663987,0.03286085390518108,-0.07643083434009357,0.05404325204276559,-0.34064212637210545,0.7341251587852458,0.05448530320891343,0.044532516926901966,97,LESS
WM-RL+K,kappa,lec_total,0.007255682031064536,0.003101065185773275,0.0010992892590607328,0.013412074803068339,2.3397386370178075,0.021391060879380894,0.05448530320891343,0.044532516926901966,97,LESS
WM-RL+K,kappa,intercept,0.051703361302527805,0.021241077364177373,0.009534491149678359,0.09387223145537725,2.4341214155984585,0.016796570604445327,0.002998583447007097,-0.0074961683061822715,97,IES-R
WM-RL+K,kappa,ies_total,0.00029698503403074224,0.0005556004385688081,-0.0008060212941881295,0.001399991362249614,0.5345298768945487,0.5942237902909275,0.002998583447007097,-0.0074961683061822715,97,IES-R
WM-RL+K,kappa,intercept,-0.016282651088639077,0.03624751855185991,-0.08825294888285154,0.055687646705573385,-0.4492073316782561,0.6543160934857257,0.05564726668871178,0.03555465534166313,97,LESS + IES-R
WM-RL+K,kappa,lec_total,0.007160851943262802,0.0031280532062297403,0.0009500289748876622,0.013371674911637942,2.289235978787527,0.024304124185901086,0.05564726668871178,0.03555465534166313,97,LESS + IES-R
WM-RL+K,kappa,ies_total,0.00018561160042639317,0.0005457730293875343,-0.0008980335433611072,0.0012692567442138935,0.3400893602871623,0.7345480243126714,0.05564726668871178,0.03555465534166313,97,LESS + IES-R
WM-RL+K,epsilon,intercept,0.13122172538805266,0.028376290768049907,0.07488766566491305,0.18755578511119225,4.624343839040474,1.1847715959772529e-05,0.06301812477778124,0.053155157670178865,97,LESS
WM-RL+K,epsilon,lec_total,-0.006768876992477789,0.0026778588181576427,-0.01208509889848118,-0.0014526550864743986,-2.5277198882108176,0.013130854206398325,0.06301812477778124,0.053155157670178865,97,LESS
WM-RL+K,epsilon,intercept,0.06317565223558012,0.018453247089645786,0.02654132493285781,0.09980997953830244,3.4235520680275457,0.0009137329257546788,5.452240126824215e-06,-0.01052080615734563,97,IES-R
WM-RL+K,epsilon,ies_total,1.0985233941799196e-05,0.00048267947996444977,-0.0009472546880309181,0.0009692251559145165,0.022758858409742795,0.981890361069431,5.452240126824215e-06,-0.01052080615734563,97,IES-R
WM-RL+K,epsilon,intercept,0.12800866534579514,0.031309733399545216,0.06584245572240435,0.19017487496918592,4.088462322954641,9.150252107724126e-05,0.06363372463328554,0.04371103792335551,97,LESS + IES-R
WM-RL+K,epsilon,lec_total,-0.006828751850405406,0.0027019370113990997,-0.012193511124985311,-0.0014639925758255,-2.527354198708498,0.013161671792108583,0.06363372463328554,0.04371103792335551,97,LESS + IES-R
WM-RL+K,epsilon,ies_total,0.00011719348218344108,0.0004714255962746184,-0.0008188330903157553,0.0010532200546826374,0.24859380379331938,0.8042173185987558,0.06363372463328554,0.04371103792335551,97,LESS + IES-R
WM-RL+M5,alpha_pos,intercept,0.05226154670894463,0.02467148196248954,0.0031637329072553566,0.1013593605106339,2.1182978301993756,0.03725355542509478,0.017021808824240536,-0.0198398733448506,84,
WM-RL+M5,alpha_pos,ies_intrusion,0.0031375709616747057,0.003553468451007341,-0.003934056621256699,0.01020919854460611,0.8829601289369162,0.37990340790651966,0.017021808824240536,-0.0198398733448506,84,
WM-RL+M5,alpha_pos,ies_avoidance,-0.0023395209012893508,0.002491751390018602,-0.00729826419742529,0.0026192223948465886,-0.9389062290326986,0.35060506484780285,0.017021808824240536,-0.0198398733448506,84,
WM-RL+M5,alpha_pos,ies_hyperarousal,0.00030061027426674276,0.003730037874917128,-0.007122401660499498,0.007723622209032984,0.08059174848818969,0.9359679033568911,0.017021808824240536,-0.0198398733448506,84,
WM-RL+M5,alpha_neg,intercept,0.02205282087792321,0.02299212320238787,-0.02370296248412451,0.06780860423997093,0.9591467775204376,0.3403746702708984,0.03794945264436622,0.0018725571185298495,84,
WM-RL+M5,alpha_neg,ies_intrusion,-0.0011924370427884158,0.0033115880329190744,-0.007782707253364628,0.005397833167787797,-0.36008012800351713,0.7197361084213347,0.03794945264436622,0.0018725571185298495,84,
WM-RL+M5,alpha_neg,ies_avoidance,-0.003187569925261646,0.002322140803545303,-0.007808777397399559,0.0014336375468762676,-1.3726858941520939,0.17368600241740434,0.03794945264436622,0.0018725571185298495,84,
WM-RL+M5,alpha_neg,ies_hyperarousal,0.005457905271015976,0.003476138583813457,-0.0014598309718424152,0.012375641513874366,1.5701057766886972,0.12033753454626342,0.03794945264436622,0.0018725571185298495,84,
WM-RL+M5,phi,intercept,0.1733007693767464,0.047005019487474604,0.07975779947937081,0.26684373927412197,3.6868566648063137,0.0004119822816235842,0.05689552686080712,0.021529109118087253,84,
WM-RL+M5,phi,ies_intrusion,-0.003406673809555132,0.0067701994570767785,-0.016879800103680336,0.010066452484570072,-0.5031866241391443,0.616215697839227,0.05689552686080712,0.021529109118087253,84,
WM-RL+M5,phi,ies_avoidance,-0.0013494249357032515,0.004747376863045462,-0.0107970059777597,0.008098156106353198,-0.2842464322155351,0.7769559672892545,0.05689552686080712,0.021529109118087253,84,
WM-RL+M5,phi,ies_hyperarousal,0.011908004286274473,0.007106606050908089,-0.0022345924649032223,0.026050601037452166,1.6756246513415298,0.09771623919002013,0.05689552686080712,0.021529109118087253,84,
WM-RL+M5,rho,intercept,0.8234484526306566,0.06114390901668302,0.7017681958640458,0.9451287093972673,13.467383192755634,2.8801777954099333e-22,0.05719317603360541,0.02183792013486552,84,
WM-RL+M5,rho,ies_intrusion,-0.0034083966052597114,0.008806643718945932,-0.020934176134354224,0.014117382923834802,-0.3870256040819672,0.6997649027132254,0.05719317603360541,0.02183792013486552,84,
WM-RL+M5,rho,ies_avoidance,0.003044143809904052,0.0061753655704643775,-0.009245225324751197,0.015333512944559303,0.4929495711903477,0.6233985905188628,0.05719317603360541,0.02183792013486552,84,
WM-RL+M5,rho,ies_hyperarousal,-0.010437581973731354,0.00924423983932016,-0.028834205535265476,0.007959041587802768,-1.1290903476276481,0.26223408760917244,0.05719317603360541,0.02183792013486552,84,
WM-RL+M5,capacity,intercept,2.6748267428541537,0.2877670366887299,2.1021520892971264,3.247501396411181,9.295111676558856,2.3128267992957344e-14,0.03224955442028454,-0.004041087288954914,84,
WM-RL+M5,capacity,ies_intrusion,-0.03273474430966116,0.041447493412353105,-0.11521788485226966,0.04974839623294735,-0.7897882746247044,0.4319861638660861,0.03224955442028454,-0.004041087288954914,84,
WM-RL+M5,capacity,ies_avoidance,-0.022172979831585556,0.029063674195205155,-0.08001153473472007,0.03566557507154895,-0.7629104180930982,0.4477606297077571,0.03224955442028454,-0.004041087288954914,84,
WM-RL+M5,capacity,ies_hyperarousal,0.07041047303360816,0.043506991093343994,-0.016171198510098683,0.156992144577315,1.6183714677611905,0.10951873200019567,0.03224955442028454,-0.004041087288954914,84,
WM-RL+M5,kappa,intercept,0.030731748030186135,0.007882408175599338,0.015045255848528904,0.04641824021184336,3.898776534475703,0.0001999871239063682,0.013085716905774203,-0.023923568710259246,84,
WM-RL+M5,kappa,ies_intrusion,-0.0003425496437113088,0.0011353144011592307,-0.0026018973050816897,0.001916798017659072,-0.3017222747826884,0.763646729179132,0.013085716905774203,-0.023923568710259246,84,
WM-RL+M5,kappa,ies_avoidance,0.0001176272234049415,0.0007961014080186091,-0.001466665068302053,0.0017019195151119358,0.14775407029828028,0.8829086227092544,0.013085716905774203,-0.023923568710259246,84,
WM-RL+M5,kappa,ies_hyperarousal,0.0007860125754657026,0.001191727399482698,-0.0015856005303514986,0.003157625681282904,0.6595573583412557,0.5114322013921243,0.013085716905774203,-0.023923568710259246,84,
WM-RL+M5,phi_rl,intercept,0.07008235319401727,0.0366506592184518,-0.002854783081485693,0.14301948946952026,1.9121716959113866,0.05943387330656594,0.05807630277328568,0.022754164127283816,84,
WM-RL+M5,phi_rl,ies_intrusion,-0.006898470860762776,0.005278846298710462,-0.017403709786250884,0.0036067680647253325,-1.3068141162677842,0.1950199888626932,0.05807630277328568,0.022754164127283816,84,
WM-RL+M5,phi_rl,ies_avoidance,-0.0005453958133143976,0.003701615135707074,-0.007911844694446855,0.006821053067818061,-0.14733995656472193,0.883234396990241,0.05807630277328568,0.022754164127283816,84,
WM-RL+M5,phi_rl,ies_hyperarousal,0.011192327530172512,0.005541148571186637,0.00016509044691765014,0.022219564613427376,2.019856964018504,0.04674594185219174,0.05807630277328568,0.022754164127283816,84,
WM-RL+M5,epsilon,intercept,0.056394960551734145,0.010082761589530233,0.0363296255271807,0.07646029557628758,5.593205794957377,3.0077966861058014e-07,0.07755618107310469,0.042964537863346086,84,
WM-RL+M5,epsilon,ies_intrusion,-0.0031150678631335685,0.0014522344163150915,-0.006005106454129033,-0.00022502927213810487,-2.145017242490204,0.034984988493468025,0.07755618107310469,0.042964537863346086,84,
WM-RL+M5,epsilon,ies_avoidance,0.0019203048032486198,0.0010183310124676007,-0.0001062384953921568,0.003946848101889396,1.8857373287644192,0.06296006100257642,0.07755618107310469,0.042964537863346086,84,
WM-RL+M5,epsilon,ies_hyperarousal,0.0001979742697853944,0.0015243949540561911,-0.0028356683678266827,0.003231616907397471,0.1298707196967649,0.8969947010663939,0.07755618107310469,0.042964537863346086,84,
WM-RL+M5,alpha_pos,intercept,0.08157817660817124,0.03832210995828684,0.005343292119523002,0.15781306109681947,2.128749609480483,0.03627567184650213,0.006002156157436711,-0.006119768767472555,84,LESS
WM-RL+M5,alpha_pos,lec_total,-0.00265950363965432,0.0037794859817961465,-0.010178105239678931,0.00485909796037029,-0.7036680787979611,0.48363285181075066,0.006002156157436711,-0.006119768767472555,84,LESS
WM-RL+M5,alpha_pos,intercept,0.05138275140512531,0.023448138417238817,0.00473693452140516,0.09802856828884546,2.191336066463565,0.031264544744394066,0.0007038871101572308,-0.011482650851914133,84,IES-R
WM-RL+M5,alpha_pos,ies_total,0.00015535497103932278,0.0006464185653616863,-0.00113057747671228,0.0014412874187909256,0.2403318520909096,0.8106728242966534,0.0007038871101572308,-0.011482650851914133,84,IES-R
WM-RL+M5,alpha_pos,intercept,0.07664936882105682,0.04260840107860312,-0.008127984069406138,0.16142672171151978,1.7989261948519402,0.0757550495148563,0.006904413400384168,-0.017616465281087956,84,LESS + IES-R
WM-RL+M5,alpha_pos,lec_total,-0.0027058200173708975,0.0038048509207076276,-0.010276279857095267,0.004864639822353472,-0.7111500749332035,0.47903415576582986,0.006904413400384168,-0.017616465281087956,84,LESS + IES-R
WM-RL+M5,alpha_pos,ies_total,0.00017606641506115507,0.0006490293691841751,-0.001115298444326459,0.001467431274448769,0.27127649906269913,0.7868685359334032,0.006904413400384168,-0.017616465281087956,84,LESS + IES-R
WM-RL+M5,alpha_neg,intercept,0.04052791095291915,0.036068449971085756,-0.03122372590171381,0.1122795478075521,1.1236388307622953,0.2644451124198885,0.007734475056490719,-0.004366324028186153,84,LESS
WM-RL+M5,alpha_neg,lec_total,-0.0028439319594702407,0.003557220654061511,-0.0099203770184243,0.004232513099483817,-0.7994814592744305,0.42632114649766195,0.007734475056490719,-0.004366324028186153,84,LESS
WM-RL+M5,alpha_neg,intercept,0.010896183640670418,0.022093958436574992,-0.03305573787781234,0.05484810515915317,0.49317480486577514,0.623207267168633,0.00020524837197744006,-0.011987370550315513,84,IES-R
WM-RL+M5,alpha_neg,ies_total,7.902606274475957e-05,0.000609086515167942,-0.0011326410447804738,0.0012906931702699929,0.12974521808772913,0.8970857460677176,0.00020524837197744006,-0.011987370550315513,84,IES-R
WM-RL+M5,alpha_neg,intercept,0.037700569216211205,0.0401141199492883,-0.04211394662439741,0.11751508505681982,0.9398328883662843,0.35009757376108164,0.008069047023066545,-0.016423075272660403,84,LESS + IES-R
WM-RL+M5,alpha_neg,lec_total,-0.0028705007025552447,0.0035821162577976172,-0.009997788429727783,0.004256787024617294,-0.8013421385491566,0.42527809274209327,0.008069047023066545,-0.016423075272660403,84,LESS + IES-R
WM-RL+M5,alpha_neg,ies_total,0.00010099803953328551,0.0006110354133691997,-0.001114770765595246,0.0013167668446618169,0.1652899935478216,0.8691275675416035,0.008069047023066545,-0.016423075272660403,84,LESS + IES-R
WM-RL+M5,phi,intercept,0.13736411513125543,0.07417955652097477,-0.01020265321608091,0.28493088347859175,1.851778597414704,0.06765685123975655,0.015596826553182952,0.0035919098038315056,84,LESS
WM-RL+M5,phi,lec_total,0.008338848885137019,0.0073158966015192855,-0.006214799986357678,0.022892497756631713,1.13982596246717,0.2576773447474469,0.015596826553182952,0.0035919098038315056,84,LESS
WM-RL+M5,phi,intercept,0.1535351502337553,0.04485332167922383,0.06430760506805921,0.2427626953994514,3.4230497204150914,0.0009687548459471368,0.03353839681995896,0.021752279708007194,84,IES-R
WM-RL+M5,phi,ies_total,0.0020858632676707687,0.0012365169181308656,-0.0003739627837802857,0.004545689319121823,1.686886153425046,0.09542623566177974,0.03353839681995896,0.021752279708007194,84,IES-R
WM-RL+M5,phi,intercept,0.08064502492770359,0.08117956583711917,-0.08087684696258163,0.2421668968179888,0.993415326826358,0.3234660159536882,0.047177620792237196,0.023651142293280025,84,LESS + IES-R
WM-RL+M5,phi,lec_total,0.007805855325827192,0.007249184151458766,-0.006617747236550845,0.02222945788820523,1.0767908722882156,0.2847703427723311,0.047177620792237196,0.023651142293280025,84,LESS + IES-R
WM-RL+M5,phi,ies_total,0.002026114084581914,0.0012365618298774705,-0.00043425607643413034,0.0044864842455979576,1.6385060864952294,0.10519506497664592,0.047177620792237196,0.023651142293280025,84,LESS + IES-R
WM-RL+M5,rho,intercept,0.7811211855959989,0.09717840193089408,0.5878023872819947,0.974439983910003,8.038012254528255,5.875022470630123e-12,0.0018655809428741454,-0.010306790021237244,84,LESS
WM-RL+M5,rho,lec_total,-0.003752083872126114,0.009584138457693235,-0.022817988360181552,0.015313820615929324,-0.3914889052040247,0.6964513737952341,0.0018655809428741454,-0.010306790021237244,84,LESS
WM-RL+M5,rho,intercept,0.8391106958992578,0.05806376002438873,0.7236033805856166,0.954618011212899,14.451539058903576,2.9494486768470134e-24,0.04313497522055598,0.03146588955251395,84,IES-R
WM-RL+M5,rho,ies_total,-0.0030775631286239324,0.0016007024432641691,-0.006261870203463195,0.00010674394621533034,-1.9226328675728972,0.05799817142921491,0.04313497522055598,0.03146588955251395,84,IES-R
WM-RL+M5,rho,intercept,0.8666427847931367,0.10577487898893062,0.6561839547035526,1.0771016148827208,8.193276069678427,3.124237987972464e-12,0.044284651523046725,0.020686741684109555,84,LESS + IES-R
WM-RL+M5,rho,lec_total,-0.0029484309681327026,0.009445499843242762,-0.02174201282444714,0.01584515088818174,-0.3121519260033642,0.7557272047310031,0.044284651523046725,0.020686741684109555,84,LESS + IES-R
WM-RL+M5,rho,ies_total,-0.0030549946419704613,0.0016112081478737513,-0.00626079345803719,0.00015080417409626826,-1.8960893699563393,0.061514009192232946,0.044284651523046725,0.020686741684109555,84,LESS + IES-R
WM-RL+M5,capacity,intercept,2.759017769897598,0.45159599059345307,1.8606494854815692,3.657386054313627,6.109482429797278,3.203485623071642e-08,0.0011169240076538411,-0.011064576919082025,84,LESS
WM-RL+M5,capacity,lec_total,-0.013486362079368997,0.04453827614766339,-0.10208718132278895,0.07511445716405095,-0.30280386323565717,0.7628061641727977,0.0011169240076538411,-0.011064576919082025,84,LESS
WM-RL+M5,capacity,intercept,2.5387694743148637,0.2754785732689412,1.990754836417452,3.086784112212275,9.215850961433366,2.678170889031368e-14,0.0018840563018328593,-0.010288089353022833,84,IES-R
WM-RL+M5,capacity,ies_total,0.0029878352388361847,0.007594396661761208,-0.012119838970661422,0.01809550944833379,0.3934262814951885,0.6950257393899831,0.0018840563018328593,-0.010288089353022833,84,IES-R
WM-RL+M5,capacity,intercept,2.6723118174342244,0.5018262813042842,1.673834928771854,3.670788706096595,5.325173106694781,8.82809598794699e-07,0.003137486667234235,-0.02147640255085892,84,LESS + IES-R
WM-RL+M5,capacity,lec_total,-0.014301144440139572,0.04481215300554263,-0.10346327239992587,0.07486098351964673,-0.31913540146956837,0.7504454007799793,0.003137486667234235,-0.02147640255085892,84,LESS + IES-R
WM-RL+M5,capacity,ies_total,0.0030973019996032025,0.007644032316399649,-0.012111924556399764,0.018306528555606168,0.4051921644755731,0.6864044541287937,0.003137486667234235,-0.02147640255085892,84,LESS + IES-R
WM-RL+M5,kappa,intercept,0.016209203478147867,0.012055688327771541,-0.00777340103134283,0.040191807987638564,1.3445274162246106,0.18248546385365635,0.032437948390357185,0.020638411175605387,84,LESS
WM-RL+M5,kappa,lec_total,0.0019713763404153577,0.001188982159002001,-0.00039388793259162924,0.004336640613422345,1.6580369398226102,0.10113095257949306,0.032437948390357185,0.020638411175605387,84,LESS
WM-RL+M5,kappa,intercept,0.02955011338953057,0.007443940388166993,0.014741744637131553,0.044358482141929584,3.969687000248404,0.00015359397317748358,0.009415748477950125,-0.0026645472723187957,84,IES-R
WM-RL+M5,kappa,ies_total,0.00018117446162223996,0.00020521463924910835,-0.00022706282843209844,0.0005894117516765784,0.8828534956627231,0.37989633950981194,0.009415748477950125,-0.0026645472723187957,84,IES-R
WM-RL+M5,kappa,intercept,0.01155044195037627,0.013355135863246778,-0.015022089224634638,0.03812297312538718,0.8648689214883234,0.38966492601346114,0.04036653473599794,0.01667188127268915,84,LESS + IES-R
WM-RL+M5,kappa,lec_total,0.0019275976077214542,0.00119258877824842,-0.0004452799738676038,0.004300475189310512,1.616313722616573,0.10991490127504906,0.04036653473599794,0.01667188127268915,84,LESS + IES-R
WM-RL+M5,kappa,ies_total,0.00016641984760776805,0.00020343113529892114,-0.00023834430006180606,0.0005711839952773422,0.8180647832655075,0.41572025791220824,0.04036653473599794,0.01667188127268915,84,LESS + IES-R
WM-RL+M5,phi_rl,intercept,0.1583087830861459,0.05767817384763508,0.04356852150929612,0.2730490446629957,2.7446913195334615,0.00743964287119892,0.02229383226233672,0.010370586314316421,84,LESS
WM-RL+M5,phi_rl,lec_total,-0.00777839406280024,0.005688461563051242,-0.019094556211736186,0.0035377680861357064,-1.367398544682787,0.17523689600103778,0.02229383226233672,0.010370586314316421,84,LESS
WM-RL+M5,phi_rl,intercept,0.05022888726419979,0.035322014045992174,-0.020037850752931102,0.12049562528133068,1.4220278379029474,0.15881079938748693,0.015383493711735086,0.003375975342366,84,IES-R
WM-RL+M5,phi_rl,ies_total,0.0011021780813703,0.0009737577132566382,-0.0008349362077660035,0.0030392923705066036,1.1318812332527486,0.2609835607655201,0.015383493711735086,0.003375975342366,84,IES-R
WM-RL+M5,phi_rl,intercept,0.12572202932648963,0.06359418487399805,-0.0008104505686941099,0.25225450922167336,1.9769422247582573,0.05145062604017761,0.039418712600231665,0.015700656121224954,84,LESS + IES-R
WM-RL+M5,phi_rl,lec_total,-0.008084614240352115,0.005678842358414431,-0.01938372921395705,0.003214500733252818,-1.4236377293292908,0.1583920758320627,0.039418712600231665,0.015700656121224954,84,LESS + IES-R
WM-RL+M5,phi_rl,ies_total,0.0011640609982687623,0.0009686937938931432,-0.0007633357950580042,0.003091457791595529,1.2016810736346786,0.23298879719760832,0.039418712600231665,0.015700656121224954,84,LESS + IES-R
WM-RL+M5,epsilon,intercept,0.09606980706394205,0.015351526582759843,0.06553073035248251,0.12660888377540158,6.2579969846015775,1.6865102222968855e-08,0.10377454282715382,0.09284496408114351,84,LESS
WM-RL+M5,epsilon,lec_total,-0.004665289491396355,0.0015140314450813582,-0.007677180341185001,-0.0016533986416077079,-3.0813689547548733,0.002805128749173979,0.10377454282715382,0.09284496408114351,84,LESS
WM-RL+M5,epsilon,intercept,0.05620878223577247,0.009875700153095674,0.03656286865650275,0.07585469581504219,5.691625035633859,1.893108155456371e-07,0.004042580091047521,-0.008103242102964092,84,IES-R
WM-RL+M5,epsilon,ies_total,-0.00015706853902318455,0.0002722534220547319,-0.000698667323760598,0.00038453024571422897,-0.5769203480998252,0.5655737613119454,0.004042580091047521,-0.008103242102964092,84,IES-R
WM-RL+M5,epsilon,intercept,0.09947397521599649,0.017053278465254507,0.0655433002835775,0.1334046501484155,5.833129120519051,1.0731553264579252e-07,0.10619276468726802,0.0841234502351017,84,LESS + IES-R
WM-RL+M5,epsilon,lec_total,-0.004633300267074512,0.0015228260302447931,-0.0076632463924567445,-0.0016033541416922794,-3.0425670267336526,0.0031613729775496788,0.10619276468726802,0.0841234502351017,84,LESS + IES-R
WM-RL+M5,epsilon,ies_total,-0.0001216033792927547,0.0002597628234020807,-0.0006384499163584253,0.0003952431577729158,-0.46813234357453726,0.6409471876125932,0.10619276468726802,0.0841234502351017,84,LESS + IES-R
WM-RL+M6a,alpha_pos,intercept,0.02351084763265391,0.02206608725257903,-0.020308028469030764,0.06732972373433858,1.0654742439625775,0.2894197705006615,0.029369772899633606,-0.0019408795874749085,97,
WM-RL+M6a,alpha_pos,ies_intrusion,0.005329131873545958,0.003193991483909075,-0.0010135022102057915,0.011671765957297707,1.6684865630961918,0.09858269904954257,0.029369772899633606,-0.0019408795874749085,97,
WM-RL+M6a,alpha_pos,ies_avoidance,-0.0018400237250545998,0.0020881762404136926,-0.00598672789194195,0.0023066804418327507,-0.8811630404769232,0.38050120016986355,0.029369772899633606,-0.0019408795874749085,97,
WM-RL+M6a,alpha_pos,ies_hyperarousal,-0.003015191659786299,0.002991101092303087,-0.008954925635773542,0.0029245423162009444,-1.0080540799992361,0.3160441067266443,0.029369772899633606,-0.0019408795874749085,97,
WM-RL+M6a,alpha_neg,intercept,0.047606396559619485,0.03419128597426458,-0.020290721162892017,0.11550351428213099,1.3923546659067552,0.16713535633880097,0.02874427998045881,-0.0025865496975909785,97,
WM-RL+M6a,alpha_neg,ies_intrusion,0.00673181267693901,0.004949072981343217,-0.0030960654287422434,0.016559690782620262,1.3602168936114463,0.1770493253787709,0.02874427998045881,-0.0025865496975909785,97,
WM-RL+M6a,alpha_neg,ies_avoidance,-0.0031927184199444813,0.003235618085952437,-0.009618014685558991,0.003232577845670028,-0.986741430889447,0.3263296765368261,0.02874427998045881,-0.0025865496975909785,97,
WM-RL+M6a,alpha_neg,ies_hyperarousal,-0.005217894281808184,0.004634695388187455,-0.01442148079261105,0.0039856922289946825,-1.1258332737696508,0.2631330350873755,0.02874427998045881,-0.0025865496975909785,97,
WM-RL+M6a,phi,intercept,0.21324571678978585,0.041101264993119585,0.1316267501945405,0.2948646833850312,5.188300574823756,1.2377023347743868e-06,0.027704842711657185,-0.0036595172008699883,97,
WM-RL+M6a,phi,ies_intrusion,-0.00230087541581043,0.005949269069013166,-0.014114944727088262,0.009513193895467401,-0.38674926097973367,0.6998253657936617,0.027704842711657185,-0.0036595172008699883,97,
WM-RL+M6a,phi,ies_avoidance,0.0017503667221345689,0.0038895289421801843,-0.0059734669081974315,0.009474200352466568,0.4500202333379327,0.6537430900211464,0.027704842711657185,-0.0036595172008699883,97,
WM-RL+M6a,phi,ies_hyperarousal,0.005131912058747913,0.005571356498719089,-0.005931697784775846,0.01619552190227167,0.9211243365826243,0.3593688267627375,0.027704842711657185,-0.0036595172008699883,97,
