participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations
10125,0.02746731974184513,0.0010000000474974513,0.08314397931098938,455.69970703125,917.3994140625,931.1246415842988,917.4330746515603,0.4214843111545309,0.00020387829863466322,2357255680.0,True,0.0039775070821666415,2.288523913900866e-07,0.031577760220585435,0.019671549112545518,0.0009995515050525508,0.021252706566200333,0.035263090371144744,0.0010004485899423518,0.14503525205577844,717,False,50,26,['alpha_neg'],[]
10126,0.9990000128746033,0.9990000128746033,0.1631225347518921,350.6930847167969,707.3861694335938,721.1197535067569,707.4197358671602,0.5560297604784463,,,False,,,,,,,,,,719,True,50,33,"['alpha_pos', 'alpha_neg']",
10128,0.07787995785474777,0.0010000000474974513,0.2577129900455475,507.0413513183594,1020.0827026367188,1033.7572960451555,1020.1169394412836,0.34534903901865255,2.769341881503351e-05,19569266688.0,True,0.018530812509419136,8.586265480892613e-07,0.027710772127845548,0.041560232732021966,0.0009983171703870264,0.20340087469117385,0.11419968297747357,0.0010016829246078762,0.3120251053999211,705,True,50,29,['alpha_neg'],[]
10130,0.020795049145817757,0.0010000000474974513,0.16978107392787933,596.2897338867188,1198.5794677734375,1212.2879120346804,1198.6133182670906,0.23875693377479734,7.753715181024745e-05,1404255616.0,True,0.00346201119665959,1.785765131486208e-07,0.056308922305827826,0.014009631886290546,0.0009996500439631952,0.0594176142001927,0.027580466405344967,0.0010003500510317074,0.28014453365556596,713,True,50,16,['alpha_neg'],[]
10134,0.14231650531291962,0.6166902184486389,0.8868905901908875,762.4647216796875,1530.929443359375,1544.5869670204788,1530.9638766448843,0.009949645375227578,3.018924417119706e-06,700177.125,True,0.27341952766751637,58.72739641814809,0.029915679905538572,-0.39357592158536536,-114.48689166692819,0.8282569350030032,0.6782089322112046,115.72027210382547,0.9455242453787717,701,True,50,11,[],[]
10135,0.0559687539935112,0.0010000000474974513,0.20060861110687256,476.3560791015625,958.712158203125,972.3824932715992,958.7464439174107,0.3840937655676153,7.730835022812244e-06,4258109440.0,True,0.013229661172679395,4.18333477479356e-07,0.029593914717251563,0.03003909456739165,0.0009991801289480644,0.14260560409950965,0.08189841341963075,0.0010008199660468382,0.2586116181142355,704,True,50,28,['alpha_neg'],[]
10137,0.09245552867650986,0.007293280214071274,0.09289943426847458,309.2954406738281,624.5908813476562,638.3202900548009,624.6244947930344,0.6078929767156656,6.663161002506968e-06,42.129119873046875,True,0.015061571979569307,0.006656146344342111,0.015767908589622813,0.06293539004599637,-0.005752526896667205,0.06199490132129411,0.12197566730702335,0.020339087324809754,0.12380396721565505,718,True,50,8,['alpha_neg'],[]
10139,0.016702871769666672,0.0010000000474974513,0.28129449486732483,657.3687133789062,1320.7374267578125,1334.4120201662492,1320.7716635623774,0.15125845492951107,7.173524409154197e-06,967355520.0,True,0.003611374646084517,1.612703714853046e-07,0.0809720716258756,0.009624707528659935,0.0009996839633775666,0.12259215072701105,0.02378103601067341,0.001000316131617336,0.43999683900763864,705,True,50,8,['alpha_neg'],[]
10140,0.046883486211299896,0.0010000000474974513,0.1792125254869461,469.16326904296875,944.3265380859375,958.0433857140196,944.3602933601991,0.4027261382162368,7.40616178518394e-06,4051618048.0,True,0.009665290490599873,3.995075565276951e-07,0.028731775503170007,0.027939864949606676,0.0009992170270751053,0.1228992802888427,0.06582710747299311,0.0010007830679197973,0.2355257706850495,715,True,50,11,['alpha_neg'],[]
10141,,,,,,,,,,,False,,,,,,,,,,716,False,49,0,[],
10142,0.09761200845241547,0.42642512917518616,0.14234469830989838,333.2738037109375,672.547607421875,686.2811914950381,672.5811738554414,0.5780822123159552,6.43564590063761e-06,5.508701801300049,True,0.023220516925505176,0.04628823586105412,0.017721789670010864,0.05210063157602258,0.3357018539796247,0.10761062881508311,0.14312338532880836,0.5171484043707476,0.17707876780471365,719,True,50,19,[],[]
10143,0.07949952781200409,0.01025356911122799,0.1211235523223877,360.21307373046875,726.4261474609375,740.1597315341006,726.4597138945039,0.5439776499954134,1.696469189482741e-05,20.085851669311523,True,0.01666595761702108,0.006455752469590066,0.01896237565915509,0.04683485111477179,-0.002399473222274051,0.08395797896912474,0.11216420450923639,0.02290661144473003,0.15828912567565065,719,True,50,16,['alpha_neg'],[]
10145,0.12070362269878387,0.9990000128746033,0.17549195885658264,366.9915771484375,739.983154296875,753.6915985581179,740.0170047905281,0.5314864945832299,,,False,,,,,,,,,,713,True,50,35,['alpha_neg'],
10147,0.13695015013217926,0.765106201171875,0.1573406606912613,342.4256591796875,690.851318359375,704.5723588602569,690.8850262245436,0.5646797944289054,8.781313226791099e-06,1349846.25,True,0.05856448256911561,28.5918692784083,0.01840645671407807,0.022165873523488894,-55.27392783518562,0.12126466844867281,0.25173442674086965,56.80414023752937,0.19341665293384977,716,True,50,29,[],[]
10148,0.026106202974915504,0.0010000000474974513,0.3150513172149658,612.1641235351562,1230.3282470703125,1244.0028404787492,1230.3624838748774,0.20962298102789179,9.145934745902196e-05,4481742336.0,True,0.005193310903351325,3.624953763449873e-07,0.049422779817517026,0.015927500643827735,0.0009992895696152527,0.2181844487567794,0.03628490530600327,0.0010007105253796499,0.41191818567315225,705,True,50,24,['alpha_neg'],[]
10149,0.018209155648946762,0.0010000000474974513,0.08524759113788605,580.0321655273438,1166.0643310546875,1179.7727753159304,1166.0981815483406,0.2595118797078555,2.140738070011139e-05,1759397504.0,True,0.0025584305852825884,1.7779452141896406e-07,0.05203073944420072,0.013194723844847158,0.0009996515766388216,-0.01673078426173495,0.023223587453046368,0.001000348518356081,0.18722596653750706,713,True,50,28,['alpha_neg'],[]
10150,0.07099711149930954,0.0010000000474974513,0.13277225196361542,382.2744140625,770.548828125,784.2656757530821,770.5825833992616,0.5133410251531785,8.889425771485548e-06,1353248512.0,True,0.016980663788799522,2.6209003168331804e-07,0.022097542497138155,0.037715622039679014,0.000999486360474645,0.08946186452238133,0.10427860095894007,0.0010005137345202575,0.1760826394048495,715,True,50,10,['alpha_neg'],[]
10151,0.9990000128746033,0.02487625554203987,0.21001945436000824,434.58770751953125,875.1754150390625,888.9006425608613,875.2090756281228,0.4482862220444793,,,False,,,,,,,,,,717,True,50,12,['alpha_pos'],
10152,0.031938277184963226,0.0010000000474974513,0.1297566145658493,476.8887939453125,959.777587890625,973.5111719637881,959.8111543241914,0.3962685855524528,7.14135603629984e-06,847174400.0,True,0.004400668630076973,1.5137798361059332e-07,0.02868853228419476,0.023313125162117143,0.0009997033521015222,0.07352812451951296,0.04056342920780931,0.0010002967428933804,0.18598510461218565,719,True,50,10,['alpha_neg'],[]
10154,0.07877252250909805,0.006568996235728264,0.17562806606292725,435.1207275390625,876.241455078125,889.9666825999238,876.2751156671853,0.44760954738568615,4.676888693211367e-06,54.202091217041016,True,0.016780435833772575,0.005787015634851623,0.02272123768096556,0.045883472630018456,-0.004773345986551113,0.13109525852406037,0.11166157238817764,0.01791133845800764,0.22016087360179412,717,True,50,24,['alpha_neg'],[]
10155,0.05699700489640236,0.0014850846491754055,0.1905774176120758,465.29864501953125,936.5972900390625,950.3057343003054,936.6311405327156,0.40598446172076663,8.844814146868885e-06,4015.662841796875,True,0.012353765257245275,0.004132800990861762,0.027003761138382956,0.032784069918739424,-0.006615056448185098,0.1376510183337229,0.0812099398740653,0.009585225746535909,0.24350381689042871,713,True,50,8,['alpha_neg'],[]
10156,0.0740138590335846,0.060032233595848083,0.128617525100708,338.9937744140625,683.987548828125,697.6917825623609,684.0214471332098,0.5666215855983584,3.2070120141725056e-06,3.9264795780181885,True,0.0179759256244579,0.015957314021056802,0.018962732671078602,0.038781692220876435,0.02875647282458072,0.09145125201693294,0.10924602584629275,0.09130799436711545,0.16578379818448308,712,True,50,26,[],[]
10157,0.9990000128746033,0.056950658559799194,0.22744710743427277,434.7092590332031,875.4185180664062,889.1521021395694,875.4520844999727,0.4496670100835768,,,False,,,,,,,,,,719,True,50,41,['alpha_pos'],
10158,0.11005295068025589,0.04913860186934471,0.0851082131266594,265.330322265625,536.66064453125,550.3816850321319,536.6943523964186,0.6626898500842011,9.097287147596944e-06,5.100700855255127,True,0.03230091319568707,0.01782794348598074,0.015476002513594156,0.046744324148954644,0.014196474718406994,0.054775805575363504,0.17336157721155715,0.08408072902028244,0.11544062067795528,716,True,50,13,[],[]
10159,0.12161686271429062,0.806210994720459,0.19103264808654785,383.87738037109375,773.7547607421875,787.4758012430694,773.7884686073561,0.5119828913009488,1.7074493143809377e-06,5114176.0,True,0.03906550042080517,45.215863511695595,0.020128172197338267,0.04504988885147816,-87.81525301808168,0.15158215550514442,0.1981838365771031,89.4276750075226,0.23048314066795128,716,True,50,38,[],[]
10160,0.03056902065873146,0.0010000000474974513,0.18205682933330536,523.1678466796875,1052.335693359375,1066.0609208811738,1052.3693539484352,0.335832780812069,9.056601811607834e-06,4373134336.0,True,0.0044398882145601625,3.509421779313221e-07,0.032680630735795774,0.021866999662809698,0.00099931221346805,0.11800397009909291,0.03927104165465323,0.0010006878815268527,0.2461096885675178,717,True,50,16,['alpha_neg'],[]
10162,,,,,,,,,,,False,,,,,,,,,,714,False,48,0,[],
10163,0.06522813439369202,0.001000000280328095,0.23805418610572815,505.7823486328125,1017.564697265625,1031.2982813387882,1017.5982636991914,0.3596899389971674,9.013235285237897e-06,728926912.0,True,0.013262727951033997,9.81584633670264e-07,0.02697732102042657,0.03923366527291268,0.0009980764097983234,0.18517960850631673,0.09122260351447135,0.0010019241508578665,0.29092876370513954,719,True,50,13,['alpha_neg'],[]
10164,0.016009371727705002,0.0010000000474974513,0.18079854547977448,649.0628662109375,1304.125732421875,1317.8593164950382,1304.1592988554414,0.17829974774403046,3.9154343539848924e-05,1215069568.0,True,0.0033620300125347924,1.6374905195564072e-07,0.09036957442546883,0.009419913988194063,0.0009996791052531157,0.0036774343076436122,0.02259882946721594,0.0010003209897417869,0.35791965665190534,719,True,50,21,['alpha_neg'],[]
10165,0.01448732241988182,0.0010000000474974513,0.15657728910446167,644.8139038085938,1295.6278076171875,1309.3362518784304,1295.6616581108406,0.17680938412206704,1.1317690223222598e-05,1749835520.0,True,0.003684652809079069,1.9039476264723713e-07,0.11991338703717783,0.007265535618552505,0.0009996268806198177,-0.07844863075261904,0.021709109221211137,0.0010003732143750849,0.3916032089615424,713,True,50,7,['alpha_neg'],"[('alpha_pos', 'epsilon', 0.9330448508262634)]"
10166,0.03575343266129494,0.0010000000474974513,0.1613907366991043,483.1532897949219,972.3065795898438,986.0192284768625,972.3403824067451,0.38405451422249026,5.3095322982699145e-06,7936934912.0,True,0.008040478301953017,5.208769032121759e-07,0.03786553377878362,0.019994384770991254,0.0009989791475267767,0.08717565423730356,0.05151248055159862,0.001001020947468126,0.23560581916090506,714,True,50,29,['alpha_neg'],[]
10168,0.9990000128746033,0.03964050114154816,0.19578512012958527,407.7074279785156,821.4148559570312,835.1442646641759,821.4484694024094,0.48313190260002636,,,False,,,,,,,,,,718,True,50,17,['alpha_pos'],
10169,0.0449109748005867,0.0010000000474974513,0.12163866311311722,423.1151123046875,852.230224609375,865.9386688706179,852.2640751030281,0.4598373455843673,2.2838426957605407e-05,7133939200.0,True,0.00566600135952496,4.7657337722322056e-07,0.021748851219498693,0.0338058161995628,0.0009990659808421032,0.07901169801777974,0.0560161334016106,0.0010009341141527994,0.1642656282084547,713,True,50,15,['alpha_neg'],[]
10170,0.06858401745557785,0.0010000000474974513,0.1292738914489746,385.0613708496094,776.1227416992188,789.8521504063634,776.1563551445969,0.5118412752005317,1.66040535987122e-05,4700111872.0,True,0.012231446505013135,4.763855210926606e-07,0.020465051214435776,0.04461082282692379,0.0009990663490333533,0.0891631281269128,0.09255721208423191,0.0010009337459615493,0.16938465477103642,718,True,50,14,['alpha_neg'],[]
10171,0.08113881945610046,0.044922951608896255,0.17958183586597443,403.0900573730469,812.1801147460938,825.9095234532384,812.2137281914719,0.4889855402726885,9.20064758247463e-06,5.870312213897705,True,0.018809597510798814,0.013865008582439732,0.021089711174671844,0.044272685771240536,0.017748034141975632,0.13824676151926568,0.11800495314096039,0.07209786907581688,0.22091691021268317,718,True,50,14,[],[]
10172,0.6657208204269409,0.06096138060092926,0.2435925453901291,450.8741760253906,907.7483520507812,921.4819361239444,907.7819184843477,0.42920255731381907,7.444515631505055e-06,2205937.25,True,39.81800898129579,0.022434754602560343,0.02248862812707621,-77.37614271900522,0.016990069577916773,0.19951564419934525,78.7075843598591,0.10493269162394175,0.2876694465809129,719,True,50,33,[],[]
10173,0.008442566730082035,0.0010000000474974513,0.14942435920238495,700.5911254882812,1407.1822509765625,1420.7352647952994,1407.2179121949875,0.058042061674920764,3.4093634440068854e-06,590096128.0,True,0.0030066114488235085,1.590877499575194e-07,0.2617823807686567,0.0025497165748821667,0.000999688241237153,-0.363659678891333,0.014335416885281903,0.0010003118537577496,0.6625083972961029,677,True,50,13,"['alpha_pos', 'alpha_neg']","[('alpha_pos', 'epsilon', 0.9387850165367126)]"
10174,0.09030622988939285,0.5875251889228821,0.29649102687835693,491.6739196777344,989.3478393554688,1003.0604882424875,989.3816421723701,0.37319203305315585,7.98926248535281e-06,819.828857421875,True,0.03282710662539234,0.7910544466611512,0.024126928972089894,0.025966283186967684,-0.9629130363432354,0.24920311503550474,0.154646176591818,2.1379634141889996,0.3437789387212091,714,True,50,28,[],[]
10175,0.030393237248063087,0.0010000000474974513,0.12921307981014252,491.67266845703125,989.3453369140625,1003.0705644358613,989.3789975031228,0.3758162489680872,7.407857992802747e-06,2435968256.0,True,0.003866471726566214,2.471091314582658e-07,0.028824834158168902,0.022815091916750907,0.000999515722499542,0.07271744299979155,0.03797138257937527,0.0010004843724953606,0.18570871662049349,717,True,50,29,['alpha_neg'],[]
10176,0.008231035433709621,0.0010000000474974513,0.2831001579761505,612.5855712890625,1231.171142578125,1244.2446693776492,1231.213027394879,0.033623194708985116,8.04046339908382e-06,537241856.0,True,0.00411315317577247,2.1399037394592945e-07,0.3055489117985698,0.00016940334629903311,0.000999580634071479,-0.31576470466445183,0.01629266752112021,0.0010004194609234236,0.8819650206167529,577,True,50,1,"['alpha_pos', 'alpha_neg']","[('alpha_pos', 'epsilon', 0.9328728914260864)]"
10177,0.062311697751283646,0.01692070998251438,0.19064593315124512,439.9366149902344,885.8732299804688,899.5900776085508,885.9069852547303,0.43993347665239213,1.1860463928314857e-05,16.510587692260742,True,0.013153456517126577,0.008608886425013944,0.02372880177505507,0.0365313967055019,4.7602642491269276e-05,0.14413833627584707,0.08809199879706539,0.033793817322537494,0.23715353002664316,715,True,50,20,[],[]
10178,0.06821697950363159,0.009425941854715347,0.1493002325296402,394.415771484375,794.83154296875,808.5609516758947,794.8651564141281,0.4999823024994917,1.240991332451813e-05,36.9914665222168,True,0.011570857721701681,0.007260054116909885,0.020659347772630454,0.04553851509885912,-0.004803502740239773,0.10880865495119672,0.09089544390840407,0.023655386449670468,0.18979181010808366,718,True,50,14,['alpha_neg'],[]
10179,0.9628841280937195,0.4742416739463806,0.14267435669898987,320.7290954589844,647.4581909179688,661.1792314188507,647.4918987831373,0.5922622851853198,7.165334409364732e-06,20073332736.0,True,442.03324650023677,0.02231426175306814,0.017245976269561133,-865.4063589816863,0.4305065245687675,0.10887286433241761,867.3321272378737,0.5179768233239938,0.17647584906556213,716,True,50,32,[],[]
10180,0.027756663039326668,0.0010000000474974513,0.2615228295326233,587.2548828125,1180.509765625,1194.1970979060811,1180.543856534091,0.24499656728236718,9.464463801123202e-06,2075311360.0,True,0.005501787511421405,2.4634979842485064e-07,0.048081376736327064,0.016973357666348464,0.00099951721076494,0.16728506280232025,0.03853996841230487,0.0010004828842299627,0.35576059626292633,708,True,50,19,['alpha_neg'],[]
10181,0.030504129827022552,0.0010000000474974513,0.18414677679538727,525.3211059570312,1056.6422119140625,1070.3757959872257,1056.675778347629,0.33495427368973163,4.968989742337726e-06,5614850560.0,True,0.0071048214833173175,4.121282416052384e-07,0.04662068609427303,0.016578935603134164,0.0009991922909868933,0.09277191111606481,0.04442932405091094,0.0010008078040080093,0.2755216424747097,719,True,50,31,['alpha_neg'],[]
10182,0.026801787316799164,0.0010000000474974513,0.1741040050983429,529.7476806640625,1065.495361328125,1079.1314103091283,1065.5300434090498,0.3071880471910675,4.308559437049553e-05,39979155456.0,True,0.0062199015370020105,1.09283499606699e-06,0.05269570618296472,0.014611004316889897,0.000997858130264115,0.0708223188398274,0.03899257031670843,0.0010021419647307877,0.2773856913568584,696,True,50,27,['alpha_neg'],[]
10183,0.061957910656929016,0.0010000000474974513,0.3551613390445709,588.3548583984375,1182.709716796875,1196.4433008700382,1182.7432832304414,0.2551548382604505,1.442488246539142e-05,9184664576.0,True,0.0182481159003896,5.470489265533252e-07,0.0333892966366584,0.026192260706452704,0.0009989278513036254,0.2897195201675961,0.09772356060740534,0.0010010722436912772,0.42060315792154573,719,True,50,25,['alpha_neg'],[]
10184,0.00974672194570303,0.0010000000474974513,0.24780090153217316,741.6612548828125,1489.322509765625,1503.030954026868,1489.356360259278,0.053170873683561104,4.191108018858358e-06,242550384.0,True,0.0028544324309367273,1.0247467270824638e-07,0.1888486715029857,0.004152137184763929,0.0009997992008296155,-0.12233569314191445,0.01534130670664213,0.001000200894165287,0.6179374962062607,713,True,50,5,"['alpha_pos', 'alpha_neg']",[]
10185,0.01074068434536457,0.0010000000474974513,0.008769290521740913,652.2835693359375,1310.567138671875,1324.262933581981,1310.6011330061526,0.1637548004313566,9.423586561752018e-06,588653376.0,True,0.0019452282984272862,9.735667158383051e-08,0.11807706738635193,0.006928106938738958,0.0009998092319274923,-0.2226575089556179,0.014553261751990183,0.0010001908630674103,0.24019608999909972,710,True,50,2,"['alpha_pos', 'alpha_neg', 'epsilon']","[('alpha_pos', 'epsilon', 0.9080121517181396)]"
10186,0.9990000128746033,0.03057437390089035,0.13629260659217834,347.8858642578125,701.771728515625,715.5011372227697,701.8053419610031,0.5589702506456264,,,False,,,,,,,,,,718,True,50,10,['alpha_pos'],
10190,0.014463076367974281,0.0010000000474974513,0.1832972913980484,572.0166015625,1150.033203125,1163.2239920906484,1150.0734715813758,0.13221341829339706,4.586469458445208e-06,471807936.0,True,0.003040864105287801,1.1871182022021707e-07,0.10417408514906251,0.008503092239729577,0.0009997673766052805,-0.020880163616523034,0.020423060496218986,0.001000232718389622,0.3874747464126198,600,True,50,19,['alpha_neg'],[]
10191,0.09326180815696716,0.019107883796095848,0.15252307057380676,386.18939208984375,778.3787841796875,792.0661164607686,778.4128750887784,0.5034961390009212,3.959418791055214e-06,8.698022842407227,True,0.025032383734709118,0.007762439585615623,0.020959108140801194,0.04419923758975104,0.003893781776121206,0.11144397346975618,0.1423243787241833,0.03432198581607049,0.19360216767785735,708,True,50,28,[],[]
10192,0.009825563989579678,0.0010000000474974513,0.0010000052861869335,679.2245483398438,1364.4490966796875,1378.1406632592839,1364.483139232879,0.12798754924284594,5.445348847388232e-07,17621661696.0,True,0.0008191212983603107,1.4529370621165288e-07,6.570964175355671e-05,0.008220115745823781,0.0009997152770660962,0.000871216754912933,0.011431012233335574,0.0010002848179288064,0.0011287938174609341,709,True,50,1,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10195,0.010732736438512802,0.0010000000474974513,0.0010000000474974513,656.3148193359375,1318.629638671875,1332.2135124247427,1318.664932789522,0.12660307956714012,0.03376207873225212,432367108096.0,True,0.0009174356514877508,1.1003248431845291e-07,2.972989599958777e-06,0.00893459560346377,0.0009997843877910576,0.00099417309495512,0.012530877273561834,0.001000215707203845,0.0010058270000397826,684,False,50,14,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10196,0.09694477170705795,0.03674720227718353,0.2611845135688782,479.1320495605469,964.2640991210938,977.9935078282384,964.2977125664719,0.39258386316974414,8.29926739243092e-06,20.653881072998047,True,0.034770714710286046,0.01798712716401878,0.025762203405051448,0.028795423158180247,0.0014930808503646406,0.21069152273258218,0.16509412025593567,0.07200132370400242,0.31167750440517417,718,True,50,16,[],[]
10197,0.054945990443229675,0.0158891212195158,0.16999824345111847,437.1608581542969,880.3217163085938,894.0427568094757,880.3554241737623,0.44424446726551436,9.09761365619488e-06,11.98714828491211,True,0.01418977066604793,0.0070631339926528185,0.02476722224792669,0.027134550988892798,0.0020456329759356816,0.121455379848083,0.08275742989756656,0.02973260946309592,0.21854110705415394,716,True,50,13,[],[]
10198,0.0427146852016449,0.0010000000474974513,0.22121639549732208,395.8268737792969,797.6537475585938,810.1688493508265,797.7042738743833,0.24781388837789997,7.805836503393948e-06,110058192.0,True,0.012447488278371801,8.684271763614342e-08,0.05112012390593288,0.018318056478051684,0.0009998298388985648,0.1210227937564686,0.06711131392523811,0.0010001702560963378,0.32140999723817554,479,True,50,17,['alpha_neg'],[]
10199,0.47043606638908386,0.5058630108833313,0.177042156457901,363.01824951171875,732.0364990234375,745.7322939335436,732.0704933577151,0.5346007736803167,3.608514816733077e-05,1442163.5,True,25.367045633619185,0.07228219383826935,0.019096287963584816,-49.24805976968855,0.36419251423678034,0.13961411981086902,50.18893190246672,0.6475335075298823,0.21447019310493298,710,True,50,24,[],"[('alpha_pos', 'alpha_neg', 0.9560425877571106)]"
10200,0.04626912251114845,0.010720459744334221,0.14920853078365326,434.6434631347656,875.2869262695312,889.0205103426944,875.3204927030977,0.449750306339083,7.276168616954237e-06,20.65960121154785,True,0.008748787591251148,0.0060221645111669915,0.024845699770432387,0.02912181392390527,-0.0010827658065283435,0.10051185406291069,0.06341643109839164,0.022523685295196785,0.19790520750439583,719,True,50,29,['alpha_neg'],[]
10201,0.03541082516312599,0.0010000000474974513,0.18954455852508545,520.5214233398438,1047.0428466796875,1060.7764307528507,1047.076413113254,0.3410305732634771,4.8193312977673486e-05,2405238272.0,True,0.005870996510011284,2.7972601160451366e-07,0.032414329466644035,0.023903883450143524,0.0009994517945891674,0.1260136401874477,0.04691776687610846,0.0010005483004057352,0.2530754768627232,719,True,50,15,['alpha_neg'],[]
10202,0.05762212350964546,0.011707134544849396,0.17780035734176636,435.7629089355469,877.5258178710938,891.2552265782384,877.5594313164719,0.44756477267109585,2.0797750039491802e-05,74.44461822509766,True,0.012041899573131315,0.01237572425578655,0.027957476677400728,0.03402043404085983,-0.012548839279091003,0.1230047099554424,0.08122381297843109,0.0359631083687898,0.23259600472809033,718,True,50,13,[],[]
10203,0.07225079834461212,0.02905169501900673,0.11611475795507431,339.43865966796875,684.8773193359375,698.5983598368194,684.9110272011061,0.5684771186265054,9.172661521006376e-06,10.049986839294434,True,0.015477276401937917,0.013387693925979308,0.01964450907192436,0.04191589401804213,0.002812297088041645,0.0776122276801322,0.10258570267118211,0.05529109294997181,0.15461728823001641,716,True,50,12,[],[]
10204,0.04556725174188614,0.013238344341516495,0.1077062115073204,374.051513671875,754.10302734375,767.8324360508947,754.1366407891281,0.5257989407753685,9.891328772937413e-06,27.77232551574707,True,0.007607513716302415,0.00872703431324035,0.021956114393464125,0.030656798846038946,-0.0038663286042798367,0.06467301805568923,0.06047770463773333,0.030343017287312826,0.15073940495895158,718,True,50,18,[],[]
10206,0.9990000128746033,0.0010000000474974513,0.8174510598182678,764.9091186523438,1535.8182373046875,1549.5224710389234,1535.8521356097722,0.022120386795048907,,,False,,,,,,,,,,712,True,50,1,"['alpha_pos', 'alpha_neg']",
10208,0.027422254905104637,0.0010000000474974513,0.1567741483449936,511.88916015625,1029.7783203125,1043.4057361940204,1029.8131029211957,0.32861441893474597,2.1398425815277733e-05,1031087168.0,True,0.004764698100417098,1.7185919537786576e-07,0.040160030669110114,0.018083618231080716,0.0009996632096640986,0.07806193461551376,0.036760891579128555,0.001000336885330804,0.23548636207447343,694,True,50,19,['alpha_neg'],[]
10209,0.09421782195568085,0.42575863003730774,0.2966307997703552,493.857177734375,993.71435546875,1007.4312030968321,993.7481107430116,0.37128926499993,1.0140411177417263e-05,13.946800231933594,True,0.03235190129809816,0.05731745401066548,0.02418843443352028,0.030809260580013834,0.3134184844908725,0.24922233943824695,0.15762638333134787,0.538098775583743,0.3440392601024635,715,True,50,26,[],[]
10210,0.012159304693341255,0.0010000000474974513,0.001000000280328095,612.5413208007812,1231.0826416015625,1244.662126180275,1231.1179876987642,0.18366158400778243,0.028843387961387634,49059938304.0,True,0.0009268952413370494,9.144601615494e-08,5.215633966111768e-06,0.010342623402879076,0.000999820816599258,0.000989777825597972,0.013975985983803434,0.0010001792783956446,0.001010222735058218,683,False,50,22,"['alpha_neg', 'epsilon']",[]
10211,0.012159304693341255,0.0010000000474974513,0.001000000280328095,612.5413208007812,1231.0826416015625,1244.662126180275,1231.1179876987642,0.18366158400778243,0.028843387961387634,49059938304.0,True,0.0009268952413370494,9.144601615494e-08,5.215633966111768e-06,0.010342623402879076,0.000999820816599258,0.000989777825597972,0.013975985983803434,0.0010001792783956446,0.001010222735058218,683,False,50,22,"['alpha_neg', 'epsilon']",[]
10212,0.054283805191516876,0.004325932823121548,0.1685744822025299,452.0518493652344,910.1036987304688,923.8247392313507,910.1374065956373,0.4253137908359741,1.693761078058742e-05,117.02791595458984,True,0.009721981998825827,0.004892953012068398,0.024980304829184414,0.03522907061547153,-0.005264078858579288,0.11961398441449647,0.07333853976756222,0.013915944504822383,0.21753497999056334,716,True,50,28,['alpha_neg'],[]
10215,0.05616823956370354,0.0010000000474974513,0.23963060975074768,514.87353515625,1035.7470703125,1049.4806543856632,1035.7806367460664,0.34818068365611854,9.811304153117817e-06,16507862016.0,True,0.016505933493046264,7.823698538978068e-07,0.033996851553910364,0.02381720438611945,0.0009984666307612218,0.1729980051173288,0.08851927474128762,0.0010015334642336808,0.3062632143841666,719,True,50,2,['alpha_neg'],[]
10216,0.021626301109790802,0.0010000000474974513,0.18623211979866028,585.2130737304688,1176.4261474609375,1190.1513749827363,1176.4598080499977,0.25706569645141397,8.433133916696534e-05,1323545984.0,True,0.003541096902313028,1.7694855424039997e-07,0.050138569764793396,0.014685878715490916,0.0009996532347040237,0.08796232882331634,0.028566723504090688,0.001000346860290879,0.2845019107740042,717,True,50,9,['alpha_neg'],[]
10217,0.09427426755428314,0.0076369065791368484,0.19592180848121643,448.37567138671875,902.7513427734375,916.4849268466006,902.7849092070039,0.4323656128493243,5.2642517403000966e-06,41.01692199707031,True,0.02941316612094231,0.00575725728929522,0.023798483769827045,0.03662552128594253,-0.0036471103576124816,0.1492776374056944,0.15192301382262374,0.01892092351588618,0.24256597955673845,719,True,50,10,['alpha_neg'],[]
10218,0.018960874527692795,0.0010000000474974513,0.16142314672470093,609.4512329101562,1224.9024658203125,1238.529881701833,1224.9372484290082,0.2006535750563212,4.397958400659263e-05,719918016.0,True,0.0038653890235044474,1.3716715436814747e-07,0.0728962826407055,0.011384851255387629,0.0009997312048150278,0.01854905814206581,0.02653689779999796,0.0010002688901798748,0.30429723530733604,694,True,50,19,['alpha_neg'],[]
10219,0.10810773819684982,0.47631433606147766,0.5272685885429382,658.0487670898438,1322.0975341796875,1335.826942886832,1322.1311476250658,0.1657635085813326,1.3814974408887792e-05,45.13904571533203,True,0.06337356770523285,0.14821506155012207,0.029117621159151286,-0.016102172077217244,0.18581815345685104,0.4701990997555203,0.2323176484709169,0.7668105186661043,0.5843380773303561,718,True,50,41,[],[]
