participant_id,alpha_pos,alpha_neg,phi,rho,capacity,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,phi_se,rho_se,capacity_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,phi_ci_lower,rho_ci_lower,capacity_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,phi_ci_upper,rho_ci_upper,capacity_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations
10104,0.022825585678219795,0.0010000000474974513,0.336600661277771,0.9989996552467346,1.8978627920150757,0.22988839447498322,573.1477661132812,1158.2955322265625,1185.7292274827266,1158.414176294359,0.2703474414407656,2.667059925443027e-05,22268818227200.0,True,0.014106327556743355,2.937698918987265e-06,0.05523791014202928,0.20932794791941173,0.5465271350788032,0.06257833698000247,-0.004822308287122077,0.000994242263418814,0.22833634681813383,0.5887244163670116,0.8266892906867642,0.10723710778176737,0.050473479643561664,0.0010057578315760885,0.44486497573740813,1.4092748941264577,2.969036293343387,0.35253968116819906,715,True,50,12,"['alpha_neg', 'rho']",[]
10106,0.00832205917686224,0.0010000000474974513,0.2282908707857132,0.8345059156417847,2.707475185394287,0.0010000484762713313,490.6697998046875,993.339599609375,1020.8067677557012,993.4575771374649,0.37882211529434795,3.733265839400701e-05,482243904.0,True,0.0014253272463460858,2.726227874349046e-06,0.02814338922539387,0.07427255525937275,0.34858665130580985,0.0001239943192342905,0.005528469107840262,0.000994656739050078,0.1731308415010486,0.6889343822936531,2.0242579033434778,0.0007570240762845599,0.011115649245884218,0.0010053433559448245,0.28345090007037776,0.9800774489899162,3.3906924674450964,0.0012430728762581028,719,True,50,5,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10107,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,714,False,49,0,[],
10109,0.016805050894618034,0.0010000000474974513,0.22048507630825043,0.9989998936653137,3.000000238418579,0.06817323714494705,374.02630615234375,760.0526123046875,787.5197804510137,760.1705898327774,0.5264903815713462,0.7122632265090942,75842360.0,True,0.004646118800708813,2.97457204605994e-06,0.01889277621377657,9.715757201941226e-05,0.5027569037332225,0.02042739864635235,0.007698825377334332,0.0009941699934177541,0.18345591536127334,0.9988094683233303,2.014614814122592,0.028136271500254197,0.02591127641190174,0.0010058301015771485,0.2575142372552275,0.9991903190072972,3.9853856627145663,0.10821020278963991,719,False,50,4,"['alpha_neg', 'rho']",[]
10110,0.016805050894618034,0.0010000000474974513,0.22048507630825043,0.9989998936653137,3.000000238418579,0.06817323714494705,374.02630615234375,760.0526123046875,787.5197804510137,760.1705898327774,0.5264903815713462,0.7122632265090942,75842360.0,True,0.004646118800708813,2.97457204605994e-06,0.01889277621377657,9.715757201941226e-05,0.5027569037332225,0.02042739864635235,0.007698825377334332,0.0009941699934177541,0.18345591536127334,0.9988094683233303,2.014614814122592,0.028136271500254197,0.02591127641190174,0.0010058301015771485,0.2575142372552275,0.9991903190072972,3.9853856627145663,0.10821020278963991,719,False,50,4,"['alpha_neg', 'rho']",[]
10111,0.011366823688149452,0.0010000000474974513,0.3305622637271881,0.9968015551567078,1.8899762630462646,0.13577549159526825,583.5950927734375,1179.190185546875,1206.6070740693608,1179.3091657168466,0.2549633297204613,8.19893175503239e-05,370481760.0,True,0.0031467708306362426,2.125451555283568e-06,0.07942078513433909,5.634236205335489,10.688101172934777,0.06832920561549952,0.005199266192501227,0.0009958342389982109,0.17490038523998938,-10.04609848769247,-19.05831709902621,0.0018527094966571678,0.017534381183797677,0.0010041658559966917,0.4862241422143868,12.039701598005886,22.838269625118738,0.26969827369387933,713,False,50,2,"['alpha_neg', 'rho']","[('rho', 'capacity', -0.9994997978210449)]"
10112,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,707,False,47,0,[],
10113,0.009406563825905323,0.0010000000474974513,0.6317625045776367,0.2868748903274536,6.999935626983643,0.48037511110305786,749.1393432617188,1510.2786865234375,1537.550784485444,1510.4006023434665,0.020264344186374017,2.745245728874579e-05,inf,False,0.0043292258408489616,2.4538798353855153e-06,0.1236832663567838,0.17497248834831178,,0.18171321245326197,0.0009214370969012273,0.0009951905313977066,0.3893477570280659,-0.05606488512059171,,0.12422375917958917,0.01789169055490942,0.001004809563597196,0.8741772521272075,0.6298146657754989,,0.8365264630265266,696,True,50,3,"['alpha_pos', 'alpha_neg', 'capacity']",[]
10114,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,709,False,49,0,[],
10115,0.12589694559574127,0.0010000000474974513,0.0010354322148486972,0.6775156855583191,2.0196895599365234,0.1915486454963684,415.7633056640625,843.526611328125,870.9266459069445,843.6459295099431,0.4677298596238064,4.084856755071087e-06,14339513344.0,True,0.06610447743238976,1.8220866646404595e-05,0.5754839264476761,0.3492335834144909,1.3636998475097764,0.022536171975818378,-0.0036654493885834305,0.0009642878051033912,-1.1268923373042938,-0.006969560125947849,-0.6531130269054017,0.1473785600743635,0.255459340580066,0.0010357122898915115,1.1289632017339912,1.362000931242586,4.692492146778449,0.2357187309183733,711,True,50,10,"['alpha_neg', 'phi']",[]
10116,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,718,False,48,0,[],
10117,0.06255846470594406,0.009767255745828152,0.1791679412126541,0.40104684233665466,1.9361910820007324,0.06711103022098541,298.7002868652344,609.4005737304688,636.8342689866328,609.5192177982653,0.6197360585882162,1.0380915227869991e-05,inf,True,0.011138954972697152,0.008756950491914337,0.05361932954878218,,,0.014780649480409105,0.0407265141340443,-0.007396051832724258,0.07407598642185674,,,0.038141489571272905,0.08439041527784383,0.02693056332438056,0.2842598960034515,,,0.09608057087069792,715,True,50,11,['alpha_neg'],"[('alpha_pos', 'rho', -8377.220703125), ('alpha_pos', 'capacity', -32546.341796875), ('alpha_neg', 'rho', -32560.810546875), ('alpha_neg', 'capacity', -34609.6953125), ('phi', 'rho', 93186.9296875), ('phi', 'capacity', -154216.59375), ('rho', 'capacity', 6.153209807424717e+16), ('rho', 'epsilon', -11037.9326171875), ('capacity', 'epsilon', 9271.638671875)]"
10119,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10120,0.004420205019414425,0.0010000000474974513,0.08226778358221054,0.9767315983772278,3.291714668273926,0.027185015380382538,422.4593200683594,856.9186401367188,884.3523353928828,857.0372842045153,0.4621831541533945,2.2663511117571034e-05,2566311.0,True,0.0021770707377300703,2.4195658193101986e-06,0.022439855968705107,0.08200041324303543,0.38741116163414935,0.06183374627163818,0.00015322478166744126,0.0009952577856333791,0.038286474065282364,0.8160137417034771,2.5324027442621677,-0.09400690034121614,0.008687185257161409,0.0010047423093615235,0.12624909309913873,1.1374494550509786,4.051026592285684,0.14837693110198122,715,True,50,9,"['alpha_pos', 'alpha_neg']","[('rho', 'epsilon', 0.9555488228797913)]"
10121,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,711,False,49,0,[],
10125,0.019843626767396927,0.0010000000474974513,0.359308660030365,0.5156000256538391,3.0,0.0010000003967434168,438.9375305175781,889.8750610351562,917.3255160787539,889.9933708943112,0.4427640748733416,0.6438349485397339,398707776.0,True,0.0023524186218540763,2.8243585502476222e-06,0.03265276310102736,0.14613160563292554,1.1376392841339114,1.7709174800935577e-05,0.015232970992001589,0.0009944644064595381,0.29531042035663296,0.22918734161029458,0.7702679756996043,0.0009652910519376588,0.024454282542792263,0.0010055356885353645,0.423306899704097,0.8020127096973837,5.229732024300396,0.001034709741549175,717,False,50,11,"['alpha_neg', 'epsilon']",[]
10126,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10128,0.07052601873874664,0.0010000000474974513,0.09026496112346649,0.4432336986064911,1.0000337362289429,0.25550204515457153,506.59515380859375,1025.1903076171875,1052.539494434061,1025.3106514567291,0.3459251333111517,6.71970929033705e-06,1589975973888.0,True,0.020692044108738906,6.9598024304019675e-06,0.12812730088451013,2.4975695778050033,5.531437429302048,0.028531233597417053,0.029970357519104186,0.0009863590853943492,-0.1608599340465004,-4.451912722774224,-9.841384407939891,0.19958185486913493,0.1110816799583891,0.0010136410096005534,0.3413898562934334,5.338380119987206,11.841451880397777,0.31142223544000813,705,True,50,26,"['alpha_neg', 'capacity']","[('rho', 'capacity', -0.9816104769706726)]"
10130,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,713,False,49,0,[],
10134,0.9023107886314392,0.9990000128746033,0.9608314037322998,0.9990000128746033,3.901580333709717,0.49195992946624756,756.9835205078125,1525.967041015625,1553.2820883378326,1526.088078479602,0.01706691258731552,8.357576007256284e-06,inf,True,2305.124849488854,4.4220932675990205,0.028364232388947093,4.248702342142933e-05,0.8747737915683126,0.26121935542421476,-4517.059374077836,-7.66814352789652,0.905238529800839,0.998916739838887,2.187055207616276,-0.020020599229981006,4518.863995655099,9.666143553645727,1.0164242776637606,0.9990832859103196,5.6161054598031575,1.003940458162476,701,True,50,12,"['alpha_neg', 'rho']",[]
10135,0.019453691318631172,0.0010000000474974513,0.0010000213515013456,0.724621593952179,2.9562292098999023,0.13576391339302063,468.8368225097656,949.6736450195312,977.0143151564795,949.7941615188139,0.39381581429620327,2.918437894550152e-05,inf,True,0.008148275665709418,2.6437917594507514e-06,,0.16280989194470574,0.821648127941875,0.0459489805602256,0.0034833644777365787,0.000994818310866304,,0.40552006941369784,1.345828471169069,0.04570556636864738,0.03542401815952577,0.0010051817841285986,,1.0437231184906601,4.566629948630736,0.2258222604173939,704,True,50,8,"['alpha_neg', 'phi']","[('alpha_pos', 'phi', 85010.171875), ('alpha_neg', 'phi', 59.40284729003906), ('phi', 'rho', -61816.78125), ('phi', 'capacity', -26253.984375), ('phi', 'epsilon', 56841.04296875)]"
10137,0.06645861268043518,0.0010000000474974513,0.19217097759246826,0.9990000128746033,2.368711471557617,0.06514120101928711,281.3478088378906,574.6956176757812,602.1544350900706,574.8137611356968,0.6433233817134305,7.389519396383548e-06,1171291648.0,True,0.015340149924281293,7.381119967692698e-06,0.02584825687728904,5.4730115059735746e-05,0.3839785947013692,0.013678460586537764,0.03639247131139901,0.0009855333181952042,0.14150932504984198,0.9988927438202164,1.6161272551086312,0.038331910905722466,0.09652475404947135,0.0010144667767996985,0.24283263013509454,0.9991072819289901,3.121295688006603,0.09195049113285175,718,True,50,15,"['alpha_neg', 'rho']",[]
10139,0.009958038106560707,0.0010000000474974513,0.4068510830402374,0.9990000128746033,2.0,0.17496420443058014,627.615966796875,1267.23193359375,1294.5811204106235,1267.3522774332916,0.1896728053392308,0.7909423112869263,778252928.0,True,0.0022971308264324673,2.511999598903439e-06,0.050425004329929836,3.827875762205396e-05,0.4281037549177805,0.06173958968205671,0.005455744418976342,0.0009950766187544215,0.30801989063329865,0.9989249878882911,1.160932058714788,0.05395683223346827,0.014460331794145072,0.001004923476240481,0.5056822754471761,0.9990750378609154,2.839067941285212,0.295971576627692,705,False,50,3,"['alpha_pos', 'alpha_neg', 'rho']",[]
10140,0.01282603107392788,0.0010000000474974513,0.17001356184482574,0.9990000128746033,1.800261378288269,0.03626890480518341,459.18408203125,930.3681640625,957.801859318664,930.4868081302966,0.41543026054898013,0.00011145517783006653,inf,True,0.0022076993309054146,2.328816438809001e-06,0.034723088019087536,,0.1908086262122071,0.03905626710963321,0.008499019896660092,0.0009954356511507809,0.10195755989539992,,1.426283342972778,-0.04027997210027395,0.01715304225119567,0.0010045644438441217,0.23806956379425157,,2.17423941360376,0.11281778171064077,715,True,50,6,"['alpha_neg', 'rho']","[('alpha_pos', 'rho', -1663.187744140625), ('alpha_neg', 'rho', -2.3206772804260254), ('phi', 'rho', -1213.9053955078125), ('rho', 'capacity', 10315736064.0), ('rho', 'epsilon', -7963.09423828125)]"
10141,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10142,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10143,0.04284712299704552,0.0010000000474974513,0.1602233648300171,0.8425542712211609,2.9510889053344727,0.10624279826879501,351.262451171875,714.52490234375,741.9920704900762,714.6428798718399,0.5553089542451535,9.239122846338432e-06,26538378.0,True,0.013357600188662304,8.538347981022761e-06,0.03225978815429481,0.18471539022262357,0.9049675519711933,0.01930891078096465,0.016666707707381972,0.0009832651929671764,0.0969953418987074,0.48051875899455665,1.1773850962935541,0.06839802855740713,0.06902753828670906,0.0010167349020277262,0.22345138776132678,1.2045897834477652,4.724792714375392,0.1440875679801829,719,True,50,9,['alpha_neg'],[]
10145,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,713,False,49,0,[],
10147,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10148,0.005944560747593641,0.0010000000474974513,0.23542259633541107,0.7805258631706238,2.352471351623535,0.06135959178209305,593.047119140625,1198.09423828125,1225.4434250981235,1198.2145821207916,0.23430531761725348,2.4155882783816196e-05,6743925.0,True,0.002855013934913941,3.7679649824619476e-06,0.031211355284434958,0.20745674258455488,0.42975312150382655,0.17675120159854923,0.00034883625980233497,0.0009926149718368178,0.17424946406923467,0.37391811935489927,1.5101707112323692,-0.2850663975752419,0.011540285235384948,0.0010073851231580848,0.2965957286015875,1.1871336069863483,3.194771992014701,0.407785581139428,705,True,50,11,"['alpha_pos', 'alpha_neg']","[('rho', 'epsilon', 0.9010367393493652)]"
10149,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,713,False,49,0,[],
10150,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,715,False,49,0,[],
10151,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,717,False,47,0,[],
10152,0.018498549237847328,0.0010000000474974513,0.2218988537788391,0.7889122366905212,2.191671371459961,0.08097457885742188,464.50299072265625,941.0059814453125,968.4731495916387,941.1239589734024,0.41194875793985586,4.024140434921719e-05,2478038.75,True,0.003927042811881306,1.9000498403134642e-06,0.029065090846633567,0.16340580970703286,0.6613556930249611,0.03400617632832653,0.010801686760813067,0.0009962760182416059,0.16493232251205253,0.46864273480013124,0.8954380321605093,0.01432369800198334,0.02619541171488159,0.0010037240767532968,0.2788653850456257,1.1091817385809113,3.4879047107594126,0.1476254597128604,719,True,50,15,['alpha_neg'],[]
10154,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,717,False,49,0,[],
10155,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,713,False,48,0,[],
10156,0.009300356730818748,0.0010000000474974513,0.0010000000474974513,0.8215595483779907,4.32048225402832,0.0010000000474974513,333.06695556640625,678.1339111328125,705.5423786012843,678.2530600689827,0.5741985841998303,5.801743100164458e-06,inf,True,0.0017923908711075132,5.623043453291043e-06,,0.05269388691069179,0.41384342433054877,8.199098156290259e-05,0.005787335177229649,0.000988979084845497,,0.7182814278276083,3.509364047101718,0.0008393006765770746,0.012813378284407848,0.0010110210101494056,,0.9248376689283732,5.131600460954923,0.001160699418417828,712,True,50,6,"['alpha_pos', 'alpha_neg', 'phi', 'epsilon']","[('alpha_pos', 'phi', 51872.55859375), ('alpha_neg', 'phi', 10.61356258392334), ('phi', 'rho', -25066.892578125), ('phi', 'capacity', -55066.66015625), ('phi', 'epsilon', 85.3335952758789)]"
10157,0.005359125789254904,0.0010000000474974513,0.209290012717247,0.9173263907432556,3.921379804611206,0.0010000000474974513,394.665283203125,801.33056640625,828.7977345525762,801.4485439343399,0.5003618606964197,4.73667896585539e-05,1437752704.0,True,0.0017699157573504176,2.517643043976399e-06,0.018325882074871163,0.030932115837558703,0.33431843239611125,3.9188426136436005e-05,0.001890154649178152,0.0009950655578053298,0.17337194386557137,0.8567005577360196,3.266127717746939,0.0009231921436592286,0.008828096929331656,0.0010049345371895729,0.24520808156892265,0.9779522237504916,4.576631891475473,0.001076807951335674,719,True,50,4,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10158,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,716,False,48,0,[],
10159,0.004577805288136005,0.0010000000474974513,0.19417527318000793,0.9163452386856079,4.255683422088623,0.0010000000474974513,361.435791015625,734.87158203125,762.3136630330139,734.9900587590356,0.5405125211042993,9.80784807325108e-06,4071958016.0,True,0.0019703737895943804,4.973273825999678e-06,0.019802541249552004,0.03161713362137356,0.29293629947578714,7.246795162883603e-05,0.0007159436244493175,0.0009902526099132363,0.1553630055285172,0.8543767954933252,3.681538825351641,0.000857965472271542,0.008439666951822694,0.0010097474850816663,0.23298754083149867,0.9783136818778906,4.829828018825605,0.0011420346227233606,716,True,50,7,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10160,0.00895442720502615,0.0010000000474974513,0.20640890300273895,0.8031377196311951,2.3186659812927246,0.0010000001639127731,506.6409606933594,1025.2819213867188,1052.7323764303164,1025.4002312458738,0.356813840670849,0.008522586897015572,1414967680.0,True,0.0012651419618766408,2.613701608994817e-06,0.033220075609225574,0.07919026373620525,0.37224270734481646,4.2599731907987006e-05,0.006474794524417588,0.000994877286477487,0.14129875124495933,0.6479276547820045,1.5890836813892009,0.0009165062236220568,0.011434059885634711,0.0010051228085174156,0.2715190547605186,0.9583477844803856,3.0482482811962486,0.0010834941042034895,717,False,50,9,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10162,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,714,False,49,0,[],
10163,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,719,False,48,0,[],
10164,0.008048662915825844,0.001000000978820026,0.3964933753013611,0.6031016707420349,2.999999761581421,0.0010000000474974513,623.66748046875,1259.3349609375,1286.8021290838262,1259.4529384655898,0.2104497842918176,0.004646135959774256,7015992320.0,True,0.001339469543194929,2.132208186990904e-06,0.0294396654266468,0.10272107689987678,0.6426732157067461,8.919200955729855e-05,0.005423350852775465,0.0009958219275659824,0.3387926913482243,0.4017720595651071,1.7403834049676572,0.0008251869210563938,0.010673974978876222,0.0010041800300740695,0.45419405925449785,0.8044312819189627,4.259616118195185,0.0011748131739385088,719,False,50,8,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10165,0.00900054071098566,0.0010000000474974513,0.325358122587204,0.870225191116333,1.8721325397491455,0.10177584737539291,619.7957763671875,1251.591552734375,1279.0084412568608,1251.7105329043466,0.20874834761984717,5.261719707050361e-05,inf,True,0.002466819857160158,2.555223524252449e-06,0.04177320943775466,,,0.12147845747785514,0.004165662634603511,0.000994991901417467,0.24348413657055618,,,-0.13631755417868358,0.01383541878736781,0.0010050081935774357,0.4072321086038518,,,0.3398692489294694,713,True,50,4,"['alpha_pos', 'alpha_neg']","[('alpha_pos', 'rho', -11041.576171875), ('alpha_pos', 'capacity', 38579.265625), ('alpha_neg', 'rho', -19.713579177856445), ('alpha_neg', 'capacity', 68.99427795410156), ('phi', 'rho', -15742.568359375), ('phi', 'capacity', 6424.94384765625), ('rho', 'capacity', 2629256303607808.0), ('rho', 'epsilon', 17930.162109375), ('capacity', 'epsilon', 45716.38671875)]"
10166,0.008467694744467735,0.0010000000474974513,0.20625145733356476,0.8665125966072083,2.794344663619995,0.0010000000474974513,458.7916259765625,929.583251953125,957.0085497271625,929.7020638343131,0.4151118560059167,4.008164978586137e-05,7880523776.0,True,0.001408221376137665,2.4957370233824708e-06,0.02623628711428787,0.06717734105480229,0.31215643251900077,0.00010128892922148559,0.005707631564978479,0.0009951084928167386,0.1548292795015082,0.7348474275626318,2.182529298340246,0.0008014773941907129,0.011227757923956992,0.001004891602178164,0.2576736351656213,0.9981777656517847,3.4061600288997442,0.0011985227008041897,714,True,50,8,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10168,0.036015648394823074,0.0014682994224131107,0.0010000000474974513,0.9990000128746033,3.0,0.16078482568264008,397.7218933105469,807.4437866210938,834.9026040353831,807.5619300810093,0.4957909908362762,0.07431001216173172,181018845773824.0,True,0.02350755500077368,0.01702781784612135,0.019382774071172237,4.072136991947169e-05,0.9253812630971274,0.025492615731717534,-0.010058312771287777,-0.03190561029129313,-0.036989539052476934,0.9989202004561599,1.186286052361446,0.11082021697675451,0.08208960956093392,0.03484220913611935,0.03898953914747184,0.9990798252930466,4.813713947638554,0.21074943438852564,718,False,50,2,"['alpha_neg', 'phi', 'rho']",[]
10169,0.03705189377069473,0.0010000000474974513,0.3246029019355774,0.9989718198776245,1.6716737747192383,0.09451945126056671,413.67681884765625,839.3536376953125,866.7705262177983,839.4726178652842,0.47188658112013904,4.659511614590883e-05,304002203648.0,True,0.007634295210407885,5.1134525001350004e-06,0.04545215594180443,2.018890466960551,3.40253233068348,0.021467995248123865,0.022088950110948642,0.0009899778647605305,0.2355183132699425,-2.9579807840963075,-4.997167049653512,0.05244295375396692,0.05201483743044082,0.0010100222302343721,0.4136874906012123,4.955924423851556,8.34051459909199,0.13659594876716652,713,True,50,17,"['alpha_neg', 'rho']","[('rho', 'capacity', -0.9929082989692688)]"
10170,0.06739336997270584,0.0010000027250498533,0.42001697421073914,0.2229943424463272,3.0,0.09774026274681091,382.3455505371094,776.6911010742188,804.1499184885081,776.8092445341343,0.5152842364552774,0.10249601304531097,16874922.0,True,0.015690550789243234,6.55256312539233e-06,0.08582367565231894,0.47329378836579217,6.596804300944011,0.02383757347712052,0.03664045552819258,0.000987159937317659,0.25180566091134693,-0.7046444368571478,-9.929498842909188,0.05101947725282747,0.09814628441721909,0.0010128455127820476,0.5882282875101313,1.1506331217498023,15.929498842909188,0.14446104824079437,718,False,50,11,['alpha_neg'],"[('rho', 'capacity', -0.9761608242988586)]"
10171,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,718,False,49,0,[],
10172,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,719,False,48,0,[],
10173,0.006236639339476824,0.0010000001639127731,0.43244752287864685,0.29155588150024414,2.2279624938964844,0.08013778179883957,697.2831420898438,1406.5662841796875,1433.6723118171612,1406.6916573140159,0.06248970753945271,4.037675171275623e-05,1485508.625,True,0.00290220546229234,2.289821861257052e-06,0.10000290125298311,0.1938373890112939,1.5613279366233734,0.30866365593200673,0.0005484211576484198,0.000995512195533697,0.2364454380732845,-0.08835841981917197,-0.8321840299415637,-0.5248318671643566,0.011924857521305229,0.0010044881322918493,0.6284496076840091,0.6714701828196603,5.2881090177345325,0.6851074307620357,677,True,50,4,"['alpha_pos', 'alpha_neg']",[]
10174,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,714,False,48,0,[],
10175,0.020127244293689728,0.0010000000474974513,0.2158593088388443,0.5163871049880981,2.999999761581421,0.08767428994178772,481.60626220703125,975.2125244140625,1002.6629794576602,975.3308342732174,0.38859566018135294,0.4518539309501648,6869934.0,True,0.0038111825181876167,3.025623607439073e-06,0.046060257372230434,0.16721917033964326,1.153694322485058,0.03117398241487612,0.012657463819533329,0.0009940699341960966,0.12558286327062712,0.18864355359772894,0.7388004403423687,0.026574407153945545,0.027597024767846125,0.001005930160798806,0.3061357544070615,0.8441306563784674,5.2611990828204735,0.1487741727296299,717,False,50,13,['alpha_neg'],[]
10176,0.0064743440598249435,0.0010000000474974513,0.5904650688171387,0.9990000128746033,1.438775897026062,0.20653773844242096,603.0286865234375,1218.057373046875,1244.2044266459236,1218.2047414679275,0.04869954028615031,1.9542565496522002e-05,185472374538240.0,True,0.0037886798529021357,3.3219429251545904e-06,0.06327152021515978,0.03016590463491736,0.687354519946322,0.30443084907573764,-0.000951332000815752,0.0009934891590054507,0.46645516794832753,0.9398759262290953,0.09158579332045269,-0.39013576152897367,0.01390002012046564,0.001006510935989452,0.7144749696859498,1.058124099520111,2.7859660007316713,0.8032112384138156,577,True,50,4,"['alpha_pos', 'alpha_neg', 'rho']",[]
10177,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,715,False,48,0,[],
10178,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,718,False,49,0,[],
10179,0.0010000000474974513,0.026754822582006454,0.19320574402809143,0.9519521594047546,4.768703937530518,0.0010000000474974513,297.3430480957031,606.6860961914062,634.1281771931701,606.8045729191919,0.6219925891878502,5.718196916859597e-05,956244480.0,True,7.579932968634256e-06,0.011844149897275967,0.016399074589184215,0.021337756885909238,0.19374354016299092,2.9923509310139874e-05,0.0009851436518737004,0.0035407153558517784,0.1610641484535044,0.910130924397501,4.388973576573766,0.0009413510469585282,0.0010148564431212022,0.04996892980816113,0.22534733960267847,0.9937733944120083,5.1484342984872695,0.0010586490480363744,716,True,50,5,"['alpha_pos', 'epsilon']",[]
10180,0.010153199546039104,0.0010000000474974513,0.28165191411972046,0.9043477773666382,2.3058340549468994,0.12200804054737091,565.3057861328125,1142.611572265625,1169.9862368277873,1142.7314010816021,0.27321539325253175,3.253991235396825e-05,7388629.0,True,0.004548618474125298,3.2121111501298613e-06,0.030004763601632796,0.16243966797730586,0.41858242333702267,0.11011575765071333,0.001238071157339985,0.0009937044253288572,0.22284365809588186,0.5859718784704744,1.4854275806448367,-0.09381487857836812,0.019068327934738224,0.0010062956696660454,0.34046017014355906,1.222723676262802,3.126240529248962,0.33783095967310994,708,True,50,11,"['alpha_pos', 'alpha_neg']",[]
10181,0.007518628612160683,0.0010000000474974513,0.14193230867385864,0.8493114113807678,2.669504165649414,0.0010000000474974513,494.8246154785156,1001.6492309570312,1029.1163991033575,1001.7672084851212,0.37356220402074236,4.320486914366484e-05,994124352.0,True,0.0014031255650972607,2.472033762205929e-06,0.05294039381869031,0.06739264977908016,0.31994435087027745,3.873847823077924e-05,0.00476855303878264,0.0009951549503549606,0.038171043461858734,0.7172242449910495,2.042424760886624,0.0009240740253492351,0.010268704185538725,0.001004845144639942,0.24569357388585855,0.9813985777704861,3.296583570412204,0.0010759260696456675,719,True,50,1,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10182,0.009505576454102993,0.0010000000474974513,0.2985905110836029,0.892233669757843,2.337786912918091,0.0010000000474974513,494.7303466796875,1001.460693359375,1028.7327913213815,1001.582609179404,0.35298424116300886,2.0813991795876063e-05,531464384.0,True,0.001750691676176128,4.0191294300235446e-06,0.04970880512700909,0.06389751085412132,0.30837104555044453,2.676144526461208e-05,0.006074283820763722,0.0009921226985654002,0.2011630433201451,0.7669968497820081,1.733390769764259,0.0009475485786045717,0.012936869087442264,0.0010078773964295024,0.3960179788470607,1.017470489733678,2.9421830560719227,0.001052451516390331,696,True,50,8,"['alpha_pos', 'alpha_neg', 'epsilon']",[]
10183,0.038400810211896896,0.0010000000474974513,0.3024194836616516,0.46144863963127136,3.000000238418579,0.3083002269268036,585.32861328125,1182.6572265625,1210.1243947088262,1182.7752040905898,0.258986002398214,0.022590551525354385,13692885.0,True,0.019581191716202907,4.677633993750999e-06,0.09430565568552869,0.28462216138791635,2.3861225278847673,0.04400902286925609,2.2379673765143826e-05,0.0009908320533368392,0.11758379497958041,-0.09640054589099145,-1.6767139789352354,0.22204412710826205,0.07677924075002865,0.0010091680416580635,0.48725517234372284,1.0192978251535343,7.676714455772394,0.39455632674534513,719,False,50,13,['alpha_neg'],[]
10184,0.009720541536808014,0.0010000000474974513,0.537013828754425,0.12918388843536377,6.0672173500061035,0.2470155656337738,740.4820556640625,1492.964111328125,1520.3809998506108,1493.0830914980966,0.05467627815048115,6.234819738892838e-05,inf,False,0.00299149379044138,1.551595165148109e-06,0.12086503087422287,0.09022786413266931,,0.17702907997132125,0.0038573214475676977,0.0009969589768551745,0.30012272125062656,-0.04765947566664139,,-0.09995505532627685,0.01558376162604833,0.0010030411181397281,0.7739049362582235,0.30602725253736895,,0.5939861865938245,713,True,50,4,"['alpha_pos', 'alpha_neg']",[]
