participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,v_scale,A,delta,t0,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10116,0.004069451681171867,0.0010000000000000427,0.2023148965156235,0.5012277731532827,2.721242893348152,0.036149544957927236,0.45845988773922597,0.12219772353426879,0.08629104962884906,0.11828130776175469,272.29223170582145,564.5844634116429,610.3491591021251,564.8956373861832,0.6548035231136455,0.0001667944223153893,,False,718,True,50,1,"['alpha_pos', 'alpha_neg']"
10117,0.0491932824519171,0.024269812563995453,0.9799840080493202,0.4726059576708336,6.999999999966302,3.379245328754194e-13,0.49693249098195846,0.1545288887275574,0.12969954374399603,0.05,261.9159821405969,543.8319642811938,589.4986885792262,544.1462499954795,0.6646888874474466,7.517607405016915e-05,,False,711,True,50,4,"['capacity', 'kappa', 't0']"
10119,0.01080126945470769,0.0010000000000013267,0.2974716422680152,0.999,1.816832664298855,0.00986239974562584,0.5297260752484803,0.27757869532572804,0.001,0.14727290100631069,269.53421087026015,559.0684217405203,599.8448441740106,559.5860687993438,0.4372921751100448,0.0031025682545657214,,False,436,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 'kappa', 'delta']"
10120,0.0015853630892067759,0.001,0.0010000026821584517,0.9989999999999357,2.465219689733829,0.11696413571322142,0.49907159530205203,0.28163588875843854,0.062297129777052845,0.05000000000000672,466.04794428851096,952.0958885770219,997.4483012871585,952.4203723528332,0.38430316345398896,5.519438831357771e-05,,False,689,True,50,3,"['alpha_pos', 'alpha_neg', 'phi', 'rho', 't0']"
10121,0.009064372687169194,0.001,0.3428769109933306,0.999,1.5882736463482854,0.015219621345236429,0.3959682109815119,0.20624350140089565,0.033763315553640934,0.08737340702329485,541.095542014078,1102.191084028156,1147.70188737859,1102.5103873663272,0.29639087472268044,8.997251571297628e-05,,False,700,True,50,6,"['alpha_pos', 'alpha_neg', 'rho']"
10125,0.006835239826397947,0.0010000000000000065,0.2750554867051899,0.6240576149183947,2.2162825021376826,2.8218449578323875e-25,0.4610632372884327,0.20018694766600784,0.06439066873755774,0.05000000000000357,425.514786941499,871.029573882998,916.2210467624019,871.3594089654567,0.42873119382903624,0.0001547862008280473,,False,678,True,50,1,"['alpha_pos', 'alpha_neg', 'kappa', 't0']"
10126,0.0027619180849781347,0.0010000226447100808,0.19937805928867303,0.998999999980337,1.9850557768822614,0.12039669206149081,0.5454819412770961,0.16577450886050746,0.08575955289925169,0.05,90.93614839909331,201.87229679818662,247.48260345715235,202.18838875220962,0.8829227024169534,3.914372625316592e-05,,False,707,True,50,1,"['alpha_pos', 'alpha_neg', 'rho', 't0']"
10128,0.006182722267659084,0.001,0.0010000000000000237,0.9989999999998872,1.0,1.6861867187426948e-90,0.4523901090653468,0.2369293589911812,0.045282714900489754,0.05,588.4279045150919,1196.8558090301838,1242.3093056335279,1197.1769769133955,0.2304451713628337,0.00014320877551644886,,False,696,True,50,1,"['alpha_pos', 'alpha_neg', 'phi', 'rho', 'capacity', 'kappa', 't0']"
10130,0.008469741357306812,0.001,0.4468747455174062,0.19376237047168024,7.0,5.562694004448503e-309,0.46686919109825376,0.26229908710355937,0.04659011283036788,0.05000000000002263,716.438136225915,1452.87627245183,1498.329769055174,1453.1974403350416,0.06303147263757247,0.00014876733187839183,,False,696,True,50,1,"['alpha_pos', 'alpha_neg', 'capacity', 'kappa', 't0']"
10134,0.9989992135210011,0.001000000001610289,0.6867641607398712,0.9202975618552319,1.5419838148699538,0.47417146153470585,0.12325960342701191,0.044761127333007196,0.0010000000000044396,0.14147824241198403,251.63478773544233,523.2695754708847,559.216689266903,524.1222886491793,0.148520986688783,0.0025259412716427863,,False,269,True,50,5,"['alpha_pos', 'alpha_neg', 'delta']"
10135,0.030285585310072225,0.0010000000000018514,0.3195240459923634,0.37228427422491933,6.999994108279544,0.0949512309674034,0.3383467267300751,0.22903174145343602,0.048058676630325106,0.05,573.601159673067,1167.202319346134,1212.334620455257,1167.5341443838413,0.22534973891235976,1.846830233833997e-05,,False,674,True,50,2,"['alpha_neg', 'capacity', 't0']"
10137,0.0038408919099211735,0.001,0.2116335194926622,0.5430976106226375,3.921981459622513,0.05729334250397005,0.5099488548358782,0.12460251612423955,0.12489592134886963,0.05000000000009721,99.51044327989464,219.0208865597893,264.78558225027155,219.3320605343296,0.8738463663894358,0.00013380734757252325,,False,718,True,50,2,"['alpha_pos', 'alpha_neg', 't0']"
