participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,phi_rl,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,phi_se,rho_se,capacity_se,kappa_se,phi_rl_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,phi_ci_lower,rho_ci_lower,capacity_ci_lower,kappa_ci_lower,phi_rl_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,phi_ci_upper,rho_ci_upper,capacity_ci_upper,kappa_ci_upper,phi_rl_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations
10047,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,717,False,48,0,[],
10048,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,702,False,48,0,[],
10050,0.03923935070633888,0.0010000000474974513,0.14659596979618073,0.5959216952323914,1.1530296802520752,2.938758297831148e-39,0.04982020705938339,0.027532992884516716,439.15228271484375,894.3045654296875,930.9051721544845,894.507955260196,0.4424914446446728,7.873332833696622e-06,3215272192.0,True,0.012786935388564546,4.084002170463685e-06,0.1220334300990119,243.74988988926046,471.62294906402843,1.1719579960929188e-05,0.014606352848567056,0.0359789431039506,0.01417741787211169,0.000991995550330559,-0.0925851581077688,-477.145083723322,-923.210964767812,-2.2969954637358543e-05,0.021192281530707936,-0.04298443980104219,0.06430128354056608,0.0010080045446643436,0.38577709770013024,478.33692711378677,925.5170241283162,2.2969954637358543e-05,0.07844813258805886,0.09805042557007562,717,True,50,19,"['alpha_neg', 'kappa']","[('rho', 'capacity', -0.9999984502792358)]"
10051,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,709,False,48,0,[],
10052,0.049392666667699814,0.0010000000474974513,0.09639030694961548,0.3262918293476105,3.0,0.01570417918264866,0.09351342916488647,0.0495322048664093,516.4165649414062,1048.8331298828125,1085.3439740950696,1049.0388441685268,0.33700618520514314,0.07700107991695404,52414076.0,True,0.017743915681188212,5.1005334438677065e-06,0.05019318254741988,0.1689978303068502,2.252210140228272,0.01962849825967773,0.022925293190856597,0.07318279574204559,0.014615230987855415,0.0009900031856455286,-0.001986523112771893,-0.0049378315192275535,-1.414250760463318,-0.022766970476926815,0.048580680175786206,-0.09390343907595128,0.08417010234754421,0.001009996909349374,0.19476713701200285,0.6575214902144485,7.414250760463318,0.05417532884222413,0.13844617815398674,0.19296784880876988,709,False,50,12,['alpha_neg'],[]
10055,0.09031371027231216,0.0010000085458159447,0.15271960198879242,0.9162498712539673,2.7395734786987305,0.0108497841283679,0.05162554606795311,0.16464823484420776,404.8551330566406,825.7102661132812,862.3331569750496,825.9130830146897,0.4874617201538499,6.379669684974942e-06,50102284.0,True,0.06688697063973244,1.0188752089274578e-05,0.05092801407749592,0.26903885383430926,1.2515372863136203,0.016462804635877244,0.049308551785908934,0.023960866369698085,-0.04078234321655144,0.0009800389586735593,0.052902528592751547,0.38894340729678534,0.2866054722150406,-0.021416720042470534,-0.04501743956225657,0.11768579972122253,0.22140976376117577,0.00101997813295833,0.25253667538483326,1.4435563352111491,5.192541485182421,0.043116288299206336,0.1482685316981628,0.211610669967193,719,True,50,14,['alpha_neg'],[]
10057,0.038823217153549194,0.0010000000474974513,0.2911549508571625,0.5670684576034546,2.4589977264404297,1.0797617140678728e-11,0.04808194562792778,0.08827439695596695,513.8369750976562,1043.6739501953125,1080.2185734866084,1043.8787866106752,0.34309751288600543,1.0418192687211558e-05,64843764.0,True,0.011792735789918964,5.408675077749181e-06,0.03385817380072161,0.21121500334573542,1.1463607464214671,7.703095626094036e-06,0.019190408725896203,0.031107591458899353,0.01570987972611152,0.0009893992391409835,0.22479414962545047,0.15309465805130612,0.21217195016390056,-1.5097779198995189e-05,0.010469435676568037,0.02730463805073842,0.06193655458098687,0.0010106008558539192,0.3575157520888745,0.981042257155603,4.705823502716958,1.509780079422947e-05,0.08569445557928752,0.1492441558611955,712,True,50,16,"['alpha_neg', 'kappa']",[]
10058,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,697,False,48,0,[],
10059,0.016059929504990578,0.0010000000474974513,0.216094508767128,0.8556602001190186,4.19960880279541,0.08831772953271866,0.0010000037727877498,0.0010000000474974513,348.9940185546875,713.988037109375,750.5997936617608,714.1911400712931,0.5575653961746366,0.02239890769124031,267087536.0,True,0.003458569003584936,3.4337906187382618e-06,0.015566712141564543,0.06251014992147957,0.5613355470258073,0.02033702011279425,1.3462522814593507e-05,1.4723183683334554e-05,0.009281258819917522,0.0009932699415542729,0.18558431361195912,0.7331425576047192,3.0994113473827376,0.04845790255877522,0.0009736177129300977,0.0009711431377403478,0.022838600190063632,0.0010067301534406297,0.24660470392229686,0.9781778426333179,5.299806258208083,0.1281775565066621,0.0010263898326454018,0.0010288569572545548,718,False,50,6,"['alpha_neg', 'phi_rl', 'epsilon']",[]
10062,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,718,False,49,0,[],
10063,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,713,False,49,0,[],
10064,0.025709932669997215,0.0010000000474974513,0.01568625494837761,0.5872489213943481,2.873483180999756,0.03249162808060646,0.04943837225437164,0.025965070351958275,487.4339294433594,990.8678588867188,1027.4124821780147,991.0726953020815,0.37685184976375863,1.5316811186494306e-05,35492684.0,True,0.00850401039019743,5.079822690290635e-06,2.8389021017553056,0.17055092657575854,0.9521396755991369,0.018523245160406165,0.016281414421268355,0.03886247208004151,0.009042378581055843,0.0009900437779766322,-5.548459620127085,0.2529752477759262,1.007323708573797,-0.003813265310595476,0.017527386371314624,-0.05020397527511648,0.042377486758938585,0.0010099563170182704,5.57983213002384,0.9215225950127701,4.739642653425715,0.0687965214718084,0.08134935813742866,0.10213411597903303,712,True,50,11,['alpha_neg'],[]
10065,0.0010000000474974513,0.0010000000474974513,0.12035118788480759,0.9990000128746033,4.667083263397217,0.05792664736509323,0.0010000000474974513,0.017321504652500153,316.6022033691406,649.2044067382812,685.8272976000496,649.4072236396897,0.5991881157954392,3.926022691302933e-05,inf,True,,,0.03728132742068931,,0.14523342968540381,0.016066277367682933,2.187142074319983e-05,0.012746328784376515,,,0.04728112884441099,,4.382430971862595,0.0264373223588037,0.0009571328505500573,-0.007660840699984024,,,0.19342124692520418,,4.9517355549318385,0.08941597237138277,0.0010428672444448453,0.04230385000498433,719,True,50,3,"['alpha_pos', 'alpha_neg', 'rho', 'phi_rl']","[('alpha_pos', 'alpha_neg', -2469237504.0), ('alpha_pos', 'phi', 4840.90625), ('alpha_pos', 'rho', -20068009984.0), ('alpha_pos', 'capacity', 64604.58984375), ('alpha_pos', 'kappa', -499.3637390136719), ('alpha_pos', 'phi_rl', 67.88700866699219), ('alpha_pos', 'epsilon', 10226.5419921875), ('alpha_neg', 'phi', -1801.045166015625), ('alpha_neg', 'rho', -9822233600.0), ('alpha_neg', 'capacity', 32925.734375), ('alpha_neg', 'kappa', -2047.9185791015625), ('alpha_neg', 'phi_rl', 160.6668243408203), ('alpha_neg', 'epsilon', 4028.009033203125), ('phi', 'rho', -1538.15673828125), ('rho', 'capacity', -3180.200927734375), ('rho', 'kappa', 3845.557861328125), ('rho', 'phi_rl', -55.67399597167969), ('rho', 'epsilon', -1218838.25)]"
10066,0.026911966502666473,0.0010000000474974513,0.0012270950246602297,0.9343764185905457,3.061894416809082,0.05152033269405365,0.04409971833229065,0.001000000280328095,328.7962646484375,673.592529296875,710.069451196821,673.799129009931,0.576086037320982,8.376290679734666e-06,inf,True,0.00989603720309692,7.259268213540122e-06,,0.04881259150636097,0.5047762725989978,0.017280105375374586,0.019217130628368946,1.4907901396331125e-05,0.007516089994928022,0.0009857721432447962,,0.8387054972460124,2.072551102264674,0.017651948509262473,0.006434834414485939,0.0009707813305062116,0.04630784301040493,0.0010142279517501064,,1.030047339935079,4.05123773135349,0.08538871687884483,0.08176460225009535,0.0010292192301499783,706,True,50,6,"['alpha_neg', 'phi', 'epsilon']","[('alpha_pos', 'phi', 52295.56640625), ('alpha_neg', 'phi', 22.92145538330078), ('phi', 'rho', -86467.046875), ('phi', 'capacity', -33667.8046875), ('phi', 'kappa', 16974.62109375), ('phi', 'phi_rl', 31949.748046875), ('phi', 'epsilon', 11.25067138671875)]"
10067,0.019907211884856224,0.0010000000474974513,0.41694504022598267,0.998875081539154,1.371572732925415,9.783040263305898e-13,0.054517962038517,0.0010000000474974513,609.1979370117188,1234.3958740234375,1270.9853153591228,1234.5995515340458,0.22553650970920158,1.3572585885412991e-05,3590774587392.0,True,0.007053295976161967,3.949898662893587e-06,0.06091081649777028,22.923518898645263,31.478142075681973,1.0587133683191152e-05,0.023567494305340726,1.9436626043426685e-05,0.006083005799277485,0.0009922583883755969,0.29756203362142475,-43.93039635872885,-60.32445203564615,-2.075039974026152e-05,0.008326521994196354,0.0009619049604713617,0.03373141797043496,0.0010077417066193058,0.5363280468305406,45.92814652180716,63.067597501496984,2.0750401696869574e-05,0.10070940208283764,0.001038095134523541,716,True,50,9,"['alpha_neg', 'rho', 'kappa', 'epsilon']","[('rho', 'capacity', -0.9999539852142334)]"
10071,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,720,False,49,0,[],
10072,0.026570694521069527,0.01170886680483818,0.17416851222515106,0.6361751556396484,4.826684951782227,0.025560297071933746,0.059182312339544296,0.0010000000474974513,384.06402587890625,784.1280517578125,820.7398083101983,784.3311547197306,0.5131056519621096,0.00012387530296109617,434103360.0,True,0.008800169391393818,0.020585328797690552,0.032589744924131636,0.12850848780433538,0.9374206603240627,0.015442390230630055,0.02059672341276848,1.7671260060103786e-05,0.009322679456085874,-0.028637636248550515,0.11029378590850603,0.38430314783544633,2.989374219183308,-0.004706231615314339,0.018813476250985166,0.0009653650142182067,0.043818709586053176,0.052055369858226876,0.2380432385417961,0.8880471634438505,6.663995684381145,0.05582682575918183,0.09955114842810342,0.0010346350807766958,718,False,50,7,['epsilon'],[]
10074,0.04431629553437233,0.0010000000474974513,0.08381348103284836,0.5629557371139526,3.000000238418579,0.10281607508659363,0.03765951842069626,0.07899053394794464,419.0356750488281,854.0713500976562,890.6719568224532,854.2747399281648,0.4680296948598326,0.027027476578950882,19260030.0,True,0.018043274194057834,5.206114703798222e-06,0.04716858624874138,0.16961186985016977,1.5070841415971838,0.022962873303250312,0.019406636160095476,0.02807549878894915,0.008952127950838003,0.0009897962501786224,-0.008635249216356,0.23052258085712485,0.04616959921663577,0.05780967043066671,-0.00037678951416356826,0.023963567473606402,0.07968046311790666,0.0010102038448162802,0.17626221128205272,0.8953888933707804,5.953830877620522,0.14782247974252055,0.07569582635555608,0.1340175004222829,717,False,50,8,['alpha_neg'],[]
10075,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,717,False,49,0,[],
10076,0.04032139107584953,0.001000000280328095,0.3012027442455292,0.9989998936653137,1.3566372394561768,0.13173630833625793,0.06073616072535515,0.0010000000474974513,487.439697265625,990.87939453125,1027.401514291533,991.0848153586394,0.375089108357349,9.818956641538534e-06,inf,True,0.013652463497049691,4.620483509703363e-06,0.05163721724980805,,0.5163663775351567,0.02509793908527297,0.023128588839566325,1.0784676376528223e-05,0.013563054321384379,0.000990944299057915,0.19999565817403497,,0.34457773665985725,0.08254525164294277,0.015404959586570108,0.000978862470214536,0.06707972783031468,0.0010090562615982749,0.4024098303170234,,2.3686967422524963,0.1809273650295731,0.10606736186414019,0.0010211376247803666,710,True,50,11,"['alpha_neg', 'rho', 'epsilon']","[('alpha_pos', 'rho', 87980.421875), ('alpha_pos', 'phi_rl', 0.9132788777351379), ('alpha_neg', 'rho', 81.39632415771484), ('phi', 'rho', -6257.86279296875), ('rho', 'capacity', 29027880960.0), ('rho', 'kappa', -11916.51953125), ('rho', 'phi_rl', 56375.35546875), ('rho', 'epsilon', -4.337283134460449)]"
10077,0.010706232860684395,0.0010000000474974513,0.1462629735469818,0.7432730793952942,3.744067907333374,0.00716371089220047,0.01134230475872755,0.0010000000474974513,422.6334533691406,861.2669067382812,897.8897976000496,861.4697236396897,0.4649547319313545,1.3176519132684916e-05,1001490048.0,True,0.0036532705352734117,3.329947209132165e-06,0.0447603572338512,0.07158170477937964,0.5161432323925179,0.016546935787118845,0.015003327003676013,3.517152734359719e-05,0.0035459541857671426,0.0009934734708971326,0.05853428543348657,0.6029755160757314,2.7324457609799513,-0.0252676873050494,-0.01806367581675468,0.0009310651206227351,0.017866511535601648,0.00100652662409777,0.23399166166047705,0.883570642714857,4.755690053686797,0.03959510908945034,0.04074828533420978,0.0010689349743721675,719,True,50,7,"['alpha_pos', 'alpha_neg', 'kappa', 'epsilon']",[]
10078,0.010528882965445518,0.007909160107374191,0.13477091491222382,0.8085336089134216,2.999999523162842,0.04352342337369919,0.0010000016773119569,0.019444957375526428,430.34130859375,876.6826171875,913.3055080492684,876.8854340889085,0.45519674559115975,0.13015300035476685,100338696.0,True,0.002810421437649331,0.005137189266548331,0.089299705600641,0.10860511027489157,0.4642134351475714,0.017491130414279035,1.2452319497058821e-05,0.047708857277101384,0.005020558166273549,-0.002159545836826272,-0.0402532918950623,0.5956715042376332,2.090157909133982,0.009241437712819121,0.0009755955795737357,-0.07406268463115395,0.01603720776461749,0.017977866051574656,0.30979512171950996,1.02139571358921,3.9098411371917017,0.07780540903457925,0.001024407775050178,0.11295259938220681,719,False,50,7,"['alpha_pos', 'alpha_neg', 'phi_rl']",[]
10079,0.028566351160407066,0.0010000000474974513,0.08607739210128784,0.9990000128746033,2.6474382877349854,0.0005581422592513263,0.04502634331583977,0.035981275141239166,359.6070861816406,735.2141723632812,771.8370632250496,735.4169892646897,0.544744817780936,7.893966539995745e-06,890584512.0,True,0.015947315625835214,5.278234578565304e-06,0.04564364319621117,2.9384691797163454e-05,0.4218286002179187,0.012155684462807882,0.027022774650742713,0.023976366663636804,-0.002689813116322784,0.0009896548978215094,-0.0033825046864827263,0.9989424199369841,1.82066942365892,-0.023266561495285238,-0.00793732176195789,-0.011011539999615745,0.05982251543713692,0.0010103451971733932,0.1755372888890584,0.9990576058122225,3.4742071518110507,0.02438284601378789,0.09799000839363742,0.08297409028209407,719,True,50,17,"['alpha_neg', 'rho', 'kappa']","[('alpha_pos', 'phi_rl', 0.934025228023529)]"
10081,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,716,False,48,0,[],
10083,0.055719826370477676,0.0010000000474974513,0.0010000000474974513,0.19859781861305237,3.0,0.02301330305635929,0.05840905010700226,0.06040240451693535,433.6898498535156,883.3796997070312,919.8225548415165,883.5871925024203,0.4384615739309058,0.015174033120274544,117944273076224.0,True,0.015014260104289431,4.582717518625945e-05,0.009031998462180005,0.22195006290196995,4.117040316263835,0.015437164827500021,0.015954443935046463,0.030307988673119027,0.026292417311553795,0.0009101804346191752,-0.016702391646796513,-0.2364163110412083,-5.069250742776511,-0.007242984028949226,0.027138914600947694,0.000999838273774152,0.08514723542940156,0.0010898196603757275,0.018702391741791415,0.633611948267313,11.06925074277651,0.05326959014166781,0.08967918561305682,0.11980497076009655,703,False,50,18,"['alpha_neg', 'phi']",[]
10084,0.7455584406852722,0.001000255229882896,0.002939102239906788,0.9990000128746033,5.130184173583984,0.04626992717385292,0.0010233933571726084,0.04590017721056938,220.7362823486328,457.4725646972656,494.0731714220626,457.6759545277741,0.7197729108319348,7.2061066020978615e-06,122276464.0,True,177.37433099042534,0.0004116741992680919,1.2670103041264587,2.818064719866168e-05,0.986603682704466,0.015253722933863088,0.013777900369243678,0.011541104768017988,-346.90174208243513,0.00019338862595307037,-2.4803554618890926,0.9989447798210329,3.1964764884686483,0.016373179593328617,-0.025980795149126112,0.023280027523450632,348.3928589638057,0.0018071218338127216,2.486233666368906,0.9990552459281736,7.0638918586993205,0.07616667475437722,0.02802758186347133,0.06852032689768814,717,True,50,9,"['alpha_neg', 'phi', 'rho', 'phi_rl']",[]
10086,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,630,False,49,0,[],
