alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,n_trials,converged,n_successful_starts,at_bounds,participant_id
0.02486148476600647,0.0010000000474974513,0.16460463404655457,763.231201171875,1532.46240234375,1547.1494504369937,1532.4867925876524,0.29683909079740933,988,False,20,['alpha_neg'],10000
0.01846599206328392,0.0010000000474974513,0.12625759840011597,824.56298828125,1655.1259765625,1669.8190913918859,1655.150317333291,0.2418691143856172,990,False,20,['alpha_neg'],9187
0.09598201513290405,0.02410433255136013,0.12197941541671753,478.109375,962.21875,976.8997190638079,962.2431899185336,0.5586268684147662,986,False,20,[],10002
0.019978230819106102,0.0010000000474974513,0.03394882753491402,670.1763916015625,1346.352783203125,1360.993935449683,1346.3775510049825,0.37305155149540514,973,False,20,['alpha_neg'],10003
0.42554906010627747,0.07823564857244492,0.1064753532409668,407.0060729980469,820.0121459960938,834.7052608254796,820.0364867668849,0.6257849564462947,990,True,20,[],10004
0.9990000128746033,0.013970174826681614,0.12647689878940582,453.7012634277344,913.4025268554688,928.080451778985,913.426991687273,0.580734327774538,985,False,20,['alpha_pos'],10005
