participant_id,start_0,start_1,start_2,start_3,start_4,start_5,start_6,start_7,start_8,start_9,start_10,start_11,start_12,start_13,start_14,start_15,start_16,start_17,start_18,start_19,start_20,start_21,start_22,start_23,start_24,start_25,start_26,start_27,start_28,start_29,start_30,start_31,start_32,start_33,start_34,start_35,start_36,start_37,start_38,start_39,start_40,start_41,start_42,start_43,start_44,start_45,start_46,start_47,start_48,start_49
10000,800.6249,774.176,774.176,800.2987,757.82135,774.176,787.51825,800.2987,759.83813,774.1761,774.17584,1085.4255,774.1761,757.82135,759.39355,787.51825,800.6249,771.52673,800.2987,774.1761,759.39355,787.51825,759.39355,774.176,1085.4255,801.03314,774.17596,774.176,774.17596,787.51825,787.5184,801.0332,774.1761,801.0332,774.1761,787.51825,774.176,774.176,774.17596,774.1761,787.51825,787.51825,757.8214,757.8214,787.51825,757.8215,787.51825,774.1761,774.17596,774.17596
9187,921.369,868.3169,893.21295,1087.6237,893.21295,868.3503,893.213,919.7465,869.1724,868.3527,866.46893,1087.6237,893.213,1086.8251,866.46893,893.21295,919.958,865.891,921.3123,866.46893,869.1724,893.2131,869.1724,919.7467,1087.6237,921.52905,868.31696,893.21295,1087.6237,893.2129,893.21295,921.43823,1086.8252,1087.6239,866.24023,866.71576,866.7158,919.7467,928.9857,866.7159,893.213,893.21295,866.71576,868.336,897.661,921.369,893.21295,893.213,893.21295,866.2403
10002,599.025,,585.58704,599.02496,583.60785,579.1,583.5554,599.02496,588.0932,583.5555,582.73834,579.0999,585.58716,586.86206,579.0999,583.5554,582.73865,579.1,599.025,582.73865,579.1,,583.6071,1079.3927,599.0249,598.9789,579.1,,579.1,582.7387,579.0999,598.9789,579.0999,585.587,588.0486,588.0873,582.73865,598.9789,582.7387,582.7387,583.5554,603.7322,585.58704,579.0999,582.73865,599.02496,587.94653,586.8578,582.7387,582.73865
10003,682.9412,674.3351,650.1074,682.94135,734.9971,650.1075,674.3351,682.9412,650.1075,674.3351,650.1074,1067.8372,629.9746,674.3351,650.1075,674.3351,682.94135,691.40454,682.9412,674.3351,674.3351,674.3351,650.1075,674.3351,,674.3351,650.10736,674.3351,650.10754,674.3351,682.94135,652.4447,650.10754,674.3351,674.3351,1067.836,674.3351,682.9413,650.1074,650.1075,674.3351,674.3351,629.9747,686.5368,674.3351,682.9412,674.3351,674.3351,1656.6624,629.97455
10004,427.64203,503.34122,420.80072,754.6004,431.9637,470.76547,417.08807,434.02313,431.964,425.7261,501.6428,425.7261,415.082,415.082,454.2865,417.08807,754.6038,415.082,429.33112,423.04752,465.83478,426.99637,445.68,421.71332,427.64203,431.9753,426.98462,693.817,415.082,436.4277,503.34125,429.03336,415.082,490.00293,431.9637,431.96393,426.96835,429.03336,,425.72614,417.08807,425.72614,415.082,436.31772,431.9818,434.0191,431.964,421.71332,693.81726,430.83847
10005,544.73016,544.81384,525.6851,,544.4697,503.42084,532.0289,544.8898,504.1881,512.5532,536.98553,531.8375,531.8375,503.4209,531.83746,531.83746,545.14325,536.17725,540.57574,543.64606,503.4208,537.7829,503.52097,537.98425,544.3115,503.69623,532.0289,537.7829,531.8375,537.898,544.81396,552.28613,531.8375,504.18814,503.52097,544.3116,543.6461,544.3116,537.78296,543.64606,531.83746,503.52097,531.83746,531.83746,545.97314,575.74146,531.8375,535.09973,543.64606,531.8375
10006,493.46738,472.8869,466.4682,514.63257,452.35352,452.35352,452.35352,466.4682,514.45776,493.3599,452.35352,678.1703,493.47723,493.3599,,472.88684,914.73584,457.8435,490.90616,466.26276,493.35962,472.8869,490.9062,472.8869,493.46738,493.3599,492.60062,472.8869,475.0765,466.26276,1080.4204,490.9062,466.26276,490.9062,490.9062,514.4573,493.46738,493.46732,459.36484,493.46732,472.88684,493.46738,505.1876,514.3954,568.4925,466.26276,493.47723,472.88684,493.46738,452.35352
10007,975.0682,961.0142,1083.71,974.8684,926.14606,922.0174,926.5409,974.86847,923.04834,1084.3286,926.54083,1084.3284,1083.71,1083.7087,922.0174,1084.3284,976.58936,1083.7089,974.8685,926.43787,926.14594,961.0142,972.5834,,1084.3284,974.8684,922.01733,961.0142,1084.3284,966.8986,975.0682,926.49133,1083.7087,1084.3286,,961.0142,966.91223,976.4311,922.01733,926.5439,966.8987,1084.3055,1083.7087,926.54083,960.7613,975.0682,960.7614,961.0142,923.04846,922.0173
10016,504.54697,528.1188,520.9834,532.68024,540.0734,520.9834,,546.82587,528.11884,528.11884,525.92224,528.11884,525.92224,528.1188,507.54166,528.1188,532.68024,528.1188,,528.11884,532.6885,537.1765,532.6314,541.695,1084.3262,525.92224,541.695,525.92224,504.54697,525.92224,1084.3262,504.54697,525.92224,532.60486,517.79755,540.22473,528.11884,532.68024,541.69495,528.11884,525.92224,,528.1188,504.54697,540.0734,546.89294,528.11884,525.92224,,528.1188
10017,486.58063,892.5152,485.55423,487.33197,476.34335,481.93387,,488.36862,488.3333,486.58066,485.49356,486.5806,486.58066,487.33197,501.69232,486.65057,842.35156,487.332,482.6098,522.4068,486.58066,501.67685,485.49356,488.36862,486.58063,486.58063,487.332,485.49356,487.30234,501.67685,488.31503,487.33197,,486.58063,487.332,488.31595,486.58066,486.58066,501.6996,486.58063,482.19717,486.58066,476.34335,488.31702,486.58066,511.29697,487.332,485.49356,488.31702,486.58063
