participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa_total,kappa_share,epsilon,nll,aic,bic,aicc,pseudo_r2,alpha_pos_hdi_low,alpha_pos_hdi_high,alpha_pos_sd,alpha_neg_hdi_low,alpha_neg_hdi_high,alpha_neg_sd,phi_hdi_low,phi_hdi_high,phi_sd,rho_hdi_low,rho_hdi_high,rho_sd,capacity_hdi_low,capacity_hdi_high,capacity_sd,kappa_total_hdi_low,kappa_total_hdi_high,kappa_total_sd,kappa_share_hdi_low,kappa_share_hdi_high,kappa_share_sd,epsilon_hdi_low,epsilon_hdi_high,epsilon_sd,max_rhat,min_ess_bulk,num_divergences,min_bfmi,per_chain_ess_bulk,n_trials,converged,at_bounds,parameterization_version,kappa_parameterization
9187,0.012822923250496387,1.293064451601822e-05,0.18116694688796997,0.33876410126686096,2.8925609588623047,0.10300454497337341,0.09054659307003021,0.04929420351982117,,,,,,0.009920629672706127,0.016035499051213264,0.0015738741494715214,4.5396816861220657e-10,4.303650348447263e-05,1.797610821085982e-05,0.07120208442211151,0.28083062171936035,0.055453360080718994,0.1836727261543274,0.4995598793029785,0.0805819109082222,2.0031354427337646,3.850691556930542,0.5200130939483643,0.051687855273485184,0.1605464518070221,0.027974486351013184,2.5186782295349985e-06,0.23901933431625366,0.0776836946606636,0.009319042786955833,0.09943777322769165,0.02520795725286007,1.0,9720.0,0,0.7246221303939819,629;502;539;601,990,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10000,0.01371412817388773,1.3129958460922353e-05,0.32227185368537903,0.8566098809242249,2.5788493156433105,0.12004319578409195,0.038503047078847885,0.06350293010473251,,,,,,0.008724280633032322,0.018904900178313255,0.00263545336201787,2.2005612887454618e-09,4.3314335925970227e-05,2.71363569481764e-05,0.23841702938079834,0.4091967046260834,0.04606464505195618,0.7181673645973206,0.9874498248100281,0.07287906110286713,2.004995107650757,3.087611675262451,0.3050389587879181,0.06463009864091873,0.17812690138816833,0.029030760750174522,1.178127263301576e-06,0.11316163092851639,0.03870308771729469,0.018027421087026596,0.1109623908996582,0.02470938302576542,1.0,8338.0,0,0.7246221303939819,629;502;539;601,988,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10002,0.0424702949821949,1.3351852430787403e-05,0.13493090867996216,0.8915340304374695,2.6763968467712402,0.11517409980297089,0.592241108417511,0.04492601007223129,,,,,,0.027452627196907997,0.06021604686975479,0.008593713864684105,1.2887362010882697e-10,4.4365471694618464e-05,1.9196728317183442e-05,0.06536851823329926,0.20129960775375366,0.03496449068188667,0.7451536655426025,0.9991601705551147,0.07594193518161774,2.0006749629974365,3.756265163421631,0.5260046124458313,0.06609386205673218,0.16822588443756104,0.026848318055272102,0.35483789443969727,0.8819746971130371,0.13676607608795166,0.020850637927651405,0.0698268786072731,0.012730092741549015,1.0,8046.0,0,0.7246221303939819,629;502;539;601,986,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10003,0.014646278694272041,1.3250215488369577e-05,0.3190891146659851,0.9413293600082397,2.7225112915039062,0.13614827394485474,0.16956676542758942,0.02454547956585884,,,,,,0.010084136389195919,0.019606804475188255,0.002424971666187048,4.525763097618096e-10,4.3858068238478154e-05,2.2274367438512854e-05,0.2672834098339081,0.36964014172554016,0.026193290948867798,0.8582807779312134,0.999937891960144,0.043304018676280975,2.140521287918091,3.359170913696289,0.31090012192726135,0.0745069831609726,0.19664320349693298,0.031585436314344406,9.99168332782574e-06,0.33752119541168213,0.09567460417747498,0.005317584611475468,0.04621158912777901,0.011172452941536903,1.0,8705.0,0,0.7246221303939819,629;502;539;601,973,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10004,0.04617215692996979,1.3382979886955582e-05,0.1313830018043518,0.9331383109092712,3.714907169342041,0.05457647889852524,0.5946406126022339,0.05649793893098831,,,,,,0.02378949522972107,0.07398746907711029,0.013160151429474354,4.3563216922670733e-10,4.399432509671897e-05,2.152220804418903e-05,0.07450980693101883,0.19903650879859924,0.03316185623407364,0.8381280899047852,0.9999138712882996,0.048484738916158676,2.6811556816101074,4.729619979858398,0.5392862558364868,0.020813774317502975,0.09203679859638214,0.018398532643914223,0.2575928568840027,0.9304677844047546,0.1790280044078827,0.033247534185647964,0.08086143434047699,0.012435984797775745,1.0,9704.0,0,0.7246221303939819,629;502;539;601,990,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10005,0.02701653726398945,1.3233203389972914e-05,0.19928215444087982,0.9471210837364197,3.3203141689300537,0.1750016212463379,0.08058460801839828,0.031319133937358856,,,,,,0.014003271237015724,0.0415710024535656,0.007287904154509306,4.001884379434273e-10,4.286561670596711e-05,2.3370321287075058e-05,0.13790075480937958,0.25887811183929443,0.03158317506313324,0.8698283433914185,0.9998769164085388,0.03993374854326248,2.544846534729004,4.207846641540527,0.43049871921539307,0.10358946770429611,0.24468892812728882,0.0365099236369133,8.676635479787365e-05,0.16897088289260864,0.04814988374710083,0.010228529572486877,0.05433644726872444,0.011663900688290596,1.0,8612.0,0,0.7246221303939819,629;502;539;601,985,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10006,0.04285351186990738,1.3674625733983703e-05,0.1681513637304306,0.9270423650741577,3.4355039596557617,0.07360139489173889,0.09695103764533997,0.034313835203647614,,,,,,0.02398551255464554,0.061989158391952515,0.00975713785737753,4.4999556858549283e-10,4.403048660606146e-05,2.3725093342363834e-05,0.11714380979537964,0.21523016691207886,0.02583431638777256,0.8317657709121704,0.9996755719184875,0.049429845064878464,2.3937578201293945,4.5231757164001465,0.5555769205093384,0.016215410083532333,0.1372765153646469,0.032374389469623566,9.60478064371273e-06,0.2701095938682556,0.0904000848531723,0.015891611576080322,0.05275895446538925,0.009525400586426258,1.0,9177.0,0,0.7246221303939819,629;502;539;601,987,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10016,0.03135330602526665,1.3648173080582637e-05,0.1914716362953186,0.8541054725646973,4.80471658706665,0.10626386851072311,0.4054577648639679,0.030837208032608032,,,,,,0.016559705138206482,0.04850383102893829,0.008475242182612419,4.337958048328261e-10,4.4576019718078896e-05,2.8054637368768454e-05,0.15904417634010315,0.22285455465316772,0.016440894454717636,0.7367050051689148,0.9623183012008667,0.05862756073474884,3.8238964080810547,5.74455451965332,0.4977966248989105,0.04951483756303787,0.1606409251689911,0.02876070886850357,0.1599346399307251,0.6667125225067139,0.1330859363079071,0.013245024718344212,0.05020890012383461,0.009791512973606586,1.0,8891.0,0,0.7246221303939819,629;502;539;601,987,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10017,0.025271710008382797,1.37446986627765e-05,0.1314641386270523,0.9367003440856934,5.192512035369873,0.07903952151536942,0.48645997047424316,0.060902487486600876,,,,,,0.00556061090901494,0.05509636923670769,0.01502919476479292,4.271661913080038e-10,4.439938493305817e-05,4.014611477032304e-05,0.0683971494436264,0.18524712324142456,0.03081728331744671,0.867207407951355,0.9993963837623596,0.038460105657577515,4.397130966186523,5.8926215171813965,0.41651514172554016,0.03414062783122063,0.1230061948299408,0.023080728948116302,0.19767364859580994,0.7977310419082642,0.15521669387817383,0.023203212767839432,0.09597623348236084,0.018515685573220253,1.0,5929.0,0,0.7246221303939819,629;502;539;601,986,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
10018,0.021632889285683632,1.2937359315401409e-05,0.25652703642845154,0.8990482091903687,2.2604339122772217,0.09186738729476929,0.345704048871994,0.027041040360927582,,,,,,0.015289547853171825,0.028340820223093033,0.003377266926690936,1.31126472527332e-11,4.2586339986883104e-05,1.803779559850227e-05,0.19725891947746277,0.3151431083679199,0.030076827853918076,0.762022852897644,0.999814510345459,0.06988151371479034,2.000347137451172,2.655209541320801,0.21326400339603424,0.04086935520172119,0.14854644238948822,0.027498677372932434,0.07770735770463943,0.6422020196914673,0.14463989436626434,0.007374482229351997,0.04973755404353142,0.011586474254727364,1.0,10173.0,0,0.7246221303939819,629;502;539;601,986,True,,"v4.0-K[2,6]-phiapprox-stickbreaking",convex
