draw_idx,accuracy,below_chance,at_ceiling
155,0.92906815,0,0
156,0.784127,0,0
157,0.88551164,0,0
158,0.7774648,0,0
159,0.9065551,0,0
160,0.88671327,0,0
161,0.9323944,0,0
162,0.8563459,0,0
163,0.9178273,0,0
164,0.9088359,0,0
165,0.9222065,0,0
166,0.9332406,0,0
167,0.9170183,0,0
168,0.8873435,0,0
169,0.92539454,0,0
170,0.8657343,0,0
171,0.9330544,0,0
172,0.92027974,0,0
173,0.8064067,0,0
174,0.9312763,0,0
175,0.9156118,0,0
176,0.9200561,0,0
177,0.88547486,0,0
178,0.9353933,0,0
179,0.9357542,0,0
180,0.9233983,0,0
181,0.8684583,0,0
182,0.88235295,0,0
183,0.9238506,0,0
184,0.9132867,0,0
185,0.8456189,0,0
186,0.93837535,0,0
187,0.6372847,0,0
188,0.92524683,0,0
189,0.8797203,0,0
190,0.8305322,0,0
191,0.7776224,0,0
192,0.8511822,0,0
193,0.9411765,0,0
194,0.8117155,0,0
195,0.9247911,0,0
196,0.81894153,0,0
197,0.93434346,0,0
198,0.93627954,0,0
199,0.90677965,0,0
200,0.9238364,0,0
201,0.59414226,0,0
202,0.8716876,0,0
203,0.9066937,0,0
204,0.81058496,0,0
205,0.92362094,0,0
206,0.92502534,0,0
207,0.91655076,0,0
208,0.925,0,0
209,0.9359332,0,0
210,0.68941504,0,0
211,0.54393303,0,0
212,0.9118881,0,0
213,0.9255618,0,0
214,0.7299578,0,0
215,0.6066946,0,0
216,0.9326788,0,0
217,0.8468085,0,0
218,0.91522986,0,0
219,0.8649025,0,0
220,0.9401947,0,0
221,0.8519553,0,0
222,0.87849164,0,0
223,0.9331437,0,0
224,0.9310345,0,0
225,0.9109875,0,0
226,0.7478992,0,0
227,0.92447555,0,0
228,0.801676,0,0
229,0.53997195,0,0
230,0.89012516,0,0
231,0.93820226,0,0
232,0.8225352,0,0
233,0.8303199,0,0
234,0.9393512,0,0
235,0.9020979,0,0
236,0.9187675,0,0
237,0.8882682,0,0
238,0.87306064,0,0
239,0.8284519,0,0
240,0.9370629,0,0
241,0.7952646,0,0
242,0.895,0,0
243,0.6072931,0,0
244,0.8156425,0,0
245,0.9332406,0,0
246,0.891516,0,0
247,0.9095238,0,0
248,0.81376517,0,0
249,0.89818686,0,0
250,0.9212377,0,0
251,0.93653035,0,0
252,0.4888889,0,0
253,0.92727274,0,0
254,0.8840782,0,0
255,0.92655367,0,0
256,0.92767733,0,0
257,0.86536485,0,0
258,0.9240506,0,0
