draw_idx,accuracy,below_chance,at_ceiling
154,0.94289696,0,0
155,0.87482613,0,0
156,0.55079365,0,0
157,0.8622087,0,0
158,0.49295774,0,0
159,0.8577406,0,0
160,0.8251748,0,0
161,0.83661973,0,0
162,0.5453278,0,0
163,0.8509749,0,0
164,0.5610098,0,0
165,0.9207921,0,0
166,0.73852575,0,0
167,0.886076,0,0
168,0.5869263,0,0
169,0.8952654,0,0
170,0.53006995,0,0
171,0.9232915,0,0
172,0.7762238,0,0
173,0.5069638,0,0
174,0.9270687,0,0
175,0.9127989,0,0
176,0.8345021,0,0
177,0.8603352,0,0
178,0.91432583,0,0
179,0.93715084,0,0
180,0.9373259,0,0
181,0.7199434,0,0
182,0.44957983,0,0
183,0.8908046,0,0
184,0.92027974,0,0
185,0.5757997,0,0
186,0.56582636,0,0
187,0.6919959,0,0
188,0.91537374,0,0
189,0.8363636,0,0
190,0.7787115,0,0
191,0.7132867,0,0
192,0.87899864,0,0
193,0.93837535,0,0
194,0.48675033,0,0
195,0.9233983,0,0
196,0.6587744,0,0
197,0.9222222,0,0
198,0.93627954,0,0
199,0.79378533,0,0
200,0.63892806,0,0
201,0.7880056,0,0
202,0.7726639,0,0
203,0.70486814,0,0
204,0.7841226,0,0
205,0.7454031,0,0
206,0.674772,0,0
207,0.837274,0,0
208,0.6319444,0,0
209,0.74094707,0,0
210,0.75208914,0,0
211,0.8033473,0,0
212,0.6083916,0,0
213,0.8272472,0,0
214,0.83966243,0,0
215,0.43933055,0,0
216,0.87798035,0,0
217,0.8468085,0,0
218,0.8376437,0,0
219,0.73259056,0,0
220,0.53129345,0,0
221,0.87150836,0,0
222,0.70810056,0,0
223,0.44238976,0,0
224,0.92799187,0,0
225,0.8344923,0,0
226,0.42436975,0,0
227,0.9230769,0,0
228,0.73743016,0,0
229,0.6970547,0,0
230,0.53268427,0,0
231,0.92134833,0,0
232,0.6197183,0,0
233,0.74687064,0,0
234,0.9393512,0,0
235,0.7258741,0,0
236,0.8557423,0,0
237,0.9189944,0,0
238,0.6276446,0,0
239,0.79916316,0,0
240,0.9146853,0,0
241,0.5738162,0,0
242,0.8666667,0,0
243,0.6241234,0,0
244,0.6312849,0,0
245,0.92906815,0,0
246,0.68706536,0,0
247,0.9095238,0,0
248,0.47469637,0,0
249,0.8940028,0,0
250,0.9184247,0,0
251,0.8674189,0,0
252,0.48472223,0,0
253,0.7328671,0,0
254,0.92178774,0,0
255,0.75141245,0,0
256,0.9235049,0,0
257,0.83247685,0,0
258,0.907173,0,0
259,0.875,0,0
260,0.8089261,0,0
261,0.8386167,0,0
262,0.88178027,0,0
263,0.6204454,0,0
264,0.66805553,0,0
265,0.85734266,0,0
266,0.5837989,0,0
267,0.81058496,0,0
268,0.6652602,0,0
269,0.7311522,0,0
270,0.8760446,0,0
271,0.71348315,0,0
272,0.63877267,0,0
273,0.81058496,0,0
274,0.9299492,0,0
275,0.5464646,0,0
276,0.78702396,0,0
277,0.884993,0,0
278,0.5460894,0,0
279,0.76495135,0,0
280,0.8039216,0,0
281,0.6066946,0,0
282,0.6522949,0,0
283,0.48324022,0,0
284,0.8027972,0,0
285,0.5156576,0,0
286,0.89985895,0,0
287,0.56085193,0,0
288,0.82614744,0,0
289,0.9073034,0,0
290,0.79888266,0,0
291,0.91205674,0,0
292,0.8943662,0,0
293,0.8953975,0,0
294,0.73888093,0,0
295,0.86230874,0,0
296,0.64534074,0,0
297,0.6339411,0,0
298,0.908078,0,0
299,0.6115819,0,0
300,0.84833336,0,0
301,0.6551724,0,0
302,0.8956885,0,0
303,0.9179416,0,0
304,0.8365922,0,0
305,0.8340366,0,0
306,0.6987448,0,0
307,0.68356997,0,0
308,0.9026798,0,0
309,0.87711865,0,0
310,0.8038943,0,0
311,0.6926286,0,0
312,0.7150917,0,0
313,0.9256662,0,0
314,0.67782426,0,0
315,0.6884562,0,0
316,0.69269776,0,0
317,0.88857937,0,0
318,0.9125,0,0
319,0.6320225,0,0
320,0.90462834,0,0
321,0.87899864,0,0
322,0.77916664,0,0
323,0.9312763,0,0
324,0.5938804,0,0
325,0.9076923,0,0
326,0.5987842,0,0
327,0.89689267,0,0
328,0.49439776,0,0
329,0.9331307,0,0
330,0.4707521,0,0
331,0.73259056,0,0
332,0.525,0,0
333,0.67409474,0,0
334,0.6969697,0,0
335,0.9161932,0,0
336,0.6424581,0,0
337,0.8575419,0,0
338,0.88178027,0,0
339,0.59217876,0,0
340,0.6107193,0,0
341,0.89429766,0,0
342,0.9108635,0,0
343,0.9442897,0,0
344,0.9117647,0,0
345,0.51983005,0,0
346,0.8415147,0,0
347,0.7705146,0,0
348,0.79073036,0,0
349,0.908078,0,0
350,0.5222222,0,0
351,0.83519554,0,0
352,0.675,0,0
353,0.9241573,0,0
354,0.9360223,0,0
355,0.8873435,0,0
356,0.8044693,0,0
357,0.7656904,0,0
